year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,West,,,,,,,,,,,,
1984,17-29 y.,West,,,,,,,,,,,,
1984,30-45 y.,West,,,,,,,,,,,,
1984,46-65 y.,West,,,,,,,,,,,,
1984,66 and older,West,,,,,,,,,,,,
1985,0-16 y.,West,,,,,,,,,,,,
1985,17-29 y.,West,,,,,,,,,,,,
1985,30-45 y.,West,,,,,,,,,,,,
1985,46-65 y.,West,,,,,,,,,,,,
1985,66 and older,West,,,,,,,,,,,,
1986,0-16 y.,West,,,,,,,,,,,,
1986,17-29 y.,West,,,,,,,,,,,,
1986,30-45 y.,West,,,,,,,,,,,,
1986,46-65 y.,West,,,,,,,,,,,,
1986,66 and older,West,,,,,,,,,,,,
1987,0-16 y.,West,,,,,,,,,,,,
1987,17-29 y.,West,,,,,,,,,,,,
1987,30-45 y.,West,,,,,,,,,,,,
1987,46-65 y.,West,,,,,,,,,,,,
1987,66 and older,West,,,,,,,,,,,,
1988,0-16 y.,West,,,,,,,,,,,,
1988,17-29 y.,West,,,,,,,,,,,,
1988,30-45 y.,West,,,,,,,,,,,,
1988,46-65 y.,West,,,,,,,,,,,,
1988,66 and older,West,,,,,,,,,,,,
1989,0-16 y.,West,,,,,,,,,,,,
1989,17-29 y.,West,,,,,,,,,,,,
1989,30-45 y.,West,,,,,,,,,,,,
1989,46-65 y.,West,,,,,,,,,,,,
1989,66 and older,West,,,,,,,,,,,,
1990,0-16 y.,West,,,,,,,,,,,,
1990,0-16 y.,East,,,,,,,,,,,,
1990,17-29 y.,West,,,,,,,,,,,,
1990,17-29 y.,East,1134,6.25364,6.12643,6.38085,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,30-45 y.,West,,,,,,,,,,,,
1990,30-45 y.,East,1511,6.41650,6.31149,6.52150,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,46-65 y.,West,,,,,,,,,,,,
1990,46-65 y.,East,1345,6.41293,6.30109,6.52476,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,66 and older,West,,,,,,,,,,,,
1990,66 and older,East,417,6.19902,5.97023,6.42781,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1991,0-16 y.,West,,,,,,,,,,,,
1991,0-16 y.,East,,,,,,,,,,,,
1991,17-29 y.,West,2701,7.23943,7.16954,7.30932,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1991,17-29 y.,East,981,5.93510,5.79737,6.07282,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1991,30-45 y.,West,2819,7.23316,7.16540,7.30092,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1991,30-45 y.,East,1486,5.89646,5.78557,6.00735,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1991,46-65 y.,West,2848,7.27259,7.20544,7.33974,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1991,46-65 y.,East,1271,5.64206,5.53174,5.75238,5.00000,5.30243,7.00000,2.00000,10.00000,5.00000,5.00000,6.00000
1991,66 and older,West,1046,7.42487,7.30696,7.54279,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1991,66 and older,East,389,6.09622,5.90024,6.29219,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1992,0-16 y.,West,,,,,,,,,,,,
1992,0-16 y.,East,,,,,,,,,,,,
1992,17-29 y.,West,2641,7.11610,7.04538,7.18683,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1992,17-29 y.,East,906,5.89319,5.76363,6.02276,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1992,30-45 y.,West,2812,7.06320,6.99505,7.13136,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1992,30-45 y.,East,1431,5.79472,5.69638,5.89306,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1992,46-65 y.,West,2776,7.10345,7.03305,7.17384,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1992,46-65 y.,East,1230,5.57138,5.46633,5.67643,5.00000,5.00000,7.00000,2.00000,10.00000,5.00000,5.00000,6.00000
1992,66 and older,West,1048,7.20055,7.08591,7.31518,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1992,66 and older,East,386,5.74024,5.55568,5.92479,5.00000,5.64774,7.00000,2.00000,10.00000,6.00000,5.00000,6.00000
1993,0-16 y.,West,,,,,,,,,,,,
1993,0-16 y.,East,,,,,,,,,,,,
1993,17-29 y.,West,2601,7.24771,7.17491,7.32052,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1993,17-29 y.,East,865,6.41577,6.28728,6.54426,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,30-45 y.,West,2809,7.12949,7.06030,7.19869,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,30-45 y.,East,1381,6.18229,6.07973,6.28485,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,46-65 y.,West,2745,7.18634,7.11339,7.25929,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1993,46-65 y.,East,1187,6.02646,5.91199,6.14094,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1993,66 and older,West,1070,7.60560,7.48983,7.72138,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1993,66 and older,East,383,6.42592,6.22528,6.62656,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,0-16 y.,West,,,,,,,,,,,,
1994,0-16 y.,East,,,,,,,,,,,,
1994,17-29 y.,West,,,,,,,,,,,,
1994,17-29 y.,East,,,,,,,,,,,,
1994,30-45 y.,West,,,,,,,,,,,,
1994,30-45 y.,East,,,,,,,,,,,,
1994,46-65 y.,West,,,,,,,,,,,,
1994,46-65 y.,East,,,,,,,,,,,,
1994,66 and older,West,,,,,,,,,,,,
1994,66 and older,East,,,,,,,,,,,,
1995,0-16 y.,West,,,,,,,,,,,,
1995,0-16 y.,East,,,,,,,,,,,,
1995,17-29 y.,West,2506,7.09419,7.01726,7.17112,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1995,17-29 y.,East,824,6.51226,6.38208,6.64243,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,30-45 y.,West,3142,6.89909,6.82927,6.96890,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,30-45 y.,East,1277,6.20873,6.10200,6.31546,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,46-65 y.,West,2778,7.08902,7.01649,7.16154,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1995,46-65 y.,East,1172,6.35818,6.25118,6.46519,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,66 and older,West,1113,7.80918,7.70241,7.91595,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1995,66 and older,East,403,7.10093,6.92180,7.28005,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,0-16 y.,West,,,,,,,,,,,,
1996,0-16 y.,East,,,,,,,,,,,,
1996,17-29 y.,West,2323,7.20077,7.12425,7.27729,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1996,17-29 y.,East,830,6.66353,6.53417,6.79290,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,30-45 y.,West,3169,7.12647,7.06188,7.19105,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1996,30-45 y.,East,1260,6.32098,6.21596,6.42599,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,46-65 y.,West,2724,7.19850,7.12770,7.26929,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1996,46-65 y.,East,1170,6.41317,6.30264,6.52370,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,66 and older,West,1125,7.70360,7.59192,7.81527,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1996,66 and older,East,416,7.18045,7.00790,7.35301,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1997,0-16 y.,West,,,,,,,,,,,,
1997,0-16 y.,East,,,,,,,,,,,,
1997,17-29 y.,West,2184,6.97420,6.89672,7.05168,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,17-29 y.,East,830,6.54060,6.41027,6.67093,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,30-45 y.,West,3168,6.62897,6.56371,6.69423,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,30-45 y.,East,1184,6.05890,5.95036,6.16744,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1997,46-65 y.,West,2665,6.72371,6.64858,6.79884,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
