year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Not included in this version of the questionnaire,No answer / don't know,,,,,,,,,,,,
1984,No answer / don't know,No answer / don't know,,,,,,,,,,,,
1984,Pre-primary Level,No answer / don't know,,,,,,,,,,,,
1984,Primary Level,No answer / don't know,,,,,,,,,,,,
1984,Lower Secondary Level,No answer / don't know,,,,,,,,,,,,
1984,Upper Secondary Level,No answer / don't know,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,No answer / don't know,,,,,,,,,,,,
1984,First Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1985,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1985,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1985,No answer / don't know,Urban regions,,,,,,,,,,,,
1985,No answer / don't know,Rural regions,,,,,,,,,,,,
1985,Pre-primary Level,Urban regions,,,,,,,,,,,,
1985,Pre-primary Level,Rural regions,,,,,,,,,,,,
1985,Primary Level,Urban regions,,,,,,,,,,,,
1985,Primary Level,Rural regions,,,,,,,,,,,,
1985,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1985,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1985,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1985,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1985,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1985,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1986,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1986,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1986,No answer / don't know,Urban regions,,,,,,,,,,,,
1986,No answer / don't know,Rural regions,,,,,,,,,,,,
1986,Pre-primary Level,Urban regions,,,,,,,,,,,,
1986,Pre-primary Level,Rural regions,,,,,,,,,,,,
1986,Primary Level,Urban regions,,,,,,,,,,,,
1986,Primary Level,Rural regions,,,,,,,,,,,,
1986,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1986,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1986,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1986,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1986,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1986,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1987,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1987,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1987,No answer / don't know,Urban regions,,,,,,,,,,,,
1987,No answer / don't know,Rural regions,,,,,,,,,,,,
1987,Pre-primary Level,Urban regions,,,,,,,,,,,,
1987,Pre-primary Level,Rural regions,,,,,,,,,,,,
1987,Primary Level,Urban regions,,,,,,,,,,,,
1987,Primary Level,Rural regions,,,,,,,,,,,,
1987,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1987,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1987,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1987,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1987,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1987,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1988,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1988,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1988,No answer / don't know,Urban regions,,,,,,,,,,,,
1988,No answer / don't know,Rural regions,,,,,,,,,,,,
1988,Pre-primary Level,Urban regions,,,,,,,,,,,,
1988,Pre-primary Level,Rural regions,,,,,,,,,,,,
1988,Primary Level,Urban regions,,,,,,,,,,,,
1988,Primary Level,Rural regions,,,,,,,,,,,,
1988,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1988,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1988,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1988,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1988,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1988,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1989,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1989,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1989,No answer / don't know,Urban regions,,,,,,,,,,,,
1989,No answer / don't know,Rural regions,,,,,,,,,,,,
1989,Pre-primary Level,Urban regions,,,,,,,,,,,,
1989,Pre-primary Level,Rural regions,,,,,,,,,,,,
1989,Primary Level,Urban regions,,,,,,,,,,,,
1989,Primary Level,Rural regions,,,,,,,,,,,,
1989,Lower Secondary Level,Urban regions,,,,,,,,,,,,
1989,Lower Secondary Level,Rural regions,,,,,,,,,,,,
1989,Upper Secondary Level,Urban regions,,,,,,,,,,,,
1989,Upper Secondary Level,Rural regions,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,Urban regions,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,Rural regions,,,,,,,,,,,,
1989,First Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1989,First Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,Urban regions,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,Rural regions,,,,,,,,,,,,
1990,Not included in this version of the questionnaire,No answer / don't know,,,,,,,,,,,,
1990,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1990,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1990,No answer / don't know,Urban regions,,,,,,,,,,,,
1990,No answer / don't know,Rural regions,,,,,,,,,,,,
1990,Pre-primary Level,Urban regions,,,,,,,,,,,,
1990,Pre-primary Level,Rural regions,,,,,,,,,,,,
1990,Primary Level,Urban regions,,,,,,,,,,,,
1990,Primary Level,Rural regions,,,,,,,,,,,,
1990,Lower Secondary Level,No answer / don't know,,,,,,,,,,,,
1990,Lower Secondary Level,Urban regions,146,5.34505,4.92214,5.76796,4.00000,5.00000,7.00000,0,10,,,
1990,Lower Secondary Level,Rural regions,355,6.18534,5.94291,6.42778,5.00000,6.00000,8.00000,0.50000,10,,,
1990,Upper Secondary Level,No answer / don't know,54,7.11436,6.54414,7.68458,5.00000,7.00000,10.00000,2,10,,,
1990,Upper Secondary Level,Urban regions,784,6.10487,5.95228,6.25746,5.00000,6.00000,8.00000,0.50000,10,,,
1990,Upper Secondary Level,Rural regions,1682,6.39608,6.29395,6.49820,5.00000,6.00000,8.00000,0.50000,10,,,
1990,Post-secondary Non-tertiary Level,No answer / don't know,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,Urban regions,37,6.14640,5.43508,6.85773,5.00000,6.71506,8.00000,0.50000,10,,,
1990,Post-secondary Non-tertiary Level,Rural regions,42,7.24993,6.73757,7.76229,6.01974,7.00000,8.00000,3.04934,10,,,
1990,First Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1990,First Stage of Tertiary Education,Urban regions,80,6.56706,6.02463,7.10950,5.00000,7.00000,8.00000,0.50000,10,,,
1990,First Stage of Tertiary Education,Rural regions,172,6.33505,6.02104,6.64906,5.00000,6.00000,8.00000,0.50000,10,,,
1990,Second Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,Urban regions,392,6.43225,6.22977,6.63473,5.00000,7.00000,8.00000,0.50000,10,,,
1990,Second Stage of Tertiary Education,Rural regions,580,6.73508,6.58842,6.88174,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Not included in this version of the questionnaire,No answer / don't know,,,,,,,,,,,,
1991,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1991,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1991,No answer / don't know,Urban regions,144,7.22573,6.90304,7.54841,6.00000,7.20818,9.00000,1.50000,10,,,
1991,No answer / don't know,Rural regions,41,6.14982,5.38284,6.91680,5.00000,6.28164,8.00000,0.50000,10,,,
1991,Pre-primary Level,Urban regions,122,7.87710,7.54569,8.20850,7.00000,8.00000,9.00000,4.00000,10,,,
1991,Pre-primary Level,Rural regions,40,8.02582,7.54727,8.50436,7.00000,8.00000,9.00000,4.00000,10,,,
1991,Primary Level,No answer / don't know,,,,,,,,,,,,
1991,Primary Level,Urban regions,544,6.55832,6.38442,6.73223,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Primary Level,Rural regions,110,6.56137,6.19229,6.93046,5.00000,7.00000,8.00000,1,10,,,
1991,Lower Secondary Level,No answer / don't know,,,,,,,,,,,,
1991,Lower Secondary Level,Urban regions,1977,7.02972,6.94238,7.11706,6.00000,7.00000,8.00000,3.00000,10,,,
1991,Lower Secondary Level,Rural regions,853,6.80575,6.66420,6.94731,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Upper Secondary Level,No answer / don't know,56,6.18980,5.65620,6.72340,5.00000,7.00000,8.00000,1,10,,,
1991,Upper Secondary Level,Urban regions,4219,7.12546,7.06788,7.18304,6.00000,8.00000,8.00000,3.00000,10,,,
1991,Upper Secondary Level,Rural regions,2617,6.62005,6.53838,6.70173,5.00000,7.00000,8.00000,0.50000,10,,,
1991,Post-secondary Non-tertiary Level,No answer / don't know,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,Urban regions,295,7.30686,7.11169,7.50203,6.00000,8.00000,8.00000,3.00000,10,,,
1991,Post-secondary Non-tertiary Level,Rural regions,82,6.73621,6.30867,7.16376,5.00000,7.00000,8.00000,0.50000,10,,,
1991,First Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1991,First Stage of Tertiary Education,Urban regions,467,7.42596,7.26546,7.58646,6.00000,8.00000,9.00000,1.50000,10,,,
1991,First Stage of Tertiary Education,Rural regions,284,6.93592,6.70764,7.16420,6.00000,7.00000,8.00000,3.00000,10,,,
1991,Second Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,Urban regions,980,7.16238,7.03777,7.28700,6.00000,8.00000,8.00000,3.00000,10,,,
1991,Second Stage of Tertiary Education,Rural regions,676,6.63358,6.48152,6.78564,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Not included in this version of the questionnaire,No answer / don't know,,,,,,,,,,,,
1992,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1992,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1992,No answer / don't know,No answer / don't know,,,,,,,,,,,,
1992,No answer / don't know,Urban regions,146,7.19753,6.86397,7.53110,6.00000,7.00000,9.00000,2,10,,,
1992,No answer / don't know,Rural regions,45,6.90833,6.23432,7.58233,6.00000,7.00000,8.40445,2.39332,10,,,
1992,Pre-primary Level,Urban regions,128,7.74770,7.43383,8.06158,7.00000,8.00000,9.00000,4.00000,10,,,
1992,Pre-primary Level,Rural regions,56,7.71254,7.23658,8.18851,6.00000,8.00000,9.00000,2,10,,,
1992,Primary Level,No answer / don't know,,,,,,,,,,,,
1992,Primary Level,Urban regions,513,6.04144,5.85435,6.22852,5.00000,6.00000,8.00000,0.50000,10,,,
1992,Primary Level,Rural regions,102,6.30729,5.85778,6.75680,4.00000,7.00000,8.00000,0,10,,,
1992,Lower Secondary Level,No answer / don't know,,,,,,,,,,,,
1992,Lower Secondary Level,Urban regions,1915,6.70292,6.61227,6.79357,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Lower Secondary Level,Rural regions,827,6.52602,6.38927,6.66277,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Upper Secondary Level,No answer / don't know,68,5.95098,5.51090,6.39107,5.00000,6.00000,7.00000,2.00000,10.00000,,,
1992,Upper Secondary Level,Urban regions,4148,7.01840,6.96113,7.07567,6.00000,7.00000,8.00000,3.00000,10,,,
1992,Upper Secondary Level,Rural regions,2477,6.46994,6.39129,6.54858,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Post-secondary Non-tertiary Level,No answer / don't know,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,Urban regions,296,6.97698,6.77766,7.17629,6.00000,7.00000,8.00000,3.00000,10,,,
1992,Post-secondary Non-tertiary Level,Rural regions,83,7.01050,6.61363,7.40736,6.00000,7.00000,8.00000,3.00000,10,,,
1992,First Stage of Tertiary Education,No answer / don't know,,,,,,,,,,,,
1992,First Stage of Tertiary Education,Urban regions,466,7.20977,7.04478,7.37476,6.00000,8.00000,8.00000,3.00000,10,,,
1992,First Stage of Tertiary Education,Rural regions,289,6.78193,6.56085,7.00302,6.00000,7.00000,8.00000,3.00000,10,,,
1992,Second Stage of Tertiary Education,No answer / don't know,30,7.17926,6.63553,7.72299,7.00000,7.00000,8.00000,5.50000,9.50000,,,
1992,Second Stage of Tertiary Education,Urban regions,993,7.18314,7.06693,7.29935,6.00000,8.00000,8.00000,3.00000,10,,,
1992,Second Stage of Tertiary Education,Rural regions,627,6.57051,6.41275,6.72828,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Not included in this version of the questionnaire,Urban regions,,,,,,,,,,,,
1993,Not included in this version of the questionnaire,Rural regions,,,,,,,,,,,,
1993,No answer / don't know,Urban regions,152,7.24455,6.89614,7.59296,6.00000,8.00000,9.00000,1.50000,10,,,
1993,No answer / don't know,Rural regions,49,6.69879,6.02191,7.37566,5.59426,7.00000,8.00000,1.98566,10,,,
1993,Pre-primary Level,Urban regions,125,7.85015,7.53153,8.16877,7.00000,8.00000,9.00000,4.00000,10,,,
1993,Pre-primary Level,Rural regions,58,8.21630,7.78705,8.64556,7.00000,8.00000,9.00000,4.00000,10,,,
1993,Primary Level,Urban regions,497,6.21383,6.02116,6.40651,5.00000,6.00000,8.00000,0.50000,10,,,
1993,Primary Level,Rural regions,102,6.52193,6.10490,6.93895,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Lower Secondary Level,Urban regions,1845,6.91474,6.81949,7.00998,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Lower Secondary Level,Rural regions,814,6.91600,6.78118,7.05083,5.00000,7.00000,8.00000,0.50000,10,,,
