year,migback,regtyp,plb0419_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1987,No migration background,Urban regions,Difficult,0.5434782608695652,13496,0.5350744676731937,0.5518820540659367
1987,No migration background,Urban regions,Almost impossible,0.2938808373590982,13496,0.286195230422978,0.3015664442952184
1987,No migration background,Urban regions,Easy,0.16264090177133655,13496,0.15641468416654813,0.16886711937612497
1987,No migration background,Rural regions,Difficult,0.5678670360110804,13496,0.5595093593679299,0.5762247126542308
1987,No migration background,Rural regions,Almost impossible,0.29085872576177285,13496,0.283196393738521,0.2985210577850247
1987,No migration background,Rural regions,Easy,0.14127423822714683,13496,0.1353978257846417,0.14715065066965194
1987,Direct migration background,Urban regions,Difficult,0.502283105022831,13496,0.49384744606916514,0.510718763976497
1987,Direct migration background,Urban regions,Almost impossible,0.4170471841704718,13496,0.4087283429444784,0.42536602539646523
1987,Direct migration background,Urban regions,Easy,0.0806697108066971,13496,0.0760751439956952,0.085264277617699
1987,Direct migration background,Rural regions,Difficult,0.5567010309278351,13496,0.5483197015177188,0.5650823603379513
1987,Direct migration background,Rural regions,Almost impossible,0.32989690721649484,13496,0.3219643453151423,0.3378294691178474
1987,Direct migration background,Rural regions,Easy,0.1134020618556701,13496,0.10805238720481627,0.11875173650652393
1987,Indirect migration background,Urban regions,Difficult,0.5263157894736842,13496,0.5178917345382534,0.5347398444091149
1987,Indirect migration background,Urban regions,Easy,0.2807017543859649,13496,0.27312068274764034,0.28828282602428945
1987,Indirect migration background,Urban regions,Almost impossible,0.19298245614035087,13496,0.18632430055593363,0.1996406117247681
1987,Indirect migration background,Rural regions,Difficult,0.6,13496,0.5917346898003102,0.6082653101996898
1987,Indirect migration background,Rural regions,Easy,0.4,13496,0.3917346898003103,0.40826531019968976
1988,No migration background,Urban regions,Difficult,0.5247863247863248,12817,0.5161406558999855,0.5334319936726641
1988,No migration background,Urban regions,Almost impossible,0.31367521367521367,12817,0.3056423976177475,0.32170802973267987
1988,No migration background,Urban regions,Easy,0.16153846153846155,12817,0.1551669507437924,0.1679099723331307
1988,No migration background,Rural regions,Difficult,0.5818713450292398,12817,0.5733318669098689,0.5904108231486106
1988,No migration background,Rural regions,Almost impossible,0.26608187134502925,12817,0.25843129188697017,0.27373245080308833
1988,No migration background,Rural regions,Easy,0.15204678362573099,12817,0.14583040520891807,0.1582631620425439
1988,Direct migration background,Urban regions,Difficult,0.5,12817,0.49134368835505704,0.508656311644943
1988,Direct migration background,Urban regions,Almost impossible,0.4179566563467492,12817,0.4094176730161784,0.42649563967732007
1988,Direct migration background,Urban regions,Easy,0.08204334365325078,12817,0.07729222755807257,0.08679445974842899
1988,Direct migration background,Rural regions,Difficult,0.48936170212765956,12817,0.48070735003263304,0.4980160542226861
1988,Direct migration background,Rural regions,Almost impossible,0.425531914893617,12817,0.41697214872158844,0.4340916810656456
1988,Direct migration background,Rural regions,Easy,0.0851063829787234,12817,0.08027546966307125,0.08993729629437555
1988,Indirect migration background,Urban regions,Difficult,0.5178571428571429,12817,0.5092063535806376,0.5265079321336482
1988,Indirect migration background,Urban regions,Easy,0.32142857142857145,12817,0.3133431454962642,0.3295139973608787
1988,Indirect migration background,Urban regions,Almost impossible,0.16071428571428573,12817,0.1543559268480902,0.16707264458048124
1988,Indirect migration background,Rural regions,Difficult,0.6666666666666666,12817,0.6585054177810623,0.674827915552271
1988,Indirect migration background,Rural regions,Almost impossible,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1989,No migration background,Urban regions,Difficult,0.5093228655544652,12393,0.5005212510439208,0.5181244800650096
1989,No migration background,Urban regions,Almost impossible,0.2934249263984298,12393,0.2854082287409844,0.3014416240558752
1989,No migration background,Urban regions,Easy,0.197252208047105,12393,0.19024623692209922,0.20425817917211078
1989,No migration background,Rural regions,Difficult,0.49382716049382713,12393,0.4850246864798098,0.5026296345078445
1989,No migration background,Rural regions,Almost impossible,0.32407407407407407,12393,0.3158338401003572,0.33231430804779094
1989,No migration background,Rural regions,Easy,0.18209876543209877,12393,0.1753040420798456,0.18889348878435194
1989,Direct migration background,Urban regions,Difficult,0.45950413223140496,12393,0.4507299076517607,0.46827835681104923
1989,Direct migration background,Urban regions,Almost impossible,0.43636363636363634,12393,0.42763208074399245,0.44509519198328024
1989,Direct migration background,Urban regions,Easy,0.10413223140495868,12393,0.09875470700225397,0.1095097558076634
1989,Direct migration background,Rural regions,Difficult,0.4935064935064935,12393,0.48470409100931483,0.5023088960036721
1989,Direct migration background,Rural regions,Almost impossible,0.44155844155844154,12393,0.4328156362428227,0.45030124687406037
1989,Direct migration background,Rural regions,Easy,0.06493506493506493,12393,0.06059667711936263,0.06927345275076723
1989,Indirect migration background,Urban regions,Difficult,0.5942028985507246,12393,0.5855574068186551,0.6028483902827941
1989,Indirect migration background,Urban regions,Easy,0.30434782608695654,12393,0.29624663228391174,0.31244901989000134
1989,Indirect migration background,Urban regions,Almost impossible,0.10144927536231885,12393,0.09613353671281297,0.10676501401182473
1989,Indirect migration background,Rural regions,Difficult,0.8333333333333334,12393,0.8267718565227691,0.8398948101438977
1989,Indirect migration background,Rural regions,Easy,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1990,No migration background,Urban regions,Difficult,0.48444863336475025,18165,0.4771809129979414,0.4917163537315591
1990,No migration background,Urban regions,Almost impossible,0.26861451460885954,18165,0.2621687227589855,0.2750603064587336
1990,No migration background,Urban regions,Easy,0.2469368520263902,18165,0.24066570443989352,0.2532079996128869
1990,No migration background,Rural regions,Difficult,0.5697674418604651,18165,0.5625673370061102,0.5769675467148201
