year,age_gr,plj0587,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Very often,0.01094,57,3563,0.00752,0.01435
2013,17-29 y.,Often,0.07007,331,3563,0.06169,0.07846
2013,17-29 y.,Sometimes,0.25824,1168,3563,0.24387,0.27262
2013,17-29 y.,Seldom,0.28758,1383,3563,0.27272,0.30245
2013,17-29 y.,Never,0.12505,624,3563,0.11419,0.13591
2013,30-45 y.,Very often,0.01435,154,7995,0.01174,0.01695
2013,30-45 y.,Often,0.06885,723,7995,0.06330,0.07440
2013,30-45 y.,Sometimes,0.30316,2839,7995,0.29308,0.31323
2013,30-45 y.,Seldom,0.32258,2947,7995,0.31234,0.33283
2013,30-45 y.,Never,0.12587,1332,7995,0.11860,0.13314
2013,46-65 y.,Very often,0.01756,154,8969,0.01484,0.02028
2013,46-65 y.,Often,0.07333,654,8969,0.06794,0.07873
2013,46-65 y.,Sometimes,0.33070,2992,8969,0.32096,0.34043
2013,46-65 y.,Seldom,0.37079,3572,8969,0.36079,0.38078
2013,46-65 y.,Never,0.15079,1597,8969,0.14338,0.15819
2013,66 and older,Very often,0.02674,111,4927,0.02224,0.03125
2013,66 and older,Often,0.08927,401,4927,0.08131,0.09724
2013,66 and older,Sometimes,0.33317,1590,4927,0.32000,0.34633
2013,66 and older,Seldom,0.34129,1791,4927,0.32805,0.35453
2013,66 and older,Never,0.19687,1034,4927,0.18576,0.20797
2019,30-45 y.,Sometimes,0.00044,44,44,-0.00582,0.00669
2021,17-29 y.,Very often,0.03354,194,3198,0.02730,0.03978
2021,17-29 y.,Often,0.13581,504,3198,0.12394,0.14769
2021,17-29 y.,Sometimes,0.33432,1193,3198,0.31797,0.35067
2021,17-29 y.,Seldom,0.32281,937,3198,0.30660,0.33902
2021,17-29 y.,Never,0.10638,370,3198,0.09569,0.11707
2021,30-45 y.,Very often,0.05395,485,5231,0.04782,0.06007
2021,30-45 y.,Often,0.14975,913,5231,0.14008,0.15942
2021,30-45 y.,Sometimes,0.36343,1855,5231,0.35039,0.37646
2021,30-45 y.,Seldom,0.32309,1353,5231,0.31042,0.33577
2021,30-45 y.,Never,0.10453,625,5231,0.09624,0.11282
2021,46-65 y.,Very often,0.04434,439,7263,0.03961,0.04908
2021,46-65 y.,Often,0.14912,1096,7263,0.14093,0.15731
2021,46-65 y.,Sometimes,0.36365,2565,7263,0.35258,0.37471
2021,46-65 y.,Seldom,0.32903,2274,7263,0.31822,0.33984
2021,46-65 y.,Never,0.11154,889,7263,0.10430,0.11878
2021,66 and older,Very often,0.05088,195,3582,0.04368,0.05808
2021,66 and older,Often,0.17032,577,3582,0.15800,0.18263
2021,66 and older,Sometimes,0.35688,1290,3582,0.34118,0.37257
2021,66 and older,Seldom,0.32448,1145,3582,0.30915,0.33982
2021,66 and older,Never,0.09624,375,3582,0.08658,0.10590
