year,age_gr,pgisced97,plj0587,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Pre-primary Level,Often,0.04488,35,441,0.02553,0.06422
2013,17-29 y.,Pre-primary Level,Sometimes,0.10925,121,441,0.08010,0.13840
2013,17-29 y.,Pre-primary Level,Seldom,0.17706,191,441,0.14140,0.21273
2013,17-29 y.,Pre-primary Level,Never,0.10427,94,441,0.07571,0.13282
2013,17-29 y.,Lower Secondary Level,Often,0.07373,68,676,0.05402,0.09345
2013,17-29 y.,Lower Secondary Level,Sometimes,0.25881,215,676,0.22577,0.29185
2013,17-29 y.,Lower Secondary Level,Seldom,0.23261,271,676,0.20074,0.26449
2013,17-29 y.,Lower Secondary Level,Never,0.10977,122,676,0.08618,0.13335
2013,17-29 y.,Upper Secondary Level,Often,0.06613,134,1406,0.05314,0.07913
2013,17-29 y.,Upper Secondary Level,Sometimes,0.27588,489,1406,0.25251,0.29925
2013,17-29 y.,Upper Secondary Level,Seldom,0.33327,558,1406,0.30862,0.35792
2013,17-29 y.,Upper Secondary Level,Never,0.13263,225,1406,0.11490,0.15037
2013,17-29 y.,Post-secondary Non-tertiary Level,Sometimes,0.36366,78,146,0.28536,0.44196
2013,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.30685,68,146,0.23178,0.38192
2013,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.27034,113,281,0.21832,0.32236
2013,17-29 y.,Second Stage of Tertiary Education,Seldom,0.30315,124,281,0.24931,0.35698
2013,17-29 y.,Second Stage of Tertiary Education,Never,0.10380,44,281,0.06808,0.13953
2013,30-45 y.,Primary Level,Sometimes,0.21796,47,87,0.13070,0.30521
2013,30-45 y.,Primary Level,Seldom,0.19589,40,87,0.11200,0.27977
2013,30-45 y.,Lower Secondary Level,Often,0.08211,90,567,0.05949,0.10472
2013,30-45 y.,Lower Secondary Level,Sometimes,0.19514,169,567,0.16249,0.22779
2013,30-45 y.,Lower Secondary Level,Seldom,0.23046,213,567,0.19577,0.26516
2013,30-45 y.,Lower Secondary Level,Never,0.13588,95,567,0.10765,0.16411
2013,30-45 y.,Upper Secondary Level,Very often,0.01209,69,3826,0.00863,0.01555
2013,30-45 y.,Upper Secondary Level,Often,0.07293,348,3826,0.06469,0.08118
2013,30-45 y.,Upper Secondary Level,Sometimes,0.32233,1433,3826,0.30752,0.33714
2013,30-45 y.,Upper Secondary Level,Seldom,0.33129,1342,3826,0.31638,0.34621
2013,30-45 y.,Upper Secondary Level,Never,0.12709,634,3826,0.11654,0.13765
2013,30-45 y.,Post-secondary Non-tertiary Level,Often,0.05731,68,850,0.04167,0.07294
2013,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.29023,303,850,0.25970,0.32076
2013,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.31855,345,850,0.28721,0.34989
2013,30-45 y.,Post-secondary Non-tertiary Level,Never,0.10129,134,850,0.08099,0.12158
2013,30-45 y.,First Stage of Tertiary Education,Often,0.06504,33,493,0.04325,0.08684
2013,30-45 y.,First Stage of Tertiary Education,Sometimes,0.38851,191,493,0.34544,0.43158
2013,30-45 y.,First Stage of Tertiary Education,Seldom,0.35302,183,493,0.31079,0.39525
2013,30-45 y.,First Stage of Tertiary Education,Never,0.15126,86,493,0.11960,0.18293
2013,30-45 y.,Second Stage of Tertiary Education,Often,0.06443,155,2001,0.05367,0.07519
2013,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.30348,685,2001,0.28333,0.32363
2013,30-45 y.,Second Stage of Tertiary Education,Seldom,0.33819,810,2001,0.31746,0.35892
2013,30-45 y.,Second Stage of Tertiary Education,Never,0.12999,351,2001,0.11525,0.14473
2013,46-65 y.,Lower Secondary Level,Often,0.07841,56,557,0.05607,0.10076
2013,46-65 y.,Lower Secondary Level,Sometimes,0.31348,194,557,0.27492,0.35205
2013,46-65 y.,Lower Secondary Level,Seldom,0.24801,186,557,0.21212,0.28391
2013,46-65 y.,Lower Secondary Level,Never,0.17001,121,557,0.13878,0.20123
2013,46-65 y.,Upper Secondary Level,Very often,0.02016,86,4599,0.01610,0.02423
2013,46-65 y.,Upper Secondary Level,Often,0.08163,370,4599,0.07372,0.08954
2013,46-65 y.,Upper Secondary Level,Sometimes,0.33610,1538,4599,0.32244,0.34975
2013,46-65 y.,Upper Secondary Level,Seldom,0.37256,1769,4599,0.35858,0.38653
2013,46-65 y.,Upper Secondary Level,Never,0.15760,836,4599,0.14707,0.16813
2013,46-65 y.,Post-secondary Non-tertiary Level,Often,0.05788,41,587,0.03897,0.07678
2013,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.29888,186,587,0.26181,0.33594
2013,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.35667,263,587,0.31788,0.39545
2013,46-65 y.,Post-secondary Non-tertiary Level,Never,0.13436,97,587,0.10675,0.16198
2013,46-65 y.,First Stage of Tertiary Education,Often,0.06085,44,770,0.04396,0.07775
2013,46-65 y.,First Stage of Tertiary Education,Sometimes,0.37562,263,770,0.34139,0.40985
2013,46-65 y.,First Stage of Tertiary Education,Seldom,0.40673,336,770,0.37201,0.44145
2013,46-65 y.,First Stage of Tertiary Education,Never,0.13439,127,770,0.11029,0.15850
2013,46-65 y.,Second Stage of Tertiary Education,Often,0.05989,132,2308,0.05021,0.06957
2013,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.32200,777,2308,0.30293,0.34107
2013,46-65 y.,Second Stage of Tertiary Education,Seldom,0.41858,999,2308,0.39845,0.43871
2013,46-65 y.,Second Stage of Tertiary Education,Never,0.14098,400,2308,0.12678,0.15519
2013,66 and older,Lower Secondary Level,Often,0.10475,72,693,0.08193,0.12756
2013,66 and older,Lower Secondary Level,Sometimes,0.33403,235,693,0.29889,0.36917
2013,66 and older,Lower Secondary Level,Seldom,0.30475,222,693,0.27045,0.33904
2013,66 and older,Lower Secondary Level,Never,0.19213,164,693,0.16278,0.22149
2013,66 and older,Upper Secondary Level,Very often,0.02314,55,2533,0.01729,0.02900
2013,66 and older,Upper Secondary Level,Often,0.08402,192,2533,0.07322,0.09483
2013,66 and older,Upper Secondary Level,Sometimes,0.33322,822,2533,0.31486,0.35158
2013,66 and older,Upper Secondary Level,Seldom,0.33734,906,2533,0.31893,0.35576
2013,66 and older,Upper Secondary Level,Never,0.21499,558,2533,0.19899,0.23099
2013,66 and older,Post-secondary Non-tertiary Level,Sometimes,0.28459,33,79,0.18446,0.38473
2013,66 and older,Post-secondary Non-tertiary Level,Seldom,0.39227,46,79,0.28391,0.50063
2013,66 and older,First Stage of Tertiary Education,Often,0.08599,33,342,0.05624,0.11575
2013,66 and older,First Stage of Tertiary Education,Sometimes,0.35549,124,342,0.30468,0.40629
2013,66 and older,First Stage of Tertiary Education,Seldom,0.34679,116,342,0.29627,0.39731
2013,66 and older,First Stage of Tertiary Education,Never,0.18610,69,342,0.14479,0.22741
2013,66 and older,Second Stage of Tertiary Education,Often,0.08175,83,1131,0.06578,0.09773
2013,66 and older,Second Stage of Tertiary Education,Sometimes,0.33836,355,1131,0.31077,0.36595
2013,66 and older,Second Stage of Tertiary Education,Seldom,0.39054,488,1131,0.36209,0.41898
2013,66 and older,Second Stage of Tertiary Education,Never,0.16020,205,1131,0.13882,0.18159
2021,17-29 y.,Pre-primary Level,Sometimes,0.21114,73,137,0.14255,0.27973
2021,17-29 y.,Pre-primary Level,Seldom,0.18223,64,137,0.11735,0.24711
2021,17-29 y.,Primary Level,Very often,0.13984,39,211,0.09293,0.18675
2021,17-29 y.,Primary Level,Often,0.21872,36,211,0.16281,0.27463
2021,17-29 y.,Primary Level,Sometimes,0.24575,71,211,0.18752,0.30398
2021,17-29 y.,Primary Level,Seldom,0.11394,32,211,0.07097,0.15692
2021,17-29 y.,Primary Level,Never,0.18658,33,211,0.13389,0.23927
2021,17-29 y.,Lower Secondary Level,Often,0.17218,105,520,0.13970,0.20466
2021,17-29 y.,Lower Secondary Level,Sometimes,0.29959,196,520,0.26018,0.33900
2021,17-29 y.,Lower Secondary Level,Seldom,0.23992,137,520,0.20318,0.27666
2021,17-29 y.,Lower Secondary Level,Never,0.15674,82,520,0.12546,0.18801
2021,17-29 y.,Upper Secondary Level,Very often,0.03646,62,1187,0.02579,0.04713
2021,17-29 y.,Upper Secondary Level,Often,0.13791,184,1187,0.11829,0.15753
2021,17-29 y.,Upper Secondary Level,Sometimes,0.34177,455,1187,0.31478,0.36877
2021,17-29 y.,Upper Secondary Level,Seldom,0.37133,361,1187,0.34384,0.39883
2021,17-29 y.,Upper Secondary Level,Never,0.10490,125,1187,0.08746,0.12234
2021,17-29 y.,Post-secondary Non-tertiary Level,Often,0.08494,34,208,0.04696,0.12292
2021,17-29 y.,Post-secondary Non-tertiary Level,Sometimes,0.39641,88,208,0.32978,0.46305
2021,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.39358,86,208,0.32702,0.46013
2021,17-29 y.,Second Stage of Tertiary Education,Often,0.16205,83,494,0.12952,0.19457
2021,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.39808,201,494,0.35487,0.44129
2021,17-29 y.,Second Stage of Tertiary Education,Seldom,0.33437,164,494,0.29272,0.37601
2021,17-29 y.,Second Stage of Tertiary Education,Never,0.06402,46,494,0.04241,0.08563
2021,30-45 y.,Primary Level,Very often,0.11993,97,457,0.09011,0.14975
2021,30-45 y.,Primary Level,Often,0.11527,82,457,0.08596,0.14459
2021,30-45 y.,Primary Level,Sometimes,0.40201,169,457,0.35700,0.44701
2021,30-45 y.,Primary Level,Seldom,0.24304,52,457,0.20367,0.28240
2021,30-45 y.,Primary Level,Never,0.06675,57,457,0.04384,0.08966
2021,30-45 y.,Lower Secondary Level,Very often,0.13623,82,472,0.10525,0.16721
2021,30-45 y.,Lower Secondary Level,Often,0.16326,79,472,0.12988,0.19664
2021,30-45 y.,Lower Secondary Level,Sometimes,0.28460,155,472,0.24385,0.32535
2021,30-45 y.,Lower Secondary Level,Seldom,0.27443,99,472,0.23413,0.31472
2021,30-45 y.,Lower Secondary Level,Never,0.11800,57,472,0.08886,0.14713
2021,30-45 y.,Upper Secondary Level,Very often,0.06262,119,1543,0.05052,0.07471
2021,30-45 y.,Upper Secondary Level,Often,0.18474,299,1543,0.16537,0.20411
2021,30-45 y.,Upper Secondary Level,Sometimes,0.34926,531,1543,0.32547,0.37306
2021,30-45 y.,Upper Secondary Level,Seldom,0.30654,402,1543,0.28352,0.32955
2021,30-45 y.,Upper Secondary Level,Never,0.09634,192,1543,0.08162,0.11107
2021,30-45 y.,Post-secondary Non-tertiary Level,Often,0.11520,84,522,0.08779,0.14262
2021,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.42580,209,522,0.38334,0.46825
2021,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.34462,177,522,0.30381,0.38543
2021,30-45 y.,Post-secondary Non-tertiary Level,Never,0.07755,52,522,0.05459,0.10052
2021,30-45 y.,First Stage of Tertiary Education,Sometimes,0.35574,59,165,0.28247,0.42901
2021,30-45 y.,First Stage of Tertiary Education,Seldom,0.35078,74,165,0.27775,0.42382
2021,30-45 y.,First Stage of Tertiary Education,Never,0.16748,32,165,0.11033,0.22463
2021,30-45 y.,Second Stage of Tertiary Education,Very often,0.03751,117,1758,0.02863,0.04640
2021,30-45 y.,Second Stage of Tertiary Education,Often,0.14168,302,1758,0.12537,0.15798
2021,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.36545,632,1758,0.34293,0.38797
2021,30-45 y.,Second Stage of Tertiary Education,Seldom,0.34506,506,1758,0.32283,0.36729
2021,30-45 y.,Second Stage of Tertiary Education,Never,0.10963,201,1758,0.09502,0.12424
2021,46-65 y.,Primary Level,Very often,0.09721,57,174,0.05307,0.14136
2021,46-65 y.,Primary Level,Often,0.12522,39,174,0.07590,0.17453
2021,46-65 y.,Primary Level,Sometimes,0.41437,78,174,0.34097,0.48778
2021,46-65 y.,Lower Secondary Level,Very often,0.05144,46,422,0.03034,0.07254
2021,46-65 y.,Lower Secondary Level,Often,0.17821,79,422,0.14165,0.21477
2021,46-65 y.,Lower Secondary Level,Sometimes,0.40858,146,422,0.36162,0.45554
2021,46-65 y.,Lower Secondary Level,Seldom,0.25187,106,422,0.21041,0.29334
2021,46-65 y.,Lower Secondary Level,Never,0.10760,45,422,0.07800,0.13720
2021,46-65 y.,Upper Secondary Level,Very often,0.05150,165,2898,0.04345,0.05955
2021,46-65 y.,Upper Secondary Level,Often,0.14182,456,2898,0.12912,0.15453
2021,46-65 y.,Upper Secondary Level,Sometimes,0.34594,1016,2898,0.32862,0.36327
2021,46-65 y.,Upper Secondary Level,Seldom,0.34212,898,2898,0.32485,0.35940
2021,46-65 y.,Upper Secondary Level,Never,0.11703,363,2898,0.10533,0.12874
2021,46-65 y.,Post-secondary Non-tertiary Level,Very often,0.04895,39,691,0.03285,0.06505
2021,46-65 y.,Post-secondary Non-tertiary Level,Often,0.18587,103,691,0.15685,0.21490
2021,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.35741,235,691,0.32165,0.39317
2021,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.31831,228,691,0.28355,0.35307
2021,46-65 y.,Post-secondary Non-tertiary Level,Never,0.08258,86,691,0.06204,0.10312
2021,46-65 y.,First Stage of Tertiary Education,Often,0.15376,69,492,0.12185,0.18566
2021,46-65 y.,First Stage of Tertiary Education,Sometimes,0.33955,184,492,0.29766,0.38144
2021,46-65 y.,First Stage of Tertiary Education,Seldom,0.36434,184,492,0.32178,0.40691
2021,46-65 y.,First Stage of Tertiary Education,Never,0.11329,55,492,0.08525,0.14132
2021,46-65 y.,Second Stage of Tertiary Education,Very often,0.03247,97,2290,0.02520,0.03973
2021,46-65 y.,Second Stage of Tertiary Education,Often,0.14566,318,2290,0.13120,0.16011
2021,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.38497,831,2290,0.36504,0.40491
2021,46-65 y.,Second Stage of Tertiary Education,Seldom,0.32799,765,2290,0.30875,0.34722
2021,46-65 y.,Second Stage of Tertiary Education,Never,0.10737,279,2290,0.09469,0.12005
2021,66 and older,Lower Secondary Level,Often,0.18667,52,291,0.14182,0.23151
2021,66 and older,Lower Secondary Level,Sometimes,0.34261,123,291,0.28799,0.39724
