year,quintil_oecd_hh,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,,Tenant,613,274.1750913421273,268.3064194003904,280.0437632838642,153.0,248.5653391831034,358.0,41.0,665.5,245.0,234.0,285.0
1998,,Owner,381,395.58053978359646,386.4298442332359,404.73123533395704,256.0,383.0,511.0,51.0,893.5,383.0,357.0,408.0
1998,,Tenant,759,342.33281275140746,336.02014469107274,348.6454808117422,205.0,307.0,409.0,51.0,715.0,307.0,307.0,307.0
1998,,Owner,483,453.8582257387539,444.0644532341449,463.6519982433629,307.0,409.0,511.0,51.0,817.0,409.0,409.0,409.0
1998,,Tenant,587,345.8533780419323,338.77227371438397,352.9344823694806,205.0,307.0,460.0,41.0,842.5,307.0,307.0,358.0
1998,,Owner,411,472.842507960584,462.2829551586449,483.4020607625231,307.0,409.0,614.0,102.0,1074.5,409.0,358.0,409.0
1998,,Tenant,338,385.2474609948886,374.57689088636613,395.9180311034111,256.0,332.0,511.0,102.0,893.5,332.0,306.0,357.0
1998,,Owner,299,503.56550561286394,490.2497197556171,516.8812914701108,332.0,460.0,614.0,102.0,1037.0,460.0,409.0,511.0
1998,,Tenant,143,426.0226468325475,408.8440192735944,443.20127439150053,307.0,409.0,511.0,77.0,817.0,409.0,409.0,511.0
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
2000,,Owner,210,321.32617467075954,310.16381732650575,332.48853201501333,205.0,256.0,409.0,51.0,715.0,256.0,205.0,256.0
2000,,Tenant,901,266.4346176473959,261.264032484055,271.6052028107368,153.0,205.0,307.0,20.0,538.0,205.0,164.72499999999994,205.0
2000,,Owner,533,417.5050993057506,408.2878258352905,426.7223727762107,256.0,409.0,511.0,102.0,893.5,409.0,409.0,460.0
2000,,Tenant,1052,331.8941457814564,326.345845566441,337.4424459964718,205.0,307.0,409.0,20.0,715.0,307.0,307.0,358.0
2000,,Owner,855,423.5787266462426,417.06025730043467,430.09719599205056,256.0,409.0,511.0,77.0,893.5,409.0,409.0,409.65
2000,,Tenant,938,347.2732316324044,341.2067141621036,353.33974910270524,205.0,307.0,409.0,46.0,715.0,307.0,307.0,307.0
2000,,Owner,831,460.5804890622225,452.93501481894936,468.22596330549567,307.0,409.0,562.0,77.0,944.5,409.0,409.0,409.0
2000,,Tenant,603,363.4629739731342,356.23469475893506,370.6912531873333,205.0,307.0,511.0,51.0,970.0,307.0,256.0,307.0
2000,,Owner,710,520.919716337576,510.12910557526016,531.7103270998919,307.0,511.0,614.0,77.0,1074.5,511.0,511.0,587.65
2000,,Tenant,275,416.84449447855786,405.26936458594537,428.41962437117036,256.0,409.0,511.0,51.0,893.5,409.0,409.0,460.0
2001,,Owner,125,340.51714279979234,325.9350411647966,355.0992444347881,205.0,307.0,511.0,61.0,767.0,307.0,256.0,358.0
2001,,Tenant,668,266.00471142447935,260.03901578827134,271.97040706068736,153.0,205.0,358.0,26.0,665.5,205.0,180.0,205.0
2001,,Owner,423,425.2530310476944,413.68688212599875,436.81917996939,256.0,409.0,511.0,77.0,893.5,409.0,409.0,460.0
2001,,Tenant,808,338.62310382077635,331.1603542765425,346.0858533650102,205.0,307.0,409.0,51.0,715.0,307.0,307.0,358.0
2001,,Owner,754,447.21575173240916,439.82404350531095,454.60745995950737,281.0,409.0,511.0,51.0,856.0,409.0,358.0,409.0
2001,,Tenant,772,345.74880753849703,339.264649830457,352.23296524653705,205.0,307.0,460.0,51.0,842.5,307.0,307.0,358.0
2001,,Owner,801,474.54224642660347,466.51534172551305,482.5691511276939,307.0,409.0,614.0,77.0,1074.5,409.0,358.0,409.0
2001,,Tenant,555,360.3951269769308,352.854841443832,367.93541251002955,205.0,307.0,460.0,51.0,842.5,307.0,307.0,307.0
2001,,Owner,624,491.24133256477694,482.1536613557775,500.3290037737764,307.0,460.0,614.0,26.0,1074.5,460.0,409.0,511.0
2001,,Tenant,277,460.8144062802932,446.59716344949936,475.03164911108706,307.0,409.0,614.0,0.0,1074.5,409.0,383.0,460.0
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2003,,Owner,101,294.270093276133,277.22182938393746,311.3183571683286,200.0,250.0,350.0,40.0,575.0,250.0,200.0,290.0
2003,,Tenant,563,279.4059433110272,272.60002501791746,286.21186160413697,150.0,250.0,400.0,40.0,775.0,250.0,250.0,300.0
2003,,Owner,333,412.27261770521943,400.33095560498316,424.2142798054557,250.0,397.22766423068816,500.0,50.0,875.0,400.0,400.0,500.0
2003,,Tenant,703,356.3558866653059,349.27658685692,363.4351864736918,200.0,300.0,400.0,0.0,700.0,300.0,270.0,300.0
2003,,Owner,633,476.5778239247935,467.8991680704282,485.25647977915884,300.0,450.0,600.0,50.0,1050.0,450.0,400.0,500.0
2003,,Tenant,696,367.02150259485586,359.4333268385509,374.6096783511608,200.0,310.60031988576617,500.0,20.0,950.0,310.0,270.0,320.0
2003,,Owner,787,463.9924541555383,455.79100709676777,472.1939012143089,300.0,400.0,600.0,80.0,1050.0,400.0,350.0,400.0
2003,,Tenant,592,369.47624970937676,361.62543216873786,377.32706725001566,200.0,300.0,500.0,30.0,950.0,300.0,239.875,300.0
2003,,Owner,1072,519.4494301595422,511.1709643969734,527.7278959221111,300.0,500.0,600.0,50.0,1050.0,500.0,500.0,550.0
2003,,Tenant,424,387.48017416468264,376.9642298112022,397.9961185181631,250.0,350.0,500.0,100.0,875.0,350.0,300.0,400.0
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2005,,Owner,103,337.3664076890103,316.36317775859663,358.369637619424,200.0,300.0,400.0,50.0,700.0,300.0,300.0,350.0
2005,,Tenant,587,274.32286719490645,267.47597562878417,281.16975876102873,153.15538911697814,220.0,350.0,35.0,645.2669163245328,220.0,190.0,240.0
2005,,Owner,326,412.18198118913614,401.1677583739588,423.1962040043135,250.0,400.0,500.0,80.0,875.0,400.0,400.0,400.0
2005,,Tenant,641,336.31812982456677,329.4726481961968,343.1636114529367,200.0,300.0,407.7465208174899,25.0,719.3663020437248,300.0,300.0,320.0
2005,,Owner,542,466.8411403684627,457.2956997111547,476.3865810257706,300.0,400.0,600.0,50.0,1050.0,400.0,320.0,400.0
2005,,Tenant,672,384.20010268434726,376.516688577688,391.8835167910065,240.0,350.0,500.0,40.0,890.0,350.0,300.0,400.0
2005,,Owner,803,485.6795550670442,477.77189377062507,493.5872163634633,300.0,450.0,600.0,60.0,1050.0,450.0,400.0,500.0
2005,,Tenant,568,375.3481092544534,366.35116565601373,384.34505285289305,200.0,350.0,500.0,30.0,950.0,350.0,300.0,400.0
2005,,Owner,1031,515.9480941903105,507.7609577779574,524.1352306026636,320.0,500.0,600.0,100.0,1020.0,500.0,500.0,600.0
2005,,Tenant,419,399.34897170757046,389.4447331583204,409.2532102568205,250.0,400.0,500.0,40.0,875.0,400.0,400.0,500.0
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2007,,Owner,94,297.74389240826173,281.19390476229876,314.2938800542247,200.0,250.0,400.0,50.0,700.0,250.0,200.0,300.0
2007,,Tenant,547,264.73712263703896,257.77685581432627,271.69738945975166,150.0,211.17543668527009,350.0,20.0,650.0,208.0,166.0,216.0
2007,,Owner,253,398.59198164952744,386.93921798907195,410.24474530998293,250.0,400.0,500.0,75.0,875.0,400.0,400.0,450.0
2007,,Tenant,696,332.74682829637027,325.7441890377808,339.7494675549597,200.0,300.0,400.0,50.0,700.0,300.0,300.0,320.0
2007,,Owner,574,463.54241388885106,454.36697200035854,472.7178557773436,300.0,400.0,600.0,50.0,1050.0,400.0,400.0,400.0
2007,,Tenant,695,376.00002118408827,368.77689528293007,383.22314708524647,240.0,350.0,500.0,40.0,890.0,350.0,300.0,400.0
2007,,Owner,826,477.5496496255679,469.3649024995206,485.7343967516152,300.0,450.0,600.0,60.0,1050.0,450.0,400.0,500.0
2007,,Tenant,567,346.36699990957965,338.2164439997016,354.5175558194577,200.0,300.0,400.0,40.0,700.0,300.0,280.0,300.5
2007,,Owner,1151,566.5234649207028,557.614065386903,575.4328644545027,350.0,500.0,700.0,100.0,1225.0,500.0,500.0,500.0
2007,,Tenant,456,439.73586524053394,426.7952856603533,452.6764448207146,250.0,400.0,500.0,80.0,875.0,400.0,400.0,450.0
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,,,,,,,,,,,,
2011,,Owner,75,290.36403182408253,270.8792870733399,309.84877657482514,200.0,200.0,400.0,50.0,700.0,200.0,100.0,200.0
2011,,Tenant,600,219.1121213349887,214.17043031177542,224.05381235820198,127.65149185756064,200.0,280.0,20.0,508.522762213659,200.0,200.0,200.0
2011,,Owner,251,400.2283940498776,388.8524212860246,411.60436681373056,271.19328367468324,400.0,500.0,40.0,843.2100744879751,400.0,400.0,450.0
2011,,Tenant,607,289.2861175011775,283.7311947253461,294.8410402770089,200.0,280.0,400.0,40.0,700.0,280.0,260.0,310.0
2011,,Owner,550,426.6647350640402,418.42415483146647,434.90531529661394,300.0,400.0,500.0,60.0,800.0,400.0,400.0,400.0
2011,,Tenant,656,342.18101588911793,335.2384108051975,349.1236209730384,200.0,300.0,450.0,50.0,825.0,300.0,250.0,300.0
2011,,Owner,888,465.9371680057005,458.71044391638446,473.1638920950166,300.0,400.0,600.0,60.0,1050.0,400.0,399.4999999999999,400.0
2011,,Tenant,726,350.1155115387643,343.58771981909655,356.643303258432,200.0,300.0,407.42770606296546,60.0,718.5692651574136,300.0,259.74999999999994,300.0
2011,,Owner,1414,524.163930226717,517.0627694716231,531.2650909818108,306.6666571511772,480.0,600.0,80.0,1040.0000142732342,480.0,460.0,510.0
2011,,Tenant,553,423.5329464036281,412.6812177457686,434.3846750614876,250.0,400.0,500.0,80.0,875.0,400.0,400.0,450.0
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,,,,,,,,,,,,
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,,,,,,,,,,,,
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,,,,,,,,,,,,
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,,,,,,,,,,,,
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,,,,,,,,,,,,
2013,,Owner,52,328.4497125359036,307.0392570262283,349.86016804557886,200.0,300.0,400.0,100.0,700.0,300.0,200.0,400.0
2013,,Tenant,614,237.34608007791297,231.4857988060066,243.20636134981933,150.0,200.0,300.0,10.0,525.0,200.0,200.0,200.0
2013,,Owner,213,373.6518172657938,360.98532135447726,386.3183131771103,250.0,341.88156722908064,500.0,70.0,875.0,340.0,280.0,380.0
2013,,Tenant,745,303.3455113148623,297.6998584393718,308.9911641903528,200.0,250.0,400.0,30.0,700.0,250.0,200.0,250.0
2013,,Owner,456,442.60206378750115,433.59480509345997,451.60932248154234,300.0,400.0,600.0,50.0,1050.0,400.0,350.0,400.0
2013,,Tenant,825,339.03418985452106,333.0653713649971,345.00300834404504,200.0,300.0,400.0,25.0,700.0,300.0,298.7499999999997,300.0
2013,,Owner,909,460.9119966873371,453.6535834185169,468.17040995615724,300.0,400.0,550.0,70.0,925.0,400.0,350.0,400.0
2013,,Tenant,739,348.9588497241518,342.3471580093244,355.57054143897915,200.0,300.0,450.0,1.0,825.0,300.0,250.0,300.0
2013,,Owner,1466,516.8743869491623,509.606703094086,524.1420708042385,305.66273444575995,480.0,600.0,100.0,1041.5058983313602,480.0,460.0,510.0
2013,,Tenant,661,393.4539148315408,383.72520311099504,403.1826265520866,200.0,332.2563246356717,500.0,50.0,950.0,350.0,340.0,400.0
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,,,,,,,,,,,,
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,,,,,,,,,,,,
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,,,,,,,,,,,,
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,,,,,,,,,,,,
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,,,,,,,,,,,,
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,,,,,,,,,,,,
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,,,,,,,,,,,,
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,,,,,,,,,,,,
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,,,,,,,,,,,,
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,,,,,,,,,,,,
2016,,Owner,47,389.2232555664743,356.21201510015516,422.2344960327934,200.0,300.0,500.0,100.0,800.0,300.0,150.0,400.0
2016,,Tenant,460,248.95457452603847,242.4980551959053,255.41109385617165,150.0,200.0,300.0,45.0,525.0,200.0,150.0,200.0
2016,,Owner,138,395.34368505151747,369.6232626816788,421.06410742135614,200.0,358.8561392392661,450.0,20.0,825.0,360.0,320.0,420.0
2016,,Tenant,572,326.90065810012214,318.8176566451747,334.9836595550696,200.0,300.0,400.0,40.0,700.0,300.0,300.0,350.0
2016,,Owner,337,434.39696132508476,423.4599886036037,445.33393404656584,300.0,400.0,500.0,100.0,800.0,400.0,350.0,400.0
2016,,Tenant,643,356.8712176134898,349.9045905311301,363.8378446958495,200.0,300.0,450.0,40.0,825.0,300.0,250.0,300.0
2016,,Owner,750,452.30608505927665,444.2055973628156,460.4065727557377,300.0,400.0,500.0,80.0,800.0,400.0,400.0,400.0
2016,,Tenant,691,351.0278652538832,344.3491048143694,357.706625693397,200.0,300.0,450.0,50.0,825.0,300.0,250.0,300.0
2016,,Owner,1366,507.7858909586002,501.06305620649,514.5087257107105,320.0,450.0,600.0,85.0,1020.0,450.0,400.0,500.0
2016,,Tenant,640,404.77208695095766,397.0531428686514,412.49103103326394,250.0,400.0,500.0,50.0,875.0,400.0,400.0,450.0
2017,,Owner,,,,,,,,,,,,
2017,,Tenant,,,,,,,,,,,,
2017,,Owner,,,,,,,,,,,,
2017,,Tenant,,,,,,,,,,,,
2017,,Owner,,,,,,,,,,,,
2017,,Tenant,,,,,,,,,,,,
2017,,Owner,,,,,,,,,,,,
2017,,Tenant,,,,,,,,,,,,
2017,,Owner,,,,,,,,,,,,
2017,,Tenant,,,,,,,,,,,,
2018,,Owner,,,,,,,,,,,,
2018,,Tenant,1002,260.653675436373,254.84090012219053,266.4664507505555,150.0,200.0,300.0,20.0,525.0,200.0,200.0,200.0
2018,,Owner,88,386.4869814350001,365.71509444669306,407.2588684233071,200.0,400.0,500.0,20.0,950.0,400.0,300.0,500.0
2018,,Tenant,723,314.04229869990706,307.0207231881767,321.0638742116374,200.0,250.0,400.0,50.0,700.0,250.0,200.0,250.0
2018,,Owner,319,426.1219953226766,415.4512733194951,436.79271732585806,300.0,400.0,500.0,50.0,800.0,400.0,350.0,400.0
2018,,Tenant,730,362.3003413510723,355.64850470311376,368.9521779990308,200.0,320.0,450.0,60.0,825.0,320.0,290.0,340.0
2018,,Owner,754,450.9825494318293,443.54932394600735,458.4157749176512,300.0,400.0,600.0,49.0,1050.0,400.0,359.74999999999994,400.0
2018,,Tenant,819,360.37417575581816,353.89472220408675,366.85362930754957,200.0,350.0,500.0,20.0,950.0,350.0,300.0,400.0
2018,,Owner,1685,512.9577385249272,506.7814153408992,519.1340617089553,320.0,500.0,600.0,60.0,1020.0,500.0,500.0,550.0
2018,,Tenant,754,402.31299312756624,395.4340409455808,409.19194530955167,250.0,400.0,500.0,50.0,875.0,400.0,400.0,450.0
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,,,,,,,,,,,,
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,,,,,,,,,,,,
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,,,,,,,,,,,,
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,,,,,,,,,,,,
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,,,,,,,,,,,,
2020,,Owner,,,,,,,,,,,,
2020,,Tenant,1010,267.82320938915245,261.89153048567226,273.75488829263264,150.0,200.0,320.0,10.0,575.0,200.0,200.0,200.0
2020,,Owner,65,371.4365205979873,353.11991033303724,389.7531308629373,250.0,355.6816559089953,500.0,100.0,875.0,350.0,300.0,400.0
2020,,Tenant,709,300.59633077816346,294.633047701101,306.5596138552259,200.0,250.0,400.0,50.0,700.0,250.0,200.0,250.0
2020,,Owner,189,418.61725985783494,405.56510062061454,431.66941909505533,300.0,400.0,500.0,50.0,800.0,400.0,320.0,450.0
2020,,Tenant,688,336.49225759780313,329.4686206316866,343.5158945639197,200.0,300.0,400.0,10.0,700.0,300.0,300.0,350.0
2020,,Owner,550,468.0227185796232,459.01162753555684,477.03380962368954,300.0,400.0,600.0,100.0,1050.0,400.0,300.0,400.0
2020,,Tenant,766,365.12448043958756,358.7193379339744,371.52962294520074,250.0,300.0,500.0,50.0,875.0,300.0,250.0,300.0
2020,,Owner,1993,514.5602986515935,508.8457204833767,520.2748768198103,330.0,500.0,600.0,80.0,1005.0,500.0,500.0,550.0
2020,,Tenant,988,409.7102045800636,402.6775631823662,416.74284597776096,250.0,400.0,500.0,50.0,875.0,400.0,400.0,440.25
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,,,,,,,,,,,,
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,,,,,,,,,,,,
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,,,,,,,,,,,,
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,,,,,,,,,,,,
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,,,,,,,,,,,,
