year,age_gr,quintil_oecd,pli0097_h,proportion,n,lower_confidence,upper_confidence
1985,30-45 J.,1. Quintil,Nie,0.16735809918913822,14443,0.16127002601028895,0.17344617236798748
1985,46-65 J.,1. Quintil,Nie,0.14784084480482745,14443,0.14205209285051695,0.15362959675913795
1985,18-29 J.,1. Quintil,Nie,0.14406939468225533,14443,0.1383423244462596,0.14979646491825105
1985,46-65 J.,2. Quintil,Nie,0.07967188383933622,14443,0.07525565821011604,0.08408810946855641
1985,30-45 J.,2. Quintil,Nie,0.07288327361870639,14443,0.06864383345925572,0.07712271377815706
1985,18-29 J.,2. Quintil,Nie,0.0673203846879125,14443,0.0632337397842106,0.07140702959161441
1985,66 und älter,1. Quintil,Nie,0.06600037714501225,14443,0.06195113335538947,0.07004962093463503
1985,46-65 J.,3. Quintil,Nie,0.03667735244201396,14443,0.03361177536253831,0.039742929521489605
1985,30-45 J.,3. Quintil,Nie,0.03384876485008486,14443,0.030899448656725746,0.036798081043443974
1985,18-29 J.,3. Quintil,Nie,0.02696586837639072,14443,0.024324076452633132,0.02960766030014831
1985,66 und älter,2. Quintil,Nie,0.01989439939656798,14443,0.017617052353549163,0.022171746439586797
1985,46-65 J.,4. Quintil,Nie,0.015085800490288516,14443,0.013097826284704349,0.017073774695872686
1985,30-45 J.,4. Quintil,Nie,0.01433151046577409,14443,0.012393131069855793,0.016269889861692387
1985,18-29 J.,1. Quintil,Seltener,0.008297190269658684,14443,0.006817796919370658,0.00977658361994671
1985,66 und älter,3. Quintil,Nie,0.008108617763530078,14443,0.006645993281748959,0.009571242245311197
1985,30-45 J.,1. Quintil,Seltener,0.007542900245144258,14443,0.006131817701487503,0.008953982788801013
1985,18-29 J.,4. Quintil,Nie,0.006222892702244013,14443,0.004940361274228497,0.007505424130259528
1985,30-45 J.,2. Quintil,Seltener,0.006034320196115406,14443,0.004771250731736322,0.00729738966049449
1985,30-45 J.,5. Quintil,Nie,0.00556288893079389,14443,0.004349873789904626,0.006775904071683154
1985,46-65 J.,5. Quintil,Nie,0.0053743164246652835,14443,0.004181925074406886,0.0065667077749236805
1985,18-29 J.,2. Quintil,Seltener,0.004620026400150858,14443,0.0035140546249915307,0.005725998175310185
1985,46-65 J.,1. Quintil,Seltener,0.004431453894022251,14443,0.0033481855131748976,0.005514722274869605
1985,46-65 J.,2. Quintil,Seltener,0.0036771638695078258,14443,0.0026900121640328232,0.004664315574982828
1985,66 und älter,4. Quintil,Nie,0.003488591363379219,14443,0.0025269933577308544,0.004450189369027584
1985,30-45 J.,1. Quintil,Min 1x pro Monat,0.0029228738449933998,14443,0.002042439900951492,0.0038033077890353077
1985,46-65 J.,1. Quintil,Min 1x pro Monat,0.0027343013388647936,14443,0.0018826614510330873,0.0035859412266964997
1985,46-65 J.,3. Quintil,Seltener,0.0026400150858004903,14443,0.0018031478984824145,0.003476882273118566
1985,30-45 J.,3. Quintil,Seltener,0.0026400150858004903,14443,0.0018031478984824145,0.003476882273118566
1985,18-29 J.,1. Quintil,Min 1x pro Monat,0.0024514425796718837,14443,0.001644940947224981,0.0032579442121187865
1985,30-45 J.,2. Quintil,Min 1x pro Monat,0.0023571563266075804,14443,0.0015662790375129292,0.0031480336157022316
1985,18-29 J.,3. Quintil,Seltener,0.002074297567414671,14443,0.0013322837391006013,0.0028163113957287407
1985,30-45 J.,1. Quintil,Min 1x pro Woche,0.0017914388082217612,14443,0.001101772516294674,0.0024811051001488484
1985,66 und älter,5. Quintil,Nie,0.0016971525551574581,14443,0.001025848977363335,0.0023684561329515813
1985,46-65 J.,2. Quintil,Min 1x pro Monat,0.0016028663020931548,14443,0.0009504456833467598,0.00225528692083955
1985,30-45 J.,4. Quintil,Seltener,0.0015085800490288515,14443,0.0008756091927967702,0.002141550905260933
1985,46-65 J.,3. Quintil,Min 1x pro Monat,0.0014142937959645485,14443,0.0008013934641157019,0.002027194127813395
1985,46-65 J.,4. Quintil,Seltener,0.0013200075429002452,14443,0.0007278616152868022,0.0019121534705136881
