year,age_gr,migback,pli0097_h,proportion,n,lower_confidence,upper_confidence
1985,46-65 J.,kein Migrationshintergrund,Nie,0.20516688666792382,14443,0.19858092838016608,0.21175284495568156
1985,30-45 J.,kein Migrationshintergrund,Nie,0.1871582123326419,14443,0.1807970742787053,0.1935193503865785
1985,18-29 J.,kein Migrationshintergrund,Nie,0.17018668678106733,14443,0.16405781752936183,0.17631555603277282
1985,30-45 J.,direkter Migrationshintergrund,Nie,0.1053177446728267,14443,0.1003114944492283,0.11032399489642511
1985,66 und älter,kein Migrationshintergrund,Nie,0.09551197435413916,14443,0.0907184196505234,0.10030552905775493
1985,46-65 J.,direkter Migrationshintergrund,Nie,0.07854044880256458,14443,0.07415299867307298,0.08292789893205618
1985,18-29 J.,direkter Migrationshintergrund,Nie,0.06882896473694135,14443,0.06470012796804536,0.07295780150583733
1985,30-45 J.,kein Migrationshintergrund,Seltener,0.015274372996417122,14443,0.013274204043395922,0.017274541949438324
1985,18-29 J.,kein Migrationshintergrund,Seltener,0.013765792947388271,14443,0.01186551112900046,0.015666074765776083
1985,46-65 J.,kein Migrationshintergrund,Seltener,0.010654346596266264,14443,0.008979925060392845,0.012328768132139683
1985,18-29 J.,indirekter Migrationshintergrund,Nie,0.006788610220629833,14443,0.005449431165884117,0.008127789275375549
1985,30-45 J.,kein Migrationshintergrund,Min 1x pro Monat,0.006222892702244013,14443,0.004940361274228497,0.007505424130259528
1985,46-65 J.,kein Migrationshintergrund,Min 1x pro Monat,0.00612860644917971,14443,0.004855767876377394,0.007401445021982026
1985,18-29 J.,kein Migrationshintergrund,Min 1x pro Monat,0.0035828776164435225,14443,0.0026084177806314935,0.004557337452255551
1985,66 und älter,direkter Migrationshintergrund,Nie,0.0033943051103149163,14443,0.0024457458089581032,0.00434286441167173
1985,30-45 J.,kein Migrationshintergrund,Min 1x pro Woche,0.003300018857250613,14443,0.0023646825312257733,0.004235355183275453
1985,30-45 J.,direkter Migrationshintergrund,Seltener,0.003017160098057703,14443,0.0021226806115628794,0.003911639584552527
1985,46-65 J.,kein Migrationshintergrund,Min 1x pro Woche,0.0029228738449933998,14443,0.002042439900951492,0.0038033077890353077
1985,66 und älter,kein Migrationshintergrund,Seltener,0.0018857250612860645,14443,0.0011781757939207222,0.002593274328651407
1985,18-29 J.,kein Migrationshintergrund,Min 1x pro Woche,0.0016028663020931548,14443,0.0009504456833467598,0.00225528692083955
1985,18-29 J.,direkter Migrationshintergrund,Seltener,0.0015085800490288515,14443,0.0008756091927967702,0.002141550905260933
1985,30-45 J.,indirekter Migrationshintergrund,Nie,0.0015085800490288515,14443,0.0008756091927967702,0.002141550905260933
