year,bula_h,quintil_oecd,pli0097_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,Schleswig-Holstein,1st Quintile,Never,0.9214659685863874,14443,0.9170786824283405,0.9258532547444344
1985,Schleswig-Holstein,1st Quintile,Seldom,0.04712041884816754,14443,0.04366460017319169,0.05057623752314339
1985,Schleswig-Holstein,1st Quintile,At least once per month,0.02617801047120419,14443,0.023574043491395247,0.02878197745101313
1985,Schleswig-Holstein,1st Quintile,At least once per week,0.005235602094240838,14443,0.004058617444069278,0.006412586744412398
1985,Schleswig-Holstein,2nd Quintile,Never,0.8876404494382022,14443,0.8824899314921253,0.8927909673842791
1985,Schleswig-Holstein,2nd Quintile,Seldom,0.07865168539325842,14443,0.07426139441435164,0.0830419763721652
1985,Schleswig-Holstein,2nd Quintile,At least once per month,0.033707865168539325,14443,0.03076447922131352,0.03665125111576513
1985,Schleswig-Holstein,3rd Quintile,Never,0.8444444444444444,14443,0.8385335164314017,0.8503553724574872
1985,Schleswig-Holstein,3rd Quintile,At least once per month,0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,Schleswig-Holstein,3rd Quintile,Seldom,0.044444444444444446,14443,0.0410834787658351,0.04780541012305379
1985,Schleswig-Holstein,3rd Quintile,At least once per week,0.044444444444444446,14443,0.0410834787658351,0.04780541012305379
1985,Schleswig-Holstein,4th Quintile,Never,0.7272727272727273,14443,0.7200093215907051,0.7345361329547495
1985,Schleswig-Holstein,4th Quintile,At least once per month,0.2727272727272727,14443,0.2654638670452505,0.2799906784092949
1985,Schleswig-Holstein,5th Quintile,Never,0.75,14443,0.7429379953081331,0.7570620046918669
1985,Schleswig-Holstein,5th Quintile,Seldom,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Hamburg,1st Quintile,Never,0.9790209790209791,14443,0.9766836708707296,0.9813582871712285
1985,Hamburg,1st Quintile,At least once per week,0.006993006993006993,14443,0.005633956787839557,0.00835205719817443
1985,Hamburg,1st Quintile,At least once per month,0.006993006993006993,14443,0.005633956787839557,0.00835205719817443
1985,Hamburg,1st Quintile,Seldom,0.006993006993006993,14443,0.005633956787839557,0.00835205719817443
1985,Hamburg,2nd Quintile,Never,0.875,14443,0.8696063048235645,0.8803936951764355
1985,Hamburg,2nd Quintile,Seldom,0.07142857142857142,14443,0.06722836141282011,0.07562878144432274
1985,Hamburg,2nd Quintile,At least once per week,0.03571428571428571,14443,0.03268771227491419,0.038740859153657235
1985,Hamburg,2nd Quintile,At least once per month,0.017857142857142856,14443,0.015697307315746322,0.02001697839853939
1985,Hamburg,3rd Quintile,Never,0.9574468085106383,14443,0.9541548772162189,0.9607387398050578
1985,Hamburg,3rd Quintile,Seldom,0.02127659574468085,14443,0.018923127061674656,0.023630064427687045
1985,Hamburg,3rd Quintile,At least once per month,0.02127659574468085,14443,0.018923127061674656,0.023630064427687045
1985,Hamburg,4th Quintile,Never,1.0,14443,1.0,1.0
1985,Hamburg,5th Quintile,Never,0.8333333333333334,14443,0.8272553274305692,0.8394113392360976
1985,Hamburg,5th Quintile,At least once per month,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Lower Saxony,1st Quintile,Never,0.963855421686747,14443,0.9608113498701808,0.9668994935033132
1985,Lower Saxony,1st Quintile,Seldom,0.022375215146299483,14443,0.019963105322910398,0.02478732496968857
1985,Lower Saxony,1st Quintile,At least once per week,0.0068846815834767644,14443,0.005536125117850803,0.008233238049102726
1985,Lower Saxony,1st Quintile,At least once per month,0.0068846815834767644,14443,0.005536125117850803,0.008233238049102726
1985,Lower Saxony,2nd Quintile,Never,0.8731884057971014,14443,0.8677613932315978,0.878615418362605
1985,Lower Saxony,2nd Quintile,Seldom,0.07971014492753623,14443,0.07529295083794722,0.08412733901712523
1985,Lower Saxony,2nd Quintile,At least once per month,0.028985507246376812,14443,0.02624941538557218,0.03172159910718145
1985,Lower Saxony,2nd Quintile,At least once per week,0.018115942028985508,14443,0.015940798441462133,0.020291085616508883
1985,Lower Saxony,3rd Quintile,Never,0.8714285714285714,14443,0.8659695412152169,0.876887601641926
1985,Lower Saxony,3rd Quintile,Seldom,0.06428571428571428,14443,0.06028574890471059,0.06828567966671797
1985,Lower Saxony,3rd Quintile,At least once per month,0.03571428571428571,14443,0.03268771227491419,0.038740859153657235
1985,Lower Saxony,3rd Quintile,At least once per week,0.02857142857142857,14443,0.025854371380562065,0.03128848576229507
1985,Lower Saxony,4th Quintile,Never,0.8444444444444444,14443,0.8385335164314017,0.8503553724574872
1985,Lower Saxony,4th Quintile,Seldom,0.1111111111111111,14443,0.10598568650186233,0.11623653572035988
1985,Lower Saxony,4th Quintile,At least once per month,0.044444444444444446,14443,0.0410834787658351,0.04780541012305379
1985,Lower Saxony,5th Quintile,Never,0.9166666666666666,14443,0.9121590968486027,0.9211742364847305
1985,Lower Saxony,5th Quintile,Seldom,0.08333333333333333,14443,0.07882576351526946,0.0878409031513972
1985,Bremen,1st Quintile,Never,0.9285714285714286,14443,0.9243712185556773,0.9327716385871799
1985,Bremen,1st Quintile,Seldom,0.047619047619047616,14443,0.044145901388896625,0.05109219384919861
1985,Bremen,1st Quintile,At least once per week,0.011904761904761904,14443,0.010135927707924017,0.01367359610159979
1985,Bremen,1st Quintile,At least once per month,0.011904761904761904,14443,0.010135927707924017,0.01367359610159979
1985,Bremen,2nd Quintile,Never,0.9545454545454546,14443,0.9511483076050453,0.9579426014858639
1985,Bremen,2nd Quintile,Seldom,0.045454545454545456,14443,0.04205739851413617,0.048851692394954745
1985,Bremen,3rd Quintile,Never,1.0,14443,1.0,1.0
1985,Bremen,4th Quintile,Never,1.0,14443,1.0,1.0
1985,North Rhine-Westphalia,1st Quintile,Never,0.9310754604872252,14443,0.9269439701381696,0.9352069508362808
1985,North Rhine-Westphalia,1st Quintile,Seldom,0.0457516339869281,14443,0.04234393376290583,0.049159334210950374
1985,North Rhine-Westphalia,1st Quintile,At least once per month,0.017825311942959002,14443,0.015667367279004446,0.01998325660691356
1985,North Rhine-Westphalia,1st Quintile,At least once per week,0.0053475935828877,14443,0.004158154426736509,0.006537032739038892
1985,North Rhine-Westphalia,2nd Quintile,Never,0.9079497907949791,14443,0.9032349104879479,0.9126646711020102
1985,North Rhine-Westphalia,2nd Quintile,Seldom,0.06834030683403068,14443,0.06422507334325736,0.072455540324804
1985,North Rhine-Westphalia,2nd Quintile,At least once per month,0.022315202231520222,14443,0.0199062554238721,0.024724149039168346
1985,North Rhine-Westphalia,2nd Quintile,At least once per week,0.001394700139470014,14443,0.0007860542109102756,0.0020033460680297524
1985,North Rhine-Westphalia,3rd Quintile,Never,0.8940397350993378,14443,0.8890200405144042,0.8990594296842713
1985,North Rhine-Westphalia,3rd Quintile,Seldom,0.06622516556291391,14443,0.06216952017461988,0.07028081095120794
1985,North Rhine-Westphalia,3rd Quintile,At least once per week,0.019867549668874173,14443,0.017591708740213083,0.022143390597535263
1985,North Rhine-Westphalia,3rd Quintile,At least once per month,0.019867549668874173,14443,0.017591708740213083,0.022143390597535263
1985,North Rhine-Westphalia,4th Quintile,Never,0.8888888888888888,14443,0.88376346427964,0.8940143134981376
1985,North Rhine-Westphalia,4th Quintile,Seldom,0.09401709401709402,14443,0.08925727128053385,0.09877691675365419
1985,North Rhine-Westphalia,4th Quintile,At least once per month,0.008547008547008548,14443,0.007045698127960477,0.010048318966056619
1985,North Rhine-Westphalia,4th Quintile,At least once per week,0.008547008547008548,14443,0.007045698127960477,0.010048318966056619
1985,North Rhine-Westphalia,5th Quintile,Never,0.926829268292683,14443,0.9225821345744804,0.9310764020108856
1985,North Rhine-Westphalia,5th Quintile,Seldom,0.024390243902439025,14443,0.021874459010768905,0.026906028794109145
1985,North Rhine-Westphalia,5th Quintile,At least once per month,0.024390243902439025,14443,0.021874459010768905,0.026906028794109145
1985,North Rhine-Westphalia,5th Quintile,At least once per week,0.024390243902439025,14443,0.021874459010768905,0.026906028794109145
1985,Hesse,1st Quintile,Never,0.9207920792079208,14443,0.9163876213425689,0.9251965370732728
1985,Hesse,1st Quintile,Seldom,0.04455445544554455,14443,0.041189526441932404,0.0479193844491567
1985,Hesse,1st Quintile,At least once per month,0.019801980198019802,14443,0.017529821887903134,0.02207413850813647
1985,Hesse,1st Quintile,At least once per week,0.01485148514851485,14443,0.012878775531181627,0.016824194765848077
1985,Hesse,2nd Quintile,Never,0.926056338028169,14443,0.9217886118456273,0.9303240642107107
1985,Hesse,2nd Quintile,Seldom,0.056338028169014086,14443,0.05257760764783169,0.06009844869019648
1985,Hesse,2nd Quintile,At least once per month,0.014084507042253521,14443,0.012162663463414077,0.016006350621092968
1985,Hesse,2nd Quintile,At least once per week,0.0035211267605633804,14443,0.0025550708912033438,0.0044871826299234165
