syear,migback,sex,plj0047,proportion,n,lower_confidence,upper_confidence
1992,Direct migration background,male,2.0,0.19848010728654447,13316,0.19170548909690022,0.20525472547618873
1992,Direct migration background,female,2.0,0.17746982565936523,13316,0.17098038360458917,0.18395926771414128
1992,Direct migration background,male,1.0,0.17657577112203846,13316,0.17009917888788081,0.1830523633561961
1992,Direct migration background,female,1.0,0.14751899865891818,13316,0.14149568456720435,0.15354231275063202
1992,Direct migration background,male,3.0,0.08851139919535092,13316,0.08368698705089996,0.09333581133980189
1992,Direct migration background,female,3.0,0.07018328118015199,13316,0.06584433075905045,0.07452223160125353
1992,Indirect migration background,female,1.0,0.030397854269110416,13316,0.02748185489534452,0.03331385364287631
1992,Indirect migration background,male,2.0,0.030397854269110416,13316,0.02748185489534452,0.03331385364287631
1992,Indirect migration background,male,1.0,0.028609745194456863,13316,0.025778202957722963,0.03144128743119076
1992,Indirect migration background,female,2.0,0.024586499776486366,13316,0.02195615964023704,0.027216839912735692
1992,Indirect migration background,female,3.0,0.013857845328565042,13316,0.011872268047535113,0.01584342260959497
1992,Indirect migration background,male,3.0,0.012963790791238265,13316,0.011042461837368811,0.014885119745107719
1992,No migration background,male,1.0,0.0004470272686633885,13316,8.799036191885245e-05,0.0008060641754079245
1993,Direct migration background,male,1.0,0.20146520146520147,13101,0.1945968771716131,0.20833352575878986
1993,Direct migration background,male,2.0,0.2000915750915751,13101,0.19324082090188793,0.20694232928126227
1993,Direct migration background,female,1.0,0.19505494505494506,13101,0.18826970137914553,0.20184018873074458
1993,Direct migration background,female,2.0,0.14560439560439561,13101,0.13956462291896118,0.15164416828983004
1993,Direct migration background,male,3.0,0.052655677655677656,13101,0.048831127334267775,0.05648022797708754
1993,Direct migration background,female,3.0,0.04532967032967033,13101,0.0417674412800099,0.04889189937933076
1993,Indirect migration background,male,1.0,0.04212454212454213,13101,0.03868479934431502,0.045564284904769235
1993,Indirect migration background,female,2.0,0.0347985347985348,13101,0.03166024306097415,0.03793682653609545
1993,Indirect migration background,male,2.0,0.03296703296703297,13101,0.029909547375086054,0.03602451855897988
1993,Indirect migration background,female,1.0,0.03159340659340659,13101,0.02859817129470485,0.034588641892108335
1993,Indirect migration background,female,3.0,0.009615384615384616,13101,0.007944335860728647,0.011286433370040585
1993,Indirect migration background,male,3.0,0.008241758241758242,13101,0.006693595210439399,0.009789921273077085
1993,No migration background,male,1.0,0.0004578754578754579,13101,9.154073767310677e-05,0.0008242101780778089
1994,Direct migration background,male,2.0,0.20114122681883023,12873,0.19421651445422397,0.2080659391834365
1994,Direct migration background,male,1.0,0.18544935805991442,12873,0.17873525661156064,0.1921634595082682
1994,Direct migration background,female,1.0,0.1830718021873514,12873,0.17639115005018355,0.18975245432451923
1994,Direct migration background,female,2.0,0.15834522111269614,12873,0.1520387608440186,0.16465168138137368
1994,Direct migration background,male,3.0,0.05515929624346172,12873,0.05121558741909754,0.0591030050678259
1994,Indirect migration background,female,1.0,0.0461245839277223,12873,0.04250108409571689,0.04974808375972771
1994,Direct migration background,female,3.0,0.043747028055159294,12873,0.04021375775362321,0.04728029835669538
1994,Indirect migration background,male,1.0,0.04041844983357109,12873,0.03701635075085034,0.04382054891629184
