year,pgisced97,plj0047,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1992,in school,Somewhat concerned,0.5217391304347826,17350,0.5143061076960268,0.5291721531735384
1992,in school,Very concerned,0.391304347826087,17350,0.3840422220174447,0.39856647363472925
1992,in school,Not concerned at all,0.08695652173913043,17350,0.08276373144862188,0.09114931202963898
1992,inadequately,Somewhat concerned,0.4091816367265469,17350,0.40186533863257945,0.41649793482051434
1992,inadequately,Very concerned,0.3772455089820359,17350,0.37003315879815096,0.38445785916592085
1992,inadequately,Not concerned at all,0.21357285429141717,17350,0.20747455681295207,0.21967115176988228
1992,general elementary,Somewhat concerned,0.4355044699872286,17350,0.4281265677889619,0.44288237218549525
1992,general elementary,Very concerned,0.3933588761174968,17350,0.38609000894600676,0.40062774328898687
1992,general elementary,Not concerned at all,0.17113665389527458,17350,0.1655323804503955,0.17674092734015365
1992,middle vocational,Somewhat concerned,0.431924882629108,17350,0.4245541046922973,0.4392956605659187
1992,middle vocational,Very concerned,0.37089201877934275,17350,0.3637042735814098,0.3780797639772757
1992,middle vocational,Not concerned at all,0.19718309859154928,17350,0.19126272069212588,0.20310347649097268
1992,vocational + Abi,Somewhat concerned,0.45977011494252873,17350,0.4523541784192798,0.4671860514657777
1992,vocational + Abi,Very concerned,0.40229885057471265,17350,0.3950022130359073,0.409595488113518
1992,vocational + Abi,Not concerned at all,0.13793103448275862,17350,0.1327999598231648,0.14306210914235243
1992,higher vocational,Very concerned,0.5625,17350,0.5551182960426388,0.5698817039573612
1992,higher vocational,Somewhat concerned,0.375,17350,0.3677961945695268,0.3822038054304732
1992,higher vocational,Not concerned at all,0.0625,17350,0.0588980972847634,0.06610190271523661
1992,higher education,Somewhat concerned,0.5116279069767442,17350,0.504189860906511,0.5190659530469774
1992,higher education,Very concerned,0.3953488372093023,17350,0.3880735689618316,0.402624105456773
1992,higher education,Not concerned at all,0.09302325581395349,17350,0.08870110242611588,0.09734540920179109
1993,in school,Somewhat concerned,0.5555555555555556,16993,0.5480843010448471,0.5630268100662641
1993,in school,Very concerned,0.4444444444444444,16993,0.43697318993373596,0.4519156989551529
1993,inadequately,Very concerned,0.4786150712830957,16993,0.47110414560954866,0.48612599695664277
1993,inadequately,Somewhat concerned,0.39307535641547864,16993,0.38573146347516346,0.4004192493557938
1993,inadequately,Not concerned at all,0.12830957230142567,16993,0.12328115039469519,0.13333799420815615
1993,general elementary,Very concerned,0.4888597640891219,16993,0.4813438254795172,0.4963757026987266
1993,general elementary,Somewhat concerned,0.39580602883355176,16993,0.38845326801433444,0.4031587896527691
1993,general elementary,Not concerned at all,0.11533420707732635,16993,0.11053145988058502,0.12013695427406768
1993,middle vocational,Very concerned,0.44145569620253167,16993,0.43398960280082716,0.4489217896042362
1993,middle vocational,Somewhat concerned,0.43354430379746833,16993,0.4260931974997498,0.4409954100951869
1993,middle vocational,Not concerned at all,0.125,16993,0.12002743950141564,0.12997256049858436
1993,vocational + Abi,Very concerned,0.4880952380952381,16993,0.4805795644609675,0.49561091172950866
1993,vocational + Abi,Somewhat concerned,0.4523809523809524,16993,0.4448973195645999,0.4598645851973049
1993,vocational + Abi,Not concerned at all,0.05952380952380952,16993,0.055966347239929715,0.06308127180768933
1993,higher vocational,Very concerned,0.6153846153846154,16993,0.6080697272990103,0.6226995034702205
1993,higher vocational,Somewhat concerned,0.38461538461538464,16993,0.3773004965297796,0.3919302727009897
1993,higher education,Somewhat concerned,0.47619047619047616,16993,0.46868119978275924,0.4836997525981931
1993,higher education,Very concerned,0.42857142857142855,16993,0.4211307314669354,0.4360121256759217
1993,higher education,Not concerned at all,0.09523809523809523,16993,0.09082448939174324,0.09965170108444722
1994,in school,Very concerned,0.52,16642,0.5124094087930644,0.5275905912069356
1994,in school,Somewhat concerned,0.44,16642,0.4324582233907555,0.4475417766092445
1994,in school,Not concerned at all,0.04,16642,0.037022725178163796,0.042977274821836206
1994,inadequately,Very concerned,0.44871794871794873,16642,0.4411613395682919,0.45627455786760557
1994,inadequately,Somewhat concerned,0.44017094017094016,16642,0.4326288500886343,0.44771303025324605
1994,inadequately,Not concerned at all,0.1111111111111111,16642,0.10633630438933714,0.11588591783288507
1994,general elementary,Very concerned,0.4830028328611898,16642,0.4754105525660072,0.49059511315637233
1994,general elementary,Somewhat concerned,0.3895184135977337,16642,0.3821095159786501,0.3969273112168173
1994,general elementary,Not concerned at all,0.1274787535410765,16642,0.12241164482519952,0.13254586225695345
1994,middle vocational,Somewhat concerned,0.4590690208667737,16642,0.45149784676832583,0.4666401949652216
1994,middle vocational,Very concerned,0.42215088282504015,16642,0.414646855781949,0.4296549098681313
1994,middle vocational,Not concerned at all,0.1187800963081862,16642,0.11386460086367813,0.12369559175269428
1994,vocational + Abi,Very concerned,0.475,16642,0.46741283080445184,0.4825871691955481
1994,vocational + Abi,Somewhat concerned,0.4125,16642,0.40502055755769945,0.4199794424423005
1994,vocational + Abi,Not concerned at all,0.1125,16642,0.10769919844302304,0.11730080155697696
1994,higher vocational,Very concerned,0.5,16642,0.49240332902340167,0.5075966709765983
1994,higher vocational,Somewhat concerned,0.4375,16642,0.429962911676477,0.445037088323523
1994,higher vocational,Not concerned at all,0.0625,16642,0.05882227747762718,0.06617772252237282
1994,higher education,Somewhat concerned,0.5581395348837209,16642,0.5505943953049232,0.5656846744625187
1994,higher education,Very concerned,0.3023255813953488,16642,0.2953478031973363,0.30930335959336136
1994,higher education,Not concerned at all,0.13953488372093023,16642,0.13427033263701582,0.14479943480484464
