"ple0013","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(noch) kein Abschluss","maennlich","23","","",""
"Ja","2009","(noch) kein Abschluss","weiblich","11","","",""
"Ja","2009","Hauptschule","maennlich","142","","",""
"Ja","2009","Hauptschule","weiblich","182","","",""
"Ja","2009","Realschule","maennlich","83","0.0471474272966387","0.0379066864780825","0.0563881681151949"
"Ja","2009","Realschule","weiblich","124","","",""
"Ja","2009","(Fach-)Abitur","maennlich","55","0.0646013710580017","0.0484332020497805","0.080769540066223"
"Ja","2009","(Fach-)Abitur","weiblich","58","0.0545537266391232","0.0412293582187236","0.0678780950595228"
"Ja","2009","AkademikerIn","maennlich","74","0.0315490403442321","0.0242215558877275","0.0388765248007366"
"Ja","2009","AkademikerIn","weiblich","101","","",""
"Nein","2009","(noch) kein Abschluss","maennlich","223","","",""
"Nein","2009","(noch) kein Abschluss","weiblich","227","","",""
"Nein","2009","Hauptschule","maennlich","2864","","",""
"Nein","2009","Hauptschule","weiblich","3024","0.943489925796141","0.935497144964226","0.951482706628055"
"Nein","2009","Realschule","maennlich","1938","","",""
"Nein","2009","Realschule","weiblich","2667","","",""
"Nein","2009","(Fach-)Abitur","maennlich","833","0.935398628941998","0.919230459933777","0.95156679795022"
"Nein","2009","(Fach-)Abitur","weiblich","1058","","",""
"Nein","2009","AkademikerIn","maennlich","2112","","",""
"Nein","2009","AkademikerIn","weiblich","1748","","",""
"Ja","2010","(noch) kein Abschluss","maennlich","","","",""
"Ja","2010","(noch) kein Abschluss","weiblich","","","",""
"Ja","2010","Hauptschule","maennlich","","","",""
"Ja","2010","Hauptschule","weiblich","","","",""
"Ja","2010","Realschule","maennlich","","","",""
"Ja","2010","Realschule","weiblich","","","",""
"Ja","2010","(Fach-)Abitur","maennlich","","","",""
"Ja","2010","(Fach-)Abitur","weiblich","","","",""
"Ja","2010","AkademikerIn","maennlich","","","",""
"Ja","2010","AkademikerIn","weiblich","","","",""
"Nein","2010","(noch) kein Abschluss","maennlich","","","",""
"Nein","2010","(noch) kein Abschluss","weiblich","","","",""
"Nein","2010","Hauptschule","maennlich","","","",""
"Nein","2010","Hauptschule","weiblich","","","",""
"Nein","2010","Realschule","maennlich","","","",""
"Nein","2010","Realschule","weiblich","","","",""
"Nein","2010","(Fach-)Abitur","maennlich","","","",""
"Nein","2010","(Fach-)Abitur","weiblich","","","",""
"Nein","2010","AkademikerIn","maennlich","","","",""
"Nein","2010","AkademikerIn","weiblich","","","",""
"Ja","2011","(noch) kein Abschluss","maennlich","22","","",""
"Ja","2011","(noch) kein Abschluss","weiblich","25","","",""
"Ja","2011","Hauptschule","maennlich","176","","",""
"Ja","2011","Hauptschule","weiblich","212","","",""
"Ja","2011","Realschule","maennlich","97","0.0486248717567991","0.0398424966014569","0.0574072469121414"
"Ja","2011","Realschule","weiblich","181","","",""
"Ja","2011","(Fach-)Abitur","maennlich","74","0.0723511633366787","0.0568210795134788","0.0878812471598785"
"Ja","2011","(Fach-)Abitur","weiblich","88","0.0637794582697204","0.0508493985338394","0.0767095180056013"
"Ja","2011","AkademikerIn","maennlich","97","0.0443604604028373","0.0362373830103987","0.0524835377952759"
"Ja","2011","AkademikerIn","weiblich","106","","",""
"Nein","2011","(noch) kein Abschluss","maennlich","247","","",""
"Nein","2011","(noch) kein Abschluss","weiblich","267","","",""
"Nein","2011","Hauptschule","maennlich","3247","0.951910221110908","0.94474269924352","0.959077742978296"
"Nein","2011","Hauptschule","weiblich","3515","0.94318433621325","0.935752421332219","0.950616251094281"
"Nein","2011","Realschule","maennlich","2207","","",""
"Nein","2011","Realschule","weiblich","3030","0.936164377679437","0.927708950719725","0.944619804639149"
"Nein","2011","(Fach-)Abitur","maennlich","995","0.927648836663321","0.912118752840121","0.943178920486521"
"Nein","2011","(Fach-)Abitur","weiblich","1284","","",""
"Nein","2011","AkademikerIn","maennlich","2371","","",""
"Nein","2011","AkademikerIn","weiblich","2014","","",""
"Ja","2012","(noch) kein Abschluss","maennlich","","","",""
"Ja","2012","(noch) kein Abschluss","weiblich","","","",""
"Ja","2012","Hauptschule","maennlich","","","",""
"Ja","2012","Hauptschule","weiblich","","","",""
"Ja","2012","Realschule","maennlich","","","",""
"Ja","2012","Realschule","weiblich","","","",""
"Ja","2012","(Fach-)Abitur","maennlich","","","",""
