year,bula_h,sex,ple0013,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,male,No,1.0,237,17698,1.0,1.0
2009,Schleswig-Holstein,female,No,1.0,245,17698,1.0,1.0
2009,Hamburg,male,No,1.0,120,17698,1.0,1.0
2009,Hamburg,female,No,1.0,130,17698,1.0,1.0
2009,Lower Saxony,male,Yes,0.055283078918765334,40,17698,0.05503146879490836,0.05553468904262231
2009,Lower Saxony,male,No,0.9447169210812347,749,17698,0.9444653109573777,0.9449685312050917
2009,Lower Saxony,female,Yes,0.05021031350817391,48,17698,0.04997370190176512,0.0504469251145827
2009,Lower Saxony,female,No,0.949789686491826,796,17698,0.9495530748854173,0.9500262980982348
2009,Bremen,male,No,1.0,56,17698,1.0,1.0
2009,Bremen,female,No,1.0,60,17698,1.0,1.0
2009,North Rhine-Westphalia,male,Yes,0.04215674638263202,76,17698,0.042011867872602325,0.04230162489266171
2009,North Rhine-Westphalia,male,No,0.957843253617368,1660,17698,0.9576983751073384,0.9579881321273976
2009,North Rhine-Westphalia,female,Yes,0.05165279539997226,99,17698,0.05149412084441414,0.051811469955530376
2009,North Rhine-Westphalia,female,No,0.9483472046000279,1793,17698,0.9481885300444698,0.9485058791555859
2009,Hesse,male,Yes,0.05492567905417409,35,17698,0.054651592195817146,0.05519976591253103
2009,Hesse,male,No,0.9450743209458259,548,17698,0.9448002340874689,0.9453484078041828
2009,Hesse,female,Yes,0.05147551665817934,36,17698,0.051202927177414086,0.0517481061389446
2009,Hesse,female,No,0.9485244833418205,598,17698,0.9482518938610552,0.9487970728225857
2009,"Rhineland-Palatinate, Saarland",male,No,1.0,437,17698,1.0,1.0
2009,"Rhineland-Palatinate, Saarland",female,No,1.0,539,17698,1.0,1.0
2009,Baden-Wuerttemberg,male,Yes,0.0465191324509261,42,17698,0.04631928079773387,0.04671898410411833
2009,Baden-Wuerttemberg,male,No,0.9534808675490738,965,17698,0.9532810158958815,0.953680719202266
2009,Baden-Wuerttemberg,female,Yes,0.061265370364430735,60,17698,0.0610437966207316,0.06148694410812987
2009,Baden-Wuerttemberg,female,No,0.9387346296355691,1040,17698,0.93851305589187,0.9389562033792682
2009,Bavaria,male,Yes,0.035952841780991535,48,17698,0.03578828702223462,0.03611739653974845
2009,Bavaria,male,No,0.9640471582190085,1187,17698,0.9638826034602517,0.9642117129777654
2009,Bavaria,female,Yes,0.05215529221922481,65,17698,0.05196995184426365,0.05234063259418597
2009,Bavaria,female,No,0.9478447077807752,1309,17698,0.947659367405814,0.9480300481557364
2009,Berlin,male,No,1.0,294,17698,1.0,1.0
2009,Berlin,female,No,1.0,342,17698,1.0,1.0
2009,Brandenburg,male,No,1.0,374,17698,1.0,1.0
2009,Brandenburg,female,No,1.0,387,17698,1.0,1.0
2009,Mecklenburg-Western Pomerania,male,No,1.0,213,17698,1.0,1.0
2009,Mecklenburg-Western Pomerania,female,No,1.0,236,17698,1.0,1.0
2009,Saxony,male,No,1.0,645,17698,1.0,1.0
2009,Saxony,female,No,1.0,665,17698,1.0,1.0
2009,Saxony-Anhalt,male,No,1.0,350,17698,1.0,1.0
2009,Saxony-Anhalt,female,No,1.0,384,17698,1.0,1.0
2009,Thuringa,male,No,1.0,378,17698,1.0,1.0
2009,Thuringa,female,No,1.0,412,17698,1.0,1.0
2011,Schleswig-Holstein,male,No,1.0,294,20476,1.0,1.0
2011,Schleswig-Holstein,female,No,1.0,320,20476,1.0,1.0
2011,Hamburg,male,No,1.0,143,20476,1.0,1.0
2011,Hamburg,female,No,1.0,150,20476,1.0,1.0
2011,Lower Saxony,male,Yes,0.053129708348675586,43,20476,0.05286832114283508,0.05339109555451609
2011,Lower Saxony,male,No,0.9468702916513244,856,20476,0.946608904445484,0.9471316788571649
2011,Lower Saxony,female,Yes,0.05399415818445626,64,20476,0.05374113152705682,0.05424718484185571
2011,Lower Saxony,female,No,0.9460058418155438,945,20476,0.9457528151581444,0.9462588684729433
2011,Bremen,male,No,1.0,60,20476,1.0,1.0
2011,Bremen,female,No,1.0,62,20476,1.0,1.0
2011,North Rhine-Westphalia,male,Yes,0.05119833570235968,93,20476,0.05103145953408725,0.051365211870632116
2011,North Rhine-Westphalia,male,No,0.9488016642976402,1874,20476,0.9486347881293677,0.9489685404659127
2011,North Rhine-Westphalia,female,Yes,0.06814541999532202,140,20476,0.0679558125174845,0.06833502747315953
2011,North Rhine-Westphalia,female,No,0.9318545800046779,2024,20476,0.9316649725268404,0.9320441874825154
2011,Hesse,male,Yes,0.061234334570276494,42,20476,0.060921804086785235,0.06154686505376775
2011,Hesse,male,No,0.9387656654297235,614,20476,0.9384531349462323,0.9390781959132147
2011,Hesse,female,Yes,0.048617572964973294,42,20476,0.048330875674930905,0.04890427025501568
2011,Hesse,female,No,0.9513824270350268,711,20476,0.9510957297449845,0.9516691243250692
2011,"Rhineland-Palatinate, Saarland",male,Yes,0.0656863966644688,33,20476,0.06530694289691893,0.06606585043201865
2011,"Rhineland-Palatinate, Saarland",male,No,0.9343136033355313,514,20476,0.9339341495679814,0.9346930571030811
2011,"Rhineland-Palatinate, Saarland",female,Yes,0.05206389249957231,37,20476,0.05175228303030592,0.052375501968838695
2011,"Rhineland-Palatinate, Saarland",female,No,0.9479361075004278,622,20476,0.9476244980311614,0.9482477169696941
2011,Baden-Wuerttemberg,male,Yes,0.054980984395924436,57,20476,0.05474825488193651,0.05521371390991236
2011,Baden-Wuerttemberg,male,No,0.9450190156040756,1110,20476,0.9447862860900877,0.9452517451180635
2011,Baden-Wuerttemberg,female,Yes,0.06012884773801552,73,20476,0.05989687150308757,0.06036082397294348
2011,Baden-Wuerttemberg,female,No,0.9398711522619845,1246,20476,0.9396391760270565,0.9401031284969125
2011,Bavaria,male,Yes,0.0511131101895645,67,20476,0.05090748768015845,0.05131873269897055
2011,Bavaria,male,No,0.9488868898104355,1438,20476,0.9486812673010294,0.9490925123198415
2011,Bavaria,female,Yes,0.05197468726629295,82,20476,0.05177595116751962,0.052173423365066286
2011,Bavaria,female,No,0.948025312733707,1597,20476,0.9478265766349337,0.9482240488324803
2011,Berlin,male,No,1.0,328,20476,1.0,1.0
2011,Berlin,female,No,1.0,395,20476,1.0,1.0
2011,Brandenburg,male,No,1.0,405,20476,1.0,1.0
2011,Brandenburg,female,No,1.0,432,20476,1.0,1.0
2011,Mecklenburg-Western Pomerania,male,No,1.0,231,20476,1.0,1.0
2011,Mecklenburg-Western Pomerania,female,No,1.0,256,20476,1.0,1.0
2011,Saxony,male,Yes,0.0362435093447345,31,20476,0.03597179106609139,0.036515227623377604
2011,Saxony,male,No,0.9637564906552654,652,20476,0.9634847723766222,0.9640282089339085
2011,Saxony,female,Yes,0.05847741075301954,33,20476,0.05812052446707786,0.058834297038961224
2011,Saxony,female,No,0.9415225892469805,688,20476,0.9411657029610389,0.9418794755329222
2011,Saxony-Anhalt,male,No,1.0,392,20476,1.0,1.0
2011,Saxony-Anhalt,female,No,1.0,434,20476,1.0,1.0
2011,Thuringa,male,No,1.0,398,20476,1.0,1.0
2011,Thuringa,female,No,1.0,448,20476,1.0,1.0
2013,Schleswig-Holstein,male,No,1.0,247,18647,1.0,1.0
2013,Schleswig-Holstein,female,No,1.0,305,18647,1.0,1.0
2013,Hamburg,male,No,1.0,136,18647,1.0,1.0
2013,Hamburg,female,No,1.0,153,18647,1.0,1.0
2013,Lower Saxony,male,Yes,0.06205808890779454,43,18647,0.06177222127169442,0.06234395654389466
2013,Lower Saxony,male,No,0.9379419110922055,790,18647,0.9376560434561053,0.9382277787283057
2013,Lower Saxony,female,Yes,0.06983055126752372,70,18647,0.06953828072403427,0.07012282181101316
2013,Lower Saxony,female,No,0.9301694487324762,872,18647,0.9298771781889867,0.9304617192759657
2013,Bremen,male,No,1.0,56,18647,1.0,1.0
2013,Bremen,female,No,1.0,61,18647,1.0,1.0
2013,North Rhine-Westphalia,male,Yes,0.05051749788988872,86,18647,0.05034276591093877,0.050692229868838666
2013,North Rhine-Westphalia,male,No,0.9494825021101113,1676,18647,0.9493077701311614,0.9496572340890612
2013,North Rhine-Westphalia,female,Yes,0.0835719494828397,151,18647,0.08335394057230514,0.08378995839337428
2013,North Rhine-Westphalia,female,No,0.9164280505171604,1805,18647,0.9162100416066258,0.916646059427695
2013,Hesse,male,Yes,0.0613382397204422,43,18647,0.06100265963610811,0.06167381980477629
2013,Hesse,male,No,0.9386617602795578,554,18647,0.9383261801952237,0.9389973403638919
2013,Hesse,female,Yes,0.05398597226064035,46,18647,0.05367203577043778,0.054299908750842917
2013,Hesse,female,No,0.9460140277393597,647,18647,0.9457000912491571,0.9463279642295623
2013,"Rhineland-Palatinate, Saarland",male,Yes,0.07618071497484334,31,18647,0.07576661415265652,0.07659481579703016
2013,"Rhineland-Palatinate, Saarland",male,No,0.9238192850251568,465,18647,0.9234051842029699,0.9242333858473436
2013,"Rhineland-Palatinate, Saarland",female,Yes,0.065359929427702,35,18647,0.06500067456328876,0.06571918429211523
2013,"Rhineland-Palatinate, Saarland",female,No,0.934640070572298,567,18647,0.9342808157078848,0.9349993254367113
2013,Baden-Wuerttemberg,male,Yes,0.043855415709900716,44,18647,0.043638093365300695,0.04407273805450074
2013,Baden-Wuerttemberg,male,No,0.9561445842900993,947,18647,0.9559272619454993,0.9563619066346993
2013,Baden-Wuerttemberg,female,Yes,0.0819000857997755,83,18647,0.081617958944138,0.08218221265541299
2013,Baden-Wuerttemberg,female,No,0.9180999142002244,1049,18647,0.9178177873445869,0.918382041055862
2013,Bavaria,male,Yes,0.06678259700361454,84,18647,0.06653989680578207,0.06702529720144701
2013,Bavaria,male,No,0.9332174029963854,1291,18647,0.932974702798553,0.9334601031942179
2013,Bavaria,female,Yes,0.06639131843501607,93,18647,0.06615976059822137,0.06662287627181077
2013,Bavaria,female,No,0.9336086815649839,1479,18647,0.9333771237281892,0.9338402394017786
2013,Berlin,male,No,1.0,333,18647,1.0,1.0
2013,Berlin,female,Yes,0.08300057369413727,33,18647,0.08250918423892349,0.08349196314935105
2013,Berlin,female,No,0.9169994263058626,373,18647,0.9165080368506489,0.9174908157610764
2013,Brandenburg,male,No,1.0,358,18647,1.0,1.0
2013,Brandenburg,female,No,1.0,388,18647,1.0,1.0
2013,Mecklenburg-Western Pomerania,male,No,1.0,203,18647,1.0,1.0
2013,Mecklenburg-Western Pomerania,female,No,1.0,231,18647,1.0,1.0
2013,Saxony,male,Yes,0.048965279955706584,33,18647,0.04865055150215026,0.04928000840926291
2013,Saxony,male,No,0.9510347200442935,617,18647,0.9507199915907372,0.9513494484978497
2013,Saxony,female,Yes,0.06550380111710985,34,18647,0.06512832077533112,0.06587928145888858
2013,Saxony,female,No,0.9344961988828902,651,18647,0.9341207185411114,0.9348716792246689
2013,Saxony-Anhalt,male,No,1.0,336,18647,1.0,1.0
2013,Saxony-Anhalt,female,No,1.0,382,18647,1.0,1.0
2013,Thuringa,male,No,1.0,354,18647,1.0,1.0
2013,Thuringa,female,No,1.0,412,18647,1.0,1.0
2015,Schleswig-Holstein,male,No,1.0,371,24813,1.0,1.0
2015,Schleswig-Holstein,female,Yes,0.09566657990260309,54,24813,0.09515904624940547,0.09617411355580072
2015,Schleswig-Holstein,female,No,0.9043334200973968,427,24813,0.9038258864441991,0.9048409537505945
2015,Hamburg,male,No,1.0,184,24813,1.0,1.0
2015,Hamburg,female,No,1.0,216,24813,1.0,1.0
2015,Lower Saxony,male,Yes,0.07506457821963154,65,24813,0.07477276876977505,0.07535638766948803
2015,Lower Saxony,male,No,0.9249354217803686,1048,24813,0.9246436123305121,0.9252272312302251
2015,Lower Saxony,female,Yes,0.06543184111287206,90,24813,0.06516606030223562,0.0656976219235085
2015,Lower Saxony,female,No,0.934568158887128,1218,24813,0.9343023780764915,0.9348339396977644
2015,Bremen,male,No,1.0,70,24813,1.0,1.0
2015,Bremen,female,No,1.0,94,24813,1.0,1.0
2015,North Rhine-Westphalia,male,Yes,0.0623918299643037,123,24813,0.06221541109251432,0.06256824883609309
2015,North Rhine-Westphalia,male,No,0.9376081700356963,2233,24813,0.9374317511639069,0.9377845889074857
2015,North Rhine-Westphalia,female,Yes,0.08081044731399824,208,24813,0.0806130710172658,0.08100782361073068
2015,North Rhine-Westphalia,female,No,0.9191895526860018,2601,24813,0.9189921763892693,0.9193869289827342
2015,Hesse,male,Yes,0.050608441818218435,48,24813,0.05033174065591828,0.05088514298051859
2015,Hesse,male,No,0.9493915581817816,738,24813,0.9491148570194814,0.9496682593440817
2015,Hesse,female,Yes,0.04863870344451739,56,24813,0.04836779479305352,0.048909612095981256
2015,Hesse,female,No,0.9513612965554826,863,24813,0.9510903879040188,0.9516322052069465
2015,"Rhineland-Palatinate, Saarland",male,No,1.0,656,24813,1.0,1.0
2015,"Rhineland-Palatinate, Saarland",female,Yes,0.05005925056529813,45,24813,0.04976720543950905,0.050351295691087206
2015,"Rhineland-Palatinate, Saarland",female,No,0.949940749434702,765,24813,0.9496487043089129,0.950232794560491
2015,Baden-Wuerttemberg,male,Yes,0.05248605242566724,80,24813,0.052274744904851365,0.05269735994648312
2015,Baden-Wuerttemberg,male,No,0.9475139475743327,1301,24813,0.9473026400535168,0.9477252550951486
2015,Baden-Wuerttemberg,female,Yes,0.07536961323664935,111,24813,0.07512553844729072,0.07561368802600799
2015,Baden-Wuerttemberg,female,No,0.9246303867633506,1493,24813,0.924386311973992,0.9248744615527092
2015,Bavaria,male,Yes,0.062011786969040805,100,24813,0.06179616173069962,0.06222741220738199
2015,Bavaria,male,No,0.9379882130309593,1733,24813,0.9377725877926181,0.9382038382693004
2015,Bavaria,female,Yes,0.07210824467826803,132,24813,0.07188577599161228,0.07233071336492378
2015,Bavaria,female,No,0.927891755321732,2062,24813,0.9276692866350762,0.9281142240083877
2015,Berlin,male,Yes,0.07176673804795052,31,24813,0.07132681786332423,0.0722066582325768
2015,Berlin,male,No,0.9282332619520494,386,24813,0.9277933417674231,0.9286731821366756
2015,Berlin,female,Yes,0.07692327711303815,37,24813,0.07648406655174322,0.07736248767433307
2015,Berlin,female,No,0.9230767228869619,458,24813,0.9226375123256669,0.9235159334482568
2015,Brandenburg,male,No,1.0,428,24813,1.0,1.0
2015,Brandenburg,female,No,1.0,515,24813,1.0,1.0
2015,Mecklenburg-Western Pomerania,male,No,1.0,233,24813,1.0,1.0
2015,Mecklenburg-Western Pomerania,female,No,1.0,291,24813,1.0,1.0
2015,Saxony,male,Yes,0.05333628811295747,43,24813,0.05302398086940864,0.053648595356506304
2015,Saxony,male,No,0.9466637118870426,678,24813,0.9463514046434938,0.9469760191305914
2015,Saxony,female,Yes,0.07298813218515662,48,24813,0.07260532566532234,0.07337093870499091
2015,Saxony,female,No,0.9270118678148435,742,24813,0.9266290612950092,0.9273946743346777
2015,Saxony-Anhalt,male,No,1.0,370,24813,1.0,1.0
2015,Saxony-Anhalt,female,Yes,0.07282119335620185,31,24813,0.0723006343070944,0.07334175240530931
2015,Saxony-Anhalt,female,No,0.9271788066437981,459,24813,0.9266582475946907,0.9276993656929056
2015,Thuringa,male,No,1.0,410,24813,1.0,1.0
2015,Thuringa,female,No,1.0,468,24813,1.0,1.0
2017,Schleswig-Holstein,male,No,1.0,414,26359,1.0,1.0
2017,Schleswig-Holstein,female,Yes,0.08009991300247939,39,26359,0.0796348291607718,0.08056499684418697
2017,Schleswig-Holstein,female,No,0.9199000869975207,470,26359,0.9194350031558131,0.9203651708392283
2017,Hamburg,male,No,1.0,196,26359,1.0,1.0
2017,Hamburg,female,No,1.0,241,26359,1.0,1.0
2017,Lower Saxony,male,Yes,0.06469392665776309,82,26359,0.06442704867611083,0.06496080463941535
2017,Lower Saxony,male,No,0.9353060733422369,1178,26359,0.9350391953605847,0.9355729513238892
2017,Lower Saxony,female,Yes,0.07121107655132083,105,26359,0.07093528064928756,0.07148687245335411
2017,Lower Saxony,female,No,0.928788923448679,1332,26359,0.9285131275466457,0.9290647193507123
2017,Bremen,male,No,1.0,97,26359,1.0,1.0
2017,Bremen,female,No,1.0,115,26359,1.0,1.0
2017,North Rhine-Westphalia,male,Yes,0.06209855116710462,155,26359,0.061924226971683004,0.06227287536252623
2017,North Rhine-Westphalia,male,No,0.9379014488328954,2382,26359,0.9377271246374738,0.938075773028317
2017,North Rhine-Westphalia,female,Yes,0.09061858654839113,242,26359,0.09041232252264957,0.09082485057413268
2017,North Rhine-Westphalia,female,No,0.9093814134516088,2745,26359,0.9091751494258673,0.9095876774773504
2017,Hesse,male,Yes,0.06303147485518298,55,26359,0.06273218663636976,0.06333076307399621
2017,Hesse,male,No,0.936968525144817,782,26359,0.9366692369260038,0.9372678133636302
2017,Hesse,female,Yes,0.06770094808153607,60,26359,0.06739495860218365,0.06800693756088848
2017,Hesse,female,No,0.932299051918464,892,26359,0.9319930624391115,0.9326050413978164
2017,"Rhineland-Palatinate, Saarland",male,No,1.0,678,26359,1.0,1.0
2017,"Rhineland-Palatinate, Saarland",female,Yes,0.06428007219513086,47,26359,0.0639449984645018,0.06461514592575993
2017,"Rhineland-Palatinate, Saarland",female,No,0.935719927804869,770,26359,0.93538485407424,0.936055001535498
2017,Baden-Wuerttemberg,male,Yes,0.05486953745299737,94,26359,0.05465495324833034,0.0550841216576644
2017,Baden-Wuerttemberg,male,No,0.9451304625470025,1290,26359,0.9449158783423355,0.9453450467516695
2017,Baden-Wuerttemberg,female,Yes,0.07855860749319357,115,26359,0.07831551437660787,0.07880170060977927
2017,Baden-Wuerttemberg,female,No,0.9214413925068065,1519,26359,0.9211982993902208,0.9216844856233921
2017,Bavaria,male,Yes,0.061111373348355716,114,26359,0.060902083416308574,0.06132066328040286
2017,Bavaria,male,No,0.9388886266516444,1823,26359,0.9386793367195972,0.9390979165836916
2017,Bavaria,female,Yes,0.0703248309725561,143,26359,0.07010871672639407,0.07054094521871812
2017,Bavaria,female,No,0.929675169027444,2131,26359,0.929459054781282,0.9298912832736059
2017,Berlin,male,Yes,0.08807736141901924,39,26359,0.08762048452577603,0.08853423831226245
2017,Berlin,male,No,0.9119226385809808,434,26359,0.9114657616877375,0.912379515474224
2017,Berlin,female,Yes,0.0999420144561371,44,26359,0.0994561960715627,0.1004278328407115
2017,Berlin,female,No,0.900057985543863,472,26359,0.8995721671592886,0.9005438039284374
2017,Brandenburg,male,No,1.0,461,26359,1.0,1.0
2017,Brandenburg,female,Yes,0.05303655483616243,31,26359,0.05260770396502831,0.05346540570729655
2017,Brandenburg,female,No,0.9469634451638377,525,26359,0.9465345942927036,0.9473922960349718
2017,Mecklenburg-Western Pomerania,male,No,1.0,244,26359,1.0,1.0
2017,Mecklenburg-Western Pomerania,female,No,1.0,293,26359,1.0,1.0
2017,Saxony,male,Yes,0.05625175960269544,46,26359,0.055921542397875335,0.05658197680751555
2017,Saxony,male,No,0.9437482403973044,739,26359,0.9434180231924844,0.9440784576021245
2017,Saxony,female,Yes,0.08168252542777772,57,26359,0.081276670383935,0.08208838047162044
2017,Saxony,female,No,0.9183174745722221,811,26359,0.9179116195283794,0.9187233296160648
2017,Saxony-Anhalt,male,No,1.0,387,26359,1.0,1.0
2017,Saxony-Anhalt,female,Yes,0.09095100755274317,36,26359,0.09038950093107674,0.0915125141744096
2017,Saxony-Anhalt,female,No,0.9090489924472569,475,26359,0.9084874858255905,0.9096104990689233
2017,Thuringa,male,No,1.0,425,26359,1.0,1.0
2017,Thuringa,female,Yes,0.07250072244326076,36,26359,0.07196594795044443,0.0730354969360771
2017,Thuringa,female,No,0.9274992775567392,498,26359,0.9269645030639229,0.9280340520495556
2019,Schleswig-Holstein,male,Yes,0.056288897811079215,32,25546,0.05588387986176001,0.05669391576039842
2019,Schleswig-Holstein,male,No,0.9437111021889208,430,25546,0.9433060842396016,0.9441161201382401
2019,Schleswig-Holstein,female,Yes,0.07599715817951458,47,25546,0.07553359498404902,0.07646072137498014
2019,Schleswig-Holstein,female,No,0.9240028418204854,447,25546,0.9235392786250198,0.924466405015951
2019,Hamburg,male,No,1.0,226,25546,1.0,1.0
2019,Hamburg,female,No,1.0,257,25546,1.0,1.0
2019,Lower Saxony,male,Yes,0.06582522166772628,82,25546,0.06555723903979074,0.06609320429566182
2019,Lower Saxony,male,No,0.9341747783322736,1098,25546,0.933906795704338,0.9344427609602092
2019,Lower Saxony,female,Yes,0.0857245971185009,110,25546,0.08542463521230802,0.08602455902469379
2019,Lower Saxony,female,No,0.9142754028814991,1203,25546,0.9139754409753063,0.914575364787692
2019,Bremen,male,No,1.0,95,25546,1.0,1.0
2019,Bremen,female,No,1.0,110,25546,1.0,1.0
2019,North Rhine-Westphalia,male,Yes,0.061190899655948185,171,25546,0.06101718589807441,0.06136461341382196
2019,North Rhine-Westphalia,male,No,0.9388091003440517,2397,25546,0.938635386586178,0.9389828141019255
2019,North Rhine-Westphalia,female,Yes,0.08915284026709126,238,25546,0.08894955420798664,0.08935612632619588
2019,North Rhine-Westphalia,female,No,0.9108471597329088,2598,25546,0.9106438736738042,0.9110504457920133
2019,Hesse,male,Yes,0.07793001877672025,64,25546,0.07760755319121117,0.07825248436222933
2019,Hesse,male,No,0.9220699812232797,787,25546,0.9217475156377706,0.9223924468087887
2019,Hesse,female,Yes,0.07377260170650081,60,25546,0.07345478257750475,0.07409042083549687
2019,Hesse,female,No,0.9262273982934993,800,25546,0.9259095791645032,0.9265452174224954
2019,"Rhineland-Palatinate, Saarland",male,Yes,0.06846838488480649,38,25546,0.06810287985250565,0.06883388991710732
2019,"Rhineland-Palatinate, Saarland",male,No,0.9315316151151936,646,25546,0.9311661100828927,0.9318971201474944
2019,"Rhineland-Palatinate, Saarland",female,Yes,0.06341684057963973,60,25546,0.06308287384634714,0.06375080731293231
2019,"Rhineland-Palatinate, Saarland",female,No,0.9365831594203602,722,25546,0.9362491926870676,0.9369171261536527
2019,Baden-Wuerttemberg,male,Yes,0.07301551440786663,108,25546,0.0727711836277935,0.07325984518793976
2019,Baden-Wuerttemberg,male,No,0.9269844855921334,1216,25546,0.9267401548120603,0.9272288163722066
2019,Baden-Wuerttemberg,female,Yes,0.08392355672961833,114,25546,0.08367226510868106,0.08417484835055561
2019,Baden-Wuerttemberg,female,No,0.9160764432703818,1361,25546,0.9158251516494446,0.9163277348913191
2019,Bavaria,male,Yes,0.07362636845519875,120,25546,0.07339558447200836,0.07385715243838914
2019,Bavaria,male,No,0.9263736315448013,1769,25546,0.9261428475616109,0.9266044155279918
2019,Bavaria,female,Yes,0.0737528132123117,131,25546,0.07352823533337532,0.07397739109124807
2019,Bavaria,female,No,0.9262471867876884,1931,25546,0.926022608908752,0.9264717646666247
2019,Berlin,male,Yes,0.07488820528583255,46,25546,0.07446479798099756,0.07531161259066754
2019,Berlin,male,No,0.9251117947141675,468,25546,0.9246883874093325,0.9255352020190025
2019,Berlin,female,Yes,0.08493253149383631,38,25546,0.08447768544334654,0.08538737754432608
2019,Berlin,female,No,0.9150674685061638,472,25546,0.9146126224556741,0.9155223145566536
2019,Brandenburg,male,No,1.0,508,25546,1.0,1.0
2019,Brandenburg,female,Yes,0.05198233421105552,33,25546,0.05156561576086088,0.05239905266125015
2019,Brandenburg,female,No,0.9480176657889445,547,25546,0.9476009473387499,0.9484343842391392
2019,Mecklenburg-Western Pomerania,male,No,1.0,277,25546,1.0,1.0
2019,Mecklenburg-Western Pomerania,female,No,1.0,291,25546,1.0,1.0
2019,Saxony,male,Yes,0.05744818828282313,42,25546,0.05710510946433666,0.0577912671013096
2019,Saxony,male,No,0.942551811717177,753,25546,0.9422087328986904,0.9428948905356634
2019,Saxony,female,Yes,0.0700821604627007,49,25546,0.06970801976549419,0.07045630115990721
2019,Saxony,female,No,0.9299178395372993,789,25546,0.9295436988400928,0.9302919802345059
2019,Saxony-Anhalt,male,No,1.0,380,25546,1.0,1.0
2019,Saxony-Anhalt,female,Yes,0.10444158259572879,36,25546,0.10382699279465092,0.10505617239680666
2019,Saxony-Anhalt,female,No,0.8955584174042713,444,25546,0.8949438276031935,0.8961730072053492
2019,Thuringa,male,No,1.0,411,25546,1.0,1.0
2019,Thuringa,female,Yes,0.11374970173348226,46,25546,0.11311618684216848,0.11438321662479603
2019,Thuringa,female,No,0.8862502982665178,448,25546,0.885616783375204,0.8868838131578316
2021,Schleswig-Holstein,male,No,1.0,379,18927,1.0,1.0
2021,Schleswig-Holstein,female,Yes,0.10779794486404565,39,18927,0.10725697074679777,0.10833891898129352
2021,Schleswig-Holstein,female,No,0.8922020551359543,384,18927,0.8916610810187064,0.8927430292532021
2021,Hamburg,male,No,1.0,193,18927,1.0,1.0
2021,Hamburg,female,No,1.0,217,18927,1.0,1.0
2021,Lower Saxony,male,Yes,0.08460557122180921,59,18927,0.084298711830895,0.08491243061272342
2021,Lower Saxony,male,No,0.9153944287781908,843,18927,0.9150875693872765,0.915701288169105
2021,Lower Saxony,female,Yes,0.10484643189398953,97,18927,0.1045179231900843,0.10517494059789476
2021,Lower Saxony,female,No,0.8951535681060104,882,18927,0.8948250594021052,0.8954820768099157
2021,Bremen,male,No,1.0,74,18927,1.0,1.0
2021,Bremen,female,No,1.0,67,18927,1.0,1.0
2021,North Rhine-Westphalia,male,Yes,0.05716710442698701,127,18927,0.0569985460548143,0.05733566279915972
2021,North Rhine-Westphalia,male,No,0.942832895573013,1873,18927,0.9426643372008403,0.9430014539451856
2021,North Rhine-Westphalia,female,Yes,0.12926346675084485,223,18927,0.12902504999478082,0.1295018835069089
2021,North Rhine-Westphalia,female,No,0.8707365332491552,1886,18927,0.8704981164930912,0.8709749500052193
2021,Hesse,male,Yes,0.09028471181924493,40,18927,0.08994634706949352,0.09062307656899633
2021,Hesse,male,No,0.9097152881807551,627,18927,0.9093769234310037,0.9100536529305064
2021,Hesse,female,Yes,0.08960201497839718,56,18927,0.08925556603242096,0.08994846392437339
2021,Hesse,female,No,0.9103979850216027,600,18927,0.9100515360756265,0.910744433967579
2021,"Rhineland-Palatinate, Saarland",male,No,1.0,456,18927,1.0,1.0
2021,"Rhineland-Palatinate, Saarland",female,Yes,0.08791379235457546,45,18927,0.08752736616651942,0.0883002185426315
2021,"Rhineland-Palatinate, Saarland",female,No,0.9120862076454246,471,18927,0.9116997814573685,0.9124726338334807
2021,Baden-Wuerttemberg,male,Yes,0.06751181774508079,70,18927,0.06727868687883137,0.06774494861133021
2021,Baden-Wuerttemberg,male,No,0.9324881822549193,976,18927,0.9322550513886698,0.9327213131211687
2021,Baden-Wuerttemberg,female,Yes,0.11947647433478692,99,18927,0.11918603389933605,0.11976691477023779
2021,Baden-Wuerttemberg,female,No,0.880523525665213,1022,18927,0.8802330852297621,0.8808139661006639
2021,Bavaria,male,Yes,0.06819871364322645,91,18927,0.06797916592661762,0.06841826135983528
2021,Bavaria,male,No,0.9318012863567735,1286,18927,0.9315817386401647,0.9320208340733823
2021,Bavaria,female,Yes,0.0653531496062125,113,18927,0.0651411663207216,0.06556513289170339
