year,quintil_oecd,sex,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,1st Quintile,male,Yes,0.05206,63,1199,0.03948,0.06464
2009,1st Quintile,male,No,0.94794,1136,1199,0.93536,0.96052
2009,1st Quintile,female,Yes,0.05671,108,1669,0.04561,0.06781
2009,1st Quintile,female,No,0.94329,1561,1669,0.93219,0.95439
2009,2nd Quintile,male,Yes,0.04362,58,1412,0.03296,0.05427
2009,2nd Quintile,male,No,0.95638,1354,1412,0.94573,0.96704
2009,2nd Quintile,female,Yes,0.05085,87,1750,0.04056,0.06115
2009,2nd Quintile,female,No,0.94915,1663,1750,0.93885,0.95944
2009,3rd Quintile,male,Yes,0.05002,97,1659,0.03953,0.06051
2009,3rd Quintile,male,No,0.94998,1562,1659,0.93949,0.96047
2009,3rd Quintile,female,Yes,0.05493,86,1748,0.04424,0.06561
2009,3rd Quintile,female,No,0.94507,1662,1748,0.93439,0.95576
2009,4th Quintile,male,Yes,0.04836,83,1866,0.03863,0.05810
2009,4th Quintile,male,No,0.95164,1783,1866,0.94190,0.96137
2009,4th Quintile,female,Yes,0.05399,91,1904,0.04384,0.06415
2009,4th Quintile,female,No,0.94601,1813,1904,0.93585,0.95616
2009,5th Quintile,male,Yes,0.03813,84,2460,0.03056,0.04570
2009,5th Quintile,male,No,0.96187,2376,2460,0.95430,0.96944
2009,5th Quintile,female,Yes,0.05529,112,2346,0.04604,0.06454
2009,5th Quintile,female,No,0.94471,2234,2346,0.93546,0.95396
2011,1st Quintile,male,Yes,0.06506,65,1043,0.05008,0.08003
2011,1st Quintile,male,No,0.93494,978,1043,0.91997,0.94992
2011,1st Quintile,female,Yes,0.06239,91,1450,0.04993,0.07484
2011,1st Quintile,female,No,0.93761,1359,1450,0.92516,0.95007
2011,2nd Quintile,male,Yes,0.05948,63,1224,0.04623,0.07274
2011,2nd Quintile,male,No,0.94052,1161,1224,0.92726,0.95377
2011,2nd Quintile,female,Yes,0.05337,68,1503,0.04200,0.06474
2011,2nd Quintile,female,No,0.94663,1435,1503,0.93526,0.95800
2011,3rd Quintile,male,Yes,0.06172,85,1464,0.04939,0.07405
2011,3rd Quintile,male,No,0.93828,1379,1464,0.92595,0.95061
2011,3rd Quintile,female,Yes,0.05589,93,1600,0.04463,0.06715
2011,3rd Quintile,female,No,0.94411,1507,1600,0.93285,0.95537
2011,4th Quintile,male,Yes,0.04734,78,1659,0.03712,0.05757
2011,4th Quintile,male,No,0.95266,1581,1659,0.94243,0.96288
2011,4th Quintile,female,Yes,0.07277,98,1630,0.06016,0.08538
2011,4th Quintile,female,No,0.92723,1532,1630,0.91462,0.93984
2011,5th Quintile,male,Yes,0.04740,82,2050,0.03820,0.05660
2011,5th Quintile,male,No,0.95260,1968,2050,0.94340,0.96180
2011,5th Quintile,female,Yes,0.05581,100,2039,0.04584,0.06578
2011,5th Quintile,female,No,0.94419,1939,2039,0.93422,0.95416
2013,1st Quintile,male,Yes,0.06568,78,1284,0.05212,0.07923
2013,1st Quintile,male,No,0.93432,1206,1284,0.92077,0.94788
2013,1st Quintile,female,Yes,0.07552,140,1816,0.06336,0.08767
2013,1st Quintile,female,No,0.92448,1676,1816,0.91233,0.93664
2013,2nd Quintile,male,Yes,0.05433,84,1532,0.04297,0.06568
2013,2nd Quintile,male,No,0.94567,1448,1532,0.93432,0.95703
2013,2nd Quintile,female,Yes,0.06486,120,1909,0.05381,0.07591
2013,2nd Quintile,female,No,0.93514,1789,1909,0.92409,0.94619
2013,3rd Quintile,male,Yes,0.06931,104,1711,0.05727,0.08135
2013,3rd Quintile,male,No,0.93069,1607,1711,0.91865,0.94273
2013,3rd Quintile,female,Yes,0.06743,126,1893,0.05613,0.07873
2013,3rd Quintile,female,No,0.93257,1767,1893,0.92127,0.94387
2013,4th Quintile,male,Yes,0.04902,99,1905,0.03932,0.05872
2013,4th Quintile,male,No,0.95098,1806,1905,0.94128,0.96068
2013,4th Quintile,female,Yes,0.06392,128,2012,0.05323,0.07461
2013,4th Quintile,female,No,0.93608,1884,2012,0.92539,0.94677
2013,5th Quintile,male,Yes,0.04436,106,2400,0.03612,0.05260
2013,5th Quintile,male,No,0.95564,2294,2400,0.94740,0.96388
2013,5th Quintile,female,Yes,0.07520,143,2400,0.06464,0.08575
2013,5th Quintile,female,No,0.92480,2257,2400,0.91425,0.93536
2015,1st Quintile,male,Yes,0.06395,118,2107,0.05350,0.07440
2015,1st Quintile,male,No,0.93605,1989,2107,0.92560,0.94650
2015,1st Quintile,female,Yes,0.08613,263,2975,0.07604,0.09621
2015,1st Quintile,female,No,0.91387,2712,2975,0.90379,0.92396
2015,2nd Quintile,male,Yes,0.05565,111,2278,0.04624,0.06507
2015,2nd Quintile,male,No,0.94435,2167,2278,0.93493,0.95376
2015,2nd Quintile,female,Yes,0.07797,211,2971,0.06833,0.08762
2015,2nd Quintile,female,No,0.92203,2760,2971,0.91238,0.93167
2015,3rd Quintile,male,Yes,0.06675,150,2247,0.05642,0.07707
2015,3rd Quintile,male,No,0.93325,2097,2247,0.92293,0.94358
2015,3rd Quintile,female,Yes,0.05812,152,2595,0.04912,0.06712
2015,3rd Quintile,female,No,0.94188,2443,2595,0.93288,0.95088
2015,4th Quintile,male,Yes,0.05441,117,2275,0.04508,0.06373
2015,4th Quintile,male,No,0.94559,2158,2275,0.93627,0.95492
2015,4th Quintile,female,Yes,0.06052,147,2480,0.05113,0.06991
2015,4th Quintile,female,No,0.93948,2333,2480,0.93009,0.94887
2015,5th Quintile,male,Yes,0.05338,123,2551,0.04465,0.06210
2015,5th Quintile,male,No,0.94662,2428,2551,0.93790,0.95535
2015,5th Quintile,female,Yes,0.06609,137,2557,0.05646,0.07572
2015,5th Quintile,female,No,0.93391,2420,2557,0.92428,0.94354
2017,1st Quintile,male,Yes,0.08760,150,1955,0.07506,0.10013
2017,1st Quintile,male,No,0.91240,1805,1955,0.89987,0.92494
2017,1st Quintile,female,Yes,0.09043,236,2762,0.07973,0.10112
2017,1st Quintile,female,No,0.90957,2526,2762,0.89888,0.92027
2017,2nd Quintile,male,Yes,0.04507,110,2112,0.03622,0.05392
2017,2nd Quintile,male,No,0.95493,2002,2112,0.94608,0.96378
2017,2nd Quintile,female,Yes,0.09129,192,2681,0.08039,0.10220
2017,2nd Quintile,female,No,0.90871,2489,2681,0.89780,0.91961
2017,3rd Quintile,male,Yes,0.05550,123,2017,0.04550,0.06549
2017,3rd Quintile,male,No,0.94450,1894,2017,0.93451,0.95450
2017,3rd Quintile,female,Yes,0.07214,161,2397,0.06178,0.08250
2017,3rd Quintile,female,No,0.92786,2236,2397,0.91750,0.93822
2017,4th Quintile,male,Yes,0.04314,112,2077,0.03440,0.05188
2017,4th Quintile,male,No,0.95686,1965,2077,0.94812,0.96560
2017,4th Quintile,female,Yes,0.06690,154,2281,0.05664,0.07715
2017,4th Quintile,female,No,0.93310,2127,2281,0.92285,0.94336
2017,5th Quintile,male,Yes,0.05418,111,2277,0.04488,0.06348
2017,5th Quintile,male,No,0.94582,2166,2277,0.93652,0.95512
2017,5th Quintile,female,Yes,0.06337,122,2277,0.05336,0.07338
2017,5th Quintile,female,No,0.93663,2155,2277,0.92662,0.94664
2019,1st Quintile,male,Yes,0.07463,133,1876,0.06273,0.08652
2019,1st Quintile,male,No,0.92537,1743,1876,0.91348,0.93727
2019,1st Quintile,female,Yes,0.09476,243,2569,0.08343,0.10609
2019,1st Quintile,female,No,0.90524,2326,2569,0.89391,0.91657
2019,2nd Quintile,male,Yes,0.07886,148,2112,0.06736,0.09035
2019,2nd Quintile,male,No,0.92114,1964,2112,0.90965,0.93264
2019,2nd Quintile,female,Yes,0.08726,209,2657,0.07653,0.09800
2019,2nd Quintile,female,No,0.91274,2448,2657,0.90200,0.92347
2019,3rd Quintile,male,Yes,0.06173,131,2018,0.05123,0.07223
2019,3rd Quintile,male,No,0.93827,1887,2018,0.92777,0.94877
2019,3rd Quintile,female,Yes,0.08580,185,2404,0.07460,0.09700
2019,3rd Quintile,female,No,0.91420,2219,2404,0.90300,0.92540
2019,4th Quintile,male,Yes,0.06162,136,2022,0.05114,0.07211
2019,4th Quintile,male,No,0.93838,1886,2022,0.92789,0.94886
2019,4th Quintile,female,Yes,0.07417,154,2251,0.06334,0.08500
2019,4th Quintile,female,No,0.92583,2097,2251,0.91500,0.93666
2019,5th Quintile,male,Yes,0.05824,155,2420,0.04891,0.06758
2019,5th Quintile,male,No,0.94176,2265,2420,0.93242,0.95109
2019,5th Quintile,female,Yes,0.06035,146,2398,0.05082,0.06988
2019,5th Quintile,female,No,0.93965,2252,2398,0.93012,0.94918
2021,1st Quintile,male,Yes,0.08367,132,2298,0.07235,0.09499
2021,1st Quintile,male,No,0.91633,2166,2298,0.90501,0.92765
2021,1st Quintile,female,Yes,0.11633,245,2470,0.10368,0.12898
2021,1st Quintile,female,No,0.88367,2225,2470,0.87102,0.89632
2021,2nd Quintile,male,Yes,0.05716,100,1598,0.04577,0.06855
2021,2nd Quintile,male,No,0.94284,1498,1598,0.93145,0.95423
2021,2nd Quintile,female,Yes,0.10165,184,1928,0.08816,0.11515
2021,2nd Quintile,female,No,0.89835,1744,1928,0.88485,0.91184
2021,3rd Quintile,male,Yes,0.08811,105,1437,0.07345,0.10277
2021,3rd Quintile,male,No,0.91189,1332,1437,0.89723,0.92655
2021,3rd Quintile,female,Yes,0.10371,149,1686,0.08916,0.11827
2021,3rd Quintile,female,No,0.89629,1537,1686,0.88173,0.91084
2021,4th Quintile,male,Yes,0.07165,107,1517,0.05866,0.08463
2021,4th Quintile,male,No,0.92835,1410,1517,0.91537,0.94134
2021,4th Quintile,female,Yes,0.07810,135,1665,0.06520,0.09099
2021,4th Quintile,female,No,0.92190,1530,1665,0.90901,0.93480
