year,pgisced97,quintil_oecd,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,1st Quintile,No,0.99185,108,108,0.97481,1.00889
2009,No answer / don't know,2nd Quintile,No,0.94074,55,55,0.87776,1.00372
2009,No answer / don't know,3rd Quintile,No,0.93115,48,48,0.85876,1.00354
2009,No answer / don't know,4th Quintile,No,0.96108,56,56,0.90996,1.01219
2009,Pre-primary Level,1st Quintile,No,0.96650,53,53,0.91760,1.01541
2009,Pre-primary Level,2nd Quintile,No,0.81197,38,38,0.68606,0.93787
2009,Pre-primary Level,3rd Quintile,No,0.83340,51,51,0.73011,0.93668
2009,Pre-primary Level,4th Quintile,No,0.92162,69,69,0.85773,0.98550
2009,Pre-primary Level,5th Quintile,No,0.90807,76,76,0.84268,0.97346
2009,Primary Level,1st Quintile,No,0.95079,90,90,0.90585,0.99573
2009,Primary Level,2nd Quintile,No,0.92187,42,42,0.83972,1.00402
2009,Lower Secondary Level,1st Quintile,Yes,0.06155,41,594,0.04220,0.08089
2009,Lower Secondary Level,1st Quintile,No,0.93845,553,594,0.91911,0.95780
2009,Lower Secondary Level,2nd Quintile,No,0.97092,444,444,0.95528,0.98657
2009,Lower Secondary Level,3rd Quintile,No,0.95727,337,337,0.93564,0.97889
2009,Lower Secondary Level,4th Quintile,No,0.93934,239,239,0.90901,0.96967
2009,Lower Secondary Level,5th Quintile,No,0.97864,119,119,0.95256,1.00473
2009,Upper Secondary Level,1st Quintile,Yes,0.05880,94,1560,0.04712,0.07048
2009,Upper Secondary Level,1st Quintile,No,0.94120,1466,1560,0.92952,0.95288
2009,Upper Secondary Level,2nd Quintile,Yes,0.05130,94,1881,0.04133,0.06127
2009,Upper Secondary Level,2nd Quintile,No,0.94870,1787,1881,0.93873,0.95867
2009,Upper Secondary Level,3rd Quintile,Yes,0.05318,100,1901,0.04309,0.06327
2009,Upper Secondary Level,3rd Quintile,No,0.94682,1801,1901,0.93673,0.95691
2009,Upper Secondary Level,4th Quintile,Yes,0.04441,75,1985,0.03534,0.05347
2009,Upper Secondary Level,4th Quintile,No,0.95559,1910,1985,0.94653,0.96466
2009,Upper Secondary Level,5th Quintile,Yes,0.04653,79,1734,0.03661,0.05645
2009,Upper Secondary Level,5th Quintile,No,0.95347,1655,1734,0.94355,0.96339
2009,Post-secondary Non-tertiary Level,1st Quintile,No,0.94171,108,108,0.89731,0.98610
2009,Post-secondary Non-tertiary Level,2nd Quintile,No,0.94880,142,142,0.91242,0.98518
2009,Post-secondary Non-tertiary Level,3rd Quintile,No,0.95352,185,185,0.92311,0.98394
2009,Post-secondary Non-tertiary Level,4th Quintile,No,0.90936,209,209,0.87035,0.94838
2009,Post-secondary Non-tertiary Level,5th Quintile,No,0.96049,298,298,0.93834,0.98265
2009,First Stage of Tertiary Education,1st Quintile,No,0.93058,113,113,0.88350,0.97765
2009,First Stage of Tertiary Education,2nd Quintile,No,0.95441,201,201,0.92551,0.98332
2009,First Stage of Tertiary Education,3rd Quintile,No,0.96276,275,275,0.94034,0.98518
2009,First Stage of Tertiary Education,4th Quintile,No,0.94700,325,325,0.92261,0.97140
2009,First Stage of Tertiary Education,5th Quintile,No,0.95306,358,358,0.93112,0.97500
2009,Second Stage of Tertiary Education,1st Quintile,No,0.97101,206,206,0.94804,0.99398
2009,Second Stage of Tertiary Education,2nd Quintile,No,0.97358,308,308,0.95563,0.99152
2009,Second Stage of Tertiary Education,3rd Quintile,No,0.94169,519,519,0.92151,0.96187
2009,Second Stage of Tertiary Education,4th Quintile,Yes,0.05173,39,816,0.03652,0.06693
2009,Second Stage of Tertiary Education,4th Quintile,No,0.94827,777,816,0.93307,0.96348
2009,Second Stage of Tertiary Education,5th Quintile,Yes,0.04819,88,2138,0.03911,0.05727
2009,Second Stage of Tertiary Education,5th Quintile,No,0.95181,2050,2138,0.94273,0.96089
2011,No answer / don't know,1st Quintile,No,0.92539,76,76,0.86592,0.98486
2011,No answer / don't know,2nd Quintile,No,0.99820,55,55,0.98689,1.00951
2011,No answer / don't know,3rd Quintile,No,0.95422,57,57,0.89948,1.00896
2011,No answer / don't know,4th Quintile,No,0.94395,38,38,0.86983,1.01807
2011,No answer / don't know,5th Quintile,No,0.98744,37,37,0.95106,1.02382
2011,Pre-primary Level,1st Quintile,No,0.96945,31,31,0.90786,1.03103
2011,Pre-primary Level,3rd Quintile,No,0.80303,32,32,0.66303,0.94303
2011,Pre-primary Level,4th Quintile,No,0.85629,66,66,0.77100,0.94157
2011,Pre-primary Level,5th Quintile,No,0.87850,51,51,0.78794,0.96906
2011,Primary Level,1st Quintile,No,0.95688,57,57,0.90367,1.01008
2011,Lower Secondary Level,1st Quintile,No,0.94197,444,444,0.92019,0.96374
2011,Lower Secondary Level,2nd Quintile,No,0.96192,357,357,0.94204,0.98180
2011,Lower Secondary Level,3rd Quintile,No,0.95226,288,288,0.92759,0.97693
2011,Lower Secondary Level,4th Quintile,No,0.91827,172,172,0.87721,0.95933
2011,Lower Secondary Level,5th Quintile,No,0.93322,98,98,0.88353,0.98290
2011,Upper Secondary Level,1st Quintile,Yes,0.06929,91,1428,0.05612,0.08247
2011,Upper Secondary Level,1st Quintile,No,0.93071,1337,1428,0.91753,0.94388
2011,Upper Secondary Level,2nd Quintile,Yes,0.06658,89,1586,0.05431,0.07886
2011,Upper Secondary Level,2nd Quintile,No,0.93342,1497,1586,0.92114,0.94569
2011,Upper Secondary Level,3rd Quintile,Yes,0.05902,96,1735,0.04793,0.07011
2011,Upper Secondary Level,3rd Quintile,No,0.94098,1639,1735,0.92989,0.95207
2011,Upper Secondary Level,4th Quintile,Yes,0.05458,83,1642,0.04359,0.06557
2011,Upper Secondary Level,4th Quintile,No,0.94542,1559,1642,0.93443,0.95641
2011,Upper Secondary Level,5th Quintile,Yes,0.05048,71,1427,0.03912,0.06184
2011,Upper Secondary Level,5th Quintile,No,0.94952,1356,1427,0.93816,0.96088
2011,Post-secondary Non-tertiary Level,1st Quintile,No,0.92779,97,97,0.87601,0.97957
2011,Post-secondary Non-tertiary Level,2nd Quintile,No,0.99018,126,126,0.97290,1.00747
2011,Post-secondary Non-tertiary Level,3rd Quintile,No,0.91871,172,172,0.87775,0.95967
2011,Post-secondary Non-tertiary Level,4th Quintile,No,0.91420,203,203,0.87558,0.95282
2011,Post-secondary Non-tertiary Level,5th Quintile,No,0.96752,256,256,0.94576,0.98928
2011,First Stage of Tertiary Education,1st Quintile,No,0.93842,104,104,0.89199,0.98484
2011,First Stage of Tertiary Education,2nd Quintile,No,0.93738,194,194,0.90319,0.97156
