year,bula_h,migback,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,No migration background,No,0.93901,432,432,0.91642,0.96161
2009,Schleswig-Holstein,Direct migration background,No,0.94312,42,42,0.87222,1.01402
2009,Hamburg,No migration background,No,0.93665,231,231,0.90517,0.96814
2009,Lower Saxony,No migration background,Yes,0.05831,83,1457,0.04628,0.07035
2009,Lower Saxony,No migration background,No,0.94169,1374,1457,0.92965,0.95372
2009,Lower Saxony,Direct migration background,No,0.98450,127,127,0.96293,1.00607
2009,Bremen,No migration background,No,0.96897,109,109,0.93627,1.00167
2009,North Rhine-Westphalia,No migration background,Yes,0.04883,145,2989,0.04111,0.05656
2009,North Rhine-Westphalia,No migration background,No,0.95117,2844,2989,0.94344,0.95889
2009,North Rhine-Westphalia,Direct migration background,No,0.95198,421,421,0.93153,0.97243
2009,North Rhine-Westphalia,Indirect migration background,No,0.98049,188,188,0.96066,1.00031
2009,Hesse,No migration background,Yes,0.06043,64,997,0.04563,0.07522
2009,Hesse,No migration background,No,0.93957,933,997,0.92478,0.95437
2009,Hesse,Direct migration background,No,0.97644,154,154,0.95241,1.00047
2009,Hesse,Indirect migration background,No,0.95056,59,59,0.89476,1.00635
2009,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.04489,41,833,0.03082,0.05896
2009,"Rhineland-Palatinate, Saarland",No migration background,No,0.95511,792,833,0.94104,0.96918
2009,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.97697,130,130,0.95109,1.00286
2009,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.93678,54,54,0.87127,1.00230
2009,Baden-Wuerttemberg,No migration background,Yes,0.05753,78,1604,0.04613,0.06893
2009,Baden-Wuerttemberg,No migration background,No,0.94247,1526,1604,0.93107,0.95387
2009,Baden-Wuerttemberg,Direct migration background,No,0.97140,335,335,0.95353,0.98928
2009,Baden-Wuerttemberg,Indirect migration background,No,0.91382,144,144,0.86783,0.95982
2009,Bavaria,No migration background,Yes,0.04507,97,2226,0.03645,0.05369
2009,Bavaria,No migration background,No,0.95493,2129,2226,0.94631,0.96355
2009,Bavaria,Direct migration background,No,0.96028,251,251,0.93607,0.98449
2009,Bavaria,Indirect migration background,No,0.95132,116,116,0.91199,0.99065
2009,Berlin,No migration background,Yes,0.08087,40,611,0.05924,0.10251
2009,Berlin,No migration background,No,0.91913,571,611,0.89749,0.94076
2009,Berlin,Direct migration background,No,0.92426,46,46,0.84695,1.00156
2009,Brandenburg,No migration background,No,0.97129,738,738,0.95923,0.98334
2009,Mecklenburg-Western Pomerania,No migration background,No,0.93759,442,442,0.91501,0.96017
2009,Saxony,No migration background,Yes,0.04773,58,1336,0.03629,0.05916
2009,Saxony,No migration background,No,0.95227,1278,1336,0.94084,0.96371
2009,Saxony-Anhalt,No migration background,Yes,0.04611,34,751,0.03110,0.06112
2009,Saxony-Anhalt,No migration background,No,0.95389,717,751,0.93888,0.96890
2009,Thuringa,No migration background,Yes,0.05071,33,804,0.03554,0.06589
2009,Thuringa,No migration background,No,0.94929,771,804,0.93411,0.96446
2011,Schleswig-Holstein,No migration background,Yes,0.06615,34,573,0.04578,0.08651
2011,Schleswig-Holstein,No migration background,No,0.93385,539,573,0.91349,0.95422
2011,Schleswig-Holstein,Direct migration background,No,0.97943,62,62,0.94382,1.01505
2011,Hamburg,No migration background,No,0.94611,258,258,0.91850,0.97371
2011,Lower Saxony,No migration background,Yes,0.05427,95,1682,0.04344,0.06511
2011,Lower Saxony,No migration background,No,0.94573,1587,1682,0.93489,0.95656
2011,Lower Saxony,Direct migration background,No,0.96534,166,166,0.93743,0.99325
2011,Lower Saxony,Indirect migration background,No,0.89572,48,48,0.80834,0.98309
2011,Bremen,No migration background,No,0.97146,101,101,0.93883,1.00410
2011,North Rhine-Westphalia,No migration background,Yes,0.06002,190,3349,0.05198,0.06807
2011,North Rhine-Westphalia,No migration background,No,0.93998,3159,3349,0.93193,0.94802
2011,North Rhine-Westphalia,Direct migration background,Yes,0.06344,34,563,0.04329,0.08359
2011,North Rhine-Westphalia,Direct migration background,No,0.93656,529,563,0.91641,0.95671
2011,North Rhine-Westphalia,Indirect migration background,No,0.96110,210,210,0.93489,0.98732
2011,Hesse,No migration background,Yes,0.05716,68,1145,0.04370,0.07061
2011,Hesse,No migration background,No,0.94284,1077,1145,0.92939,0.95630
2011,Hesse,Direct migration background,No,0.95893,180,180,0.92986,0.98800
2011,Hesse,Indirect migration background,No,0.92621,68,68,0.86360,0.98881
2011,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.06842,64,986,0.05265,0.08418
2011,"Rhineland-Palatinate, Saarland",No migration background,No,0.93158,922,986,0.91582,0.94735
2011,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.99678,152,152,0.98773,1.00582
2011,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.94508,62,62,0.88791,1.00225
2011,Baden-Wuerttemberg,No migration background,Yes,0.06060,105,1952,0.05002,0.07119
2011,Baden-Wuerttemberg,No migration background,No,0.93940,1847,1952,0.92881,0.94998
2011,Baden-Wuerttemberg,Direct migration background,No,0.97045,361,361,0.95295,0.98794
2011,Baden-Wuerttemberg,Indirect migration background,No,0.89384,148,148,0.84404,0.94364
2011,Bavaria,No migration background,Yes,0.05420,130,2733,0.04571,0.06269
2011,Bavaria,No migration background,No,0.94580,2603,2733,0.93731,0.95429
2011,Bavaria,Direct migration background,No,0.96524,310,310,0.94481,0.98566
2011,Bavaria,Indirect migration background,No,0.94746,122,122,0.90771,0.98721
2011,Berlin,No migration background,Yes,0.07326,48,704,0.05400,0.09252
2011,Berlin,No migration background,No,0.92674,656,704,0.90748,0.94600
2011,Berlin,Direct migration background,No,0.92995,47,47,0.85619,1.00371
2011,Brandenburg,No migration background,Yes,0.04981,42,852,0.03520,0.06443
2011,Brandenburg,No migration background,No,0.95019,810,852,0.93557,0.96480
2011,Mecklenburg-Western Pomerania,No migration background,No,0.92342,479,479,0.89958,0.94726
2011,Saxony,No migration background,Yes,0.04844,64,1365,0.03704,0.05983
2011,Saxony,No migration background,No,0.95156,1301,1365,0.94017,0.96296
2011,Saxony-Anhalt,No migration background,Yes,0.04691,40,843,0.03263,0.06120
2011,Saxony-Anhalt,No migration background,No,0.95309,803,843,0.93880,0.96737
2011,Thuringa,No migration background,Yes,0.03977,37,863,0.02673,0.05282
2011,Thuringa,No migration background,No,0.96023,826,863,0.94718,0.97327
2013,Schleswig-Holstein,No migration background,Yes,0.07022,37,532,0.04848,0.09195
2013,Schleswig-Holstein,No migration background,No,0.92978,495,532,0.90805,0.95152
2013,Schleswig-Holstein,Direct migration background,No,0.97126,50,50,0.92448,1.01804
2013,Hamburg,No migration background,No,0.95188,247,247,0.92514,0.97863
2013,Lower Saxony,No migration background,Yes,0.06594,105,1580,0.05370,0.07818
2013,Lower Saxony,No migration background,No,0.93406,1475,1580,0.92182,0.94630
2013,Lower Saxony,Direct migration background,No,0.94554,142,142,0.90809,0.98300
2013,Lower Saxony,Indirect migration background,No,0.86737,45,45,0.76715,0.96759
2013,Bremen,No migration background,No,0.99847,94,94,0.99052,1.00642
2013,North Rhine-Westphalia,No migration background,Yes,0.06724,206,3080,0.05839,0.07608
2013,North Rhine-Westphalia,No migration background,No,0.93276,2874,3080,0.92392,0.94161
2013,North Rhine-Westphalia,Direct migration background,No,0.92158,433,433,0.89623,0.94693
2013,North Rhine-Westphalia,Indirect migration background,No,0.97881,174,174,0.95734,1.00027
2013,Hesse,No migration background,Yes,0.05817,73,1056,0.04404,0.07229
2013,Hesse,No migration background,No,0.94183,983,1056,0.92771,0.95596
2013,Hesse,Direct migration background,No,0.95016,160,160,0.91633,0.98398
2013,Hesse,Indirect migration background,No,0.92334,58,58,0.85427,0.99241
2013,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.07682,57,903,0.05944,0.09420
2013,"Rhineland-Palatinate, Saarland",No migration background,No,0.92318,846,903,0.90580,0.94056
2013,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.97906,128,128,0.95415,1.00396
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.92499,58,58,0.85660,0.99337
2013,Baden-Wuerttemberg,No migration background,Yes,0.06617,101,1701,0.05435,0.07799
2013,Baden-Wuerttemberg,No migration background,No,0.93383,1600,1701,0.92201,0.94565
2013,Baden-Wuerttemberg,Direct migration background,No,0.96066,280,280,0.93785,0.98347
2013,Baden-Wuerttemberg,Indirect migration background,No,0.91604,116,116,0.86536,0.96673
2013,Bavaria,No migration background,Yes,0.06449,149,2504,0.05487,0.07412
2013,Bavaria,No migration background,No,0.93551,2355,2504,0.92588,0.94513
2013,Bavaria,Direct migration background,No,0.94970,296,296,0.92476,0.97464
2013,Bavaria,Indirect migration background,No,0.85370,119,119,0.78994,0.91747
2013,Berlin,No migration background,Yes,0.08254,55,692,0.06202,0.10306
2013,Berlin,No migration background,No,0.91746,637,692,0.89694,0.93798
2013,Berlin,Direct migration background,No,0.92709,48,48,0.85276,1.00142
2013,Brandenburg,No migration background,Yes,0.03779,33,756,0.02419,0.05139
2013,Brandenburg,No migration background,No,0.96221,723,756,0.94861,0.97581
2013,Mecklenburg-Western Pomerania,No migration background,No,0.95315,422,422,0.93296,0.97333
2013,Saxony,No migration background,Yes,0.05794,66,1292,0.04520,0.07068
2013,Saxony,No migration background,No,0.94206,1226,1292,0.92932,0.95480
2013,Saxony,Direct migration background,No,0.95202,31,31,0.87554,1.02850
2013,Saxony-Anhalt,No migration background,Yes,0.05517,40,743,0.03874,0.07160
2013,Saxony-Anhalt,No migration background,No,0.94483,703,743,0.92840,0.96126
2013,Thuringa,No migration background,Yes,0.04334,33,779,0.02903,0.05765
2013,Thuringa,No migration background,No,0.95666,746,779,0.94235,0.97097
2015,Schleswig-Holstein,No migration background,Yes,0.08265,61,678,0.06191,0.10339
2015,Schleswig-Holstein,No migration background,No,0.91735,617,678,0.89661,0.93809
2015,Schleswig-Holstein,Direct migration background,No,0.94523,143,143,0.90780,0.98265
2015,Schleswig-Holstein,Indirect migration background,No,0.86719,38,38,0.75784,0.97654
2015,Hamburg,No migration background,No,0.94849,274,274,0.92227,0.97471
2015,Hamburg,Direct migration background,No,0.99413,99,99,0.97901,1.00925
2015,Lower Saxony,No migration background,Yes,0.07202,131,1879,0.06033,0.08372
2015,Lower Saxony,No migration background,No,0.92798,1748,1879,0.91628,0.93967
2015,Lower Saxony,Direct migration background,No,0.94249,426,426,0.92035,0.96462
2015,Lower Saxony,Indirect migration background,No,0.93510,92,92,0.88449,0.98572
2015,Bremen,No migration background,No,0.96592,104,104,0.93088,1.00096
2015,North Rhine-Westphalia,No migration background,Yes,0.07058,248,3522,0.06212,0.07904
2015,North Rhine-Westphalia,No migration background,No,0.92942,3274,3522,0.92096,0.93788
2015,North Rhine-Westphalia,Direct migration background,Yes,0.06751,49,1197,0.05329,0.08173
2015,North Rhine-Westphalia,Direct migration background,No,0.93249,1148,1197,0.91827,0.94671
