year,bula_h,pgisced97,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,Lower Secondary Level,No,0.90077,45,45,0.81242,0.98911
2009,Schleswig-Holstein,Upper Secondary Level,No,0.96269,267,267,0.93991,0.98546
2009,Schleswig-Holstein,First Stage of Tertiary Education,No,0.96658,41,41,0.91089,1.02228
2009,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.92286,77,77,0.86287,0.98284
2009,Hamburg,Upper Secondary Level,No,0.93383,108,108,0.88672,0.98093
2009,Hamburg,Second Stage of Tertiary Education,No,0.90337,72,72,0.83465,0.97210
2009,Lower Saxony,Lower Secondary Level,No,0.93722,173,173,0.90097,0.97347
2009,Lower Saxony,Upper Secondary Level,Yes,0.05085,45,866,0.03621,0.06549
2009,Lower Saxony,Upper Secondary Level,No,0.94915,821,866,0.93451,0.96379
2009,Lower Saxony,Post-secondary Non-tertiary Level,No,0.92609,90,90,0.87173,0.98044
2009,Lower Saxony,First Stage of Tertiary Education,No,0.97716,101,101,0.94788,1.00644
2009,Lower Saxony,Second Stage of Tertiary Education,No,0.96424,293,293,0.94294,0.98554
2009,Bremen,Upper Secondary Level,No,0.99087,58,58,0.96617,1.01556
2009,North Rhine-Westphalia,No answer / don't know,No,0.98822,66,66,0.96199,1.01445
2009,North Rhine-Westphalia,Pre-primary Level,No,0.87431,67,67,0.79433,0.95429
2009,North Rhine-Westphalia,Primary Level,No,0.96223,49,49,0.90829,1.01616
2009,North Rhine-Westphalia,Lower Secondary Level,No,0.96282,391,391,0.94404,0.98160
2009,North Rhine-Westphalia,Upper Secondary Level,Yes,0.04612,90,1755,0.03631,0.05594
2009,North Rhine-Westphalia,Upper Secondary Level,No,0.95388,1665,1755,0.94406,0.96369
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.94282,260,260,0.91454,0.97110
2009,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.92482,241,241,0.89146,0.95818
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.96374,714,714,0.95002,0.97746
2009,Hesse,Lower Secondary Level,No,0.95458,111,111,0.91567,0.99349
2009,Hesse,Upper Secondary Level,Yes,0.05252,32,573,0.03424,0.07080
2009,Hesse,Upper Secondary Level,No,0.94748,541,573,0.92920,0.96576
2009,Hesse,Post-secondary Non-tertiary Level,No,0.95363,85,85,0.90866,0.99860
2009,Hesse,First Stage of Tertiary Education,No,0.95951,67,67,0.91195,1.00706
2009,Hesse,Second Stage of Tertiary Education,No,0.94288,300,300,0.91657,0.96918
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.96756,152,152,0.93931,0.99582
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.95259,489,489,0.93373,0.97144
2009,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.96008,48,48,0.90411,1.01605
2009,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.93109,75,75,0.87338,0.98880
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.97820,161,161,0.95557,1.00083
2009,Baden-Wuerttemberg,No answer / don't know,No,0.97607,40,40,0.92810,1.02404
2009,Baden-Wuerttemberg,Pre-primary Level,No,0.81878,36,36,0.69116,0.94639
2009,Baden-Wuerttemberg,Primary Level,No,0.97967,33,33,0.93078,1.02857
2009,Baden-Wuerttemberg,Lower Secondary Level,No,0.97375,265,265,0.95447,0.99304
2009,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.07366,56,1005,0.05750,0.08981
2009,Baden-Wuerttemberg,Upper Secondary Level,No,0.92634,949,1005,0.91019,0.94250
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.97622,113,113,0.94800,1.00444
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.98955,150,150,0.97323,1.00588
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.95191,419,419,0.93140,0.97242
2009,Bavaria,Pre-primary Level,No,0.96185,45,45,0.90524,1.01845
2009,Bavaria,Lower Secondary Level,No,0.92470,257,257,0.89237,0.95702
2009,Bavaria,Upper Secondary Level,Yes,0.04344,55,1365,0.03262,0.05426
2009,Bavaria,Upper Secondary Level,No,0.95656,1310,1365,0.94574,0.96738
2009,Bavaria,Post-secondary Non-tertiary Level,No,0.96354,124,124,0.93041,0.99666
2009,Bavaria,First Stage of Tertiary Education,No,0.95733,192,192,0.92867,0.98599
2009,Bavaria,Second Stage of Tertiary Education,No,0.96133,510,510,0.94458,0.97808
2009,Berlin,Lower Secondary Level,No,0.98246,42,42,0.94227,1.02264
2009,Berlin,Upper Secondary Level,No,0.91735,247,247,0.88294,0.95176
2009,Berlin,Post-secondary Non-tertiary Level,No,0.90477,34,34,0.80462,1.00492
2009,Berlin,First Stage of Tertiary Education,No,0.93389,49,49,0.86360,1.00418
2009,Berlin,Second Stage of Tertiary Education,No,0.91398,234,234,0.87798,0.94999
2009,Brandenburg,Lower Secondary Level,No,0.98734,51,51,0.95635,1.01833
2009,Brandenburg,Upper Secondary Level,No,0.95803,366,366,0.93746,0.97860
2009,Brandenburg,First Stage of Tertiary Education,No,0.95416,60,60,0.90080,1.00753
2009,Brandenburg,Second Stage of Tertiary Education,No,0.97970,231,231,0.96148,0.99793
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.93003,229,229,0.89692,0.96314
2009,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.96308,39,39,0.90313,1.02304
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.94083,130,130,0.90011,0.98155
2009,Saxony,Lower Secondary Level,No,0.90015,67,67,0.82783,0.97248
