year,migback,pgisced97,ple0013,proportion,n,lower_confidence,upper_confidence
2009,kein Migrationshintergrund,middle vocational,Nein,0.4308469308469308,21983,0.4243007404261912,0.43739312126767044
2009,kein Migrationshintergrund,higher education,Nein,0.19397269397269398,21983,0.18874563057538454,0.19919975737000342
2009,kein Migrationshintergrund,general elemantary,Nein,0.06726606726606726,21983,0.06395483612097409,0.07057729841116044
2009,kein Migrationshintergrund,higher vocational,Nein,0.06399156399156399,21983,0.0607562693739369,0.06722685860919107
2009,kein Migrationshintergrund,vocational + Abi,Nein,0.041458541458541456,21983,0.038823271860329564,0.04409381105675335
2009,direkter Migrationshintergrund,middle vocational,Nein,0.032578532578532576,21983,0.030231677831074683,0.03492538732599047
2009,kein Migrationshintergrund,middle vocational,Ja,0.022144522144522144,21983,0.020199237832230106,0.024089806456814182
2009,direkter Migrationshintergrund,general elemantary,Nein,0.019036519036519036,21983,0.017230040607458242,0.02084299746557983
2009,direkter Migrationshintergrund,higher education,Nein,0.01554001554001554,21983,0.01390494177690163,0.01717508930312945
2009,indirekter Migrationshintergrund,middle vocational,Nein,0.014874014874014874,21983,0.01327382106980695,0.016474208678222798
2009,kein Migrationshintergrund,-1,Nein,0.01282051282051282,21983,0.011333333453995663,0.014307692187029977
2009,kein Migrationshintergrund,in school,Nein,0.012654012654012654,21983,0.011176397262161325,0.014131628045863983
2009,direkter Migrationshintergrund,vocational + Abi,Nein,0.008991008991008992,21983,0.007743178467769032,0.010238839514248952
2009,kein Migrationshintergrund,higher education,Ja,0.008935508935508936,21983,0.007691500869875774,0.010179517001142098
2009,indirekter Migrationshintergrund,general elemantary,Nein,0.007714507714507715,21983,0.006557902832451344,0.008871112596564087
2009,direkter Migrationshintergrund,higher vocational,Nein,0.005050505050505051,21983,0.00411341675333849,0.005987593347671612
2009,direkter Migrationshintergrund,inadequately,Nein,0.004884004884004884,21983,0.003962415444178785,0.005805594323830983
2009,indirekter Migrationshintergrund,higher education,Nein,0.004717504717504718,21983,0.003811684633057899,0.005623324801951537
2009,kein Migrationshintergrund,general elemantary,Ja,0.003774003774003774,21983,0.002963429732106908,0.00458457781590064
2009,indirekter Migrationshintergrund,-1,Nein,0.003441003441003441,21983,0.0026668863571416143,0.004215120524865268
2009,kein Migrationshintergrund,inadequately,Nein,0.0032745032745032745,21983,0.00251928395741366,0.004029722591592889
