"ple0013","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","10","","",""
"Ja","2009","(noch) kein Abschluss","2","9","","",""
"Ja","2009","(noch) kein Abschluss","3","6","","",""
"Ja","2009","(noch) kein Abschluss","4","9","","",""
"Ja","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","Hauptschule","1 Einkommensschwächstes Quintil","89","0.0526388442122111","0.0409412909202046","0.0643363975042177"
"Ja","2009","Hauptschule","2","84","0.0494973943425825","0.03922581479065","0.059768973894515"
"Ja","2009","Hauptschule","3","72","0.0521977451883864","0.0401391966045779","0.0642562937721949"
"Ja","2009","Hauptschule","4","57","0.0482514105190717","0.0361818308129673","0.0603209902251761"
"Ja","2009","Hauptschule","5 Einkommensstärkstes Quintil","22","","",""
"Ja","2009","Realschule","1 Einkommensschwächstes Quintil","30","0.0418288066652234","0.0272662015546866","0.0563914117757603"
"Ja","2009","Realschule","2","47","0.0549748263341109","0.0410006485275884","0.0689490041406335"
"Ja","2009","Realschule","3","38","0.0465433264123801","0.033545171796136","0.0595414810286242"
"Ja","2009","Realschule","4","47","0.0519103168723185","0.0390040182172155","0.0648166155274215"
"Ja","2009","Realschule","5 Einkommensstärkstes Quintil","45","0.039383460020268","0.0268148821119955","0.0519520379285405"
"Ja","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","18","","",""
"Ja","2009","(Fach-)Abitur","2","20","","",""
"Ja","2009","(Fach-)Abitur","3","20","","",""
"Ja","2009","(Fach-)Abitur","4","36","0.0875039248604021","0.0627605749266883","0.112247274794116"
"Ja","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","19","","",""
"Ja","2009","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Ja","2009","AkademikerIn","2","15","","",""
"Ja","2009","AkademikerIn","3","29","","",""
"Ja","2009","AkademikerIn","4","37","0.0481724871765148","0.0344910430484635","0.061853931304566"
"Ja","2009","AkademikerIn","5 Einkommensstärkstes Quintil","83","0.054038448614041","0.0439384595689606","0.0641384376591214"
"Nein","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","154","0.958776425580597","0.928349528639797","0.989203322521398"
"Nein","2009","(noch) kein Abschluss","2","91","0.892907442728714","0.832299302594351","0.953515582863078"
"Nein","2009","(noch) kein Abschluss","3","58","0.859937020328007","0.774910754246345","0.94496328640967"
"Nein","2009","(noch) kein Abschluss","4","77","0.903467798388572","0.841052462788857","0.965883133988287"
"Nein","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","70","1","1","1"
"Nein","2009","Hauptschule","1 Einkommensschwächstes Quintil","1311","0.947361155787789","0.935663602495782","0.959058709079795"
"Nein","2009","Hauptschule","2","1629","0.950502605657418","0.940231026105485","0.96077418520935"
"Nein","2009","Hauptschule","3","1235","0.947802254811614","0.935743706227805","0.959860803395422"
"Nein","2009","Hauptschule","4","1154","0.951748589480928","0.939679009774824","0.963818169187033"
"Nein","2009","Hauptschule","5 Einkommensstärkstes Quintil","559","0.959311808321102","0.943247053034481","0.975376563607724"
"Nein","2009","Realschule","1 Einkommensschwächstes Quintil","696","0.958171193334777","0.94360858822424","0.972733798445313"
"Nein","2009","Realschule","2","975","0.945025173665889","0.931050995859366","0.958999351472412"
"Nein","2009","Realschule","3","971","0.95345667358762","0.940458518971376","0.966454828203864"
"Nein","2009","Realschule","4","1088","0.948089683127681","0.935183384472578","0.960995981782784"
"Nein","2009","Realschule","5 Einkommensstärkstes Quintil","875","0.960616539979732","0.94804796207146","0.973185117888005"
"Nein","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","290","0.942775425975162","0.916835535147874","0.96871531680245"
"Nein","2009","(Fach-)Abitur","2","323","0.943567881272005","0.919147593150866","0.967988169393145"
"Nein","2009","(Fach-)Abitur","3","345","0.944990298023409","0.921600041773414","0.968380554273403"
"Nein","2009","(Fach-)Abitur","4","465","0.912496075139598","0.887752725205884","0.937239425073312"
"Nein","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","468","0.971159607150135","0.956295819174241","0.986023395126029"
"Nein","2009","AkademikerIn","1 Einkommensschwächstes Quintil","210","0.971256913980158","0.949228374026368","0.993285453933948"
"Nein","2009","AkademikerIn","2","389","0.974678765828067","0.959359759497674","0.98999777215846"
"Nein","2009","AkademikerIn","3","515","0.949461568877267","0.931053924545269","0.967869213209266"
"Nein","2009","AkademikerIn","4","904","0.951827512823485","0.938146068695434","0.965508956951537"
"Nein","2009","AkademikerIn","5 Einkommensstärkstes Quintil","1842","0.945961551385959","0.935861562340879","0.956061540431039"
"Ja","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","(noch) kein Abschluss","2","","","",""
"Ja","2010","(noch) kein Abschluss","3","","","",""
"Ja","2010","(noch) kein Abschluss","4","","","",""
"Ja","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Hauptschule","2","","","",""
"Ja","2010","Hauptschule","3","","","",""
"Ja","2010","Hauptschule","4","","","",""
"Ja","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Realschule","2","","","",""
"Ja","2010","Realschule","3","","","",""
"Ja","2010","Realschule","4","","","",""
"Ja","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","(Fach-)Abitur","2","","","",""
"Ja","2010","(Fach-)Abitur","3","","","",""
"Ja","2010","(Fach-)Abitur","4","","","",""
"Ja","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","AkademikerIn","2","","","",""
"Ja","2010","AkademikerIn","3","","","",""
"Ja","2010","AkademikerIn","4","","","",""
"Ja","2010","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","(noch) kein Abschluss","2","","","",""
"Nein","2010","(noch) kein Abschluss","3","","","",""
"Nein","2010","(noch) kein Abschluss","4","","","",""
"Nein","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Hauptschule","2","","","",""
"Nein","2010","Hauptschule","3","","","",""
"Nein","2010","Hauptschule","4","","","",""
"Nein","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Realschule","2","","","",""
"Nein","2010","Realschule","3","","","",""
"Nein","2010","Realschule","4","","","",""
"Nein","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","(Fach-)Abitur","2","","","",""
"Nein","2010","(Fach-)Abitur","3","","","",""
"Nein","2010","(Fach-)Abitur","4","","","",""
"Nein","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","AkademikerIn","2","","","",""
"Nein","2010","AkademikerIn","3","","","",""
"Nein","2010","AkademikerIn","4","","","",""
"Nein","2010","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","16","","",""
"Ja","2011","(noch) kein Abschluss","2","9","","",""
"Ja","2011","(noch) kein Abschluss","3","8","","",""
"Ja","2011","(noch) kein Abschluss","4","8","","",""
"Ja","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Ja","2011","Hauptschule","1 Einkommensschwächstes Quintil","104","0.0678438350508732","0.0551513414495093","0.080536328652237"
"Ja","2011","Hauptschule","2","97","0.0493528122244753","0.0397192010308819","0.0589864234180687"
"Ja","2011","Hauptschule","3","90","0.0535703029504252","0.0422469398236108","0.0648936660772395"
"Ja","2011","Hauptschule","4","66","0.0405978921572831","0.0303329620709304","0.0508628222436358"
"Ja","2011","Hauptschule","5 Einkommensstärkstes Quintil","31","0.0532259918065252","0.0372767219076091","0.0691752617054412"
"Ja","2011","Realschule","1 Einkommensschwächstes Quintil","42","0.0632255848039318","0.0462549345446304","0.0801962350632332"
"Ja","2011","Realschule","2","50","0.0386056604227468","0.0271317848411448","0.0500795360043487"
"Ja","2011","Realschule","3","64","0.0807103675426688","0.0642189383913426","0.0972017966939949"
"Ja","2011","Realschule","4","64","0.0500142908288413","0.0385553023031023","0.0614732793545803"
"Ja","2011","Realschule","5 Einkommensstärkstes Quintil","58","0.0552999287495182","0.0423893976703798","0.0682104598286565"
"Ja","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","22","","",""
"Ja","2011","(Fach-)Abitur","2","35","0.108738942240644","0.0786420122750428","0.138835872206245"
"Ja","2011","(Fach-)Abitur","3","24","","",""
"Ja","2011","(Fach-)Abitur","4","51","0.0878228749918238","0.0649844842602668","0.110661265723381"
"Ja","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","30","0.0386466927527609","0.0235593762816206","0.0537340092239013"
"Ja","2011","AkademikerIn","1 Einkommensschwächstes Quintil","9","","",""
"Ja","2011","AkademikerIn","2","15","","",""
"Ja","2011","AkademikerIn","3","26","","",""
"Ja","2011","AkademikerIn","4","38","0.0397417148444496","0.0281816010240385","0.0513018286648608"
"Ja","2011","AkademikerIn","5 Einkommensstärkstes Quintil","115","0.062734782819983","0.0528119235105599","0.072657642129406"
"Nein","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","179","0.928184493152447","0.891947091093868","0.964421895211026"
"Nein","2011","(noch) kein Abschluss","2","98","0.930231795038466","0.881961431838691","0.978502158238241"
"Nein","2011","(noch) kein Abschluss","3","62","0.776820397563658","0.679279526159653","0.874361268967663"
"Nein","2011","(noch) kein Abschluss","4","90","0.917216816731671","0.862660867231653","0.971772766231689"
"Nein","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","85","0.928469783362355","0.875520991864174","0.981418574860536"
"Nein","2011","Hauptschule","1 Einkommensschwächstes Quintil","1404","0.932156164949127","0.919463671347763","0.944848658550491"
"Nein","2011","Hauptschule","2","1845","0.950647187775525","0.941013576581931","0.960280798969118"
"Nein","2011","Hauptschule","3","1429","0.946429697049575","0.93510633392276","0.957753060176389"
"Nein","2011","Hauptschule","4","1354","0.959402107842717","0.949137177756364","0.96966703792907"
