"ple0013","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(noch) kein Abschluss","Westdeutschland","30","0.0769128565201269","0.0511840106835505","0.102641702356703"
"Ja","2009","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Ja","2009","Hauptschule","Westdeutschland","266","0.0494200319192338","0.0434662574106218","0.0553738064278457"
"Ja","2009","Hauptschule","Ostdeutschland","58","0.0532273743648271","0.0400861553699904","0.0663685933596639"
"Ja","2009","Realschule","Westdeutschland","148","0.0490077840906386","0.0414615923410249","0.0565539758402522"
"Ja","2009","Realschule","Ostdeutschland","59","0.0440536151689754","0.0342053981051127","0.0539018322328381"
"Ja","2009","(Fach-)Abitur","Westdeutschland","90","0.056853097921987","0.0457036445585577","0.0680025512854163"
"Ja","2009","(Fach-)Abitur","Ostdeutschland","23","","",""
"Ja","2009","AkademikerIn","Westdeutschland","128","0.0468768105457031","0.0390863714981982","0.054667249593208"
"Ja","2009","AkademikerIn","Ostdeutschland","47","0.0464489608745463","0.0345761259604703","0.0583217957886224"
"Nein","2009","(noch) kein Abschluss","Westdeutschland","382","0.923087143479873","0.897358297643297","0.94881598931645"
"Nein","2009","(noch) kein Abschluss","Ostdeutschland","68","0.932725269539837","0.874864434443609","0.990586104636064"
"Nein","2009","Hauptschule","Westdeutschland","4825","0.950579968080766","0.944626193572154","0.956533742589378"
"Nein","2009","Hauptschule","Ostdeutschland","1063","0.946772625635173","0.933631406640336","0.95991384463001"
"Nein","2009","Realschule","Westdeutschland","2996","0.950992215909361","0.943446024159748","0.958538407658975"
"Nein","2009","Realschule","Ostdeutschland","1609","0.955946384831025","0.946098167767162","0.965794601894887"
"Nein","2009","(Fach-)Abitur","Westdeutschland","1567","0.943146902078013","0.931997448714584","0.954296355441442"
"Nein","2009","(Fach-)Abitur","Ostdeutschland","324","0.92444270982113","0.896635235714559","0.952250183927701"
"Nein","2009","AkademikerIn","Westdeutschland","2700","0.953123189454297","0.945332750406792","0.960913628501802"
"Nein","2009","AkademikerIn","Ostdeutschland","1160","0.953551039125454","0.941678204211377","0.96542387403953"
"Ja","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2010","Hauptschule","Westdeutschland","","","",""
"Ja","2010","Hauptschule","Ostdeutschland","","","",""
"Ja","2010","Realschule","Westdeutschland","","","",""
"Ja","2010","Realschule","Ostdeutschland","","","",""
"Ja","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2010","AkademikerIn","Westdeutschland","","","",""
"Ja","2010","AkademikerIn","Ostdeutschland","","","",""
"Nein","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2010","Hauptschule","Westdeutschland","","","",""
"Nein","2010","Hauptschule","Ostdeutschland","","","",""
"Nein","2010","Realschule","Westdeutschland","","","",""
"Nein","2010","Realschule","Ostdeutschland","","","",""
"Nein","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2010","AkademikerIn","Westdeutschland","","","",""
"Nein","2010","AkademikerIn","Ostdeutschland","","","",""
"Ja","2011","(noch) kein Abschluss","Westdeutschland","44","0.0948964581532898","0.0690786347734657","0.120714281533114"
"Ja","2011","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja","2011","Hauptschule","Westdeutschland","312","0.0505094107415474","0.0449426360409071","0.0560761854421877"
"Ja","2011","Hauptschule","Ostdeutschland","76","0.06713636240086","0.0530063496660108","0.0812663751357092"
"Ja","2011","Realschule","Westdeutschland","199","0.0630451718871162","0.0551722948241831","0.0709180489500492"
"Ja","2011","Realschule","Ostdeutschland","79","0.0415839364031348","0.0324966740361508","0.0506711987701189"
"Ja","2011","(Fach-)Abitur","Westdeutschland","134","0.0678564174112189","0.056929371833757","0.0787834629886807"
"Ja","2011","(Fach-)Abitur","Ostdeutschland","28","","",""
"Ja","2011","AkademikerIn","Westdeutschland","156","0.0516983778023847","0.0441439282426844","0.059252827362085"
"Ja","2011","AkademikerIn","Ostdeutschland","47","0.037094967889729","0.0267735493951843","0.0474163863842736"
"Nein","2011","(noch) kein Abschluss","Westdeutschland","451","0.90510354184671","0.879285718466886","0.930921365226534"
"Nein","2011","(noch) kein Abschluss","Ostdeutschland","63","0.852441935677001","0.766878148016117","0.938005723337884"
"Nein","2011","Hauptschule","Westdeutschland","5633","0.949490589258453","0.943923814557812","0.955057363959093"
"Nein","2011","Hauptschule","Ostdeutschland","1129","0.93286363759914","0.918733624864291","0.946993650333989"
"Nein","2011","Realschule","Westdeutschland","3462","0.936954828112884","0.929081951049951","0.944827705175817"
"Nein","2011","Realschule","Ostdeutschland","1775","0.958416063596865","0.949328801229881","0.967503325963849"
"Nein","2011","(Fach-)Abitur","Westdeutschland","1901","0.932143582588781","0.921216537011319","0.943070628166243"
"Nein","2011","(Fach-)Abitur","Ostdeutschland","378","0.931971595144367","0.907479183158836","0.956464007129897"
"Nein","2011","AkademikerIn","Westdeutschland","3144","0.948301622197615","0.940747172637915","0.955856071757316"
"Nein","2011","AkademikerIn","Ostdeutschland","1241","0.962905032110271","0.952583613615726","0.973226450604816"
"Ja","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2012","Hauptschule","Westdeutschland","","","",""
"Ja","2012","Hauptschule","Ostdeutschland","","","",""
"Ja","2012","Realschule","Westdeutschland","","","",""
"Ja","2012","Realschule","Ostdeutschland","","","",""
"Ja","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2012","AkademikerIn","Westdeutschland","","","",""
"Ja","2012","AkademikerIn","Ostdeutschland","","","",""
"Nein","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2012","Hauptschule","Westdeutschland","","","",""
"Nein","2012","Hauptschule","Ostdeutschland","","","",""
"Nein","2012","Realschule","Westdeutschland","","","",""
"Nein","2012","Realschule","Ostdeutschland","","","",""
"Nein","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2012","AkademikerIn","Westdeutschland","","","",""
"Nein","2012","AkademikerIn","Ostdeutschland","","","",""
"Ja","2013","(noch) kein Abschluss","Westdeutschland","31","0.0726816838452016","0.0477640400820682","0.0975993276083351"
"Ja","2013","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Ja","2013","Hauptschule","Westdeutschland","339","0.0637996419724936","0.0571190059446398","0.0704802780003474"
"Ja","2013","Hauptschule","Ostdeutschland","62","0.0651701164950882","0.0504221379381366","0.0799180950520398"
"Ja","2013","Realschule","Westdeutschland","208","0.0645865926620481","0.0562719152895076","0.0729012700345886"
"Ja","2013","Realschule","Ostdeutschland","81","0.0418724440064928","0.032303106909324","0.0514417811036616"
"Ja","2013","(Fach-)Abitur","Westdeutschland","110","0.0634408495928896","0.052407698748393","0.0744740004373863"
"Ja","2013","(Fach-)Abitur","Ostdeutschland","20","","",""
"Ja","2013","AkademikerIn","Westdeutschland","191","0.0663369730894245","0.0577939378645893","0.0748800083142597"
"Ja","2013","AkademikerIn","Ostdeutschland","52","0.0521327678147058","0.0395868169140615","0.0646787187153502"
"Nein","2013","(noch) kein Abschluss","Westdeutschland","386","0.927318316154798","0.902400672391665","0.952235959917932"
"Nein","2013","(noch) kein Abschluss","Ostdeutschland","62","0.910442830607331","0.842069425486486","0.978816235728176"
"Nein","2013","Hauptschule","Westdeutschland","4802","0.936200358027506","0.929519721999653","0.94288099405536"
"Nein","2013","Hauptschule","Ostdeutschland","1014","0.934829883504912","0.92008190494796","0.949577862061863"
"Nein","2013","Realschule","Westdeutschland","3149","0.935413407337952","0.927098729965411","0.943728084710492"
"Nein","2013","Realschule","Ostdeutschland","1602","0.958127555993507","0.948558218896338","0.967696893090676"
"Nein","2013","(Fach-)Abitur","Westdeutschland","1765","0.93655915040711","0.925525999562614","0.947592301251607"
"Nein","2013","(Fach-)Abitur","Ostdeutschland","320","0.939099653396665","0.913679723132186","0.964519583661145"
"Nein","2013","AkademikerIn","Westdeutschland","3069","0.933663026910576","0.92511999168574","0.942206062135411"
"Nein","2013","AkademikerIn","Ostdeutschland","1154","0.947867232185294","0.93532128128465","0.960413183085939"
"Ja","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2014","Hauptschule","Westdeutschland","","","",""
"Ja","2014","Hauptschule","Ostdeutschland","","","",""
"Ja","2014","Realschule","Westdeutschland","","","",""
"Ja","2014","Realschule","Ostdeutschland","","","",""
"Ja","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2014","AkademikerIn","Westdeutschland","","","",""
"Ja","2014","AkademikerIn","Ostdeutschland","","","",""
"Nein","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2014","Hauptschule","Westdeutschland","","","",""
"Nein","2014","Hauptschule","Ostdeutschland","","","",""
"Nein","2014","Realschule","Westdeutschland","","","",""
"Nein","2014","Realschule","Ostdeutschland","","","",""
"Nein","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2014","AkademikerIn","Westdeutschland","","","",""
"Nein","2014","AkademikerIn","Ostdeutschland","","","",""
"Ja","2015","(noch) kein Abschluss","Westdeutschland","59","0.0845735307960909","0.0640489306841962","0.105098130907985"
"Ja","2015","(noch) kein Abschluss","Ostdeutschland","8","","",""
"Ja","2015","Hauptschule","Westdeutschland","392","0.0604172885800581","0.0544895324348409","0.0663450447252752"
"Ja","2015","Hauptschule","Ostdeutschland","73","0.0708774239957427","0.0561288951302288","0.0856259528612565"
"Ja","2015","Realschule","Westdeutschland","299","0.069844665826814","0.0623942707644995","0.0772950608891285"
"Ja","2015","Realschule","Ostdeutschland","104","0.0463273602398528","0.0371223122873727","0.0555324081923329"
"Ja","2015","(Fach-)Abitur","Westdeutschland","183","0.0606206991030648","0.0523135993928512","0.0689277988132784"
"Ja","2015","(Fach-)Abitur","Ostdeutschland","36","0.0757500832900802","0.0521284001667363","0.0993717664134242"
"Ja","2015","AkademikerIn","Westdeutschland","265","0.0720526690503421","0.0645036414715928","0.0796016966290914"
"Ja","2015","AkademikerIn","Ostdeutschland","60","0.0486796801700805","0.037267726862502","0.0600916334776591"
"Nein","2015","(noch) kein Abschluss","Westdeutschland","647","0.915426469203909","0.894901869092015","0.935951069315804"
"Nein","2015","(noch) kein Abschluss","Ostdeutschland","102","0.945978145535971","0.903732977263713","0.988223313808229"
"Nein","2015","Hauptschule","Westdeutschland","5814","0.939582711419942","0.933654955274725","0.945510467565159"
"Nein","2015","Hauptschule","Ostdeutschland","1090","0.929122576004257","0.914374047138743","0.943871104869771"
"Nein","2015","Realschule","Westdeutschland","4197","0.930155334173186","0.922704939110871","0.9376057292355"
"Nein","2015","Realschule","Ostdeutschland","1899","0.953672639760147","0.944467591807667","0.962877687712627"
"Nein","2015","(Fach-)Abitur","Westdeutschland","2987","0.939379300896935","0.931072201186722","0.947686400607149"
"Nein","2015","(Fach-)Abitur","Ostdeutschland","446","0.92424991670992","0.900628233586576","0.947871599833264"
"Nein","2015","AkademikerIn","Westdeutschland","4242","0.927947330949658","0.920398303370909","0.935496358528407"
"Nein","2015","AkademikerIn","Ostdeutschland","1306","0.951320319829919","0.939908366522341","0.962732273137498"
"Ja","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2016","Hauptschule","Westdeutschland","","","",""
"Ja","2016","Hauptschule","Ostdeutschland","","","",""
"Ja","2016","Realschule","Westdeutschland","","","",""
"Ja","2016","Realschule","Ostdeutschland","","","",""
"Ja","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2016","AkademikerIn","Westdeutschland","","","",""
"Ja","2016","AkademikerIn","Ostdeutschland","","","",""
"Nein","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2016","Hauptschule","Westdeutschland","","","",""
"Nein","2016","Hauptschule","Ostdeutschland","","","",""
"Nein","2016","Realschule","Westdeutschland","","","",""
"Nein","2016","Realschule","Ostdeutschland","","","",""
"Nein","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2016","AkademikerIn","Westdeutschland","","","",""
"Nein","2016","AkademikerIn","Ostdeutschland","","","",""
"Ja","2017","(noch) kein Abschluss","Westdeutschland","69","0.0951676213996692","0.0749591131729669","0.115376129626372"
"Ja","2017","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Ja","2017","Hauptschule","Westdeutschland","426","0.0710164403107302","0.0645532855169301","0.0774795951045303"
"Ja","2017","Hauptschule","Ostdeutschland","91","0.100058106899383","0.0823330431037673","0.117783170694998"
"Ja","2017","Realschule","Westdeutschland","313","0.0634921473049449","0.0565532338617367","0.0704310607481531"
"Ja","2017","Realschule","Ostdeutschland","118","0.0494185693299386","0.0403493578995887","0.0584877807602885"
"Ja","2017","(Fach-)Abitur","Westdeutschland","223","0.0579860025163514","0.0503021389966709","0.0656698660360318"
"Ja","2017","(Fach-)Abitur","Ostdeutschland","45","0.0786407601071441","0.0570121826002917","0.100269337613996"
"Ja","2017","AkademikerIn","Westdeutschland","302","0.0693321967080485","0.0623483357284098","0.0763160576876871"
"Ja","2017","AkademikerIn","Ostdeutschland","67","0.0519575794866546","0.0404664336506943","0.0634487253226149"
"Nein","2017","(noch) kein Abschluss","Westdeutschland","741","0.904832378600331","0.884623870373628","0.925040886827033"
"Nein","2017","(noch) kein Abschluss","Ostdeutschland","121","0.967303300529716","0.936250833378263","0.99835576768117"
"Nein","2017","Hauptschule","Westdeutschland","5641","0.92898355968927","0.92252040489547","0.93544671448307"
"Nein","2017","Hauptschule","Ostdeutschland","1010","0.899941893100617","0.882216829305001","0.917666956896233"
"Nein","2017","Realschule","Westdeutschland","4431","0.936507852695055","0.929568939251847","0.943446766138263"
"Nein","2017","Realschule","Ostdeutschland","2076","0.950581430670061","0.941512219239712","0.959650642100411"
"Nein","2017","(Fach-)Abitur","Westdeutschland","3331","0.942013997483649","0.934330133963968","0.949697861003329"
"Nein","2017","(Fach-)Abitur","Ostdeutschland","550","0.921359239892856","0.899730662386004","0.942987817399708"
"Nein","2017","AkademikerIn","Westdeutschland","4780","0.930667803291952","0.923683942312313","0.93765166427159"
"Nein","2017","AkademikerIn","Ostdeutschland","1366","0.948042420513345","0.936551274677385","0.959533566349306"
"Ja","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2018","Hauptschule","Westdeutschland","","","",""
