year,age_gr,quintil_oecd,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,1st Quintile,Yes,0.04537,41,710,0.03005,0.06069
2009,17-29 y.,1st Quintile,No,0.95463,669,710,0.93931,0.96995
2009,17-29 y.,2nd Quintile,No,0.94691,463,463,0.92646,0.96735
2009,17-29 y.,3rd Quintile,Yes,0.05918,33,560,0.03962,0.07874
2009,17-29 y.,3rd Quintile,No,0.94082,527,560,0.92126,0.96038
2009,17-29 y.,4th Quintile,No,0.94741,559,559,0.92889,0.96593
2009,17-29 y.,5th Quintile,No,0.95446,490,490,0.93598,0.97294
2009,30-45 y.,1st Quintile,Yes,0.05079,33,665,0.03409,0.06749
2009,30-45 y.,1st Quintile,No,0.94921,632,665,0.93251,0.96591
2009,30-45 y.,2nd Quintile,Yes,0.04191,37,850,0.02843,0.05539
2009,30-45 y.,2nd Quintile,No,0.95809,813,850,0.94461,0.97157
2009,30-45 y.,3rd Quintile,Yes,0.05352,47,941,0.03913,0.06790
2009,30-45 y.,3rd Quintile,No,0.94648,894,941,0.93210,0.96087
2009,30-45 y.,4th Quintile,Yes,0.06137,55,1052,0.04686,0.07588
2009,30-45 y.,4th Quintile,No,0.93863,997,1052,0.92412,0.95314
2009,30-45 y.,5th Quintile,Yes,0.05536,58,1165,0.04222,0.06850
2009,30-45 y.,5th Quintile,No,0.94464,1107,1165,0.93150,0.95778
2009,46-65 y.,1st Quintile,Yes,0.05982,51,778,0.04315,0.07650
2009,46-65 y.,1st Quintile,No,0.94018,727,778,0.92350,0.95685
2009,46-65 y.,2nd Quintile,No,0.95715,745,745,0.94260,0.97171
2009,46-65 y.,3rd Quintile,Yes,0.04372,50,1073,0.03148,0.05596
2009,46-65 y.,3rd Quintile,No,0.95628,1023,1073,0.94404,0.96852
2009,46-65 y.,4th Quintile,Yes,0.04082,54,1405,0.03047,0.05117
2009,46-65 y.,4th Quintile,No,0.95918,1351,1405,0.94883,0.96953
2009,46-65 y.,5th Quintile,Yes,0.03652,81,2293,0.02884,0.04420
2009,46-65 y.,5th Quintile,No,0.96348,2212,2293,0.95580,0.97116
2009,66 and older,1st Quintile,Yes,0.06210,46,715,0.04440,0.07980
2009,66 and older,1st Quintile,No,0.93790,669,715,0.92020,0.95560
2009,66 and older,2nd Quintile,Yes,0.05332,52,1048,0.03971,0.06693
2009,66 and older,2nd Quintile,No,0.94668,996,1048,0.93307,0.96029
2009,66 and older,3rd Quintile,Yes,0.05757,53,833,0.04174,0.07339
2009,66 and older,3rd Quintile,No,0.94243,780,833,0.92661,0.95826
2009,66 and older,4th Quintile,Yes,0.05249,36,725,0.03625,0.06874
2009,66 and older,4th Quintile,No,0.94751,689,725,0.93126,0.96375
2009,66 and older,5th Quintile,Yes,0.05476,41,842,0.03938,0.07014
2009,66 and older,5th Quintile,No,0.94524,801,842,0.92986,0.96062
2011,17-29 y.,1st Quintile,Yes,0.04963,38,525,0.03103,0.06823
2011,17-29 y.,1st Quintile,No,0.95037,487,525,0.93177,0.96897
2011,17-29 y.,2nd Quintile,No,0.95188,407,407,0.93106,0.97270
2011,17-29 y.,3rd Quintile,Yes,0.07101,36,484,0.04810,0.09392
2011,17-29 y.,3rd Quintile,No,0.92899,448,484,0.90608,0.95190
2011,17-29 y.,4th Quintile,No,0.93053,440,440,0.90675,0.95432
2011,17-29 y.,5th Quintile,No,0.94255,360,360,0.91848,0.96662
2011,30-45 y.,1st Quintile,No,0.90259,490,490,0.87630,0.92887
2011,30-45 y.,2nd Quintile,No,0.95728,622,622,0.94138,0.97319
2011,30-45 y.,3rd Quintile,Yes,0.05845,36,763,0.04179,0.07510
