year,plj0587,age_gr,pgisced97,proportion,n,lower_confidence,upper_confidence
2013,Very often,46-65 y.,middle vocational,0.18336886993603413,44486,0.1797728659663027,0.18696487390576555
2013,Very often,30-45 y.,middle vocational,0.14712153518123666,44486,0.14382979089103626,0.15041327947143707
2013,Very often,66 and older,middle vocational,0.11727078891257996,44486,0.11428091368283286,0.12026066414232706
2013,Very often,30-45 y.,general elementary,0.05543710021321962,44486,0.053310626164562745,0.05756357426187649
2013,Very often,30-45 y.,higher education,0.05543710021321962,44486,0.053310626164562745,0.05756357426187649
2013,Very often,46-65 y.,higher education,0.05543710021321962,44486,0.053310626164562745,0.05756357426187649
2013,Very often,66 and older,general elementary,0.0511727078891258,44486,0.04912505105007891,0.05322036472817269
2013,Very often,18-29 y.,middle vocational,0.04904051172707889,44486,0.04703371724944757,0.051047306204710215
2013,Very often,46-65 y.,general elementary,0.03624733475479744,44486,0.03451047309698392,0.03798419641261096
2013,Very often,30-45 y.,vocational + Abi,0.03624733475479744,44486,0.03451047309698392,0.03798419641261096
2013,Very often,66 and older,higher education,0.03411513859275053,44486,0.03242827236971929,0.035802004815781774
2013,Very often,18-29 y.,general elementary,0.031982942430703626,44486,0.030347839466534722,0.03361804539487253
2013,Very often,46-65 y.,vocational + Abi,0.0255863539445629,44486,0.02411904936521331,0.027053658523912488
2013,Very often,30-45 y.,inadequately,0.017057569296375266,44486,0.015854288443496276,0.018260850149254257
2013,Very often,46-65 y.,inadequately,0.01279317697228145,44486,0.01174884717278166,0.013837506771781239
2013,Very often,46-65 y.,higher vocational,0.01279317697228145,44486,0.01174884717278166,0.013837506771781239
2013,Very often,18-29 y.,inadequately,0.010660980810234541,44486,0.009706613528080436,0.011615348092388646
2013,Very often,18-29 y.,higher education,0.010660980810234541,44486,0.009706613528080436,0.011615348092388646
2013,Very often,66 and older,higher vocational,0.010660980810234541,44486,0.009706613528080436,0.011615348092388646
2013,Very often,66 and older,vocational + Abi,0.010660980810234541,44486,0.009706613528080436,0.011615348092388646
2013,Very often,66 and older,inadequately,0.010660980810234541,44486,0.009706613528080436,0.011615348092388646
2013,Very often,18-29 y.,vocational + Abi,0.008528784648187633,44486,0.007674253255330454,0.009383316041044813
2013,Very often,30-45 y.,higher vocational,0.008528784648187633,44486,0.007674253255330454,0.009383316041044813
2013,Very often,18-29 y.,higher vocational,0.0042643923240938165,44486,0.003658849324241061,0.004869935323946572
2013,Very often,18-29 y.,in school,0.0042643923240938165,44486,0.003658849324241061,0.004869935323946572
2013,Often,46-65 y.,middle vocational,0.17900338655055636,44486,0.17544096180248883,0.1825658112986239
2013,Often,30-45 y.,middle vocational,0.1683599419448476,44486,0.16488272749029936,0.17183715639939584
2013,Often,66 and older,middle vocational,0.09288824383164006,44486,0.09019078288130628,0.09558570478197384
2013,Often,30-45 y.,higher education,0.07498790517658442,44486,0.07254045584805058,0.07743535450511826
2013,Often,18-29 y.,middle vocational,0.0648282535074988,44486,0.06254016804304396,0.06711633897195363
2013,Often,46-65 y.,higher education,0.06386066763425254,44486,0.06158854710201851,0.06613278816648656
2013,Often,30-45 y.,general elementary,0.04354136429608128,44486,0.04164497058967139,0.04543775800249116
2013,Often,66 and older,higher education,0.0401548137397194,44486,0.03833044006826451,0.04197918741117429
2013,Often,66 and older,general elementary,0.03483309143686502,44486,0.03312920120100718,0.03653698167272286
2013,Often,18-29 y.,general elementary,0.03289791969037252,44486,0.03124037682132161,0.034555462559423426
2013,Often,30-45 y.,vocational + Abi,0.03289791969037252,44486,0.03124037682132161,0.034555462559423426
2013,Often,46-65 y.,general elementary,0.027092404450895016,44486,0.02558370071840286,0.028601108183387174
2013,Often,46-65 y.,higher vocational,0.021286889211417512,44486,0.019945582197469117,0.022628196225365906
2013,Often,46-65 y.,vocational + Abi,0.01983551040154814,44486,0.018539777266590295,0.021131243536505983
2013,Often,18-29 y.,in school,0.016932752781809387,44486,0.015733806321198262,0.018131699242420512
2013,Often,30-45 y.,higher vocational,0.015965166908563134,44486,0.014800407143364563,0.017129926673761703
2013,Often,66 and older,higher vocational,0.015965166908563134,44486,0.014800407143364563,0.017129926673761703
2013,Often,18-29 y.,higher education,0.013546202225447508,44486,0.012471986404006841,0.014620418046888175
2013,Often,30-45 y.,inadequately,0.011127237542331882,44486,0.010152453794604558,0.012102021290059207
2013,Often,18-29 y.,vocational + Abi,0.00725689404934688,44486,0.006468146135265189,0.00804564196342857
2013,Often,18-29 y.,inadequately,0.005321722302854378,44486,0.004645620936347955,0.0059978236693608005
2013,Often,46-65 y.,inadequately,0.005321722302854378,44486,0.004645620936347955,0.0059978236693608005
2013,Often,66 and older,inadequately,0.004837929366231253,44486,0.004193135256001524,0.005482723476460982
2013,Often,66 and older,vocational + Abi,0.004837929366231253,44486,0.004193135256001524,0.005482723476460982
2013,Often,18-29 y.,higher vocational,0.0024189646831156266,44486,0.001962472601478342,0.0028754567647529114
2013,Sometimes,46-65 y.,middle vocational,0.18181818181818182,44486,0.1782340171034167,0.18540234653294696
2013,Sometimes,30-45 y.,middle vocational,0.16940536706466486,44486,0.16591956650280532,0.1728911676265244
2013,Sometimes,66 and older,middle vocational,0.09717460692753281,44486,0.09442213643604278,0.09992707741902285
2013,Sometimes,46-65 y.,higher education,0.09185482917602554,44486,0.08917088778189178,0.0945387705701593
2013,Sometimes,30-45 y.,higher education,0.08097883910627733,44486,0.07844375179491783,0.08351392641763683
2013,Sometimes,18-29 y.,middle vocational,0.057808251566379004,44486,0.05563950423419958,0.059976998898558426
2013,Sometimes,66 and older,higher education,0.04196713559522402,44486,0.040103807808714996,0.04383046338173304
2013,Sometimes,30-45 y.,vocational + Abi,0.03581983686014895,44486,0.03409286488325802,0.03754680883703988
2013,Sometimes,46-65 y.,higher vocational,0.031091145525475823,44486,0.029478257503163866,0.03270403354778778
2013,Sometimes,66 and older,general elementary,0.027781061591204633,44486,0.02625384423989373,0.029308278942515538
2013,Sometimes,18-29 y.,general elementary,0.02541671592386807,44486,0.023954156268872262,0.026879275578863875
2013,Sometimes,46-65 y.,general elementary,0.022934152973164677,44486,0.02154308721113707,0.024325218735192285
2013,Sometimes,30-45 y.,higher vocational,0.022579501123064193,44486,0.02119898245029521,0.023960019795833176
2013,Sometimes,46-65 y.,vocational + Abi,0.02198841470623005,44486,0.02062567361388016,0.023351155798579944
2013,Sometimes,30-45 y.,general elementary,0.01997872088899397,44486,0.018678413635361,0.02127902814262694
2013,Sometimes,66 and older,higher vocational,0.0146589431374867,44486,0.013542108146106175,0.015775778128867227
2013,Sometimes,18-29 y.,in school,0.014186074004019387,44486,0.013087136544157413,0.015285011463881362
2013,Sometimes,18-29 y.,higher education,0.01335855302045159,44486,0.0122917019935793,0.01442540404732388
2013,Sometimes,18-29 y.,vocational + Abi,0.009220948102612602,44486,0.008332728017978925,0.01010916818724628
2013,Sometimes,30-45 y.,inadequately,0.005556212318240927,44486,0.004865457490980787,0.006246967145501067
2013,Sometimes,66 and older,vocational + Abi,0.0039011703511053317,44486,0.003321884308101315,0.004480456394109348
2013,Sometimes,46-65 y.,inadequately,0.003546518501004847,44486,0.0029940926136966146,0.004098944388313079
2013,Sometimes,18-29 y.,inadequately,0.0029554320841707056,44486,0.00245098900231259,0.003459875166028821
