year,migback,plj0587,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,No migration background,Seldom,0.38967419010983917,44486,0.385142334321694,0.39420604589798436
2013,No migration background,Sometimes,0.33952820132548545,44486,0.33512762601071205,0.34392877664025884
2013,No migration background,Never,0.17759651480743385,44486,0.17404507806846747,0.18114795154640023
2013,No migration background,Often,0.07647031561384808,44486,0.07400077448474023,0.07893985674295594
2013,No migration background,Very often,0.016730778143393427,44486,0.015538881256773938,0.017922675030012915
2013,Direct migration background,Sometimes,0.3357584576209531,44486,0.3313699092467718,0.34014700599513437
2013,Direct migration background,Seldom,0.31284103310294653,44486,0.3085324461962673,0.31714962000962577
2013,Direct migration background,Never,0.19643506729719898,44486,0.1927430443589123,0.20012709023548567
2013,Direct migration background,Often,0.12113495816660604,44486,0.11810288110783215,0.12416703522537992
2013,Direct migration background,Very often,0.03383048381229538,44486,0.03215042237934786,0.0355105452452429
2013,Indirect migration background,Seldom,0.37710736468500444,44486,0.3726035190440523,0.3816112103259566
2013,Indirect migration background,Sometimes,0.3007985803016859,44486,0.2965368748077687,0.30506028579560307
2013,Indirect migration background,Never,0.19077196095829635,44486,0.18712074832277356,0.19442317359381914
2013,Indirect migration background,Often,0.11180124223602485,44486,0.10887289355118487,0.11472959092086482
2013,Indirect migration background,Very often,0.019520851818988466,44486,0.018235230824400976,0.020806472813575956
2016,Direct migration background,Sometimes,0.3014987800627396,41132,0.29706379131930777,0.30593376880617146
2016,Direct migration background,Never,0.22377134890205647,41132,0.21974359217106287,0.22779910563305006
2016,Direct migration background,Often,0.17113976995468805,41132,0.16749993006041564,0.17477960984896046
2016,Direct migration background,Seldom,0.1603346113628442,41132,0.15678865876735013,0.16388056395833825
2016,Direct migration background,Very often,0.14325548971767166,41132,0.13986979762086071,0.1466411818144826
2017,No migration background,Seldom,0.41530054644808745,45410,0.41076814973776116,0.41983294315841374
2017,No migration background,Sometimes,0.30516641828117236,45410,0.3009310703747091,0.3094017661876356
2017,No migration background,Never,0.19965226030799801,45410,0.19597557214042508,0.20332894847557095
2017,No migration background,Often,0.06681569796323894,45410,0.06451900316175264,0.06911239276472524
2017,No migration background,Very often,0.013065076999503229,45410,0.012020644046936419,0.014109509952070038
2017,Direct migration background,Sometimes,0.3449013912245834,45410,0.3405293813712736,0.34927340107789323
2017,Direct migration background,Seldom,0.25806451612903225,45410,0.2540398715062425,0.262089160751822
2017,Direct migration background,Never,0.19782907812261122,45410,0.19416504963570932,0.2014931066095131
2017,Direct migration background,Often,0.1322427763338939,45410,0.12912700614034453,0.13535854652744325
2017,Direct migration background,Very often,0.06696223818987922,45410,0.06466320674417947,0.06926126963557896
2017,Indirect migration background,Seldom,0.37553516819571864,45410,0.3710810717158317,0.37998926467560556
2017,Indirect migration background,Sometimes,0.28807339449541286,45410,0.28390806360474735,0.29223872538607837
2017,Indirect migration background,Never,0.22691131498470948,45410,0.22305898877749614,0.23076364119192283
2017,Indirect migration background,Often,0.08929663608562691,45410,0.08667370826130875,0.09191956390994506
2017,Indirect migration background,Very often,0.02018348623853211,45410,0.01889003283117897,0.021476939645885252
2018,Direct migration background,Sometimes,0.2967914438502674,43121,0.29247943721088576,0.30110345048964904
2018,Direct migration background,Never,0.23529411764705882,43121,0.2312903910796837,0.23929784421443395
2018,Direct migration background,Often,0.19786096256684493,43121,0.19410071408605054,0.20162121104763933
2018,Direct migration background,Very often,0.1443850267379679,43121,0.14106751913902463,0.1477025343369112
2018,Direct migration background,Seldom,0.12566844919786097,43121,0.1225397568315785,0.12879714156414343
2019,Direct migration background,Sometimes,0.3515625,42417,0.3470186767420788,0.3561063232579212
2019,Direct migration background,Often,0.2265625,42417,0.22257874406625536,0.23054625593374464
2019,Direct migration background,Never,0.19140625,42417,0.18766230599975853,0.19515019400024147
2019,Direct migration background,Very often,0.13671875,42417,0.1334492880270083,0.1399882119729917
2019,Direct migration background,Seldom,0.09375,42417,0.09097606842061652,0.09652393157938348
2021,No migration background,Sometimes,0.3596398305084746,27598,0.353977915917626,0.36530174509932317
2021,No migration background,Seldom,0.33035714285714285,27598,0.32480793826162896,0.33590634745265674
2021,No migration background,Often,0.1483050847457627,27598,0.14411196452599614,0.15249820496552927
2021,No migration background,Never,0.11463377723970944,27598,0.11087509992921472,0.11839245455020415
2021,No migration background,Very often,0.04706416464891041,27598,0.044565578816715815,0.049562750481105006
2021,Direct migration background,Sometimes,0.35845372901210465,27598,0.35279592616270505,0.36411153186150425
2021,Direct migration background,Seldom,0.20011714174150722,27598,0.19539680907470275,0.20483747440831168
2021,Direct migration background,Often,0.1917219836001562,27598,0.1870775409289521,0.19636642627136028
2021,Direct migration background,Very often,0.13022256930886372,27598,0.12625189319594596,0.1341932454217815
2021,Direct migration background,Never,0.11948457633736821,27598,0.11565772427151727,0.12331142840321915
2021,Indirect migration background,Seldom,0.33974358974358976,27598,0.3341556821582009,0.3453314973289786
2021,Indirect migration background,Sometimes,0.33547008547008544,27598,0.32989949240910493,0.34104067853106595
2021,Indirect migration background,Often,0.1581196581196581,27598,0.15381503252204445,0.16242428371727177
2021,Indirect migration background,Never,0.14102564102564102,27598,0.13691928682525595,0.1451319952260261
2021,Indirect migration background,Very often,0.02564102564102564,27598,0.023776173268197223,0.027505878013854058
