year,age_gr,plj0587,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Very often,0.01454558442004005,57,25454,0.014465528925189184,0.014625639914890916
2013,17-29 y.,Often,0.09319601975740123,331,25454,0.09300163478819962,0.09339040472660284
2013,17-29 y.,Sometimes,0.3434605609290289,1168,25454,0.34314303723665845,0.3437780846213993
2013,17-29 y.,Seldom,0.38248360503017687,1383,25454,0.38215863901337455,0.3828085710469792
2013,17-29 y.,Never,0.1663142298633529,624,25454,0.16606524486117377,0.16656321486553202
2013,30-45 y.,Very often,0.017185480542123523,154,25454,0.017116871313790066,0.01725408977045698
2013,30-45 y.,Often,0.0824704123182873,723,25454,0.08232519278573486,0.08261563185083975
2013,30-45 y.,Sometimes,0.3631479852238922,2839,25454,0.36289410609725153,0.36340186435053284
2013,30-45 y.,Seldom,0.3864197392630743,2947,25454,0.38616268118629266,0.386676797339856
2013,30-45 y.,Never,0.1507763826526226,1332,25454,0.1505874775868787,0.1509652877183665
2013,46-65 y.,Very often,0.018616408542484784,154,25454,0.01856030245296212,0.018672514632007448
2013,46-65 y.,Often,0.07775082390216108,654,25454,0.07763967138774475,0.07786197641657741
2013,46-65 y.,Sometimes,0.350625578729809,2992,25454,0.3504275117678445,0.3508236456917735
2013,46-65 y.,Seldom,0.39313192257014545,3572,25454,0.39292917346067274,0.39333467167961816
2013,46-65 y.,Never,0.15987526625539977,1597,25454,0.15972313964826043,0.16002739286253911
2013,66 and older,Very often,0.027083068221227576,111,25454,0.027003695952537675,0.027162440489917478
2013,66 and older,Often,0.09041896060308466,401,25454,0.09027873334706504,0.09055918785910427
2013,66 and older,Sometimes,0.3374385631139365,1590,25454,0.3372073606727683,0.3376697655551047
2013,66 and older,Seldom,0.34566891314313597,1791,25454,0.3454363660472731,0.3459014602389988
2013,66 and older,Never,0.19939049491861527,1034,25454,0.1991951309009917,0.19958585893623884
2019,30-45 y.,Sometimes,1.0,44,44,1.0,1.0
2021,17-29 y.,Very often,0.03595385272338064,194,19274,0.035841223215632,0.036066482231129286
2021,17-29 y.,Often,0.14558774364741683,504,19274,0.14537437691847735,0.14580111037635632
2021,17-29 y.,Sometimes,0.35837808068876353,1193,19274,0.3580879852686399,0.3586681761088872
2021,17-29 y.,Seldom,0.3460417203512162,937,19274,0.34575393425415507,0.34632950644827737
2021,17-29 y.,Never,0.11403860258922269,370,19274,0.11384630940105554,0.11423089577738983
2021,30-45 y.,Very often,0.05423211990133945,485,19274,0.054125478895958354,0.054338760906720546
2021,30-45 y.,Often,0.15053815867341644,913,19274,0.15036977541973381,0.15070654192709906
2021,30-45 y.,Sometimes,0.36534988657465484,1855,19274,0.36512314804320806,0.3655766251061016
2021,30-45 y.,Seldom,0.3247990003880711,1353,19274,0.3245784907683498,0.32501951000779233
2021,30-45 y.,Never,0.10508083446251817,625,19274,0.1049364377449376,0.10522523118009874
2021,46-65 y.,Very often,0.04444616688275444,439,19274,0.044364110673018466,0.04452822309249042
2021,46-65 y.,Often,0.14946635367848607,1096,19274,0.1493243877307757,0.14960831962619645
2021,46-65 y.,Sometimes,0.3644932478053779,2565,19274,0.364301614255289,0.3646848813554668
2021,46-65 y.,Seldom,0.32979775566345065,2274,19274,0.3296105609827834,0.3299849503441179
2021,46-65 y.,Never,0.11179647596993102,889,19274,0.11167100680146264,0.1119219451383994
2021,66 and older,Very often,0.0509390608869975,195,19274,0.05083504549270358,0.051043076281291413
2021,66 and older,Often,0.1705223200662266,577,19274,0.17034440281034363,0.1707002373221096
2021,66 and older,Sometimes,0.3573061261793386,1290,19274,0.3570794283225273,0.3575328240361499
2021,66 and older,Seldom,0.324874102808644,1145,19274,0.3246525511359292,0.32509565448135874
2021,66 and older,Never,0.09635839005879332,375,19274,0.09621879566374729,0.09649798445383935
