year,age_gr,regtyp,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,Urban regions,In my current field/ field I was trained in,0.09497,183,711,0.07341,0.11654
1994,17-29 y.,Urban regions,Do something new,0.04258,93,711,0.02773,0.05743
1994,17-29 y.,Urban regions,Does not matter,0.02962,91,711,0.01715,0.04209
1994,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.16081,344,711,0.13379,0.18783
1994,17-29 y.,Rural regions,In my current field/ field I was trained in,0.08943,100,330,0.05859,0.12027
1994,17-29 y.,Rural regions,Do something new,0.05803,57,330,0.03276,0.08329
1994,17-29 y.,Rural regions,Does not matter,0.05342,61,330,0.02912,0.07772
1994,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.09338,112,330,0.06194,0.12482
1994,30-45 y.,Urban regions,In my current field/ field I was trained in,0.07310,191,422,0.04824,0.09797
1994,30-45 y.,Urban regions,Do something new,0.02207,60,422,0.00804,0.03610
1994,30-45 y.,Urban regions,Does not matter,0.04224,124,422,0.02303,0.06146
1994,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.01202,47,422,0.00161,0.02243
1994,30-45 y.,Rural regions,In my current field/ field I was trained in,0.05693,75,229,0.02686,0.08701
1994,30-45 y.,Rural regions,Do something new,0.03221,39,229,0.00929,0.05513
1994,30-45 y.,Rural regions,Does not matter,0.06288,115,229,0.03137,0.09439
1994,46-65 y.,Urban regions,In my current field/ field I was trained in,0.02019,52,135,-0.00362,0.04401
1994,46-65 y.,Urban regions,Does not matter,0.02738,83,135,-0.00025,0.05500
1994,46-65 y.,Rural regions,In my current field/ field I was trained in,0.04733,53,123,0.00965,0.08501
1994,46-65 y.,Rural regions,Does not matter,0.04565,70,123,0.00861,0.08269
1996,17-29 y.,Urban regions,In my current field/ field I was trained in,0.07862,150,696,0.05861,0.09863
1996,17-29 y.,Urban regions,Do something new,0.05817,91,696,0.04077,0.07558
1996,17-29 y.,Urban regions,Does not matter,0.04480,98,696,0.02942,0.06018
1996,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.16843,357,696,0.14060,0.19625
1996,17-29 y.,Rural regions,In my current field/ field I was trained in,0.09186,95,343,0.06125,0.12247
