"year","quintil","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1995","1 Einkommensschwächstes Quintil","Ostdeutschland","3.27","2.5","308","3.09","3.45"
"1995","1 Einkommensschwächstes Quintil","Westdeutschland","3.43","2.5","940","3.33","3.53"
"1995","2","Ostdeutschland","3.58","3.5","115","3.37","3.79"
"1995","2","Westdeutschland","3.81","3.5","492","3.67","3.95"
"1995","3","Ostdeutschland","3.91","3.5","63","3.49","4.33"
"1995","3","Westdeutschland","3.98","3.5","353","3.79","4.17"
"1995","4","Ostdeutschland","","","","",""
"1995","4","Westdeutschland","3.94","3.5","215","3.73","4.15"
"1995","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","",""
"1995","5 Einkommensstärkstes Quintil","Westdeutschland","4.38","3.5","119","4.03","4.73"
"1996","1 Einkommensschwächstes Quintil","Ostdeutschland","3.43","2.5","264","3.23","3.63"
"1996","1 Einkommensschwächstes Quintil","Westdeutschland","3.51","2.5","605","3.39","3.63"
"1996","2","Ostdeutschland","3.4","2.5","173","3.16","3.64"
"1996","2","Westdeutschland","3.8","3.5","437","3.65","3.95"
"1996","3","Ostdeutschland","3.15","2.5","105","2.87","3.43"
"1996","3","Westdeutschland","3.73","2.5","302","3.55","3.91"
"1996","4","Ostdeutschland","3.32","2.5","47","2.9","3.74"
"1996","4","Westdeutschland","3.83","2.5","172","3.58","4.08"
"1996","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","",""
"1996","5 Einkommensstärkstes Quintil","Westdeutschland","4.66","4.5","107","4.33","4.99"
"1997","1 Einkommensschwächstes Quintil","Ostdeutschland","3.21","2.5","321","3.08","3.34"
"1997","1 Einkommensschwächstes Quintil","Westdeutschland","3.52","2.5","501","3.37","3.67"
"1997","2","Ostdeutschland","3.01","2.5","169","2.77","3.25"
"1997","2","Westdeutschland","3.79","2.5","332","3.62","3.96"
"1997","3","Ostdeutschland","3.41","2.5","82","3.06","3.76"
"1997","3","Westdeutschland","3.61","2.5","297","3.42","3.8"
"1997","4","Ostdeutschland","3.49","2.5","34","3.13","3.85"
"1997","4","Westdeutschland","4.06","3.5","189","3.84","4.28"
"1997","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","",""
"1997","5 Einkommensstärkstes Quintil","Westdeutschland","4.34","3.5","96","3.98","4.7"
"1998","1 Einkommensschwächstes Quintil","Ostdeutschland","3.49","2.5","2082","3.43","3.55"
"1998","1 Einkommensschwächstes Quintil","Westdeutschland","3.78","2.5","4274","3.73","3.83"
"1998","2","Ostdeutschland","3.53","2.5","1388","3.46","3.6"
"1998","2","Westdeutschland","3.94","3.5","3662","3.89","3.99"
"1998","3","Ostdeutschland","3.57","2.5","895","3.48","3.66"
"1998","3","Westdeutschland","4.13","3.5","2636","4.07","4.19"
"1998","4","Ostdeutschland","3.88","2.5","388","3.7","4.06"
"1998","4","Westdeutschland","4.31","3.5","1952","4.23","4.39"
"1998","5 Einkommensstärkstes Quintil","Ostdeutschland","4.37","3.5","110","4.05","4.69"
"1998","5 Einkommensstärkstes Quintil","Westdeutschland","4.52","3.5","1018","4.41","4.63"
"1999","1 Einkommensschwächstes Quintil","Ostdeutschland","3.39","2.5","236","3.2","3.58"
"1999","1 Einkommensschwächstes Quintil","Westdeutschland","3.22","2.5","464","3.1","3.34"
"1999","2","Ostdeutschland","3.62","2.5","167","3.43","3.81"
"1999","2","Westdeutschland","3.84","3.5","412","3.67","4.01"
"1999","3","Ostdeutschland","3.29","2.5","90","3","3.58"
"1999","3","Westdeutschland","4.33","3.5","330","4.12","4.54"
"1999","4","Ostdeutschland","3.22","2.5","41","2.7","3.74"
"1999","4","Westdeutschland","3.77","2.5","220","3.53","4.01"
"1999","5 Einkommensstärkstes Quintil","Ostdeutschland","","","","",""
"1999","5 Einkommensstärkstes Quintil","Westdeutschland","5.43","3.5","157","4.97","5.89"
"2000","1 Einkommensschwächstes Quintil","Ostdeutschland","3.46","2.5","1261","3.38","3.54"
"2000","1 Einkommensschwächstes Quintil","Westdeutschland","3.76","2.5","3306","3.7","3.82"
"2000","2","Ostdeutschland","3.67","2.5","1031","3.58","3.76"
"2000","2","Westdeutschland","4.17","3.5","3361","4.11","4.23"
"2000","3","Ostdeutschland","3.92","2.5","596","3.79","4.05"
"2000","3","Westdeutschland","4.33","3.5","2822","4.27","4.39"
"2000","4","Ostdeutschland","3.51","2.5","284","3.37","3.65"
"2000","4","Westdeutschland","4.38","3.5","2050","4.3","4.46"
"2000","5 Einkommensstärkstes Quintil","Ostdeutschland","4.6","3.5","124","4.22","4.98"
"2000","5 Einkommensstärkstes Quintil","Westdeutschland","4.62","3.5","1457","4.51","4.73"
"2001","1 Einkommensschwächstes Quintil","Ostdeutschland","3.17","2.5","288","3.05","3.29"
"2001","1 Einkommensschwächstes Quintil","Westdeutschland","3.7","2.5","625","3.57","3.83"
"2001","2","Ostdeutschland","3.77","3.5","181","3.54","4"
"2001","2","Westdeutschland","4.34","3.5","612","4.19","4.49"
"2001","3","Ostdeutschland","3.26","2.5","118","2.98","3.54"
"2001","3","Westdeutschland","4.15","3.5","512","3.97","4.33"
"2001","4","Ostdeutschland","3.69","3.5","77","3.37","4.01"
"2001","4","Westdeutschland","4.62","3.5","393","4.41","4.83"
"2001","5 Einkommensstärkstes Quintil","Ostdeutschland","3.97","3.5","36","3.49","4.45"
"2001","5 Einkommensstärkstes Quintil","Westdeutschland","4.45","3.5","236","4.24","4.66"
"2002","1 Einkommensschwächstes Quintil","Ostdeutschland","3.49","2.5","1851","3.43","3.55"
"2002","1 Einkommensschwächstes Quintil","Westdeutschland","3.83","3.5","4297","3.78","3.88"
"2002","2","Ostdeutschland","3.51","2.5","1741","3.45","3.57"
"2002","2","Westdeutschland","4.13","3.5","4773","4.08","4.18"
"2002","3","Ostdeutschland","3.6","2.5","1502","3.53","3.67"
"2002","3","Westdeutschland","4.22","3.5","4415","4.17","4.27"
"2002","4","Ostdeutschland","3.58","2.5","976","3.49","3.67"
"2002","4","Westdeutschland","4.23","3.5","4828","4.18","4.28"
"2002","5 Einkommensstärkstes Quintil","Ostdeutschland","4.86","3.5","566","4.69","5.03"
"2002","5 Einkommensstärkstes Quintil","Westdeutschland","4.67","3.5","4858","4.62","4.72"
"2003","1 Einkommensschwächstes Quintil","Ostdeutschland","3.47","2.5","1872","3.41","3.53"
"2003","1 Einkommensschwächstes Quintil","Westdeutschland","3.77","2.5","3879","3.72","3.82"
"2003","2","Ostdeutschland","3.61","2.5","1621","3.54","3.68"
"2003","2","Westdeutschland","4.03","3.5","4483","3.98","4.08"
"2003","3","Ostdeutschland","3.62","2.5","1493","3.55","3.69"
"2003","3","Westdeutschland","4.3","3.5","4619","4.25","4.35"
"2003","4","Ostdeutschland","3.67","2.5","1038","3.57","3.77"
"2003","4","Westdeutschland","4.21","3.5","4789","4.16","4.26"
"2003","5 Einkommensstärkstes Quintil","Ostdeutschland","4.62","3.5","501","4.44","4.8"
"2003","5 Einkommensstärkstes Quintil","Westdeutschland","4.7","3.5","4409","4.65","4.75"
"2004","1 Einkommensschwächstes Quintil","Ostdeutschland","3.49","2.5","1800","3.42","3.56"
"2004","1 Einkommensschwächstes Quintil","Westdeutschland","3.77","2.5","3744","3.71","3.83"
"2004","2","Ostdeutschland","3.51","2.5","1548","3.44","3.58"
"2004","2","Westdeutschland","4.12","3.5","4358","4.07","4.17"
"2004","3","Ostdeutschland","3.57","2.5","1434","3.49","3.65"
"2004","3","Westdeutschland","4.22","3.5","4428","4.17","4.27"
"2004","4","Ostdeutschland","3.7","2.5","1038","3.61","3.79"
"2004","4","Westdeutschland","4.22","3.5","4642","4.17","4.27"
"2004","5 Einkommensstärkstes Quintil","Ostdeutschland","4.42","3.5","541","4.25","4.59"
"2004","5 Einkommensstärkstes Quintil","Westdeutschland","4.73","3.5","4324","4.67","4.79"
"2005","1 Einkommensschwächstes Quintil","Ostdeutschland","3.54","2.5","1819","3.47","3.61"
"2005","1 Einkommensschwächstes Quintil","Westdeutschland","3.76","2.5","3556","3.7","3.82"
"2005","2","Ostdeutschland","3.44","2.5","1434","3.37","3.51"
"2005","2","Westdeutschland","4.13","3.5","4057","4.08","4.18"
"2005","3","Ostdeutschland","3.66","2.5","1364","3.59","3.73"
"2005","3","Westdeutschland","4.19","3.5","4167","4.14","4.24"
"2005","4","Ostdeutschland","3.63","2.5","960","3.54","3.72"
"2005","4","Westdeutschland","4.31","3.5","4490","4.26","4.36"
"2005","5 Einkommensstärkstes Quintil","Ostdeutschland","4.76","3.5","564","4.56","4.96"
"2005","5 Einkommensstärkstes Quintil","Westdeutschland","4.61","3.5","4267","4.55","4.67"
"2006","1 Einkommensschwächstes Quintil","Ostdeutschland","3.44","2.5","1877","3.37","3.51"
"2006","1 Einkommensschwächstes Quintil","Westdeutschland","3.62","2.5","3808","3.56","3.68"
"2006","2","Ostdeutschland","3.47","2.5","1492","3.41","3.53"
"2006","2","Westdeutschland","4.15","3.5","4424","4.1","4.2"
"2006","3","Ostdeutschland","3.65","2.5","1542","3.58","3.72"
"2006","3","Westdeutschland","4.2","3.5","4362","4.15","4.25"
"2006","4","Ostdeutschland","3.63","2.5","1075","3.53","3.73"
"2006","4","Westdeutschland","4.27","3.5","4972","4.22","4.32"
"2006","5 Einkommensstärkstes Quintil","Ostdeutschland","4.12","3.5","524","3.95","4.29"
"2006","5 Einkommensstärkstes Quintil","Westdeutschland","4.72","3.5","4524","4.66","4.78"
"2007","1 Einkommensschwächstes Quintil","Ostdeutschland","3.4","2.5","1564","3.33","3.47"
"2007","1 Einkommensschwächstes Quintil","Westdeutschland","3.73","2.5","3330","3.67","3.79"
"2007","2","Ostdeutschland","3.55","2.5","1539","3.48","3.62"
"2007","2","Westdeutschland","4.08","3.5","3867","4.03","4.13"
"2007","3","Ostdeutschland","3.69","2.5","1431","3.61","3.77"
"2007","3","Westdeutschland","4.3","3.5","4156","4.25","4.35"
"2007","4","Ostdeutschland","3.67","3.5","1029","3.58","3.76"
"2007","4","Westdeutschland","4.32","3.5","4699","4.27","4.37"
"2007","5 Einkommensstärkstes Quintil","Ostdeutschland","4.54","3.5","554","4.38","4.7"
"2007","5 Einkommensstärkstes Quintil","Westdeutschland","4.75","4.5","4411","4.69","4.81"
"2008","1 Einkommensschwächstes Quintil","Ostdeutschland","3.44","2.5","1420","3.36","3.52"
"2008","1 Einkommensschwächstes Quintil","Westdeutschland","3.71","2.5","2849","3.65","3.77"
"2008","2","Ostdeutschland","3.6","2.5","1351","3.52","3.68"
"2008","2","Westdeutschland","4.07","3.5","3307","4.01","4.13"
"2008","3","Ostdeutschland","3.62","2.5","1375","3.55","3.69"
"2008","3","Westdeutschland","4.38","3.5","4006","4.32","4.44"
"2008","4","Ostdeutschland","3.7","3.5","1069","3.61","3.79"
"2008","4","Westdeutschland","4.33","3.5","4465","4.28","4.38"
"2008","5 Einkommensstärkstes Quintil","Ostdeutschland","4.46","3.5","585","4.31","4.61"
"2008","5 Einkommensstärkstes Quintil","Westdeutschland","4.77","4.5","4383","4.71","4.83"
