"ple0009","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, stark eingeschraenkt","2011","(noch) kein Abschluss","Westdeutschland","40","0.116306366058602","0.0880356230286248","0.14457710908858"
"Ja, stark eingeschraenkt","2011","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja, stark eingeschraenkt","2011","Hauptschule","Westdeutschland","897","0.163175104356207","0.153732475665681","0.172617733046733"
"Ja, stark eingeschraenkt","2011","Hauptschule","Ostdeutschland","235","","",""
"Ja, stark eingeschraenkt","2011","Realschule","Westdeutschland","273","","",""
"Ja, stark eingeschraenkt","2011","Realschule","Ostdeutschland","162","","",""
"Ja, stark eingeschraenkt","2011","(Fach-)Abitur","Westdeutschland","111","","",""
"Ja, stark eingeschraenkt","2011","(Fach-)Abitur","Ostdeutschland","17","","",""
"Ja, stark eingeschraenkt","2011","AkademikerIn","Westdeutschland","162","","",""
"Ja, stark eingeschraenkt","2011","AkademikerIn","Ostdeutschland","108","","",""
"Ja, etwas eingeschraenkt","2011","(noch) kein Abschluss","Westdeutschland","87","0.2030302549194","0.167558235467311","0.238502274371489"
"Ja, etwas eingeschraenkt","2011","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Ja, etwas eingeschraenkt","2011","Hauptschule","Westdeutschland","1497","","",""
"Ja, etwas eingeschraenkt","2011","Hauptschule","Ostdeutschland","392","0.327034626872076","0.300413827164457","0.353655426579695"
"Ja, etwas eingeschraenkt","2011","Realschule","Westdeutschland","674","0.18835305847725","0.175645961128262","0.201060155826239"
"Ja, etwas eingeschraenkt","2011","Realschule","Ostdeutschland","371","0.224579094274304","0.205527170326125","0.243631018222484"
"Ja, etwas eingeschraenkt","2011","(Fach-)Abitur","Westdeutschland","322","0.159580392256838","0.143633861208058","0.175526923305617"
"Ja, etwas eingeschraenkt","2011","(Fach-)Abitur","Ostdeutschland","57","0.143801122522484","0.109585387525761","0.178016857519207"
"Ja, etwas eingeschraenkt","2011","AkademikerIn","Westdeutschland","572","0.181030303944652","0.167841108321086","0.194219499568218"
"Ja, etwas eingeschraenkt","2011","AkademikerIn","Ostdeutschland","317","0.279072778097544","0.254471532732053","0.303674023463035"
"Nein, nicht eingeschraenkt","2011","(noch) kein Abschluss","Westdeutschland","367","0.680663379021998","0.639550757327663","0.721776000716332"
"Nein, nicht eingeschraenkt","2011","(noch) kein Abschluss","Ostdeutschland","52","0.717045919340823","0.608376439483925","0.825715399197722"
"Nein, nicht eingeschraenkt","2011","Hauptschule","Westdeutschland","3489","0.569257901755833","0.556604367058492","0.581911436453175"
"Nein, nicht eingeschraenkt","2011","Hauptschule","Ostdeutschland","566","0.474328868383417","0.44599377087192","0.502663965894913"
"Nein, nicht eingeschraenkt","2011","Realschule","Westdeutschland","2690","","",""
"Nein, nicht eingeschraenkt","2011","Realschule","Ostdeutschland","1310","","",""
"Nein, nicht eingeschraenkt","2011","(Fach-)Abitur","Westdeutschland","1593","","",""
"Nein, nicht eingeschraenkt","2011","(Fach-)Abitur","Ostdeutschland","330","0.817261412133862","0.779577755529614","0.854945068738109"
"Nein, nicht eingeschraenkt","2011","AkademikerIn","Westdeutschland","2540","","",""
"Nein, nicht eingeschraenkt","2011","AkademikerIn","Ostdeutschland","852","0.622798535425966","0.596214976724605","0.649382094127326"
"Ja, stark eingeschraenkt","2012","(noch) kein Abschluss","Westdeutschland","76","0.144242174926078","0.119490808405671","0.168993541446486"
"Ja, stark eingeschraenkt","2012","(noch) kein Abschluss","Ostdeutschland","8","0.106050683498906","0.0468748197623581","0.165226547235454"
"Ja, stark eingeschraenkt","2012","Hauptschule","Westdeutschland","1017","","",""
"Ja, stark eingeschraenkt","2012","Hauptschule","Ostdeutschland","301","0.239760161384812","0.217019526676398","0.262500796093227"
"Ja, stark eingeschraenkt","2012","Realschule","Westdeutschland","371","0.0772069119784201","0.0699479022901178","0.0844659216667225"
"Ja, stark eingeschraenkt","2012","Realschule","Ostdeutschland","193","","",""
