year,migback,pgisced97,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,No migration background,No answer / don't know,"Yes, somewhat limited",0.18408,47,274,0.13811,0.23006
2012,No migration background,No answer / don't know,"No, not limited at all",0.75436,227,274,0.70330,0.80542
2012,No migration background,Pre-primary Level,"Yes, somewhat limited",0.10330,39,353,0.07150,0.13509
2012,No migration background,Pre-primary Level,"No, not limited at all",0.89167,314,353,0.85920,0.92414
2012,No migration background,Primary Level,"Yes, strongly limited",0.26814,44,198,0.20628,0.33000
2012,No migration background,Primary Level,"Yes, somewhat limited",0.34963,57,198,0.28304,0.41622
2012,No migration background,Primary Level,"No, not limited at all",0.38223,97,198,0.31437,0.45009
2012,No migration background,Lower Secondary Level,"Yes, strongly limited",0.18527,338,2003,0.16825,0.20229
2012,No migration background,Lower Secondary Level,"Yes, somewhat limited",0.32015,610,2003,0.29972,0.34059
2012,No migration background,Lower Secondary Level,"No, not limited at all",0.49458,1055,2003,0.47268,0.51648
2012,No migration background,Upper Secondary Level,"Yes, strongly limited",0.12683,1274,11580,0.12077,0.13289
2012,No migration background,Upper Secondary Level,"Yes, somewhat limited",0.29027,3075,11580,0.28201,0.29854
2012,No migration background,Upper Secondary Level,"No, not limited at all",0.58290,7231,11580,0.57391,0.59188
2012,No migration background,Post-secondary Non-tertiary Level,"Yes, strongly limited",0.06083,78,1484,0.04867,0.07300
2012,No migration background,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.23197,304,1484,0.21048,0.25345
2012,No migration background,Post-secondary Non-tertiary Level,"No, not limited at all",0.70720,1102,1484,0.68404,0.73036
2012,No migration background,First Stage of Tertiary Education,"Yes, strongly limited",0.09526,147,1588,0.08082,0.10971
2012,No migration background,First Stage of Tertiary Education,"Yes, somewhat limited",0.26471,422,1588,0.24301,0.28642
2012,No migration background,First Stage of Tertiary Education,"No, not limited at all",0.64002,1019,1588,0.61641,0.66364
2012,No migration background,Second Stage of Tertiary Education,"Yes, strongly limited",0.06712,290,5241,0.06034,0.07389
2012,No migration background,Second Stage of Tertiary Education,"Yes, somewhat limited",0.24485,1230,5241,0.23321,0.25649
2012,No migration background,Second Stage of Tertiary Education,"No, not limited at all",0.68803,3721,5241,0.67549,0.70058
2012,Direct migration background,No answer / don't know,"No, not limited at all",0.67177,32,32,0.50647,0.83708
2012,Direct migration background,Primary Level,"Yes, somewhat limited",0.34101,41,128,0.25856,0.42346
2012,Direct migration background,Primary Level,"No, not limited at all",0.43490,87,128,0.34868,0.52113
2012,Direct migration background,Lower Secondary Level,"Yes, strongly limited",0.12153,64,621,0.09581,0.14725
2012,Direct migration background,Lower Secondary Level,"Yes, somewhat limited",0.28585,152,621,0.25028,0.32141
2012,Direct migration background,Lower Secondary Level,"No, not limited at all",0.59262,405,621,0.55394,0.63130
2012,Direct migration background,Upper Secondary Level,"Yes, strongly limited",0.09071,104,1164,0.07421,0.10722
2012,Direct migration background,Upper Secondary Level,"Yes, somewhat limited",0.23488,258,1164,0.21052,0.25924
2012,Direct migration background,Upper Secondary Level,"No, not limited at all",0.67441,802,1164,0.64748,0.70134
2012,Direct migration background,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.25530,76,340,0.20888,0.30172
2012,Direct migration background,Post-secondary Non-tertiary Level,"No, not limited at all",0.66192,264,340,0.61156,0.71228
2012,Direct migration background,First Stage of Tertiary Education,"Yes, somewhat limited",0.30355,32,103,0.21432,0.39278
2012,Direct migration background,First Stage of Tertiary Education,"No, not limited at all",0.61037,71,103,0.51573,0.70501
2012,Direct migration background,Second Stage of Tertiary Education,"Yes, strongly limited",0.05800,34,634,0.03979,0.07621
2012,Direct migration background,Second Stage of Tertiary Education,"Yes, somewhat limited",0.20110,123,634,0.16988,0.23233
2012,Direct migration background,Second Stage of Tertiary Education,"No, not limited at all",0.74090,477,634,0.70676,0.77503
2012,Indirect migration background,No answer / don't know,"No, not limited at all",0.80641,52,52,0.69797,0.91485
2012,Indirect migration background,Pre-primary Level,"No, not limited at all",0.87075,80,80,0.79677,0.94473
2012,Indirect migration background,Lower Secondary Level,"Yes, somewhat limited",0.15186,35,185,0.10001,0.20372
2012,Indirect migration background,Lower Secondary Level,"No, not limited at all",0.77279,150,185,0.71224,0.83333
2012,Indirect migration background,Upper Secondary Level,"Yes, somewhat limited",0.21198,95,457,0.17447,0.24949
2012,Indirect migration background,Upper Secondary Level,"No, not limited at all",0.75285,362,457,0.71325,0.79244
2012,Indirect migration background,Post-secondary Non-tertiary Level,"No, not limited at all",0.80193,73,73,0.70987,0.89399
2012,Indirect migration background,First Stage of Tertiary Education,"No, not limited at all",0.80299,43,43,0.68269,0.92328
2012,Indirect migration background,Second Stage of Tertiary Education,"No, not limited at all",0.86578,143,143,0.80971,0.92185
2013,No migration background,No answer / don't know,"Yes, somewhat limited",0.16865,53,324,0.12781,0.20949
2013,No migration background,No answer / don't know,"No, not limited at all",0.76876,271,324,0.72278,0.81475
2013,No migration background,Pre-primary Level,"Yes, somewhat limited",0.10038,36,335,0.06815,0.13261
2013,No migration background,Pre-primary Level,"No, not limited at all",0.88465,299,335,0.85040,0.91891
2013,No migration background,Primary Level,"Yes, strongly limited",0.25863,34,186,0.19553,0.32173
2013,No migration background,Primary Level,"Yes, somewhat limited",0.24689,60,186,0.18475,0.30902
2013,No migration background,Primary Level,"No, not limited at all",0.49448,92,186,0.42244,0.56653
2013,No migration background,Lower Secondary Level,"Yes, strongly limited",0.19491,312,1884,0.17702,0.21280
2013,No migration background,Lower Secondary Level,"Yes, somewhat limited",0.29388,539,1884,0.27330,0.31446
2013,No migration background,Lower Secondary Level,"No, not limited at all",0.51121,1033,1884,0.48863,0.53379
2013,No migration background,Upper Secondary Level,"Yes, strongly limited",0.12747,1193,10977,0.12123,0.13371
2013,No migration background,Upper Secondary Level,"Yes, somewhat limited",0.27161,2812,10977,0.26329,0.27994
