"ple0009","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, stark eingeschränkt","2011","(noch) kein Abschluss","43","0.108433211891464","0.0826811397876946","0.134185283995233"
"Ja, stark eingeschränkt","2011","Hauptschule","1132","0.167650995250236","0.158947173683585","0.176354816816888"
"Ja, stark eingeschränkt","2011","Realschule","435","0.083398803453171","0.0760785194336383","0.0907190874727038"
"Ja, stark eingeschränkt","2011","(Fach-)Abitur","128","0.0532876704861715","0.0443573439648269","0.0622179970075162"
"Ja, stark eingeschränkt","2011","AkademikerIn","270","0.0618442885045629","0.0548461596387315","0.0688424173703943"
"Ja, etwas eingeschränkt","2011","(noch) kein Abschluss","98","0.207682371184715","0.174085134891908","0.241279607477522"
"Ja, etwas eingeschränkt","2011","Hauptschule","1889","0.275072919600101","0.264668322700493","0.28547751649971"
"Ja, etwas eingeschränkt","2011","Realschule","1045","0.198705452918567","0.188140713292826","0.209270192544308"
"Ja, etwas eingeschränkt","2011","(Fach-)Abitur","379","0.157517153075363","0.143033123103786","0.172001183046939"
"Ja, etwas eingeschränkt","2011","AkademikerIn","889","0.201958651579465","0.190294890866324","0.213622412292607"
"Nein, nicht eingeschränkt","2011","(noch) kein Abschluss","419","0.683884416923821","0.645374872215786","0.722393961631856"
"Nein, nicht eingeschränkt","2011","Hauptschule","4055","0.557276085149662","0.545702820801636","0.568849349497688"
"Nein, nicht eingeschränkt","2011","Realschule","4000","0.717895743628262","0.705980763554059","0.729810723702465"
"Nein, nicht eingeschränkt","2011","(Fach-)Abitur","1923","0.789195176438466","0.772977918013557","0.805412434863374"
"Nein, nicht eingeschränkt","2011","AkademikerIn","3392","0.736197059915972","0.723393476704131","0.749000643127812"
"Ja, stark eingeschränkt","2012","(noch) kein Abschluss","84","0.140623992146347","0.117629588172908","0.163618396119786"
"Ja, stark eingeschränkt","2012","Hauptschule","1318","0.171263840110087","0.163226874240544","0.17930080597963"
"Ja, stark eingeschränkt","2012","Realschule","564","0.0807893489488173","0.0746480970832016","0.0869306008144329"
"Ja, stark eingeschränkt","2012","(Fach-)Abitur","177","0.0532623445361104","0.0458261115603463","0.0606985775118745"
"Ja, stark eingeschränkt","2012","AkademikerIn","327","0.06406247645018","0.0578877323426132","0.0702372205577468"
"Ja, etwas eingeschränkt","2012","(noch) kein Abschluss","169","0.223805364820027","0.196236340417961","0.251374389222093"
"Ja, etwas eingeschränkt","2012","Hauptschule","2538","0.324739584300203","0.314749839311987","0.334729329288419"
"Ja, etwas eingeschränkt","2012","Realschule","1829","0.263919632031573","0.25398685247971","0.273852411583435"
"Ja, etwas eingeschränkt","2012","(Fach-)Abitur","671","0.200134646325774","0.186885203841784","0.213384088809763"
"Ja, etwas eingeschränkt","2012","AkademikerIn","1373","0.234773907581919","0.224085488532528","0.245462326631311"
"Nein, nicht eingeschränkt","2012","(noch) kein Abschluss","625","0.635570643033626","0.603736774023274","0.667404512043979"
"Nein, nicht eingeschränkt","2012","Hauptschule","4585","0.503996575589709","0.493330435801931","0.514662715377487"
"Nein, nicht eingeschränkt","2012","Realschule","5171","0.65529101901961","0.644580371230008","0.666001666809212"
"Nein, nicht eingeschränkt","2012","(Fach-)Abitur","2655","0.746603009138116","0.732199324073813","0.761006694202419"
"Nein, nicht eingeschränkt","2012","AkademikerIn","4341","0.701163615967901","0.689620578760375","0.712706653175426"
"Ja, stark eingeschränkt","2013","(noch) kein Abschluss","112","0.114554684180392","0.0972884512373649","0.131820917123419"
"Ja, stark eingeschränkt","2013","Hauptschule","1275","0.166212155645001","0.158652665211796","0.173771646078206"
"Ja, stark eingeschränkt","2013","Realschule","559","0.0892209326687876","0.0828571236507723","0.0955847416868029"
"Ja, stark eingeschränkt","2013","(Fach-)Abitur","239","0.0570092693335732","0.0501839075776427","0.0638346310895037"
"Ja, stark eingeschränkt","2013","AkademikerIn","335","0.056923677443622","0.0514187205644747","0.0624286343227693"
"Ja, etwas eingeschränkt","2013","(noch) kein Abschluss","237","0.198086761966944","0.176479401602327","0.219694122331562"
"Ja, etwas eingeschränkt","2013","Hauptschule","2548","0.30682909508845","0.297464224433408","0.316193965743492"
"Ja, etwas eingeschränkt","2013","Realschule","1760","0.236349823118634","0.226865592468593","0.245834053768674"
"Ja, etwas eingeschränkt","2013","(Fach-)Abitur","740","0.168161394900644","0.157151531977671","0.179171257823618"
"Ja, etwas eingeschränkt","2013","AkademikerIn","1305","0.210860844622059","0.201168947545584","0.220552741698534"
"Nein, nicht eingeschränkt","2013","(noch) kein Abschluss","958","0.687358553852664","0.662226658452611","0.712490449252717"
"Nein, nicht eingeschränkt","2013","Hauptschule","5493","0.526958749266549","0.516820308502568","0.53709719003053"
"Nein, nicht eingeschränkt","2013","Realschule","5389","0.674429244212579","0.663968366416276","0.684890122008881"
"Nein, nicht eingeschränkt","2013","(Fach-)Abitur","3454","0.774829335765783","0.762533497063415","0.78712517446815"
"Nein, nicht eingeschränkt","2013","AkademikerIn","5165","0.732215477934319","0.721694739718189","0.742736216150449"
"Ja, stark eingeschränkt","2014","(noch) kein Abschluss","","","",""
"Ja, stark eingeschränkt","2014","Hauptschule","","","",""
"Ja, stark eingeschränkt","2014","Realschule","","","",""
"Ja, stark eingeschränkt","2014","(Fach-)Abitur","","","",""
"Ja, stark eingeschränkt","2014","AkademikerIn","","","",""
"Ja, etwas eingeschränkt","2014","(noch) kein Abschluss","","","",""
"Ja, etwas eingeschränkt","2014","Hauptschule","","","",""
"Ja, etwas eingeschränkt","2014","Realschule","","","",""
"Ja, etwas eingeschränkt","2014","(Fach-)Abitur","","","",""
"Ja, etwas eingeschränkt","2014","AkademikerIn","","","",""
"Nein, nicht eingeschränkt","2014","(noch) kein Abschluss","","","",""
"Nein, nicht eingeschränkt","2014","Hauptschule","","","",""
"Nein, nicht eingeschränkt","2014","Realschule","","","",""
"Nein, nicht eingeschränkt","2014","(Fach-)Abitur","","","",""
"Nein, nicht eingeschränkt","2014","AkademikerIn","","","",""
"Ja, stark eingeschränkt","2015","(noch) kein Abschluss","102","0.142306056388886","0.120090144111393","0.164521968666379"
"Ja, stark eingeschränkt","2015","Hauptschule","1130","0.178665654809796","0.170087097917758","0.187244211701835"
"Ja, stark eingeschränkt","2015","Realschule","495","0.0882421829866993","0.0813118885719785","0.0951724774014201"
"Ja, stark eingeschränkt","2015","(Fach-)Abitur","209","0.0611564222270938","0.0538388022764141","0.0684740421777735"
"Ja, stark eingeschränkt","2015","AkademikerIn","310","0.0608703163544416","0.0549826885888145","0.0667579441200687"
"Ja, etwas eingeschränkt","2015","(noch) kein Abschluss","184","0.22511629641005","0.198557522634615","0.251675070185484"
"Ja, etwas eingeschränkt","2015","Hauptschule","2212","0.31365487662282","0.303264506827634","0.324045246418006"
"Ja, etwas eingeschränkt","2015","Realschule","1613","0.261805762915523","0.251064663366582","0.272546862464465"
"Ja, etwas eingeschränkt","2015","(Fach-)Abitur","719","0.185763427420239","0.173886404202357","0.19764045063812"
"Ja, etwas eingeschränkt","2015","AkademikerIn","1225","0.203088026198674","0.193181483473671","0.212994568923678"
"Nein, nicht eingeschränkt","2015","(noch) kein Abschluss","664","0.632577647201065","0.601920905403113","0.663234388999017"
"Nein, nicht eingeschränkt","2015","Hauptschule","4318","0.507679468567383","0.496483736922753","0.518875200212014"
"Nein, nicht eingeschränkt","2015","Realschule","4327","0.649952054097778","0.638297967456714","0.661606140738841"
"Nein, nicht eingeschränkt","2015","(Fach-)Abitur","3191","0.753080150352667","0.739911211009564","0.766249089695771"
"Nein, nicht eingeschränkt","2015","AkademikerIn","4800","0.736041657446884","0.725187561030941","0.746895753862827"
"Ja, stark eingeschränkt","2016","(noch) kein Abschluss","79","0.0778125545301824","0.0614770568775918","0.094148052182773"
"Ja, stark eingeschränkt","2016","Hauptschule","27","","",""
"Ja, stark eingeschränkt","2016","Realschule","","","",""
"Ja, stark eingeschränkt","2016","(Fach-)Abitur","20","","",""
"Ja, stark eingeschränkt","2016","AkademikerIn","17","","",""
"Ja, etwas eingeschränkt","2016","(noch) kein Abschluss","196","0.165989638831993","0.143300179704628","0.188679097959358"
"Ja, etwas eingeschränkt","2016","Hauptschule","107","0.156345751618027","0.127688746566225","0.185002756669829"
"Ja, etwas eingeschränkt","2016","Realschule","","","",""
