year,age_gr,sampreg,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,West,"Yes, strongly limited",0.01497,47,3082,0.01068,0.01925
2012,17-29 y.,West,"Yes, somewhat limited",0.10698,331,3082,0.09607,0.11789
2012,17-29 y.,West,"No, not limited at all",0.87805,2704,3082,0.86650,0.88961
2012,17-29 y.,East,"Yes, somewhat limited",0.12547,117,790,0.10235,0.14858
2012,17-29 y.,East,"No, not limited at all",0.84683,673,790,0.82170,0.87196
2012,30-45 y.,West,"Yes, strongly limited",0.03583,285,7090,0.03151,0.04016
2012,30-45 y.,West,"Yes, somewhat limited",0.18345,1231,7090,0.17444,0.19246
2012,30-45 y.,West,"No, not limited at all",0.78072,5574,7090,0.77109,0.79035
2012,30-45 y.,East,"Yes, strongly limited",0.04089,55,1824,0.03180,0.04998
2012,30-45 y.,East,"Yes, somewhat limited",0.19668,349,1824,0.17843,0.21492
2012,30-45 y.,East,"No, not limited at all",0.76243,1420,1824,0.74290,0.78197
2012,46-65 y.,West,"Yes, strongly limited",0.10963,705,7008,0.10232,0.11695
2012,46-65 y.,West,"Yes, somewhat limited",0.29704,1980,7008,0.28634,0.30774
2012,46-65 y.,West,"No, not limited at all",0.59333,4323,7008,0.58182,0.60483
2012,46-65 y.,East,"Yes, strongly limited",0.12834,266,2107,0.11405,0.14262
2012,46-65 y.,East,"Yes, somewhat limited",0.32286,650,2107,0.30289,0.34283
2012,46-65 y.,East,"No, not limited at all",0.54880,1191,2107,0.52755,0.57006
2012,66 and older,West,"Yes, strongly limited",0.22750,819,3842,0.21424,0.24076
2012,66 and older,West,"Yes, somewhat limited",0.39758,1477,3842,0.38210,0.41305
2012,66 and older,West,"No, not limited at all",0.37492,1546,3842,0.35961,0.39023
2012,66 and older,East,"Yes, strongly limited",0.25751,307,1260,0.23335,0.28166
2012,66 and older,East,"Yes, somewhat limited",0.43649,538,1260,0.40909,0.46388
2012,66 and older,East,"No, not limited at all",0.30600,415,1260,0.28055,0.33146
2013,17-29 y.,West,"Yes, strongly limited",0.01762,68,4209,0.01364,0.02159
2013,17-29 y.,West,"Yes, somewhat limited",0.08724,402,4209,0.07871,0.09576
2013,17-29 y.,West,"No, not limited at all",0.89515,3739,4209,0.88589,0.90440
2013,17-29 y.,East,"Yes, somewhat limited",0.10250,94,772,0.08109,0.12391
2013,17-29 y.,East,"No, not limited at all",0.87295,678,772,0.84944,0.89645
2013,30-45 y.,West,"Yes, strongly limited",0.04190,331,8446,0.03763,0.04618
2013,30-45 y.,West,"Yes, somewhat limited",0.14846,1342,8446,0.14088,0.15604
2013,30-45 y.,West,"No, not limited at all",0.80964,6773,8446,0.80126,0.81801
2013,30-45 y.,East,"Yes, strongly limited",0.04775,69,1872,0.03808,0.05741
2013,30-45 y.,East,"Yes, somewhat limited",0.15493,313,1872,0.13854,0.17133
2013,30-45 y.,East,"No, not limited at all",0.79732,1490,1872,0.77910,0.81554
2013,46-65 y.,West,"Yes, strongly limited",0.11630,839,7902,0.10923,0.12337
2013,46-65 y.,West,"Yes, somewhat limited",0.27426,2034,7902,0.26442,0.28410
2013,46-65 y.,West,"No, not limited at all",0.60944,5029,7902,0.59869,0.62020
2013,46-65 y.,East,"Yes, strongly limited",0.12286,265,2159,0.10901,0.13671
2013,46-65 y.,East,"Yes, somewhat limited",0.29349,627,2159,0.27427,0.31270
2013,46-65 y.,East,"No, not limited at all",0.58365,1267,2159,0.56285,0.60445
2013,66 and older,West,"Yes, strongly limited",0.20727,725,3750,0.19430,0.22025
2013,66 and older,West,"Yes, somewhat limited",0.37851,1382,3750,0.36298,0.39403
2013,66 and older,West,"No, not limited at all",0.41422,1643,3750,0.39845,0.42998
2013,66 and older,East,"Yes, strongly limited",0.21971,248,1202,0.19629,0.24313
2013,66 and older,East,"Yes, somewhat limited",0.43153,517,1202,0.40351,0.45954
2013,66 and older,East,"No, not limited at all",0.34877,437,1202,0.32181,0.37572
2015,17-29 y.,West,"Yes, strongly limited",0.01699,68,3712,0.01283,0.02115
2015,17-29 y.,West,"Yes, somewhat limited",0.10823,390,3712,0.09824,0.11823
2015,17-29 y.,West,"No, not limited at all",0.87478,3254,3712,0.86413,0.88542
2015,17-29 y.,East,"Yes, somewhat limited",0.14096,102,671,0.11461,0.16731
2015,17-29 y.,East,"No, not limited at all",0.83509,569,671,0.80699,0.86319
2015,30-45 y.,West,"Yes, strongly limited",0.03999,250,6681,0.03529,0.04469
2015,30-45 y.,West,"Yes, somewhat limited",0.15041,1033,6681,0.14184,0.15898
2015,30-45 y.,West,"No, not limited at all",0.80960,5398,6681,0.80019,0.81902
