year,age_gr,quintil_oecd,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,1st Quintile,"Yes, strongly limited",0.01981,34,1193,0.01190,0.02772
2012,17-29 y.,1st Quintile,"Yes, somewhat limited",0.13984,168,1193,0.12015,0.15953
2012,17-29 y.,1st Quintile,"No, not limited at all",0.84035,991,1193,0.81955,0.86114
2012,17-29 y.,2nd Quintile,"Yes, somewhat limited",0.11217,80,710,0.08894,0.13540
2012,17-29 y.,2nd Quintile,"No, not limited at all",0.87102,630,710,0.84634,0.89569
2012,17-29 y.,3rd Quintile,"Yes, somewhat limited",0.08618,71,651,0.06460,0.10775
2012,17-29 y.,3rd Quintile,"No, not limited at all",0.90551,580,651,0.88303,0.92800
2012,17-29 y.,4th Quintile,"Yes, somewhat limited",0.09871,47,559,0.07396,0.12346
2012,17-29 y.,4th Quintile,"No, not limited at all",0.88163,512,559,0.85482,0.90843
2012,17-29 y.,5th Quintile,"No, not limited at all",0.92753,371,371,0.90111,0.95395
2012,30-45 y.,1st Quintile,"Yes, strongly limited",0.09776,146,1924,0.08449,0.11104
2012,30-45 y.,1st Quintile,"Yes, somewhat limited",0.25205,435,1924,0.23265,0.27146
2012,30-45 y.,1st Quintile,"No, not limited at all",0.65018,1343,1924,0.62887,0.67150
2012,30-45 y.,2nd Quintile,"Yes, strongly limited",0.05212,77,1786,0.04181,0.06244
2012,30-45 y.,2nd Quintile,"Yes, somewhat limited",0.20016,332,1786,0.18159,0.21872
2012,30-45 y.,2nd Quintile,"No, not limited at all",0.74772,1377,1786,0.72757,0.76787
2012,30-45 y.,3rd Quintile,"Yes, strongly limited",0.01786,45,1659,0.01148,0.02423
2012,30-45 y.,3rd Quintile,"Yes, somewhat limited",0.18881,295,1659,0.16997,0.20765
2012,30-45 y.,3rd Quintile,"No, not limited at all",0.79333,1319,1659,0.77384,0.81282
2012,30-45 y.,4th Quintile,"Yes, somewhat limited",0.14839,216,1538,0.13062,0.16616
2012,30-45 y.,4th Quintile,"No, not limited at all",0.83032,1322,1538,0.81155,0.84908
2012,30-45 y.,5th Quintile,"Yes, somewhat limited",0.15921,197,1405,0.14007,0.17834
2012,30-45 y.,5th Quintile,"No, not limited at all",0.83160,1208,1405,0.81202,0.85117
2012,46-65 y.,1st Quintile,"Yes, strongly limited",0.23779,284,1357,0.21513,0.26045
2012,46-65 y.,1st Quintile,"Yes, somewhat limited",0.34522,432,1357,0.31991,0.37052
