year,bula_h,quintil_oecd_hh,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Baden-Wuerttemberg,2nd Quintile,No,0.95510,177,177,0.92451,0.98570
1988,Baden-Wuerttemberg,3rd Quintile,No,0.98397,193,193,0.96620,1.00173
1988,Bavaria,1st Quintile,No,0.80186,117,117,0.72932,0.87440
1988,Bavaria,2nd Quintile,No,0.98619,158,158,0.96794,1.00445
1988,Bavaria,3rd Quintile,No,0.99222,172,172,0.97905,1.00539
1988,Bavaria,5th Quintile,No,0.98825,154,154,0.97118,1.00533
1988,Berlin,3rd Quintile,No,0.95266,41,41,0.88684,1.01847
1988,Berlin,4th Quintile,No,0.96824,37,37,0.91095,1.02552
1989,Schleswig-Holstein,2nd Quintile,No,0.86708,40,40,0.76053,0.97363
1989,Schleswig-Holstein,3rd Quintile,No,0.94763,33,33,0.87044,1.02482
1989,Lower Saxony,1st Quintile,Yes,0.36722,34,101,0.27274,0.46170
1989,Lower Saxony,1st Quintile,No,0.63278,67,101,0.53830,0.72726
1989,Lower Saxony,2nd Quintile,No,0.90943,81,81,0.84654,0.97232
1989,Lower Saxony,3rd Quintile,No,0.98922,100,100,0.96888,1.00956
1989,Lower Saxony,4th Quintile,No,0.99112,110,110,0.97351,1.00873
1989,Lower Saxony,5th Quintile,No,0.99203,81,81,0.97254,1.01152
1989,North Rhine-Westphalia,1st Quintile,Yes,0.25242,66,270,0.20051,0.30434
1989,North Rhine-Westphalia,1st Quintile,No,0.74758,204,270,0.69566,0.79949
1989,North Rhine-Westphalia,2nd Quintile,No,0.88600,230,230,0.84483,0.92716
1989,North Rhine-Westphalia,3rd Quintile,No,0.99276,256,256,0.98236,1.00317
1989,North Rhine-Westphalia,4th Quintile,No,0.98682,213,213,0.97147,1.00217
1989,Hesse,1st Quintile,No,0.88747,89,89,0.82144,0.95349
1989,Hesse,2nd Quintile,No,0.92369,84,84,0.86657,0.98081
1989,Hesse,3rd Quintile,No,0.99088,94,94,0.97155,1.01020
1989,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.83061,60,60,0.73490,0.92633
1989,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.94816,76,76,0.89799,0.99834
1989,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97373,44,44,0.92592,1.02153
1989,Baden-Wuerttemberg,1st Quintile,No,0.84362,122,122,0.77890,0.90833
1989,Baden-Wuerttemberg,2nd Quintile,No,0.94409,177,177,0.91014,0.97803
1989,Baden-Wuerttemberg,3rd Quintile,No,0.98571,169,169,0.96776,1.00366
1989,Baden-Wuerttemberg,5th Quintile,No,0.97011,132,132,0.94095,0.99927
1989,Bavaria,1st Quintile,No,0.79796,108,108,0.72188,0.87404
1989,Bavaria,2nd Quintile,No,0.95769,159,159,0.92631,0.98908
1989,Bavaria,4th Quintile,No,0.98079,166,166,0.95985,1.00174
1989,Berlin,3rd Quintile,No,0.97756,33,33,0.92624,1.02888
1989,Berlin,4th Quintile,No,0.96521,46,46,0.91166,1.01875
1990,Schleswig-Holstein,3rd Quintile,No,0.92588,35,35,0.83782,1.01394
1990,Schleswig-Holstein,4th Quintile,No,0.85624,35,35,0.73831,0.97417
1990,Lower Saxony,2nd Quintile,Yes,0.27798,32,117,0.19645,0.35951
1990,Lower Saxony,2nd Quintile,No,0.72202,85,117,0.64049,0.80355
1990,Lower Saxony,3rd Quintile,No,0.94187,127,127,0.90101,0.98273
1990,Lower Saxony,4th Quintile,No,0.99339,109,109,0.97810,1.00867
1990,North Rhine-Westphalia,2nd Quintile,Yes,0.23479,75,346,0.19006,0.27952
1990,North Rhine-Westphalia,2nd Quintile,No,0.76521,271,346,0.72048,0.80994
1990,North Rhine-Westphalia,3rd Quintile,No,0.96474,306,306,0.94404,0.98544
1990,North Rhine-Westphalia,4th Quintile,No,0.97971,267,267,0.96277,0.99666
1990,North Rhine-Westphalia,5th Quintile,No,0.99091,276,276,0.97970,1.00213
1990,Hesse,2nd Quintile,No,0.82519,99,99,0.74999,0.90038
1990,Hesse,3rd Quintile,No,0.96441,96,96,0.92716,1.00167
1990,Hesse,4th Quintile,No,0.98294,141,141,0.96149,1.00439
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.85165,76,76,0.77121,0.93210
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98963,87,87,0.96822,1.01104
1990,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98876,80,80,0.96551,1.01201
1990,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.98318,51,51,0.94753,1.01883
1990,Baden-Wuerttemberg,2nd Quintile,No,0.88636,183,183,0.84025,0.93247
1990,Baden-Wuerttemberg,3rd Quintile,No,0.95447,201,201,0.92557,0.98336
1990,Baden-Wuerttemberg,4th Quintile,No,0.99139,222,222,0.97920,1.00357
1990,Baden-Wuerttemberg,5th Quintile,No,0.99205,182,182,0.97912,1.00499
1990,Bavaria,2nd Quintile,No,0.86807,152,152,0.81409,0.92205
1990,Bavaria,3rd Quintile,No,0.97555,192,192,0.95364,0.99745
1990,Bavaria,4th Quintile,No,0.99905,186,186,0.99461,1.00349
1990,Bavaria,5th Quintile,No,0.99237,224,224,0.98095,1.00379
1990,Berlin,2nd Quintile,No,0.80706,34,34,0.67242,0.94170
1990,Berlin,3rd Quintile,No,0.96316,40,40,0.90404,1.02228
1990,Berlin,4th Quintile,No,0.98258,49,49,0.94557,1.01959
1990,Berlin,5th Quintile,No,0.93316,40,40,0.85477,1.01154
1991,Schleswig-Holstein,2nd Quintile,No,0.69426,32,32,0.53207,0.85644
1991,Schleswig-Holstein,3rd Quintile,No,0.91563,39,39,0.82726,1.00400
1991,Lower Saxony,2nd Quintile,Yes,0.33796,39,126,0.25504,0.42089
1991,Lower Saxony,2nd Quintile,No,0.66204,87,126,0.57911,0.74496
1991,Lower Saxony,3rd Quintile,No,0.89931,110,110,0.84282,0.95580
1991,Lower Saxony,4th Quintile,No,0.98519,115,115,0.96302,1.00736
1991,Lower Saxony,5th Quintile,No,0.99370,113,113,0.97904,1.00835
1991,North Rhine-Westphalia,2nd Quintile,Yes,0.22312,71,347,0.17925,0.26699
1991,North Rhine-Westphalia,2nd Quintile,No,0.77688,276,347,0.73301,0.82075
1991,North Rhine-Westphalia,3rd Quintile,No,0.96087,301,301,0.93893,0.98281
1991,North Rhine-Westphalia,4th Quintile,No,0.99815,299,299,0.99327,1.00303
1991,North Rhine-Westphalia,5th Quintile,No,0.99428,269,269,0.98525,1.00331
1991,Hesse,2nd Quintile,No,0.85216,92,92,0.77924,0.92509
1991,Hesse,3rd Quintile,No,0.96867,119,119,0.93723,1.00010
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.78310,80,80,0.69221,0.87398
1991,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.97318,77,77,0.93685,1.00950
1991,Baden-Wuerttemberg,2nd Quintile,No,0.80966,159,159,0.74845,0.87087
1991,Baden-Wuerttemberg,3rd Quintile,No,0.97865,210,210,0.95905,0.99825
1991,Baden-Wuerttemberg,4th Quintile,No,0.97539,224,224,0.95505,0.99572
1991,Baden-Wuerttemberg,5th Quintile,No,0.98667,190,190,0.97032,1.00302
1991,Bavaria,2nd Quintile,No,0.86174,140,140,0.80436,0.91912
1991,Bavaria,3rd Quintile,No,0.98291,200,200,0.96491,1.00092
1991,Bavaria,4th Quintile,No,0.98753,211,211,0.97251,1.00254
1991,Bavaria,5th Quintile,No,0.99654,208,208,0.98853,1.00454
1991,Berlin,3rd Quintile,No,0.90441,34,34,0.80409,1.00473
1991,Berlin,4th Quintile,No,0.95697,50,50,0.90014,1.01379
1992,Schleswig-Holstein,3rd Quintile,No,0.92262,31,31,0.82701,1.01824
1992,Schleswig-Holstein,4th Quintile,No,0.97911,31,31,0.92793,1.03029
1992,Lower Saxony,1st Quintile,No,0.52437,32,32,0.34857,0.70018
1992,Lower Saxony,2nd Quintile,No,0.81392,66,66,0.71931,0.90853
1992,Lower Saxony,3rd Quintile,No,0.97653,107,107,0.94771,1.00535
1992,Lower Saxony,4th Quintile,No,0.98617,120,120,0.96518,1.00715
1992,Lower Saxony,5th Quintile,No,0.98063,108,108,0.95451,1.00674
1992,North Rhine-Westphalia,1st Quintile,Yes,0.21920,35,162,0.15529,0.28310
1992,North Rhine-Westphalia,1st Quintile,No,0.78080,127,162,0.71690,0.84471
1992,North Rhine-Westphalia,2nd Quintile,No,0.90427,239,239,0.86689,0.94165
1992,North Rhine-Westphalia,3rd Quintile,No,0.97857,274,274,0.96139,0.99575
1992,North Rhine-Westphalia,4th Quintile,No,0.99611,263,263,0.98857,1.00365
1992,Hesse,1st Quintile,No,0.78752,48,48,0.67057,0.90447
1992,Hesse,2nd Quintile,No,0.95170,66,66,0.89957,1.00382
1992,Hesse,3rd Quintile,No,0.97169,107,107,0.94011,1.00326
1992,Hesse,4th Quintile,No,0.97961,103,103,0.95218,1.00704
1992,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.74778,35,35,0.60180,0.89376
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.88321,60,60,0.80126,0.96516
1992,Baden-Wuerttemberg,1st Quintile,No,0.80846,74,74,0.71819,0.89873
1992,Baden-Wuerttemberg,2nd Quintile,No,0.93654,151,151,0.89752,0.97555
1992,Baden-Wuerttemberg,3rd Quintile,No,0.96692,169,169,0.93987,0.99396
1992,Baden-Wuerttemberg,4th Quintile,No,0.99207,217,217,0.98024,1.00390
1992,Baden-Wuerttemberg,5th Quintile,No,0.99946,187,187,0.99610,1.00281
1992,Bavaria,1st Quintile,No,0.83515,83,83,0.75484,0.91546
1992,Bavaria,2nd Quintile,No,0.95570,125,125,0.91948,0.99191
1992,Bavaria,3rd Quintile,No,0.98532,162,162,0.96675,1.00390
1992,Bavaria,4th Quintile,No,0.98360,229,229,0.96711,1.00009
1992,Berlin,1st Quintile,Yes,0.50177,37,76,0.38861,0.61493
1992,Berlin,1st Quintile,No,0.49823,39,76,0.38507,0.61139
1992,Berlin,2nd Quintile,No,0.80373,50,50,0.69252,0.91494
1992,Berlin,3rd Quintile,No,0.91789,64,64,0.85009,0.98568
1992,Berlin,4th Quintile,No,0.94635,58,58,0.88786,1.00485
1992,Brandenburg,1st Quintile,Yes,0.43806,56,139,0.35528,0.52084
1992,Brandenburg,1st Quintile,No,0.56194,83,139,0.47916,0.64472
1992,Brandenburg,2nd Quintile,No,0.79518,80,80,0.70618,0.88417
1992,Brandenburg,3rd Quintile,No,0.88989,43,43,0.79522,0.98456
1992,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.48004,33,80,0.36986,0.59021
1992,Mecklenburg-Western Pomerania,1st Quintile,No,0.51996,47,80,0.40979,0.63014
1992,Mecklenburg-Western Pomerania,2nd Quintile,No,0.84391,43,43,0.73415,0.95368
1992,Mecklenburg-Western Pomerania,3rd Quintile,No,0.87987,35,35,0.77059,0.98915
1992,Saxony,1st Quintile,Yes,0.43843,106,257,0.37764,0.49921
1992,Saxony,1st Quintile,No,0.56157,151,257,0.50079,0.62236
1992,Saxony,2nd Quintile,No,0.83318,149,149,0.77312,0.89325
1992,Saxony,3rd Quintile,No,0.88766,80,80,0.81802,0.95729
1992,Saxony-Anhalt,1st Quintile,Yes,0.42220,61,143,0.34096,0.50344
1992,Saxony-Anhalt,1st Quintile,No,0.57780,82,143,0.49656,0.65904
1992,Saxony-Anhalt,2nd Quintile,No,0.84411,110,110,0.77601,0.91221
1992,Saxony-Anhalt,3rd Quintile,No,0.89685,60,60,0.81924,0.97446
1992,Thuringa,1st Quintile,Yes,0.46352,59,146,0.38235,0.54469
1992,Thuringa,1st Quintile,No,0.53648,87,146,0.45531,0.61765
1992,Thuringa,2nd Quintile,No,0.80736,90,90,0.72542,0.88929
1992,Thuringa,3rd Quintile,No,0.98738,43,43,0.95363,1.02114
1993,Lower Saxony,1st Quintile,No,0.59607,48,48,0.45578,0.73635
1993,Lower Saxony,2nd Quintile,No,0.91575,89,89,0.85772,0.97378
1993,Lower Saxony,3rd Quintile,No,0.97529,109,109,0.94601,1.00457
1993,Lower Saxony,4th Quintile,No,0.99237,116,116,0.97647,1.00827
1993,Lower Saxony,5th Quintile,No,0.98992,98,98,0.97003,1.00980
1993,North Rhine-Westphalia,1st Quintile,Yes,0.24478,47,203,0.18549,0.30407
1993,North Rhine-Westphalia,1st Quintile,No,0.75522,156,203,0.69593,0.81451
1993,North Rhine-Westphalia,2nd Quintile,No,0.93547,232,232,0.90379,0.96716
1993,North Rhine-Westphalia,3rd Quintile,No,0.98473,240,240,0.96918,1.00027
1993,North Rhine-Westphalia,4th Quintile,No,0.99101,267,267,0.97967,1.00235
1993,North Rhine-Westphalia,5th Quintile,No,0.98966,282,282,0.97784,1.00149
1993,Hesse,1st Quintile,No,0.79930,58,58,0.69532,0.90328
1993,Hesse,2nd Quintile,No,0.90236,70,70,0.83232,0.97240
1993,Hesse,3rd Quintile,No,0.99018,95,95,0.97024,1.01011
1993,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.78471,39,39,0.65403,0.91540
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95792,55,55,0.90437,1.01147
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98659,76,76,0.96055,1.01262
1993,Baden-Wuerttemberg,1st Quintile,No,0.85953,96,96,0.78965,0.92940
1993,Baden-Wuerttemberg,2nd Quintile,No,0.91638,141,141,0.87052,0.96223
1993,Baden-Wuerttemberg,3rd Quintile,No,0.99756,197,197,0.99066,1.00447
1993,Baden-Wuerttemberg,5th Quintile,No,0.99334,163,163,0.98082,1.00587
1993,Bavaria,1st Quintile,No,0.86829,93,93,0.79919,0.93740
1993,Bavaria,2nd Quintile,No,0.97844,142,142,0.95447,1.00241
1993,Bavaria,3rd Quintile,No,0.98803,163,163,0.97129,1.00478
1993,Bavaria,4th Quintile,No,0.98922,207,207,0.97512,1.00332
1993,Berlin,1st Quintile,No,0.61261,42,42,0.46349,0.76173
1993,Berlin,2nd Quintile,No,0.77741,40,40,0.64686,0.90797
1993,Berlin,3rd Quintile,No,0.88697,67,67,0.81058,0.96336
1993,Berlin,4th Quintile,No,0.96062,62,62,0.91181,1.00943
1993,Brandenburg,1st Quintile,Yes,0.39769,38,98,0.30029,0.49509
1993,Brandenburg,1st Quintile,No,0.60231,60,98,0.50491,0.69971
1993,Brandenburg,2nd Quintile,Yes,0.38764,37,99,0.29118,0.48411
1993,Brandenburg,2nd Quintile,No,0.61236,62,99,0.51589,0.70882
1993,Brandenburg,3rd Quintile,No,0.89231,52,52,0.80723,0.97739
1993,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.58627,34,34,0.41823,0.75431
1993,Mecklenburg-Western Pomerania,2nd Quintile,No,0.65316,41,41,0.50566,0.80066
1993,Mecklenburg-Western Pomerania,3rd Quintile,No,0.80394,35,35,0.67049,0.93739
1993,Saxony,1st Quintile,Yes,0.52446,94,195,0.45418,0.59473
1993,Saxony,1st Quintile,No,0.47554,101,195,0.40527,0.54582
1993,Saxony,2nd Quintile,Yes,0.17614,35,184,0.12095,0.23133
1993,Saxony,2nd Quintile,No,0.82386,149,184,0.76867,0.87905
1993,Saxony,3rd Quintile,No,0.85587,90,90,0.78290,0.92884
1993,Saxony,4th Quintile,No,0.96404,45,45,0.90902,1.01905
1993,Saxony-Anhalt,1st Quintile,Yes,0.53780,57,108,0.44333,0.63227
1993,Saxony-Anhalt,1st Quintile,No,0.46220,51,108,0.36773,0.55667
1993,Saxony-Anhalt,2nd Quintile,Yes,0.34973,40,128,0.26678,0.43267
1993,Saxony-Anhalt,2nd Quintile,No,0.65027,88,128,0.56733,0.73322
1993,Saxony-Anhalt,3rd Quintile,No,0.94416,61,61,0.88607,1.00226
1993,Thuringa,1st Quintile,Yes,0.45347,45,97,0.35389,0.55306
1993,Thuringa,1st Quintile,No,0.54653,52,97,0.44694,0.64611
1993,Thuringa,2nd Quintile,Yes,0.29480,37,121,0.21322,0.37638
1993,Thuringa,2nd Quintile,No,0.70520,84,121,0.62362,0.78678
1993,Thuringa,3rd Quintile,No,0.86947,62,62,0.78493,0.95401
1994,Schleswig-Holstein,3rd Quintile,No,0.96165,34,34,0.89613,1.02717
