year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1984,No answer / don't know,West,,,,,,,,,,,,
1984,Pre-primary Level,West,,,,,,,,,,,,
1984,Primary Level,West,,,,,,,,,,,,
1984,Lower Secondary Level,West,,,,,,,,,,,,
1984,Upper Secondary Level,West,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1984,First Stage of Tertiary Education,West,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1985,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1985,No answer / don't know,West,,,,,,,,,,,,
1985,Pre-primary Level,West,,,,,,,,,,,,
1985,Primary Level,West,,,,,,,,,,,,
1985,Lower Secondary Level,West,,,,,,,,,,,,
1985,Upper Secondary Level,West,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1985,First Stage of Tertiary Education,West,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1986,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1986,No answer / don't know,West,,,,,,,,,,,,
1986,Pre-primary Level,West,,,,,,,,,,,,
1986,Primary Level,West,,,,,,,,,,,,
1986,Lower Secondary Level,West,,,,,,,,,,,,
1986,Upper Secondary Level,West,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1986,First Stage of Tertiary Education,West,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1987,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1987,No answer / don't know,West,,,,,,,,,,,,
1987,Pre-primary Level,West,,,,,,,,,,,,
1987,Primary Level,West,,,,,,,,,,,,
1987,Lower Secondary Level,West,,,,,,,,,,,,
1987,Upper Secondary Level,West,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1987,First Stage of Tertiary Education,West,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1988,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1988,No answer / don't know,West,,,,,,,,,,,,
1988,Pre-primary Level,West,,,,,,,,,,,,
1988,Primary Level,West,,,,,,,,,,,,
1988,Lower Secondary Level,West,,,,,,,,,,,,
1988,Upper Secondary Level,West,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1988,First Stage of Tertiary Education,West,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1989,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1989,No answer / don't know,West,,,,,,,,,,,,
1989,Pre-primary Level,West,,,,,,,,,,,,
1989,Primary Level,West,,,,,,,,,,,,
1989,Lower Secondary Level,West,,,,,,,,,,,,
1989,Upper Secondary Level,West,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1989,First Stage of Tertiary Education,West,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1990,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1990,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1990,No answer / don't know,West,,,,,,,,,,,,
1990,No answer / don't know,East,,,,,,,,,,,,
1990,Pre-primary Level,West,,,,,,,,,,,,
1990,Pre-primary Level,East,,,,,,,,,,,,
1990,Primary Level,West,,,,,,,,,,,,
1990,Primary Level,East,,,,,,,,,,,,
1990,Lower Secondary Level,West,,,,,,,,,,,,
1990,Lower Secondary Level,East,,,,,,,,,,,,
1990,Upper Secondary Level,West,,,,,,,,,,,,
1990,Upper Secondary Level,East,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1990,First Stage of Tertiary Education,West,,,,,,,,,,,,
1990,First Stage of Tertiary Education,East,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1991,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1991,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1991,No answer / don't know,West,,,,,,,,,,,,
1991,No answer / don't know,East,,,,,,,,,,,,
1991,Pre-primary Level,West,,,,,,,,,,,,
1991,Pre-primary Level,East,,,,,,,,,,,,
1991,Primary Level,West,,,,,,,,,,,,
1991,Primary Level,East,,,,,,,,,,,,
1991,Lower Secondary Level,West,,,,,,,,,,,,
1991,Lower Secondary Level,East,,,,,,,,,,,,
1991,Upper Secondary Level,West,,,,,,,,,,,,
1991,Upper Secondary Level,East,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1991,First Stage of Tertiary Education,West,,,,,,,,,,,,
1991,First Stage of Tertiary Education,East,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1992,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1992,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1992,No answer / don't know,West,174,1.18666,0.97267,1.40065,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,No answer / don't know,East,,,,,,,,,,,,
1992,Pre-primary Level,West,141,0.34688,0.24050,0.45325,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,Pre-primary Level,East,45,0.90751,0.62657,1.18846,0.00000,1.00000,2.00000,0.0,3.0,,,
1992,Primary Level,West,604,1.96795,1.79410,2.14181,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Primary Level,East,,,,,,,,,,,,
1992,Lower Secondary Level,West,2323,1.83137,1.75553,1.90721,0.00000,2.00000,3.00000,0.0,7.50000,,,
1992,Lower Secondary Level,East,454,2.12264,1.94080,2.30448,0.00000,2.00000,3.00000,0.0,7.50000,,,
1992,Upper Secondary Level,West,4495,1.42632,1.38150,1.47115,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,Upper Secondary Level,East,2217,1.94551,1.86743,2.02358,0.00000,2.00000,3.00000,0.0,7.50000,,,
1992,Post-secondary Non-tertiary Level,West,316,1.50965,1.33773,1.68158,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,Post-secondary Non-tertiary Level,East,67,1.88330,1.52552,2.24108,1.00000,2.00000,3.00000,0.0,6.00000,,,
1992,First Stage of Tertiary Education,West,532,1.38110,1.24194,1.52026,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,First Stage of Tertiary Education,East,232,1.05649,0.87649,1.23650,0.00000,0.59958,2.00000,0.0,5.00000,,,
1992,Second Stage of Tertiary Education,West,738,1.19226,1.09935,1.28516,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,Second Stage of Tertiary Education,East,916,2.14712,2.02739,2.26685,1.00000,2.00000,3.00000,0.0,6.00000,,,
1993,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1993,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1993,No answer / don't know,West,183,0.78799,0.62927,0.94671,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,No answer / don't know,East,,,,,,,,,,,,
1993,Pre-primary Level,West,125,0.32832,0.21623,0.44042,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,Pre-primary Level,East,60,0.57526,0.25932,0.89120,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,Primary Level,West,591,1.63354,1.47958,1.78750,0.00000,1.00000,3.00000,0.0,7.50000,,,
1993,Primary Level,East,,,,,,,,,,,,
1993,Lower Secondary Level,West,2249,1.55330,1.48425,1.62235,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Lower Secondary Level,East,425,1.73196,1.56982,1.89410,0.00000,2.00000,3.00000,0.0,7.50000,,,
1993,Upper Secondary Level,West,4515,1.23489,1.19052,1.27926,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Upper Secondary Level,East,2139,1.70074,1.62734,1.77414,0.00000,1.00000,3.00000,0.0,7.50000,,,
1993,Post-secondary Non-tertiary Level,West,315,1.02392,0.89135,1.15648,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Post-secondary Non-tertiary Level,East,69,1.59573,1.27017,1.92129,1.00000,1.00000,2.00000,0.0,3.50000,,,
1993,First Stage of Tertiary Education,West,515,1.15235,1.03561,1.26910,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,First Stage of Tertiary Education,East,225,0.88623,0.71741,1.05505,0.00000,0.00000,2.00000,0.0,5.00000,,,
1993,Second Stage of Tertiary Education,West,763,1.03187,0.94722,1.11652,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Second Stage of Tertiary Education,East,873,1.86707,1.75089,1.98324,0.00000,2.00000,3.00000,0.0,7.50000,,,
1994,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1994,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1994,No answer / don't know,West,,,,,,,,,,,,
1994,No answer / don't know,East,,,,,,,,,,,,
1994,Pre-primary Level,West,,,,,,,,,,,,
1994,Pre-primary Level,East,,,,,,,,,,,,
1994,Primary Level,West,,,,,,,,,,,,
1994,Primary Level,East,,,,,,,,,,,,
1994,Lower Secondary Level,West,,,,,,,,,,,,
1994,Lower Secondary Level,East,,,,,,,,,,,,
1994,Upper Secondary Level,West,,,,,,,,,,,,
1994,Upper Secondary Level,East,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1994,First Stage of Tertiary Education,West,,,,,,,,,,,,
1994,First Stage of Tertiary Education,East,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1995,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1995,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1995,No answer / don't know,West,246,1.11847,0.93266,1.30428,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,No answer / don't know,East,,,,,,,,,,,,
1995,Pre-primary Level,West,190,0.27724,0.18578,0.36870,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Pre-primary Level,East,97,0.76078,0.56353,0.95803,0.00000,0.58470,1.00000,0.0,2.50000,,,
1995,Primary Level,West,524,1.61568,1.46112,1.77024,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,Primary Level,East,,,,,,,,,,,,
1995,Lower Secondary Level,West,2111,1.55075,1.48081,1.62070,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,Lower Secondary Level,East,378,1.77132,1.60016,1.94247,0.00000,2.00000,3.00000,0.0,7.50000,,,
1995,Upper Secondary Level,West,4673,1.20234,1.16119,1.24349,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,Upper Secondary Level,East,2052,1.67545,1.60166,1.74925,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,Post-secondary Non-tertiary Level,West,401,1.28003,1.15309,1.40698,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,Post-secondary Non-tertiary Level,East,69,1.36748,0.96987,1.76508,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,First Stage of Tertiary Education,West,522,1.04420,0.92476,1.16364,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,First Stage of Tertiary Education,East,232,0.95848,0.79231,1.12465,0.00000,0.00000,2.00000,0.0,5.00000,,,
1995,Second Stage of Tertiary Education,West,919,1.14590,1.05938,1.23242,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,Second Stage of Tertiary Education,East,834,1.84746,1.72933,1.96558,0.00000,1.00000,3.00000,0.0,7.50000,,,
1996,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1996,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1996,No answer / don't know,West,,,,,,,,,,,,
1996,No answer / don't know,East,,,,,,,,,,,,
1996,Pre-primary Level,West,,,,,,,,,,,,
1996,Pre-primary Level,East,,,,,,,,,,,,
1996,Primary Level,West,,,,,,,,,,,,
1996,Primary Level,East,,,,,,,,,,,,
1996,Lower Secondary Level,West,,,,,,,,,,,,
1996,Lower Secondary Level,East,,,,,,,,,,,,
1996,Upper Secondary Level,West,,,,,,,,,,,,
1996,Upper Secondary Level,East,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1996,First Stage of Tertiary Education,West,,,,,,,,,,,,
1996,First Stage of Tertiary Education,East,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1997,Not included in this version of the questionnaire,West,,,,,,,,,,,,
1997,Not included in this version of the questionnaire,East,,,,,,,,,,,,
1997,No answer / don't know,West,229,1.05015,0.88085,1.21944,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,No answer / don't know,East,38,1.03936,0.32950,1.74923,0.00000,0.00000,1.00000,0.0,2.50000,,,
1997,Pre-primary Level,West,205,0.32289,0.23471,0.41107,0.00000,0.00000,1.00000,0.0,2.50000,,,
1997,Pre-primary Level,East,110,0.42473,0.30987,0.53959,0.00000,0.00000,1.00000,0.0,2.0,,,
1997,Primary Level,West,452,1.53833,1.37448,1.70218,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,1978,1.52209,1.44879,1.59539,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,Lower Secondary Level,East,350,1.58539,1.42511,1.74568,0.00000,1.00000,3.00000,0.0,6.0,,,
1997,Upper Secondary Level,West,4494,1.24237,1.19936,1.28538,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,Upper Secondary Level,East,1984,1.63790,1.56309,1.71271,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,Post-secondary Non-tertiary Level,West,378,1.15062,1.02301,1.27823,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,Post-secondary Non-tertiary Level,East,73,1.48536,1.11242,1.85829,0.00000,1.00000,2.38706,0.0,5.96766,,,
1997,First Stage of Tertiary Education,West,523,1.13610,1.02657,1.24563,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,First Stage of Tertiary Education,East,230,0.95765,0.79002,1.12528,0.00000,1.00000,1.60855,0.0,4.02138,,,
1997,Second Stage of Tertiary Education,West,928,1.17844,1.09697,1.25990,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,Second Stage of Tertiary Education,East,837,1.72079,1.60650,1.83508,0.00000,1.00000,3.00000,0.0,7.50000,,,
