year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,,,,,,,,,,,,
1984,No migration background,female,,,,,,,,,,,,
1984,Direct migration background,male,,,,,,,,,,,,
1984,Direct migration background,female,,,,,,,,,,,,
1984,Indirect migration background,male,,,,,,,,,,,,
1984,Indirect migration background,female,,,,,,,,,,,,
1985,No migration background,male,,,,,,,,,,,,
1985,No migration background,female,,,,,,,,,,,,
1985,Direct migration background,male,,,,,,,,,,,,
1985,Direct migration background,female,,,,,,,,,,,,
1985,Indirect migration background,male,,,,,,,,,,,,
1985,Indirect migration background,female,,,,,,,,,,,,
1986,No migration background,male,,,,,,,,,,,,
1986,No migration background,female,,,,,,,,,,,,
1986,Direct migration background,male,,,,,,,,,,,,
1986,Direct migration background,female,,,,,,,,,,,,
1986,Indirect migration background,male,,,,,,,,,,,,
1986,Indirect migration background,female,,,,,,,,,,,,
1987,No migration background,male,,,,,,,,,,,,
1987,No migration background,female,,,,,,,,,,,,
1987,Direct migration background,male,,,,,,,,,,,,
1987,Direct migration background,female,,,,,,,,,,,,
1987,Indirect migration background,male,,,,,,,,,,,,
1987,Indirect migration background,female,,,,,,,,,,,,
1988,No migration background,male,,,,,,,,,,,,
1988,No migration background,female,,,,,,,,,,,,
1988,Direct migration background,male,,,,,,,,,,,,
1988,Direct migration background,female,,,,,,,,,,,,
1988,Indirect migration background,male,,,,,,,,,,,,
1988,Indirect migration background,female,,,,,,,,,,,,
1989,No migration background,male,,,,,,,,,,,,
1989,No migration background,female,,,,,,,,,,,,
1989,Direct migration background,male,,,,,,,,,,,,
1989,Direct migration background,female,,,,,,,,,,,,
1989,Indirect migration background,male,,,,,,,,,,,,
1989,Indirect migration background,female,,,,,,,,,,,,
1990,No migration background,No answer / don't know,,,,,,,,,,,,
1990,No migration background,male,,,,,,,,,,,,
1990,No migration background,female,,,,,,,,,,,,
1990,Direct migration background,male,,,,,,,,,,,,
1990,Direct migration background,female,,,,,,,,,,,,
1990,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1990,Indirect migration background,male,,,,,,,,,,,,
1990,Indirect migration background,female,,,,,,,,,,,,
1991,No migration background,male,,,,,,,,,,,,
1991,No migration background,female,,,,,,,,,,,,
1991,Direct migration background,male,,,,,,,,,,,,
1991,Direct migration background,female,,,,,,,,,,,,
1991,Indirect migration background,male,,,,,,,,,,,,
1991,Indirect migration background,female,,,,,,,,,,,,
1992,No migration background,male,4934,0.75628,0.72602,0.78654,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,No migration background,female,5414,2.31834,2.27176,2.36493,1.00000,2.00000,3.00000,0.0,6.00000,,,
1992,Direct migration background,male,1323,0.70037,0.64177,0.75896,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,Direct migration background,female,1221,2.74335,2.63261,2.85410,1.00000,2.00000,4.00000,0.0,8.50000,,,
1992,Indirect migration background,male,205,0.58536,0.43897,0.73174,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,Indirect migration background,female,199,1.85345,1.61928,2.08762,1.00000,2.00000,3.00000,0.0,6.00000,,,
1993,No migration background,male,4842,0.61417,0.58604,0.64229,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,No migration background,female,5304,2.02390,1.97924,2.06856,1.00000,2.00000,3.00000,0.0,6.00000,,,
1993,Direct migration background,male,1286,0.52272,0.47248,0.57297,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,Direct migration background,female,1185,2.28680,2.18189,2.39172,1.00000,2.00000,3.00000,0.0,6.00000,,,
1993,Indirect migration background,male,236,0.46162,0.34191,0.58133,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,Indirect migration background,female,229,1.57310,1.34074,1.80546,0.00000,1.00000,2.00000,0.0,5.00000,,,
1994,No migration background,male,,,,,,,,,,,,
1994,No migration background,female,,,,,,,,,,,,
1994,Direct migration background,male,,,,,,,,,,,,
1994,Direct migration background,female,,,,,,,,,,,,
1994,Indirect migration background,male,,,,,,,,,,,,
1994,Indirect migration background,female,,,,,,,,,,,,
1995,No migration background,male,4750,0.65442,0.62648,0.68235,0.00000,0.00000,1.00000,0.0,2.50000,,,
1995,No migration background,female,5247,1.95517,1.91107,1.99927,1.00000,2.00000,3.00000,0.0,6.00000,,,
1995,Direct migration background,male,1409,0.58916,0.53376,0.64457,0.00000,0.00000,1.00000,0.0,2.50000,,,
1995,Direct migration background,female,1371,2.15008,2.05456,2.24559,1.00000,2.00000,3.00000,0.0,6.00000,,,
1995,Indirect migration background,male,250,0.35741,0.25891,0.45591,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Indirect migration background,female,251,1.29199,1.11231,1.47168,0.00000,1.00000,2.00000,0.0,5.00000,,,
1996,No migration background,male,,,,,,,,,,,,
1996,No migration background,female,,,,,,,,,,,,
1996,Direct migration background,male,,,,,,,,,,,,
1996,Direct migration background,female,,,,,,,,,,,,
1996,Indirect migration background,male,,,,,,,,,,,,
1996,Indirect migration background,female,,,,,,,,,,,,
1997,No migration background,male,4668,0.70354,0.67480,0.73228,0.00000,0.00000,1.00000,0.0,2.50000,,,
1997,No migration background,female,5119,1.89795,1.85325,1.94265,1.00000,2.00000,3.00000,0.0,6.00000,,,
1997,Direct migration background,male,1249,0.58899,0.53519,0.64278,0.00000,0.00000,1.00000,0.0,2.50000,,,
1997,Direct migration background,female,1218,2.16818,2.06638,2.26998,1.00000,2.00000,3.00000,0.0,6.00000,,,
1997,Indirect migration background,male,288,0.43732,0.35083,0.52381,0.00000,0.00000,1.00000,0.0,2.50000,,,
1997,Indirect migration background,female,278,1.50383,1.27522,1.73245,0.00000,1.00000,2.00000,0.0,5.00000,,,
1998,No migration background,male,,,,,,,,,,,,
1998,No migration background,female,,,,,,,,,,,,
1998,Direct migration background,male,,,,,,,,,,,,
1998,Direct migration background,female,,,,,,,,,,,,
1998,Indirect migration background,male,,,,,,,,,,,,
1998,Indirect migration background,female,,,,,,,,,,,,
1999,No migration background,male,5195,0.68852,0.66155,0.71549,0.00000,0.00000,1.00000,0.0,2.50000,,,
1999,No migration background,female,5665,1.80851,1.76815,1.84887,1.00000,2.00000,3.00000,0.0,6.00000,,,
1999,Direct migration background,male,1108,0.58951,0.53654,0.64248,0.00000,0.00000,1.00000,0.0,2.50000,,,
1999,Direct migration background,female,1094,2.12271,2.02067,2.22475,1.00000,2.00000,3.00000,0.0,6.00000,,,
1999,Indirect migration background,male,305,0.37840,0.29808,0.45871,0.00000,0.00000,1.00000,0.0,2.50000,,,
1999,Indirect migration background,female,299,1.25084,1.09547,1.40621,0.00000,1.00000,2.00000,0.0,5.00000,,,
2000,No migration background,male,,,,,,,,,,,,
2000,No migration background,female,,,,,,,,,,,,
2000,Direct migration background,male,,,,,,,,,,,,
2000,Direct migration background,female,,,,,,,,,,,,
2000,Indirect migration background,male,,,,,,,,,,,,
2000,Indirect migration background,female,,,,,,,,,,,,
2001,No migration background,male,8724,0.68491,0.66434,0.70549,0.00000,0.00000,1.00000,0.0,2.50000,,,
2001,No migration background,female,9517,1.78151,1.75167,1.81135,1.00000,2.00000,3.00000,0.0,6.00000,,,
2001,Direct migration background,male,1429,0.60173,0.55114,0.65231,0.00000,0.00000,1.00000,0.0,2.50000,,,
2001,Direct migration background,female,1486,2.19362,2.10414,2.28310,1.00000,2.00000,3.00000,0.0,6.00000,,,
2001,Indirect migration background,male,371,0.52258,0.43642,0.60875,0.00000,0.00000,1.00000,0.0,2.50000,,,
2001,Indirect migration background,female,393,1.50289,1.34687,1.65891,0.00000,1.00000,2.00000,0.0,5.00000,,,
2002,No migration background,male,,,,,,,,,,,,
2002,No migration background,female,,,,,,,,,,,,
2002,Direct migration background,male,,,,,,,,,,,,
2002,Direct migration background,female,,,,,,,,,,,,
2002,Indirect migration background,male,,,,,,,,,,,,
2002,Indirect migration background,female,,,,,,,,,,,,
2003,No migration background,male,9046,0.68700,0.66784,0.70616,0.00000,0.00000,1.00000,0.0,2.50000,,,
2003,No migration background,female,9722,1.64638,1.61931,1.67345,1.00000,2.00000,2.00000,0.0,3.50000,,,
2003,Direct migration background,male,1264,0.61371,0.56382,0.66360,0.00000,0.00000,1.00000,0.0,2.50000,,,
2003,Direct migration background,female,1355,1.98071,1.89070,2.07073,1.00000,2.00000,3.00000,0.0,6.00000,,,
2003,Indirect migration background,male,366,0.64443,0.50922,0.77964,0.00000,0.00000,1.00000,0.0,2.50000,,,
2003,Indirect migration background,female,411,1.40813,1.24073,1.57553,0.00000,1.00000,2.00000,0.0,5.00000,,,
2004,No migration background,male,,,,,,,,,,,,
2004,No migration background,female,,,,,,,,,,,,
2004,Direct migration background,male,,,,,,,,,,,,
2004,Direct migration background,female,,,,,,,,,,,,
2004,Indirect migration background,male,,,,,,,,,,,,
2004,Indirect migration background,female,,,,,,,,,,,,
2005,No migration background,male,8383,0.71220,0.69252,0.73189,0.00000,0.00000,1.00000,0.0,2.50000,,,
2005,No migration background,female,9120,1.61375,1.58485,1.64265,1.00000,1.00000,2.00000,0.0,3.50000,,,
2005,Direct migration background,male,1116,0.68320,0.62070,0.74570,0.00000,0.00000,1.00000,0.0,2.50000,,,
2005,Direct migration background,female,1251,1.88836,1.80621,1.97050,1.00000,2.00000,3.00000,0.0,6.00000,,,
