year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,West,,,,,,,,,,,,
1984,Direct migration background,West,,,,,,,,,,,,
1984,Indirect migration background,West,,,,,,,,,,,,
1985,No migration background,West,,,,,,,,,,,,
1985,Direct migration background,West,,,,,,,,,,,,
1985,Indirect migration background,West,,,,,,,,,,,,
1986,No migration background,West,,,,,,,,,,,,
1986,Direct migration background,West,,,,,,,,,,,,
1986,Indirect migration background,West,,,,,,,,,,,,
1987,No migration background,West,,,,,,,,,,,,
1987,Direct migration background,West,,,,,,,,,,,,
1987,Indirect migration background,West,,,,,,,,,,,,
1988,No migration background,West,,,,,,,,,,,,
1988,Direct migration background,West,,,,,,,,,,,,
1988,Indirect migration background,West,,,,,,,,,,,,
1989,No migration background,West,,,,,,,,,,,,
1989,Direct migration background,West,,,,,,,,,,,,
1989,Indirect migration background,West,,,,,,,,,,,,
1990,No migration background,West,,,,,,,,,,,,
1990,No migration background,East,,,,,,,,,,,,
1990,Direct migration background,West,,,,,,,,,,,,
1990,Direct migration background,East,,,,,,,,,,,,
1990,Indirect migration background,West,,,,,,,,,,,,
1990,Indirect migration background,East,,,,,,,,,,,,
1991,No migration background,West,,,,,,,,,,,,
1991,No migration background,East,,,,,,,,,,,,
1991,Direct migration background,West,,,,,,,,,,,,
1991,Direct migration background,East,,,,,,,,,,,,
1991,Indirect migration background,West,,,,,,,,,,,,
1991,Indirect migration background,East,,,,,,,,,,,,
1992,No migration background,West,6530,1.46879,1.43029,1.50729,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,No migration background,East,3818,1.95059,1.89139,2.00979,0.00000,2.00000,3.00000,0.0,7.50000,,,
1992,Direct migration background,West,2399,1.69541,1.61935,1.77147,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Direct migration background,East,145,1.83817,1.55555,2.12078,0.00000,2.00000,3.00000,0.0,7.50000,,,
1992,Indirect migration background,West,394,1.24301,1.09023,1.39579,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,Indirect migration background,East,,,,,,,,,,,,
1993,No migration background,West,6468,1.26221,1.22581,1.29860,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,No migration background,East,3678,1.66380,1.60854,1.71906,0.00000,1.00000,3.00000,0.0,7.50000,,,
1993,Direct migration background,West,2336,1.33998,1.27195,1.40800,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Direct migration background,East,135,1.86141,1.55870,2.16413,0.00000,2.00000,3.00000,0.0,7.50000,,,
1993,Indirect migration background,West,452,1.03240,0.89072,1.17408,0.00000,0.00000,2.00000,0.0,5.00000,,,
1993,Indirect migration background,East,,,,,,,,,,,,
1994,No migration background,West,,,,,,,,,,,,
1994,No migration background,East,,,,,,,,,,,,
1994,Direct migration background,West,,,,,,,,,,,,
1994,Direct migration background,East,,,,,,,,,,,,
1994,Indirect migration background,West,,,,,,,,,,,,
1994,Indirect migration background,East,,,,,,,,,,,,
1995,No migration background,West,6463,1.24863,1.21350,1.28375,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,No migration background,East,3534,1.64686,1.59116,1.70257,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,Direct migration background,West,2637,1.33290,1.26967,1.39613,0.00000,1.00000,2.00000,0.0,5.00000,,,
1995,Direct migration background,East,143,1.74388,1.44806,2.03970,0.00000,2.00000,2.00000,0.0,5.00000,,,
1995,Indirect migration background,West,486,0.82039,0.70750,0.93329,0.00000,0.00000,1.00000,0.0,2.50000,,,
1995,Indirect migration background,East,,,,,,,,,,,,
1996,No migration background,West,,,,,,,,,,,,
1996,No migration background,East,,,,,,,,,,,,
1996,Direct migration background,West,,,,,,,,,,,,
1996,Direct migration background,East,,,,,,,,,,,,
1996,Indirect migration background,West,,,,,,,,,,,,
1996,Indirect migration background,East,,,,,,,,,,,,
1997,No migration background,West,6303,1.25981,1.22445,1.29518,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,No migration background,East,3484,1.57089,1.51553,1.62625,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,Direct migration background,West,2338,1.35607,1.28889,1.42325,0.00000,1.00000,2.00000,0.0,5.00000,,,
1997,Direct migration background,East,129,1.60625,1.33679,1.87571,0.00000,1.24505,3.00000,0.0,6.0,,,
1997,Indirect migration background,West,546,0.97936,0.84625,1.11247,0.00000,0.00000,2.00000,0.0,5.00000,,,
1997,Indirect migration background,East,,,,,,,,,,,,
1998,No migration background,West,,,,,,,,,,,,
1998,No migration background,East,,,,,,,,,,,,
1998,Direct migration background,West,,,,,,,,,,,,
1998,Direct migration background,East,,,,,,,,,,,,
1998,Indirect migration background,West,,,,,,,,,,,,
1998,Indirect migration background,East,,,,,,,,,,,,
1999,No migration background,West,7211,1.21668,1.18453,1.24883,0.00000,1.00000,2.00000,0.0,5.00000,,,
1999,No migration background,East,3649,1.46245,1.41301,1.51189,0.00000,1.00000,2.00000,0.0,5.00000,,,
1999,Direct migration background,West,2093,1.34780,1.28015,1.41545,0.00000,1.00000,2.00000,0.0,5.00000,,,
1999,Direct migration background,East,109,1.43017,1.15938,1.70096,0.00000,1.00000,2.00000,0.0,5.00000,,,
1999,Indirect migration background,West,583,0.80303,0.70813,0.89792,0.00000,0.00000,1.00000,0.0,2.50000,,,
1999,Indirect migration background,East,,,,,,,,,,,,
2000,No migration background,West,,,,,,,,,,,,
2000,No migration background,East,,,,,,,,,,,,
2000,Direct migration background,West,,,,,,,,,,,,
2000,Direct migration background,East,,,,,,,,,,,,
2000,Indirect migration background,West,,,,,,,,,,,,
2000,Indirect migration background,East,,,,,,,,,,,,
2001,No migration background,West,12952,1.19531,1.17198,1.21864,0.00000,1.00000,2.00000,0.0,5.00000,,,
2001,No migration background,East,5289,1.45326,1.41418,1.49234,0.00000,1.00000,2.00000,0.0,5.00000,,,
2001,Direct migration background,West,2793,1.41268,1.35173,1.47363,0.00000,1.00000,2.00000,0.0,5.00000,,,
2001,Direct migration background,East,122,1.38623,1.12602,1.64644,0.00000,1.00000,2.00000,0.0,5.00000,,,
2001,Indirect migration background,West,740,1.02266,0.92406,1.12125,0.00000,1.00000,2.00000,0.0,5.00000,,,
