year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,1st Quintile,,,,,,,,,,,,
1984,No migration background,2nd Quintile,,,,,,,,,,,,
1984,No migration background,3rd Quintile,,,,,,,,,,,,
1984,No migration background,4th Quintile,,,,,,,,,,,,
1984,No migration background,5th Quintile,,,,,,,,,,,,
1984,Direct migration background,1st Quintile,,,,,,,,,,,,
1984,Direct migration background,2nd Quintile,,,,,,,,,,,,
1984,Direct migration background,3rd Quintile,,,,,,,,,,,,
1984,Direct migration background,4th Quintile,,,,,,,,,,,,
1984,Direct migration background,5th Quintile,,,,,,,,,,,,
1984,Indirect migration background,1st Quintile,,,,,,,,,,,,
1984,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1984,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1984,Indirect migration background,4th Quintile,,,,,,,,,,,,
1984,Indirect migration background,5th Quintile,,,,,,,,,,,,
1985,No migration background,1st Quintile,,,,,,,,,,,,
1985,No migration background,2nd Quintile,,,,,,,,,,,,
1985,No migration background,3rd Quintile,,,,,,,,,,,,
1985,No migration background,4th Quintile,,,,,,,,,,,,
1985,No migration background,5th Quintile,,,,,,,,,,,,
1985,Direct migration background,1st Quintile,,,,,,,,,,,,
1985,Direct migration background,2nd Quintile,,,,,,,,,,,,
1985,Direct migration background,3rd Quintile,,,,,,,,,,,,
1985,Direct migration background,4th Quintile,,,,,,,,,,,,
1985,Direct migration background,5th Quintile,,,,,,,,,,,,
1985,Indirect migration background,1st Quintile,,,,,,,,,,,,
1985,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1985,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1985,Indirect migration background,4th Quintile,,,,,,,,,,,,
1985,Indirect migration background,5th Quintile,,,,,,,,,,,,
1986,No migration background,1st Quintile,,,,,,,,,,,,
1986,No migration background,2nd Quintile,,,,,,,,,,,,
1986,No migration background,3rd Quintile,,,,,,,,,,,,
1986,No migration background,4th Quintile,,,,,,,,,,,,
1986,No migration background,5th Quintile,,,,,,,,,,,,
1986,Direct migration background,1st Quintile,,,,,,,,,,,,
1986,Direct migration background,2nd Quintile,,,,,,,,,,,,
1986,Direct migration background,3rd Quintile,,,,,,,,,,,,
1986,Direct migration background,4th Quintile,,,,,,,,,,,,
1986,Direct migration background,5th Quintile,,,,,,,,,,,,
1986,Indirect migration background,1st Quintile,,,,,,,,,,,,
1986,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1986,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1986,Indirect migration background,4th Quintile,,,,,,,,,,,,
1986,Indirect migration background,5th Quintile,,,,,,,,,,,,
1987,No migration background,1st Quintile,,,,,,,,,,,,
1987,No migration background,2nd Quintile,,,,,,,,,,,,
1987,No migration background,3rd Quintile,,,,,,,,,,,,
1987,No migration background,4th Quintile,,,,,,,,,,,,
1987,No migration background,5th Quintile,,,,,,,,,,,,
1987,Direct migration background,1st Quintile,,,,,,,,,,,,
1987,Direct migration background,2nd Quintile,,,,,,,,,,,,
1987,Direct migration background,3rd Quintile,,,,,,,,,,,,
1987,Direct migration background,4th Quintile,,,,,,,,,,,,
1987,Direct migration background,5th Quintile,,,,,,,,,,,,
1987,Indirect migration background,1st Quintile,,,,,,,,,,,,
1987,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1987,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1987,Indirect migration background,4th Quintile,,,,,,,,,,,,
1987,Indirect migration background,5th Quintile,,,,,,,,,,,,
1988,No migration background,1st Quintile,,,,,,,,,,,,
1988,No migration background,2nd Quintile,,,,,,,,,,,,
1988,No migration background,3rd Quintile,,,,,,,,,,,,
1988,No migration background,4th Quintile,,,,,,,,,,,,
1988,No migration background,5th Quintile,,,,,,,,,,,,
1988,Direct migration background,1st Quintile,,,,,,,,,,,,
1988,Direct migration background,2nd Quintile,,,,,,,,,,,,
1988,Direct migration background,3rd Quintile,,,,,,,,,,,,
1988,Direct migration background,4th Quintile,,,,,,,,,,,,
1988,Direct migration background,5th Quintile,,,,,,,,,,,,
1988,Indirect migration background,1st Quintile,,,,,,,,,,,,
1988,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1988,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1988,Indirect migration background,4th Quintile,,,,,,,,,,,,
1988,Indirect migration background,5th Quintile,,,,,,,,,,,,
1989,No migration background,1st Quintile,,,,,,,,,,,,
1989,No migration background,2nd Quintile,,,,,,,,,,,,
1989,No migration background,3rd Quintile,,,,,,,,,,,,
1989,No migration background,4th Quintile,,,,,,,,,,,,
1989,No migration background,5th Quintile,,,,,,,,,,,,
1989,Direct migration background,1st Quintile,,,,,,,,,,,,
1989,Direct migration background,2nd Quintile,,,,,,,,,,,,
1989,Direct migration background,3rd Quintile,,,,,,,,,,,,
1989,Direct migration background,4th Quintile,,,,,,,,,,,,
1989,Direct migration background,5th Quintile,,,,,,,,,,,,
1989,Indirect migration background,1st Quintile,,,,,,,,,,,,
1989,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1989,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1989,Indirect migration background,4th Quintile,,,,,,,,,,,,
1989,Indirect migration background,5th Quintile,,,,,,,,,,,,
1990,No migration background,1st Quintile,,,,,,,,,,,,
1990,No migration background,2nd Quintile,,,,,,,,,,,,
1990,No migration background,3rd Quintile,,,,,,,,,,,,
1990,No migration background,4th Quintile,,,,,,,,,,,,
1990,No migration background,5th Quintile,,,,,,,,,,,,
1990,Direct migration background,1st Quintile,,,,,,,,,,,,
1990,Direct migration background,2nd Quintile,,,,,,,,,,,,
1990,Direct migration background,3rd Quintile,,,,,,,,,,,,
1990,Direct migration background,4th Quintile,,,,,,,,,,,,
1990,Direct migration background,5th Quintile,,,,,,,,,,,,
1990,Indirect migration background,1st Quintile,,,,,,,,,,,,
1990,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1990,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1990,Indirect migration background,4th Quintile,,,,,,,,,,,,
1990,Indirect migration background,5th Quintile,,,,,,,,,,,,
1991,No migration background,1st Quintile,,,,,,,,,,,,
1991,No migration background,2nd Quintile,,,,,,,,,,,,
1991,No migration background,3rd Quintile,,,,,,,,,,,,
1991,No migration background,4th Quintile,,,,,,,,,,,,
1991,No migration background,5th Quintile,,,,,,,,,,,,
1991,Direct migration background,1st Quintile,,,,,,,,,,,,
1991,Direct migration background,2nd Quintile,,,,,,,,,,,,
1991,Direct migration background,3rd Quintile,,,,,,,,,,,,
1991,Direct migration background,4th Quintile,,,,,,,,,,,,
1991,Direct migration background,5th Quintile,,,,,,,,,,,,
1991,Indirect migration background,1st Quintile,,,,,,,,,,,,
1991,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1991,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1991,Indirect migration background,4th Quintile,,,,,,,,,,,,
1991,Indirect migration background,5th Quintile,,,,,,,,,,,,
1992,No migration background,1st Quintile,2172,1.79232,1.71725,1.86738,0.00000,2.00000,3.00000,0.0,7.50000,,,
1992,No migration background,2nd Quintile,2158,1.71963,1.64687,1.79240,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,No migration background,3rd Quintile,1971,1.51931,1.44655,1.59207,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,No migration background,4th Quintile,1966,1.46174,1.39223,1.53125,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,No migration background,5th Quintile,2081,1.42702,1.35912,1.49491,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,Direct migration background,1st Quintile,520,1.71439,1.54254,1.88624,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Direct migration background,2nd Quintile,609,1.79582,1.63898,1.95266,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Direct migration background,3rd Quintile,593,1.63965,1.48458,1.79473,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Direct migration background,4th Quintile,541,1.88393,1.72661,2.04124,0.00000,2.00000,3.00000,0.0,7.50000,,,
1992,Direct migration background,5th Quintile,279,1.41061,1.23335,1.58787,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,Indirect migration background,1st Quintile,75,1.25914,0.89211,1.62617,0.00000,0.65190,2.00000,0.0,5.00000,,,
1992,Indirect migration background,2nd Quintile,96,1.06839,0.78116,1.35562,0.00000,1.00000,1.00000,0.0,2.50000,,,
1992,Indirect migration background,3rd Quintile,102,1.17681,0.86144,1.49218,0.00000,0.00000,2.00000,0.0,5.00000,,,
1992,Indirect migration background,4th Quintile,94,1.48220,1.17378,1.79063,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,Indirect migration background,5th Quintile,36,1.08806,0.54259,1.63354,0.00000,1.00000,1.85721,0.0,4.64303,,,
1993,No migration background,1st Quintile,1864,1.48929,1.41243,1.56614,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,No migration background,2nd Quintile,2128,1.54383,1.47101,1.61665,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,No migration background,3rd Quintile,2052,1.32824,1.26271,1.39377,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,No migration background,4th Quintile,2066,1.28472,1.22250,1.34694,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,No migration background,5th Quintile,2034,1.16202,1.10136,1.22268,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Direct migration background,1st Quintile,598,1.48391,1.33099,1.63682,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Direct migration background,2nd Quintile,598,1.42064,1.28265,1.55863,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Direct migration background,3rd Quintile,516,1.39508,1.24216,1.54800,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Direct migration background,4th Quintile,450,1.36707,1.22466,1.50947,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Direct migration background,5th Quintile,309,1.17600,1.02377,1.32822,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Indirect migration background,1st Quintile,126,1.50221,1.11893,1.88549,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,Indirect migration background,2nd Quintile,102,0.91665,0.67256,1.16073,0.00000,0.70377,1.00000,0.0,2.50000,,,
1993,Indirect migration background,3rd Quintile,106,0.80117,0.57997,1.02237,0.00000,0.00000,1.38766,0.0,3.46915,,,
1993,Indirect migration background,4th Quintile,91,0.85561,0.62047,1.09075,0.00000,0.00000,1.72302,0.0,4.30755,,,
1993,Indirect migration background,5th Quintile,40,0.88441,0.45803,1.31079,0.00000,1.00000,1.00000,0.0,2.50000,,,
