year,age_gr,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1984,0-16 y.,Primary Level,,,,,,,,,,,,
1984,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1984,17-29 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,17-29 y.,No answer / don't know,,,,,,,,,,,,
1984,17-29 y.,Pre-primary Level,,,,,,,,,,,,
1984,17-29 y.,Primary Level,,,,,,,,,,,,
1984,17-29 y.,Lower Secondary Level,,,,,,,,,,,,
1984,17-29 y.,Upper Secondary Level,,,,,,,,,,,,
1984,17-29 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,17-29 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1984,17-29 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,30-45 y.,No answer / don't know,,,,,,,,,,,,
1984,30-45 y.,Primary Level,,,,,,,,,,,,
1984,30-45 y.,Lower Secondary Level,,,,,,,,,,,,
1984,30-45 y.,Upper Secondary Level,,,,,,,,,,,,
1984,30-45 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,30-45 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1984,30-45 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,46-65 y.,No answer / don't know,,,,,,,,,,,,
1984,46-65 y.,Primary Level,,,,,,,,,,,,
1984,46-65 y.,Lower Secondary Level,,,,,,,,,,,,
1984,46-65 y.,Upper Secondary Level,,,,,,,,,,,,
1984,46-65 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,46-65 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1984,46-65 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,66 and older,No answer / don't know,,,,,,,,,,,,
1984,66 and older,Primary Level,,,,,,,,,,,,
1984,66 and older,Lower Secondary Level,,,,,,,,,,,,
1984,66 and older,Upper Secondary Level,,,,,,,,,,,,
1984,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,66 and older,First Stage of Tertiary Education,,,,,,,,,,,,
1984,66 and older,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,0-16 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1985,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1985,0-16 y.,Upper Secondary Level,,,,,,,,,,,,
1985,17-29 y.,No answer / don't know,,,,,,,,,,,,
1985,17-29 y.,Pre-primary Level,,,,,,,,,,,,
1985,17-29 y.,Primary Level,,,,,,,,,,,,
1985,17-29 y.,Lower Secondary Level,,,,,,,,,,,,
1985,17-29 y.,Upper Secondary Level,,,,,,,,,,,,
1985,17-29 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,17-29 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1985,17-29 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,30-45 y.,No answer / don't know,,,,,,,,,,,,
1985,30-45 y.,Primary Level,,,,,,,,,,,,
1985,30-45 y.,Lower Secondary Level,,,,,,,,,,,,
1985,30-45 y.,Upper Secondary Level,,,,,,,,,,,,
1985,30-45 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,30-45 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1985,30-45 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,46-65 y.,No answer / don't know,,,,,,,,,,,,
1985,46-65 y.,Primary Level,,,,,,,,,,,,
1985,46-65 y.,Lower Secondary Level,,,,,,,,,,,,
1985,46-65 y.,Upper Secondary Level,,,,,,,,,,,,
1985,46-65 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,46-65 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1985,46-65 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,66 and older,No answer / don't know,,,,,,,,,,,,
1985,66 and older,Primary Level,,,,,,,,,,,,
1985,66 and older,Lower Secondary Level,,,,,,,,,,,,
1985,66 and older,Upper Secondary Level,,,,,,,,,,,,
1985,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,66 and older,First Stage of Tertiary Education,,,,,,,,,,,,
1985,66 and older,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,0-16 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1986,17-29 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,17-29 y.,No answer / don't know,,,,,,,,,,,,
1986,17-29 y.,Pre-primary Level,,,,,,,,,,,,
1986,17-29 y.,Primary Level,,,,,,,,,,,,
1986,17-29 y.,Lower Secondary Level,,,,,,,,,,,,
1986,17-29 y.,Upper Secondary Level,,,,,,,,,,,,
1986,17-29 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,17-29 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1986,17-29 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,30-45 y.,No answer / don't know,,,,,,,,,,,,
1986,30-45 y.,Primary Level,,,,,,,,,,,,
1986,30-45 y.,Lower Secondary Level,,,,,,,,,,,,
1986,30-45 y.,Upper Secondary Level,,,,,,,,,,,,
1986,30-45 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,30-45 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1986,30-45 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,46-65 y.,No answer / don't know,,,,,,,,,,,,
1986,46-65 y.,Primary Level,,,,,,,,,,,,
1986,46-65 y.,Lower Secondary Level,,,,,,,,,,,,
1986,46-65 y.,Upper Secondary Level,,,,,,,,,,,,
1986,46-65 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,46-65 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1986,46-65 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,66 and older,Primary Level,,,,,,,,,,,,
1986,66 and older,Lower Secondary Level,,,,,,,,,,,,
1986,66 and older,Upper Secondary Level,,,,,,,,,,,,
1986,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,66 and older,First Stage of Tertiary Education,,,,,,,,,,,,
1986,66 and older,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,0-16 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,0-16 y.,No answer / don't know,,,,,,,,,,,,
1987,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1987,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1987,17-29 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,17-29 y.,No answer / don't know,,,,,,,,,,,,
1987,17-29 y.,Pre-primary Level,,,,,,,,,,,,
1987,17-29 y.,Primary Level,,,,,,,,,,,,
1987,17-29 y.,Lower Secondary Level,,,,,,,,,,,,
1987,17-29 y.,Upper Secondary Level,,,,,,,,,,,,
1987,17-29 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,17-29 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1987,17-29 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,30-45 y.,No answer / don't know,,,,,,,,,,,,
1987,30-45 y.,Primary Level,,,,,,,,,,,,
1987,30-45 y.,Lower Secondary Level,,,,,,,,,,,,
1987,30-45 y.,Upper Secondary Level,,,,,,,,,,,,
1987,30-45 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,30-45 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1987,30-45 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,46-65 y.,No answer / don't know,,,,,,,,,,,,
1987,46-65 y.,Primary Level,,,,,,,,,,,,
1987,46-65 y.,Lower Secondary Level,,,,,,,,,,,,
1987,46-65 y.,Upper Secondary Level,,,,,,,,,,,,
1987,46-65 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,46-65 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1987,46-65 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,66 and older,Primary Level,,,,,,,,,,,,
1987,66 and older,Lower Secondary Level,,,,,,,,,,,,
1987,66 and older,Upper Secondary Level,,,,,,,,,,,,
1987,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,66 and older,First Stage of Tertiary Education,,,,,,,,,,,,
1987,66 and older,Second Stage of Tertiary Education,,,,,,,,,,,,
1988,0-16 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1988,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1988,17-29 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1988,17-29 y.,No answer / don't know,,,,,,,,,,,,
1988,17-29 y.,Pre-primary Level,,,,,,,,,,,,
1988,17-29 y.,Primary Level,,,,,,,,,,,,
1988,17-29 y.,Lower Secondary Level,,,,,,,,,,,,
1988,17-29 y.,Upper Secondary Level,,,,,,,,,,,,
1988,17-29 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1988,17-29 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1988,17-29 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1988,30-45 y.,No answer / don't know,,,,,,,,,,,,
1988,30-45 y.,Primary Level,,,,,,,,,,,,
1988,30-45 y.,Lower Secondary Level,,,,,,,,,,,,
1988,30-45 y.,Upper Secondary Level,,,,,,,,,,,,
1988,30-45 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1988,30-45 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1988,30-45 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1988,46-65 y.,No answer / don't know,,,,,,,,,,,,
1988,46-65 y.,Primary Level,,,,,,,,,,,,
1988,46-65 y.,Lower Secondary Level,,,,,,,,,,,,
1988,46-65 y.,Upper Secondary Level,,,,,,,,,,,,
1988,46-65 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1988,46-65 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1988,46-65 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1988,66 and older,Primary Level,,,,,,,,,,,,
1988,66 and older,Lower Secondary Level,,,,,,,,,,,,
1988,66 and older,Upper Secondary Level,,,,,,,,,,,,
1988,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1988,66 and older,First Stage of Tertiary Education,,,,,,,,,,,,
1988,66 and older,Second Stage of Tertiary Education,,,,,,,,,,,,
1989,0-16 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1989,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1989,17-29 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1989,17-29 y.,No answer / don't know,,,,,,,,,,,,
1989,17-29 y.,Pre-primary Level,,,,,,,,,,,,
1989,17-29 y.,Primary Level,,,,,,,,,,,,
1989,17-29 y.,Lower Secondary Level,,,,,,,,,,,,
1989,17-29 y.,Upper Secondary Level,,,,,,,,,,,,
1989,17-29 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1989,17-29 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1989,17-29 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
