year,quintil_oecd,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,3rd Quintile,West,,,,,,,,,,,,
1997,3rd Quintile,East,,,,,,,,,,,,
1997,4th Quintile,West,,,,,,,,,,,,
1997,4th Quintile,East,,,,,,,,,,,,
1997,5th Quintile,West,,,,,,,,,,,,
1997,5th Quintile,East,,,,,,,,,,,,
1998,1st Quintile,West,,,,,,,,,,,,
1998,1st Quintile,East,,,,,,,,,,,,
1998,2nd Quintile,West,,,,,,,,,,,,
1998,2nd Quintile,East,,,,,,,,,,,,
1998,3rd Quintile,West,,,,,,,,,,,,
1998,3rd Quintile,East,,,,,,,,,,,,
1998,4th Quintile,West,,,,,,,,,,,,
1998,4th Quintile,East,,,,,,,,,,,,
1998,5th Quintile,West,,,,,,,,,,,,
1998,5th Quintile,East,,,,,,,,,,,,
1999,1st Quintile,West,,,,,,,,,,,,
1999,1st Quintile,East,,,,,,,,,,,,
1999,2nd Quintile,West,,,,,,,,,,,,
1999,2nd Quintile,East,,,,,,,,,,,,
1999,3rd Quintile,West,,,,,,,,,,,,
1999,3rd Quintile,East,,,,,,,,,,,,
1999,4th Quintile,West,,,,,,,,,,,,
1999,4th Quintile,East,,,,,,,,,,,,
1999,5th Quintile,West,,,,,,,,,,,,
1999,5th Quintile,East,,,,,,,,,,,,
2000,1st Quintile,West,,,,,,,,,,,,
2000,1st Quintile,East,,,,,,,,,,,,
2000,2nd Quintile,West,,,,,,,,,,,,
2000,2nd Quintile,East,,,,,,,,,,,,
2000,3rd Quintile,West,,,,,,,,,,,,
2000,3rd Quintile,East,,,,,,,,,,,,
2000,4th Quintile,West,,,,,,,,,,,,
2000,4th Quintile,East,,,,,,,,,,,,
2000,5th Quintile,West,,,,,,,,,,,,
2000,5th Quintile,East,,,,,,,,,,,,
2001,1st Quintile,West,,,,,,,,,,,,
2001,1st Quintile,East,,,,,,,,,,,,
2001,2nd Quintile,West,,,,,,,,,,,,
2001,2nd Quintile,East,,,,,,,,,,,,
2001,3rd Quintile,West,,,,,,,,,,,,
2001,3rd Quintile,East,,,,,,,,,,,,
2001,4th Quintile,West,,,,,,,,,,,,
2001,4th Quintile,East,,,,,,,,,,,,
2001,5th Quintile,West,,,,,,,,,,,,
2001,5th Quintile,East,,,,,,,,,,,,
2002,1st Quintile,West,1872,169.1576729823948,168.9550004350542,169.36034552973544,163.0,168.0,175.0,145.0,193.0,168.0,167.0,168.0
2002,1st Quintile,East,830,169.2362660008659,168.9373720471543,169.5351599545775,163.0,168.0,175.0,145.0,193.0,168.0,166.0,168.0
2002,2nd Quintile,West,3012,169.551112220578,169.39703235712082,169.7051920840352,163.0,169.0,176.0,144.0,195.5,169.0,168.0,170.0
2002,2nd Quintile,East,1431,169.72378038823248,169.4945539564869,169.95300681997807,164.0,169.0,176.0,146.0,194.0,169.0,168.0,170.0
2002,3rd Quintile,West,3662,171.0339104435623,170.8915554125621,171.17626547456248,165.0,170.0,178.0,145.5,197.5,170.0,169.0,170.0
2002,3rd Quintile,East,1377,170.95214540499535,170.71927055411504,171.18502025587566,164.0,170.0,178.0,145.0,198.0,170.0,168.975,170.0
2002,4th Quintile,West,3794,172.27126513452671,172.12821430586436,172.41431596318907,165.0,172.0,179.0,144.0,200.0,172.0,172.0,172.0
2002,4th Quintile,East,1043,171.27544886652626,171.017295223582,171.5336025094705,165.0,172.0,178.0,146.0,197.5,172.0,172.0,174.0
2002,5th Quintile,West,2978,172.92106710634795,172.7602948529182,173.0818393597777,166.0,172.0,180.0,145.0,201.0,172.0,171.0,172.0
2002,5th Quintile,East,405,171.92336851787394,171.48710076981305,172.35963626593482,165.0,172.0,178.0,148.0,197.5,172.0,170.0,174.0
2003,1st Quintile,West,,,,,,,,,,,,
2003,1st Quintile,East,,,,,,,,,,,,
2003,2nd Quintile,West,,,,,,,,,,,,
2003,2nd Quintile,East,,,,,,,,,,,,
2003,3rd Quintile,West,,,,,,,,,,,,
2003,3rd Quintile,East,,,,,,,,,,,,
2003,4th Quintile,West,,,,,,,,,,,,
2003,4th Quintile,East,,,,,,,,,,,,
2003,5th Quintile,West,,,,,,,,,,,,
2003,5th Quintile,East,,,,,,,,,,,,
2004,1st Quintile,West,1684,169.33061756536213,169.1072182038399,169.55401692688437,163.0,168.0,176.0,143.5,195.5,168.0,167.0,168.0
2004,1st Quintile,East,790,169.62327465515907,169.31419396596866,169.93235534434947,164.0,170.0,175.29655806231227,147.0551629065316,192.24139515578068,170.0,170.0,172.0
2004,2nd Quintile,West,2495,170.07201181114073,169.90035605123927,170.24366757104218,164.0,170.0,176.0,146.0,194.0,170.0,170.0,171.0
2004,2nd Quintile,East,1217,169.41377755083542,169.17459479609806,169.65296030557278,163.0,169.0,175.0,145.0,193.0,169.0,168.0,170.0
2004,3rd Quintile,West,3372,170.9283385780205,170.77545086657403,171.08122628946694,164.0,170.0,178.0,143.0,199.0,170.0,169.0,170.0
2004,3rd Quintile,East,1401,170.9212674338275,170.6811329757073,171.1614018919477,164.0,170.0,178.0,143.0,199.0,170.0,168.0,170.0
2004,4th Quintile,West,3927,171.97040772785996,171.82915120773677,172.11166424798316,165.0,172.0,178.0,145.5,197.5,172.0,172.0,173.0
2004,4th Quintile,East,1095,171.22018403326277,170.96084815664278,171.47951990988275,165.0,170.0,178.0,145.5,197.5,170.0,168.0,170.0
2004,5th Quintile,West,4577,173.10384286067196,172.97476889845856,173.23291682288536,166.0,173.0,180.0,145.0,201.0,173.0,173.0,174.0
2004,5th Quintile,East,598,172.38864171869992,172.04134880650366,172.73593463089617,165.0,172.0,180.0,148.0,200.0,172.0,169.975,173.0
2005,1st Quintile,West,,,,,,,,,,,,
2005,1st Quintile,East,,,,,,,,,,,,
2005,2nd Quintile,West,,,,,,,,,,,,
2005,2nd Quintile,East,,,,,,,,,,,,
2005,3rd Quintile,West,,,,,,,,,,,,
2005,3rd Quintile,East,,,,,,,,,,,,
2005,4th Quintile,West,,,,,,,,,,,,
2005,4th Quintile,East,,,,,,,,,,,,
2005,5th Quintile,West,,,,,,,,,,,,
2005,5th Quintile,East,,,,,,,,,,,,
2006,1st Quintile,West,1554,169.5615728630282,169.33607832315775,169.78706740289866,163.0,168.0,176.0,143.5,195.5,168.0,166.0,168.0
2006,1st Quintile,East,737,170.34701042526154,170.01177238415372,170.68224846636937,164.0,170.0,176.27196121349164,145.59205817976255,194.6799030337291,170.0,169.0,171.025
2006,2nd Quintile,West,2078,169.5424285062137,169.3473565070816,169.7375005053458,163.0,169.0,176.0,147.0,195.5,169.0,168.0,170.0
2006,2nd Quintile,East,1082,170.38005782567103,170.12838129164982,170.63173435969225,164.0,170.0,176.0,146.0,194.0,170.0,170.0,171.0
2006,3rd Quintile,West,2976,170.85169944941018,170.6850462912906,171.01835260752975,164.0,170.0,178.0,143.0,199.0,170.0,170.0,170.0
2006,3rd Quintile,East,1277,170.5361326839321,170.28640849820317,170.78585686966102,164.0,170.0,178.0,143.0,199.0,170.0,169.0,170.0
2006,4th Quintile,West,3566,172.09226522621304,171.94307474577133,172.24145570665476,165.0,172.0,178.0,145.5,197.5,172.0,172.0,173.0
2006,4th Quintile,East,982,171.49742640292206,171.21398167814706,171.78087112769705,165.0,171.0,178.0,145.5,197.5,171.0,170.0,172.0
2006,5th Quintile,West,4410,173.20693759186176,173.07575374927998,173.33812143444354,167.0,173.0,180.0,147.5,199.5,173.0,172.0,174.0
2006,5th Quintile,East,632,172.19655795858202,171.8461490653273,172.54696685183674,165.0,172.0,179.0,148.0,198.0,172.0,171.0,174.0
2007,1st Quintile,West,,,,,,,,,,,,
2007,1st Quintile,East,,,,,,,,,,,,
2007,2nd Quintile,West,,,,,,,,,,,,
2007,2nd Quintile,East,,,,,,,,,,,,
2007,3rd Quintile,West,,,,,,,,,,,,
2007,3rd Quintile,East,,,,,,,,,,,,
2007,4th Quintile,West,,,,,,,,,,,,
2007,4th Quintile,East,,,,,,,,,,,,
2007,5th Quintile,West,,,,,,,,,,,,
2007,5th Quintile,East,,,,,,,,,,,,
2008,1st Quintile,West,1369,169.29645370396386,169.04824614710174,169.544661260826,163.0,168.0,175.0,145.0,193.0,168.0,166.0,168.0
2008,1st Quintile,East,658,170.33582922365332,169.98143595684854,170.6902224904581,164.0,170.0,176.0,146.0,194.0,170.0,169.0,172.0
2008,2nd Quintile,West,1938,169.66675689074717,169.4645071683323,169.86900661316204,163.0,169.0,176.0,143.5,195.5,169.0,168.0,170.0
2008,2nd Quintile,East,959,170.07195232279517,169.78480331878578,170.35910132680456,163.0,170.0,176.0,143.5,195.5,170.0,170.0,172.0
2008,3rd Quintile,West,2732,171.03689179412285,170.8698603988021,171.2039231894436,165.0,170.0,178.0,145.5,197.5,170.0,170.0,170.0
2008,3rd Quintile,East,1291,171.06571164067427,170.82248730909095,171.3089359722576,164.0,170.0,178.0,143.0,197.0,170.0,168.0,170.0
2008,4th Quintile,West,3669,172.20045454865112,172.0518193493485,172.34908974795374,165.0,172.0,179.0,146.0,200.0,172.0,172.0,173.0
2008,4th Quintile,East,1119,171.83506862681512,171.57021804917127,172.09991920445896,165.0,172.0,178.0,146.0,197.5,172.0,172.0,174.0
2008,5th Quintile,West,4798,173.4280042816089,173.29936862094021,173.5566399422776,167.0,173.0,180.0,147.5,199.5,173.0,172.0,173.0
2008,5th Quintile,East,728,172.20298071867043,171.88539560375708,172.5205658335838,165.0,172.0,180.0,148.0,200.0,172.0,171.0,174.0
2009,1st Quintile,West,,,,,,,,,,,,
2009,1st Quintile,East,,,,,,,,,,,,
2009,2nd Quintile,West,,,,,,,,,,,,
2009,2nd Quintile,East,,,,,,,,,,,,
2009,3rd Quintile,West,,,,,,,,,,,,
2009,3rd Quintile,East,,,,,,,,,,,,
2009,4th Quintile,West,,,,,,,,,,,,
2009,4th Quintile,East,,,,,,,,,,,,
2009,5th Quintile,West,,,,,,,,,,,,
2009,5th Quintile,East,,,,,,,,,,,,
2010,1st Quintile,West,1077,168.8838488988687,168.59993602796104,169.16776176977638,162.0,168.0,175.0,142.5,194.5,168.0,167.0,168.025
2010,1st Quintile,East,504,171.4424234320383,171.01819939364873,171.8666474704279,165.0,170.0,178.0,145.5,197.5,170.0,168.0,170.0
2010,2nd Quintile,West,1462,169.52345043523314,169.2884725929134,169.7584282775529,163.0,169.0,175.0,145.0,193.0,169.0,168.0,170.0
2010,2nd Quintile,East,696,169.49153460552526,169.16770659923648,169.81536261181404,163.0,170.0,175.0,146.0,193.0,170.0,170.0,172.0
2010,3rd Quintile,West,2191,170.65186124928852,170.4565035576531,170.84721894092394,164.0,170.0,178.0,143.0,199.0,170.0,170.0,171.0
2010,3rd Quintile,East,1073,170.48117971252242,170.21639820848264,170.7459612165622,164.0,170.0,177.0,148.0,196.5,170.0,169.0,171.0
2010,4th Quintile,West,3213,171.88360498805724,171.72677651110536,172.04043346500913,165.0,172.0,178.0,148.0,197.5,172.0,172.0,174.0
2010,4th Quintile,East,1085,171.78809671869502,171.5177441997985,172.05844923759153,165.0,172.0,178.0,145.5,197.0,172.0,171.0,174.0
2010,5th Quintile,West,4526,173.51308700484998,173.38380655051762,173.64236745918234,167.0,174.0,180.0,147.5,199.5,174.0,174.0,175.0
2010,5th Quintile,East,752,172.5314836779585,172.21438051155803,172.84858684435898,165.0,172.0,179.0,149.0,200.0,172.0,170.0,173.025
2011,1st Quintile,West,,,,,,,,,,,,
2011,1st Quintile,East,,,,,,,,,,,,
2011,2nd Quintile,West,,,,,,,,,,,,
2011,2nd Quintile,East,,,,,,,,,,,,
2011,3rd Quintile,West,,,,,,,,,,,,
2011,3rd Quintile,East,,,,,,,,,,,,
2011,4th Quintile,West,,,,,,,,,,,,
2011,4th Quintile,East,,,,,,,,,,,,
2011,5th Quintile,West,,,,,,,,,,,,
2011,5th Quintile,East,,,,,,,,,,,,
2012,1st Quintile,West,1077,169.93237392142262,169.64706691536523,170.21768092748002,163.0,170.0,177.0,146.0,198.0,170.0,170.0,172.0
2012,1st Quintile,East,545,171.27848606608248,170.8639433949906,171.69302873717436,164.0,170.0,178.0,143.0,198.0,170.0,168.0,170.0
2012,2nd Quintile,West,1614,169.6703754527881,169.4573306214238,169.8834202841524,164.0,169.0,176.0,146.0,194.0,169.0,168.0,170.0
2012,2nd Quintile,East,722,170.19770276171093,169.85761782883446,170.5377876945874,163.0,170.0,178.0,143.0,196.0,170.0,169.0,172.0
2012,3rd Quintile,West,2420,170.23192802234374,170.04595341877163,170.41790262591584,163.0,170.0,176.0,143.5,195.5,170.0,170.0,172.0
2012,3rd Quintile,East,1004,169.70594542943454,169.42557897086613,169.98631188800294,163.0,170.0,176.0,146.0,195.5,170.0,170.0,172.0
2012,4th Quintile,West,3391,171.4475603573948,171.2939386421066,171.60118207268297,165.0,170.0,178.0,145.5,197.5,170.0,168.0,170.0
2012,4th Quintile,East,1183,172.01967568358452,171.7569413547711,172.28241001239795,165.0,172.0,179.0,146.0,200.0,172.0,171.0,173.0
2012,5th Quintile,West,5085,173.4110792004819,173.2854135929497,173.5367448080141,166.0,173.0,180.0,145.0,201.0,173.0,172.0,173.025
2012,5th Quintile,East,946,172.72976632572647,172.44394227692342,173.01559037452952,166.0,172.0,180.0,150.0,199.0,172.0,170.0,173.0
2013,1st Quintile,West,,,,,,,,,,,,
2013,1st Quintile,East,,,,,,,,,,,,
2013,2nd Quintile,West,,,,,,,,,,,,
2013,2nd Quintile,East,,,,,,,,,,,,
2013,3rd Quintile,West,,,,,,,,,,,,
2013,3rd Quintile,East,,,,,,,,,,,,
2013,4th Quintile,West,,,,,,,,,,,,
2013,4th Quintile,East,,,,,,,,,,,,
2013,5th Quintile,West,,,,,,,,,,,,
2013,5th Quintile,East,,,,,,,,,,,,
2014,1st Quintile,West,2258,169.4769518443319,169.28338323265365,169.67052045601014,162.0,169.0,176.0,141.0,197.0,169.0,168.0,170.0
2014,1st Quintile,East,746,171.0560624121253,170.70283430320194,171.40929052104866,164.0,170.0,178.0,143.0,199.0,170.0,168.0,171.0
2014,2nd Quintile,West,3283,170.09058449693822,169.92613841108945,170.255030582787,163.0,170.0,177.0,142.0,198.0,170.0,170.0,171.0
2014,2nd Quintile,East,1048,170.7542567547833,170.46617999969862,171.042333509868,164.0,170.0,178.0,143.0,199.0,170.0,168.0,170.025
2014,3rd Quintile,West,3996,170.93648025582084,170.79160554364424,171.08135496799744,164.0,170.0,178.0,143.0,199.0,170.0,169.0,170.0
2014,3rd Quintile,East,1384,170.2311306898305,169.9793843245127,170.48287705514832,163.0,170.0,177.0,144.0,198.0,170.0,170.0,172.0
2014,4th Quintile,West,5092,171.84379812181479,171.71834258673377,171.9692536568958,165.0,171.0,178.0,145.5,197.5,171.0,170.0,172.0
2014,4th Quintile,East,1304,170.8788053887572,170.6288179281962,171.1287928493182,164.0,170.0,178.0,148.0,199.0,170.0,168.0,170.0
2014,5th Quintile,West,6800,173.56696593285386,173.45690039561302,173.6770314700947,167.0,173.0,180.0,147.5,199.5,173.0,172.0,173.0
2014,5th Quintile,East,1086,173.2582124069237,172.9928728729093,173.5235519409381,167.0,172.55878245542638,180.0,148.0,199.5,172.0,169.0,173.0
2015,1st Quintile,West,,,,,,,,,,,,
2015,1st Quintile,East,,,,,,,,,,,,
2015,2nd Quintile,West,,,,,,,,,,,,
2015,2nd Quintile,East,,,,,,,,,,,,
2015,3rd Quintile,West,,,,,,,,,,,,
2015,3rd Quintile,East,,,,,,,,,,,,
2015,4th Quintile,West,,,,,,,,,,,,
2015,4th Quintile,East,,,,,,,,,,,,
2015,5th Quintile,West,,,,,,,,,,,,
2015,5th Quintile,East,,,,,,,,,,,,
2016,1st Quintile,West,1795,170.75736990842375,170.53320727403695,170.98153254281056,164.0,170.0,179.0,141.5,201.5,170.0,170.0,171.0
2016,1st Quintile,East,675,170.9540057584554,170.5850142646288,171.322997252282,164.0,170.0,178.0,143.0,199.0,170.0,168.0,170.0
2016,2nd Quintile,West,2385,170.30590090482502,170.12224787873745,170.4895539309126,164.0,170.0,177.0,144.5,196.5,170.0,170.0,171.0
2016,2nd Quintile,East,758,170.22976402199214,169.87764425764394,170.58188378634034,163.0,170.0,178.0,143.0,197.0,170.0,168.0,172.0
2016,3rd Quintile,West,3302,170.65334939235487,170.4955372158905,170.81116156881924,164.0,170.0,178.0,143.0,199.0,170.0,169.0,170.0
2016,3rd Quintile,East,1182,170.61386568580755,170.3504640579621,170.877267313653,164.0,170.0,178.0,143.0,199.0,170.0,169.0,171.0
2016,4th Quintile,West,4607,171.83583676847564,171.70193175625838,171.9697417806929,165.0,171.0,178.0,145.5,197.5,171.0,170.0,172.0
2016,4th Quintile,East,1315,171.17071778893137,170.90912442221864,171.4323111556441,164.0,170.0,178.0,143.0,198.0,170.0,168.0,170.0
2016,5th Quintile,West,6953,173.35899842758946,173.2494609583418,173.4685358968371,166.0,173.0,180.0,145.0,201.0,173.0,172.975,174.0
2016,5th Quintile,East,1087,172.8366861801364,172.58706820091774,173.08630415935508,167.0,173.0,179.0,149.0,197.0,173.0,172.0,174.0
2017,1st Quintile,West,,,,,,,,,,,,
2017,1st Quintile,East,,,,,,,,,,,,
2017,2nd Quintile,West,,,,,,,,,,,,
2017,2nd Quintile,East,,,,,,,,,,,,
2017,3rd Quintile,West,,,,,,,,,,,,
2017,3rd Quintile,East,,,,,,,,,,,,
2017,4th Quintile,West,,,,,,,,,,,,
2017,4th Quintile,East,,,,,,,,,,,,
2017,5th Quintile,West,,,,,,,,,,,,
2017,5th Quintile,East,,,,,,,,,,,,
2018,1st Quintile,West,3030,171.2372405903185,171.06681515779061,171.40766602284637,165.0,170.0,178.0,145.5,197.5,170.0,168.0,170.0
2018,1st Quintile,East,820,171.66324083206544,171.3226501486143,172.0038315155166,164.0,172.0,178.0,143.0,199.0,172.0,170.0,174.0
2018,2nd Quintile,West,2347,169.50183341486505,169.3000550414058,169.70361178832428,162.0,169.0,176.0,141.0,197.0,169.0,168.0,170.0
2018,2nd Quintile,East,774,170.6980222487875,170.3643481512211,171.03169634635393,164.0,170.0,178.0,143.0,199.0,170.0,168.0,172.0
2018,3rd Quintile,West,3136,170.10079563047245,169.9369296423508,170.2646616185941,163.0,170.0,176.0,143.5,195.5,170.0,170.0,172.0
2018,3rd Quintile,East,1172,170.50516182813953,170.23367384834748,170.7766498079316,164.0,170.0,178.0,143.0,199.0,170.0,169.0,171.025
2018,4th Quintile,West,4966,171.62252823798366,171.49222961004912,171.7528268659182,165.0,171.0,178.0,145.5,197.5,171.0,170.0,172.0
2018,4th Quintile,East,1513,170.89333173022447,170.6539859414029,171.13267751904604,163.0,170.0,178.0,146.0,200.5,170.0,168.0,170.0
2018,5th Quintile,West,8063,173.51753232750534,173.41614674225767,173.618917912753,167.0,173.0,180.0,147.5,199.5,173.0,172.0,173.0
2018,5th Quintile,East,1321,173.0105515081095,172.76348693355408,173.25761608266492,166.0,172.3226441249199,180.0,145.0,201.0,172.0,170.0,172.0
2019,1st Quintile,West,,,,,,,,,,,,
2019,1st Quintile,East,,,,,,,,,,,,
2019,2nd Quintile,West,,,,,,,,,,,,
2019,2nd Quintile,East,,,,,,,,,,,,
2019,3rd Quintile,West,,,,,,,,,,,,
2019,3rd Quintile,East,,,,,,,,,,,,
2019,4th Quintile,West,,,,,,,,,,,,
2019,4th Quintile,East,,,,,,,,,,,,
2019,5th Quintile,West,,,,,,,,,,,,
2019,5th Quintile,East,,,,,,,,,,,,
2020,1st Quintile,West,1001,170.69343166385752,170.39766119535057,170.98920213236448,164.0,170.0,178.0,143.0,198.0,170.0,169.0,171.0
2020,1st Quintile,East,390,171.15042609503632,170.7042601113997,171.59659207867296,164.0,170.0,178.0,150.0,199.0,170.0,167.975,172.0
2020,2nd Quintile,West,1504,169.65704867917526,169.41546368528245,169.89863367306808,163.0,169.0,176.0,143.5,195.5,169.0,168.0,170.0
2020,2nd Quintile,East,513,170.16037614696248,169.74240781030852,170.57834448361643,163.0,169.80604058540018,177.0,142.0,198.0,170.0,169.0,172.0
2020,3rd Quintile,West,2121,170.5463433356857,170.3390473567079,170.75363931466347,163.0,170.0,178.0,144.0,200.5,170.0,170.0,171.0
2020,3rd Quintile,East,832,171.12179523624863,170.78405127776452,171.45953919473274,164.0,171.0,178.0,143.0,199.0,171.0,170.0,172.025
2020,4th Quintile,West,4036,171.47352950043603,171.32873540978844,171.61832359108362,165.0,171.0,178.0,145.5,197.5,171.0,170.0,172.0
2020,4th Quintile,East,1410,170.6024060404702,170.3652744422881,170.83953763865233,164.0,170.0,178.0,143.0,198.0,170.0,169.0,170.0
2020,5th Quintile,West,9778,173.59193841887404,173.49853506716735,173.68534177058072,167.0,173.0,180.0,147.5,199.5,173.0,172.0,173.0
2020,5th Quintile,East,1952,172.9918625526477,172.7786198033797,173.20510530191567,165.0,173.0,180.0,142.5,202.5,173.0,172.0,174.0
2021,1st Quintile,West,,,,,,,,,,,,
2021,1st Quintile,East,,,,,,,,,,,,
2021,2nd Quintile,West,,,,,,,,,,,,
2021,2nd Quintile,East,,,,,,,,,,,,
2021,3rd Quintile,West,,,,,,,,,,,,
2021,3rd Quintile,East,,,,,,,,,,,,
2021,4th Quintile,West,,,,,,,,,,,,
2021,4th Quintile,East,,,,,,,,,,,,
2021,5th Quintile,West,,,,,,,,,,,,
2021,5th Quintile,East,,,,,,,,,,,,
