year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,3rd Quintile,Urban regions,,,,,,,,,,,,
1993,3rd Quintile,Rural regions,,,,,,,,,,,,
1993,4th Quintile,Urban regions,,,,,,,,,,,,
1993,4th Quintile,Rural regions,,,,,,,,,,,,
1993,5th Quintile,Urban regions,,,,,,,,,,,,
1993,5th Quintile,Rural regions,,,,,,,,,,,,
1994,1st Quintile,Urban regions,,,,,,,,,,,,
1994,1st Quintile,Rural regions,,,,,,,,,,,,
1994,2nd Quintile,Urban regions,,,,,,,,,,,,
1994,2nd Quintile,Rural regions,,,,,,,,,,,,
1994,3rd Quintile,Urban regions,,,,,,,,,,,,
1994,3rd Quintile,Rural regions,,,,,,,,,,,,
1994,4th Quintile,Urban regions,,,,,,,,,,,,
1994,4th Quintile,Rural regions,,,,,,,,,,,,
1994,5th Quintile,Urban regions,,,,,,,,,,,,
1994,5th Quintile,Rural regions,,,,,,,,,,,,
1995,1st Quintile,Urban regions,,,,,,,,,,,,
1995,1st Quintile,Rural regions,,,,,,,,,,,,
1995,2nd Quintile,Urban regions,,,,,,,,,,,,
1995,2nd Quintile,Rural regions,,,,,,,,,,,,
1995,3rd Quintile,Urban regions,,,,,,,,,,,,
1995,3rd Quintile,Rural regions,,,,,,,,,,,,
1995,4th Quintile,Urban regions,,,,,,,,,,,,
1995,4th Quintile,Rural regions,,,,,,,,,,,,
1995,5th Quintile,Urban regions,,,,,,,,,,,,
1995,5th Quintile,Rural regions,,,,,,,,,,,,
1996,1st Quintile,Urban regions,,,,,,,,,,,,
1996,1st Quintile,Rural regions,,,,,,,,,,,,
1996,2nd Quintile,Urban regions,,,,,,,,,,,,
1996,2nd Quintile,Rural regions,,,,,,,,,,,,
1996,3rd Quintile,Urban regions,,,,,,,,,,,,
1996,3rd Quintile,Rural regions,,,,,,,,,,,,
1996,4th Quintile,Urban regions,,,,,,,,,,,,
1996,4th Quintile,Rural regions,,,,,,,,,,,,
1996,5th Quintile,Urban regions,,,,,,,,,,,,
1996,5th Quintile,Rural regions,,,,,,,,,,,,
1997,1st Quintile,Urban regions,,,,,,,,,,,,
1997,1st Quintile,Rural regions,,,,,,,,,,,,
1997,2nd Quintile,Urban regions,,,,,,,,,,,,
1997,2nd Quintile,Rural regions,,,,,,,,,,,,
1997,3rd Quintile,Urban regions,,,,,,,,,,,,
1997,3rd Quintile,Rural regions,,,,,,,,,,,,
1997,4th Quintile,Urban regions,,,,,,,,,,,,
1997,4th Quintile,Rural regions,,,,,,,,,,,,
1997,5th Quintile,Urban regions,,,,,,,,,,,,
1997,5th Quintile,Rural regions,,,,,,,,,,,,
1998,1st Quintile,Urban regions,,,,,,,,,,,,
1998,1st Quintile,Rural regions,,,,,,,,,,,,
1998,2nd Quintile,Urban regions,,,,,,,,,,,,
1998,2nd Quintile,Rural regions,,,,,,,,,,,,
1998,3rd Quintile,Urban regions,,,,,,,,,,,,
1998,3rd Quintile,Rural regions,,,,,,,,,,,,
1998,4th Quintile,Urban regions,,,,,,,,,,,,
1998,4th Quintile,Rural regions,,,,,,,,,,,,
1998,5th Quintile,Urban regions,,,,,,,,,,,,
1998,5th Quintile,Rural regions,,,,,,,,,,,,
1999,1st Quintile,Urban regions,,,,,,,,,,,,
1999,1st Quintile,Rural regions,,,,,,,,,,,,
1999,2nd Quintile,Urban regions,,,,,,,,,,,,
1999,2nd Quintile,Rural regions,,,,,,,,,,,,
1999,3rd Quintile,Urban regions,,,,,,,,,,,,
1999,3rd Quintile,Rural regions,,,,,,,,,,,,
1999,4th Quintile,Urban regions,,,,,,,,,,,,
1999,4th Quintile,Rural regions,,,,,,,,,,,,
1999,5th Quintile,Urban regions,,,,,,,,,,,,
1999,5th Quintile,Rural regions,,,,,,,,,,,,
2000,1st Quintile,Urban regions,,,,,,,,,,,,
2000,1st Quintile,Rural regions,,,,,,,,,,,,
2000,2nd Quintile,Urban regions,,,,,,,,,,,,
2000,2nd Quintile,Rural regions,,,,,,,,,,,,
2000,3rd Quintile,Urban regions,,,,,,,,,,,,
2000,3rd Quintile,Rural regions,,,,,,,,,,,,
2000,4th Quintile,Urban regions,,,,,,,,,,,,
2000,4th Quintile,Rural regions,,,,,,,,,,,,
2000,5th Quintile,Urban regions,,,,,,,,,,,,
2000,5th Quintile,Rural regions,,,,,,,,,,,,
2001,1st Quintile,Urban regions,,,,,,,,,,,,
2001,1st Quintile,Rural regions,,,,,,,,,,,,
2001,2nd Quintile,Urban regions,,,,,,,,,,,,
2001,2nd Quintile,Rural regions,,,,,,,,,,,,
2001,3rd Quintile,Urban regions,,,,,,,,,,,,
2001,3rd Quintile,Rural regions,,,,,,,,,,,,
2001,4th Quintile,Urban regions,,,,,,,,,,,,
2001,4th Quintile,Rural regions,,,,,,,,,,,,
2001,5th Quintile,Urban regions,,,,,,,,,,,,
2001,5th Quintile,Rural regions,,,,,,,,,,,,
2002,1st Quintile,Urban regions,2164,169.10335,168.71118,169.49553,162.00000,168.00000,175.00000,142.50000,194.50000,168.0,168.00000,169.00000
2002,1st Quintile,Rural regions,1291,169.05456,168.57199,169.53712,163.00000,168.00000,175.00000,145.00000,193.00000,168.0,168.00000,170.00000
2002,2nd Quintile,Urban regions,2367,169.71663,169.35457,170.07869,163.00000,170.00000,176.00000,143.50000,195.50000,170.0,168.00000,170.00000
2002,2nd Quintile,Rural regions,1542,170.05338,169.60515,170.50161,164.00000,170.00000,176.00000,146.00000,194.00000,170.0,169.00000,170.00000
2002,3rd Quintile,Urban regions,2567,170.99888,170.63910,171.35865,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,171.00000
2002,3rd Quintile,Rural regions,1456,171.04088,170.58791,171.49386,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,172.00000
2002,4th Quintile,Urban regions,2753,171.84727,171.51000,172.18453,165.00000,172.00000,178.00000,146.0,197.50000,172.0,171.00000,172.00000
2002,4th Quintile,Rural regions,1605,171.60446,171.16341,172.04550,165.00000,171.00000,178.00000,145.50000,195.0,171.0,170.00000,172.00000
2002,5th Quintile,Urban regions,3679,172.68570,172.38082,172.99057,165.00000,172.00000,180.00000,142.50000,202.50000,172.0,172.00000,173.00000
2002,5th Quintile,Rural regions,1309,172.75279,172.27263,173.23294,166.00000,172.00000,179.00000,148.0,198.50000,172.0,172.00000,174.00000
2003,1st Quintile,Urban regions,,,,,,,,,,,,
2003,1st Quintile,Rural regions,,,,,,,,,,,,
2003,2nd Quintile,Urban regions,,,,,,,,,,,,
2003,2nd Quintile,Rural regions,,,,,,,,,,,,
2003,3rd Quintile,Urban regions,,,,,,,,,,,,
2003,3rd Quintile,Rural regions,,,,,,,,,,,,
2003,4th Quintile,Urban regions,,,,,,,,,,,,
2003,4th Quintile,Rural regions,,,,,,,,,,,,
2003,5th Quintile,Urban regions,,,,,,,,,,,,
2003,5th Quintile,Rural regions,,,,,,,,,,,,
2004,1st Quintile,Urban regions,2048,169.40553,168.99742,169.81364,163.00000,168.00000,176.00000,143.50000,195.50000,168.0,168.00000,170.00000
2004,1st Quintile,Rural regions,1191,169.23097,168.69328,169.76866,163.00000,168.00000,175.00000,145.00000,193.00000,168.0,168.00000,169.00000
2004,2nd Quintile,Urban regions,2305,170.19543,169.81996,170.57090,164.00000,170.00000,176.00000,146.00000,194.00000,170.0,169.00000,170.00000
2004,2nd Quintile,Rural regions,1456,170.14357,169.69644,170.59070,164.00000,170.00000,176.00000,146.00000,194.00000,170.0,169.00000,170.00000
2004,3rd Quintile,Urban regions,2508,171.03816,170.67350,171.40282,164.00000,171.00000,178.00000,145.0,199.00000,171.0,170.00000,172.00000
2004,3rd Quintile,Rural regions,1492,171.08349,170.61803,171.54896,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,172.00000
2004,4th Quintile,Urban regions,2842,171.72245,171.37905,172.06585,165.00000,172.00000,178.00000,145.50000,197.50000,172.0,170.00000,172.00000
2004,4th Quintile,Rural regions,1495,171.24304,170.78837,171.69771,165.00000,170.62685,178.00000,145.50000,197.50000,170.0,170.00000,172.00000
2004,5th Quintile,Urban regions,4599,173.20976,172.93705,173.48248,166.00000,173.00000,180.00000,145.00000,201.00000,173.0,172.00000,173.00000
2004,5th Quintile,Rural regions,1578,172.65471,172.21742,173.09199,166.00000,172.00000,179.00000,146.50000,198.50000,172.0,172.00000,174.00000
2005,1st Quintile,Urban regions,,,,,,,,,,,,
2005,1st Quintile,Rural regions,,,,,,,,,,,,
2005,2nd Quintile,Urban regions,,,,,,,,,,,,
2005,2nd Quintile,Rural regions,,,,,,,,,,,,
2005,3rd Quintile,Urban regions,,,,,,,,,,,,
2005,3rd Quintile,Rural regions,,,,,,,,,,,,
2005,4th Quintile,Urban regions,,,,,,,,,,,,
2005,4th Quintile,Rural regions,,,,,,,,,,,,
2005,5th Quintile,Urban regions,,,,,,,,,,,,
2005,5th Quintile,Rural regions,,,,,,,,,,,,
2006,1st Quintile,Urban regions,1938,169.73299,169.31383,170.15215,163.00000,169.00000,176.00000,143.50000,195.50000,169.0,168.00000,170.00000
2006,1st Quintile,Rural regions,1070,169.76309,169.20125,170.32492,164.00000,169.00000,176.00000,146.00000,194.00000,169.0,168.00000,170.00000
2006,2nd Quintile,Urban regions,2042,169.70825,169.31200,170.10450,163.00000,169.00000,176.00000,143.50000,195.50000,169.0,168.00000,170.00000
2006,2nd Quintile,Rural regions,1330,170.43978,169.94962,170.92993,164.00000,170.00000,177.36565,146.0,197.41413,170.0,169.00000,170.00000
2006,3rd Quintile,Urban regions,2214,171.09191,170.69838,171.48544,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,172.00000
2006,3rd Quintile,Rural regions,1413,170.95300,170.44377,171.46224,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,172.00000
2006,4th Quintile,Urban regions,2676,172.07674,171.72536,172.42811,165.00000,172.00000,178.00000,146.0,197.50000,172.0,171.00000,172.00000
2006,4th Quintile,Rural regions,1346,171.53539,171.03043,172.04035,165.00000,171.00000,178.00000,145.50000,197.50000,171.0,170.00000,172.00000
2006,5th Quintile,Urban regions,4154,173.22064,172.93220,173.50908,166.00000,173.00000,180.00000,145.00000,201.00000,173.0,172.00000,174.00000
2006,5th Quintile,Rural regions,1407,172.84618,172.39694,173.29543,165.00000,173.00000,179.00000,146.0,200.00000,173.0,172.00000,174.00000
2007,1st Quintile,Urban regions,,,,,,,,,,,,
2007,1st Quintile,Rural regions,,,,,,,,,,,,
2007,2nd Quintile,Urban regions,,,,,,,,,,,,
2007,2nd Quintile,Rural regions,,,,,,,,,,,,
2007,3rd Quintile,Urban regions,,,,,,,,,,,,
2007,3rd Quintile,Rural regions,,,,,,,,,,,,
2007,4th Quintile,Urban regions,,,,,,,,,,,,
2007,4th Quintile,Rural regions,,,,,,,,,,,,
2007,5th Quintile,Urban regions,,,,,,,,,,,,
2007,5th Quintile,Rural regions,,,,,,,,,,,,
2008,1st Quintile,Urban regions,1905,169.50718,169.08607,169.92830,163.00000,169.00000,176.00000,143.50000,195.50000,169.0,168.00000,170.00000
2008,1st Quintile,Rural regions,1119,169.80314,169.23451,170.37176,163.00000,169.00000,176.00000,143.50000,195.50000,169.0,168.00000,170.00000
2008,2nd Quintile,Urban regions,2085,170.05393,169.64863,170.45923,163.00000,170.00000,176.00000,143.50000,195.50000,170.0,168.00000,170.00000
2008,2nd Quintile,Rural regions,1327,170.43243,169.93285,170.93201,164.00000,170.00000,177.00000,145.0,196.50000,170.0,170.00000,170.00000
2008,3rd Quintile,Urban regions,2304,171.24360,170.86734,171.61986,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,172.00000
2008,3rd Quintile,Rural regions,1557,171.81035,171.33529,172.28541,165.00000,171.00000,178.00000,145.50000,197.50000,171.0,170.00000,172.00000
2008,4th Quintile,Urban regions,2594,172.40248,172.04126,172.76370,165.00000,172.00000,180.00000,142.50000,202.50000,172.0,171.97500,173.00000
2008,4th Quintile,Rural regions,1325,172.17251,171.67413,172.67090,165.00000,172.00000,178.00000,146.0,197.50000,172.0,170.00000,172.02500
2008,5th Quintile,Urban regions,3946,173.52423,173.22584,173.82261,167.00000,173.00000,180.00000,147.50000,199.50000,173.0,172.00000,174.00000
2008,5th Quintile,Rural regions,1350,172.92948,172.45011,173.40885,166.00000,173.00000,180.00000,148.0,201.00000,173.0,172.00000,174.00000
2009,1st Quintile,Urban regions,,,,,,,,,,,,
2009,1st Quintile,Rural regions,,,,,,,,,,,,
2009,2nd Quintile,Urban regions,,,,,,,,,,,,
2009,2nd Quintile,Rural regions,,,,,,,,,,,,
2009,3rd Quintile,Urban regions,,,,,,,,,,,,
2009,3rd Quintile,Rural regions,,,,,,,,,,,,
2009,4th Quintile,Urban regions,,,,,,,,,,,,
2009,4th Quintile,Rural regions,,,,,,,,,,,,
2009,5th Quintile,Urban regions,,,,,,,,,,,,
2009,5th Quintile,Rural regions,,,,,,,,,,,,
2010,1st Quintile,Urban regions,1689,169.56435,169.10365,170.02504,163.00000,169.00000,176.00000,143.50000,195.50000,169.0,168.00000,170.00000
2010,1st Quintile,Rural regions,930,169.36016,168.74922,169.97110,163.00000,169.00000,175.00000,145.00000,193.00000,169.0,168.00000,170.00000
2010,2nd Quintile,Urban regions,1788,169.74216,169.30618,170.17813,163.00000,169.00000,176.00000,146.0,195.50000,169.0,168.00000,170.00000
2010,2nd Quintile,Rural regions,1244,170.83004,170.30963,171.35044,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,169.00000,172.00000
2010,3rd Quintile,Urban regions,1919,171.36646,170.93896,171.79396,164.00000,171.00000,178.00000,147.0,199.00000,171.0,170.00000,172.00000
2010,3rd Quintile,Rural regions,1321,171.08853,170.57584,171.60123,165.00000,170.00000,178.00000,148.0,197.50000,170.0,170.00000,172.00000
2010,4th Quintile,Urban regions,2275,172.58435,172.20381,172.96489,165.00000,173.00000,180.00000,142.50000,202.50000,173.0,172.00000,174.00000
2010,4th Quintile,Rural regions,1212,172.25259,171.73664,172.76854,165.00000,172.00000,178.00000,148.0,197.50000,172.0,170.00000,174.00000
2010,5th Quintile,Urban regions,3340,173.59187,173.27621,173.90753,167.00000,173.00000,180.00000,147.50000,199.50000,173.0,172.00000,174.00000
2010,5th Quintile,Rural regions,1049,173.03512,172.49213,173.57811,166.00000,174.00000,180.00000,149.0,201.00000,174.0,172.00000,175.00000
2011,1st Quintile,Urban regions,,,,,,,,,,,,
2011,1st Quintile,Rural regions,,,,,,,,,,,,
2011,2nd Quintile,Urban regions,,,,,,,,,,,,
2011,2nd Quintile,Rural regions,,,,,,,,,,,,
2011,3rd Quintile,Urban regions,,,,,,,,,,,,
2011,3rd Quintile,Rural regions,,,,,,,,,,,,
2011,4th Quintile,Urban regions,,,,,,,,,,,,
2011,4th Quintile,Rural regions,,,,,,,,,,,,
2011,5th Quintile,Urban regions,,,,,,,,,,,,
2011,5th Quintile,Rural regions,,,,,,,,,,,,
2012,1st Quintile,Urban regions,1995,169.80592,169.38298,170.22886,163.00000,170.00000,176.00000,143.50000,195.50000,170.0,169.00000,170.00000
2012,1st Quintile,Rural regions,1195,170.22592,169.68166,170.77017,164.00000,170.00000,177.00000,144.50000,196.50000,170.0,168.00000,170.00000
2012,2nd Quintile,Urban regions,1962,170.00627,169.58837,170.42418,163.00000,170.00000,176.00000,144.0,195.50000,170.0,169.00000,170.00000
2012,2nd Quintile,Rural regions,1317,170.03670,169.52239,170.55101,163.00000,170.00000,176.00000,144.0,195.50000,170.0,168.00000,170.00000
2012,3rd Quintile,Urban regions,2133,171.19774,170.79634,171.59914,164.00000,170.00000,178.00000,147.0,199.00000,170.0,170.00000,172.00000
2012,3rd Quintile,Rural regions,1438,171.19010,170.70582,171.67437,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,169.97500,172.00000
2012,4th Quintile,Urban regions,2481,172.15581,171.79161,172.52001,165.00000,172.00000,179.00000,144.00000,200.00000,172.0,171.00000,172.00000
2012,4th Quintile,Rural regions,1383,171.55423,171.05354,172.05492,164.00000,170.00000,178.00000,146.0,199.00000,170.0,170.00000,172.00000
2012,5th Quintile,Urban regions,3341,173.75493,173.43060,174.07925,167.00000,173.00000,180.00000,147.50000,199.50000,173.0,173.00000,174.00000
2012,5th Quintile,Rural regions,1238,173.48518,172.96974,174.00061,166.00000,174.00000,180.00000,149.0,201.00000,174.0,173.00000,175.00000
2013,1st Quintile,Urban regions,,,,,,,,,,,,
2013,1st Quintile,Rural regions,,,,,,,,,,,,
2013,2nd Quintile,Urban regions,,,,,,,,,,,,
2013,2nd Quintile,Rural regions,,,,,,,,,,,,
2013,3rd Quintile,Urban regions,,,,,,,,,,,,
2013,3rd Quintile,Rural regions,,,,,,,,,,,,
2013,4th Quintile,Urban regions,,,,,,,,,,,,
2013,4th Quintile,Rural regions,,,,,,,,,,,,
2013,5th Quintile,Urban regions,,,,,,,,,,,,
2013,5th Quintile,Rural regions,,,,,,,,,,,,
2014,1st Quintile,Urban regions,3827,169.85554,169.54203,170.16905,163.00000,170.00000,176.00000,143.50000,195.50000,170.0,169.00000,170.00000
2014,1st Quintile,Rural regions,2182,170.35630,169.93369,170.77891,163.00000,170.00000,178.00000,140.50000,200.50000,170.0,169.00000,170.00000
2014,2nd Quintile,Urban regions,3467,170.61136,170.28964,170.93308,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,170.00000
2014,2nd Quintile,Rural regions,2164,170.42614,170.03277,170.81950,164.00000,170.00000,177.00000,144.50000,196.50000,170.0,169.00000,170.00000
2014,3rd Quintile,Urban regions,3229,171.66596,171.33092,172.00099,165.00000,171.00000,178.00000,147.0,197.50000,171.0,170.00000,172.00000
2014,3rd Quintile,Rural regions,2011,171.40727,170.99896,171.81557,165.00000,170.00000,178.00000,145.50000,197.50000,170.0,170.00000,172.00000
2014,4th Quintile,Urban regions,3401,172.41665,172.09737,172.73593,165.00000,172.00000,179.00000,144.00000,200.00000,172.0,171.00000,172.00000
2014,4th Quintile,Rural regions,1832,172.29104,171.86391,172.71816,165.00000,172.00000,178.00000,148.0,197.50000,172.0,171.00000,173.00000
2014,5th Quintile,Urban regions,4059,173.92369,173.62900,174.21838,167.28797,174.00000,180.00000,148.21994,199.06804,174.0,173.00000,174.00000
2014,5th Quintile,Rural regions,1388,173.71743,173.22757,174.20729,167.00000,174.00000,180.00000,150.0,199.50000,174.0,173.00000,175.00000
2015,1st Quintile,Urban regions,,,,,,,,,,,,
2015,1st Quintile,Rural regions,,,,,,,,,,,,
2015,2nd Quintile,Urban regions,,,,,,,,,,,,
2015,2nd Quintile,Rural regions,,,,,,,,,,,,
2015,3rd Quintile,Urban regions,,,,,,,,,,,,
2015,3rd Quintile,Rural regions,,,,,,,,,,,,
2015,4th Quintile,Urban regions,,,,,,,,,,,,
2015,4th Quintile,Rural regions,,,,,,,,,,,,
2015,5th Quintile,Urban regions,,,,,,,,,,,,
2015,5th Quintile,Rural regions,,,,,,,,,,,,
2016,1st Quintile,Urban regions,3259,170.80343,170.46459,171.14227,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,170.00000
2016,1st Quintile,Rural regions,1902,170.69715,170.26122,171.13309,164.00000,170.00000,178.00000,145.0,199.00000,170.0,169.00000,171.00000
2016,2nd Quintile,Urban regions,3113,170.60563,170.26353,170.94772,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,169.00000,171.00000
2016,2nd Quintile,Rural regions,2051,170.30470,169.89385,170.71555,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,169.00000,170.00000
2016,3rd Quintile,Urban regions,2889,171.82354,171.46921,172.17787,165.00000,172.00000,178.00000,145.50000,197.50000,172.0,170.00000,172.00000
2016,3rd Quintile,Rural regions,1780,171.66804,171.23200,172.10409,165.00000,172.00000,178.00000,146.0,197.50000,172.0,170.00000,172.00000
2016,4th Quintile,Urban regions,3047,172.40610,172.07307,172.73913,165.00000,172.00000,179.00000,144.00000,200.00000,172.0,171.00000,172.00000
2016,4th Quintile,Rural regions,1631,172.33797,171.88579,172.79014,165.00000,172.00000,178.00000,148.0,197.50000,172.0,170.00000,173.00000
2016,5th Quintile,Urban regions,3629,173.82161,173.50152,174.14171,167.00000,173.00000,180.00000,147.50000,199.50000,173.0,173.00000,174.00000
2016,5th Quintile,Rural regions,1271,173.40144,172.90182,173.90107,166.00000,174.00000,180.00000,149.0,201.00000,174.0,173.00000,175.00000
2017,1st Quintile,Urban regions,,,,,,,,,,,,
2017,1st Quintile,Rural regions,,,,,,,,,,,,
2017,2nd Quintile,Urban regions,,,,,,,,,,,,
2017,2nd Quintile,Rural regions,,,,,,,,,,,,
2017,3rd Quintile,Urban regions,,,,,,,,,,,,
2017,3rd Quintile,Rural regions,,,,,,,,,,,,
2017,4th Quintile,Urban regions,,,,,,,,,,,,
2017,4th Quintile,Rural regions,,,,,,,,,,,,
2017,5th Quintile,Urban regions,,,,,,,,,,,,
2017,5th Quintile,Rural regions,,,,,,,,,,,,
2018,1st Quintile,Urban regions,4811,170.51049,170.23316,170.78782,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,170.00000,170.00000
2018,1st Quintile,Rural regions,2501,170.78311,170.39479,171.17143,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,168.97500,172.00000
2018,2nd Quintile,Urban regions,3329,170.54086,170.19991,170.88182,163.00000,170.00000,178.00000,140.50000,200.50000,170.0,170.00000,170.00000
2018,2nd Quintile,Rural regions,2095,170.64167,170.23132,171.05203,164.00000,170.00000,178.00000,143.00000,199.00000,170.0,169.00000,171.00000
2018,3rd Quintile,Urban regions,3019,171.56003,171.21519,171.90488,165.00000,171.00000,178.00000,145.50000,197.50000,171.0,170.00000,172.00000
2018,3rd Quintile,Rural regions,1856,171.04184,170.61854,171.46515,164.00000,170.00000,178.00000,146.0,199.00000,170.0,170.00000,172.00000
2018,4th Quintile,Urban regions,3102,172.63137,172.29101,172.97172,165.00000,172.00000,180.00000,142.50000,202.50000,172.0,171.00000,173.00000
2018,4th Quintile,Rural regions,1680,172.92478,172.46351,173.38605,165.00000,172.00000,180.00000,145.0,202.50000,172.0,172.00000,173.02500
2018,5th Quintile,Urban regions,3757,174.14043,173.83078,174.45008,168.00000,174.00000,181.00000,148.50000,200.50000,174.0,173.00000,175.00000
2018,5th Quintile,Rural regions,1365,173.86443,173.37612,174.35274,167.00000,174.00000,180.00000,149.0,199.50000,174.0,173.00000,175.00000
2019,1st Quintile,Urban regions,,,,,,,,,,,,
2019,1st Quintile,Rural regions,,,,,,,,,,,,
2019,2nd Quintile,Urban regions,,,,,,,,,,,,
2019,2nd Quintile,Rural regions,,,,,,,,,,,,
