year,age_gr,migback,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No migration background,No,0.93812,2296,2296,0.92826,0.94798
2009,17-29 y.,Direct migration background,No,0.94495,174,174,0.91097,0.97894
2009,17-29 y.,Indirect migration background,No,0.91213,385,385,0.88381,0.94044
2009,30-45 y.,No migration background,No,0.99933,3874,3874,0.99852,1.00015
2009,46-65 y.,No migration background,No,0.99843,5656,5656,0.99739,0.99946
2009,46-65 y.,Direct migration background,No,0.99102,617,617,0.98357,0.99847
2009,66 and older,No migration background,Yes,0.00956,35,3821,0.00647,0.01265
2009,66 and older,No migration background,No,0.99044,3786,3821,0.98735,0.99353
2009,66 and older,Direct migration background,No,0.98027,330,330,0.96524,0.99530
2011,17-29 y.,No migration background,No,0.84941,2395,2395,0.83508,0.86373
2011,17-29 y.,Direct migration background,No,0.75771,215,215,0.70030,0.81512
2011,17-29 y.,Indirect migration background,No,0.81115,384,384,0.77195,0.85035
2011,30-45 y.,No migration background,No,0.80600,3955,3955,0.79367,0.81832
2011,30-45 y.,Direct migration background,No,0.69137,588,588,0.65401,0.72874
2011,30-45 y.,Indirect migration background,No,0.80094,312,312,0.75656,0.84532
2011,46-65 y.,No migration background,No,0.95834,6889,6889,0.95362,0.96306
2011,46-65 y.,Direct migration background,No,0.95130,791,791,0.93629,0.96631
2011,46-65 y.,Indirect migration background,No,0.92745,89,89,0.87325,0.98165
2011,66 and older,No migration background,Yes,0.00973,44,4696,0.00692,0.01254
2011,66 and older,No migration background,No,0.98942,4652,4696,0.98650,0.99235
2011,66 and older,Direct migration background,No,0.97533,412,412,0.96033,0.99033
2013,17-29 y.,No migration background,No,0.81998,2047,2047,0.80333,0.83662
2013,17-29 y.,Direct migration background,No,0.32611,173,173,0.25605,0.39617
2013,17-29 y.,Indirect migration background,No,0.40354,315,315,0.34927,0.45781
2013,30-45 y.,No migration background,No,0.80120,3303,3303,0.78759,0.81481
2013,30-45 y.,Direct migration background,No,0.32380,490,490,0.28232,0.36527
2013,30-45 y.,Indirect migration background,No,0.50884,279,279,0.45007,0.56761
2013,46-65 y.,No migration background,No,0.94583,6524,6524,0.94034,0.95133
2013,46-65 y.,Direct migration background,No,0.62530,683,683,0.58897,0.66163
2013,46-65 y.,Indirect migration background,No,0.85497,102,102,0.78630,0.92365
2013,66 and older,No migration background,Yes,0.00843,37,4551,0.00577,0.01109
2013,66 and older,No migration background,No,0.98973,4514,4551,0.98681,0.99266
2013,66 and older,Direct migration background,No,0.92055,374,374,0.89310,0.94800
2015,17-29 y.,No migration background,No,0.92053,2559,2559,0.91005,0.93101
2015,17-29 y.,Direct migration background,No,0.66843,590,590,0.63041,0.70645
2015,17-29 y.,Indirect migration background,No,0.91682,772,772,0.89733,0.93631
2015,30-45 y.,No migration background,No,0.99134,4771,4771,0.98871,0.99397
2015,30-45 y.,Direct migration background,No,0.82119,1969,1969,0.80425,0.83812
2015,30-45 y.,Indirect migration background,No,0.96935,610,610,0.95566,0.98304
2015,46-65 y.,No migration background,No,0.99644,7270,7270,0.99507,0.99781
2015,46-65 y.,Direct migration background,No,0.94818,1424,1424,0.93666,0.95969
2015,46-65 y.,Indirect migration background,No,0.99801,175,175,0.99139,1.00463
2015,66 and older,No migration background,Yes,0.00979,40,4448,0.00689,0.01268
