year,pgisced97,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Pre-primary Level,No,0.63005,313,313,0.57647,0.68362
2009,Primary Level,No,0.96579,163,163,0.93780,0.99378
2009,Lower Secondary Level,No,0.96352,1769,1769,0.95478,0.97226
2009,Upper Secondary Level,No,0.99789,9040,9040,0.99694,0.99883
2009,Post-secondary Non-tertiary Level,No,0.99865,996,996,0.99637,1.00093
2009,First Stage of Tertiary Education,No,0.99933,1330,1330,0.99795,1.00072
2009,Second Stage of Tertiary Education,No,0.99909,4032,4032,0.99817,1.00002
2011,Pre-primary Level,No,0.47082,313,313,0.41543,0.52620
2011,Primary Level,No,0.83114,228,228,0.78240,0.87987
2011,Lower Secondary Level,No,0.88194,2140,2140,0.86826,0.89561
2011,Upper Secondary Level,No,0.92419,10467,10467,0.91912,0.92926
2011,Post-secondary Non-tertiary Level,No,0.87340,1201,1201,0.85458,0.89221
2011,First Stage of Tertiary Education,No,0.93987,1445,1445,0.92761,0.95214
2011,Second Stage of Tertiary Education,No,0.90995,4580,4580,0.90166,0.91825
2013,Pre-primary Level,No,0.37902,260,260,0.31993,0.43810
2013,Primary Level,No,0.58601,190,190,0.51579,0.65623
2013,Lower Secondary Level,No,0.75448,1834,1834,0.73478,0.77419
2013,Upper Secondary Level,No,0.87214,9378,9378,0.86539,0.87890
2013,Post-secondary Non-tertiary Level,No,0.75813,1097,1097,0.73278,0.78348
2013,First Stage of Tertiary Education,No,0.92522,1318,1318,0.91101,0.93943
2013,Second Stage of Tertiary Education,No,0.85443,4460,4460,0.84407,0.86478
2015,Pre-primary Level,No,0.51908,350,350,0.46666,0.57150
2015,Primary Level,No,0.89996,405,405,0.87070,0.92922
2015,Lower Secondary Level,No,0.93645,2653,2653,0.92717,0.94574
2015,Upper Secondary Level,Yes,0.00341,31,11647,0.00235,0.00447
2015,Upper Secondary Level,No,0.98195,11616,11647,0.97953,0.98436
2015,Post-secondary Non-tertiary Level,No,0.96910,1953,1953,0.96142,0.97677
2015,First Stage of Tertiary Education,No,0.99388,1519,1519,0.98996,0.99780
2015,Second Stage of Tertiary Education,No,0.96180,5865,5865,0.95689,0.96670
2017,Pre-primary Level,No,0.54510,410,410,0.49684,0.59336
2017,Primary Level,No,0.86971,449,449,0.83854,0.90088
2017,Lower Secondary Level,No,0.95918,2726,2726,0.95175,0.96661
2017,Upper Secondary Level,Yes,0.00459,35,12068,0.00338,0.00579
2017,Upper Secondary Level,No,0.99239,12033,12068,0.99084,0.99394
2017,Post-secondary Non-tertiary Level,No,0.99723,2213,2213,0.99503,0.99942
2017,First Stage of Tertiary Education,No,0.99841,1533,1533,0.99642,1.00041
2017,Second Stage of Tertiary Education,No,0.99289,6508,6508,0.99085,0.99493
2019,Pre-primary Level,No,0.59722,331,331,0.54430,0.65014
2019,Primary Level,No,0.85314,386,386,0.81778,0.88849
2019,Lower Secondary Level,No,0.94919,2410,2410,0.94042,0.95796
2019,Upper Secondary Level,Yes,0.00355,36,11140,0.00244,0.00465
2019,Upper Secondary Level,No,0.99308,11104,11140,0.99154,0.99462
2019,Post-secondary Non-tertiary Level,No,0.99602,2173,2173,0.99337,0.99867
2019,First Stage of Tertiary Education,No,0.99452,1658,1658,0.99096,0.99807
2019,Second Stage of Tertiary Education,No,0.99101,7005,7005,0.98880,0.99322
2021,Pre-primary Level,No,0.50868,191,191,0.43759,0.57976
2021,Primary Level,No,0.90774,922,922,0.88905,0.92643
2021,Lower Secondary Level,No,0.95718,1735,1735,0.94765,0.96671
2021,Upper Secondary Level,No,0.98466,7283,7283,0.98184,0.98748
2021,Post-secondary Non-tertiary Level,No,0.99532,1584,1584,0.99196,0.99868
2021,First Stage of Tertiary Education,No,0.99041,991,991,0.98434,0.99648
2021,Second Stage of Tertiary Education,No,0.98730,5628,5628,0.98437,0.99023
