year,age_gr,quintil_oecd,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,1st Quintile,No,0.93449,715,715,0.91634,0.95264
2009,17-29 y.,2nd Quintile,No,0.91154,492,492,0.88642,0.93666
2009,17-29 y.,3rd Quintile,No,0.93807,553,553,0.91796,0.95818
2009,17-29 y.,4th Quintile,No,0.94679,587,587,0.92862,0.96497
2009,17-29 y.,5th Quintile,No,0.94382,506,506,0.92374,0.96391
2009,30-45 y.,1st Quintile,No,0.99664,653,653,0.99220,1.00108
2009,46-65 y.,1st Quintile,No,0.99246,783,783,0.98639,0.99852
2009,46-65 y.,2nd Quintile,No,0.99052,784,784,0.98373,0.99731
2009,66 and older,1st Quintile,No,0.98322,711,711,0.97377,0.99267
2009,66 and older,2nd Quintile,No,0.99260,1037,1037,0.98739,0.99782
2009,66 and older,3rd Quintile,No,0.99140,853,853,0.98520,0.99760
2009,66 and older,4th Quintile,No,0.99237,688,688,0.98587,0.99888
2009,66 and older,5th Quintile,No,0.98706,833,833,0.97938,0.99474
2011,17-29 y.,1st Quintile,No,0.72182,531,531,0.68366,0.75997
2011,17-29 y.,2nd Quintile,No,0.73792,424,424,0.69601,0.77983
2011,17-29 y.,3rd Quintile,No,0.87175,479,479,0.84178,0.90173
2011,17-29 y.,4th Quintile,No,0.89586,457,457,0.86782,0.92389
2011,17-29 y.,5th Quintile,No,0.92936,393,393,0.90399,0.95472
2011,30-45 y.,1st Quintile,No,0.51131,507,507,0.46775,0.55486
2011,30-45 y.,2nd Quintile,No,0.67718,660,660,0.64148,0.71288
2011,30-45 y.,3rd Quintile,No,0.80567,786,786,0.77799,0.83335
2011,30-45 y.,4th Quintile,No,0.84770,846,846,0.82347,0.87193
2011,30-45 y.,5th Quintile,No,0.87290,904,904,0.85117,0.89462
2011,46-65 y.,1st Quintile,No,0.89732,737,737,0.87539,0.91925
2011,46-65 y.,2nd Quintile,No,0.91793,737,737,0.89811,0.93776
2011,46-65 y.,3rd Quintile,No,0.96037,1020,1020,0.94840,0.97235
2011,46-65 y.,4th Quintile,No,0.97747,1306,1306,0.96942,0.98552
2011,46-65 y.,5th Quintile,No,0.98641,2068,2068,0.98142,0.99140
2011,66 and older,1st Quintile,No,0.97995,679,679,0.96940,0.99050
2011,66 and older,2nd Quintile,No,0.98427,922,922,0.97624,0.99231
2011,66 and older,3rd Quintile,No,0.99485,778,778,0.98981,0.99988
2011,66 and older,4th Quintile,No,0.99148,604,604,0.98415,0.99882
2011,66 and older,5th Quintile,No,0.98998,778,778,0.98298,0.99699
2013,17-29 y.,1st Quintile,No,0.76512,668,668,0.73295,0.79729
2013,17-29 y.,2nd Quintile,No,0.75725,466,466,0.71828,0.79622
2013,17-29 y.,3rd Quintile,No,0.84466,485,485,0.81239,0.87693
2013,17-29 y.,4th Quintile,No,0.89763,500,500,0.87103,0.92422
2013,17-29 y.,5th Quintile,No,0.89941,414,414,0.87040,0.92842
2013,30-45 y.,1st Quintile,No,0.66251,647,647,0.62604,0.69897
2013,30-45 y.,2nd Quintile,No,0.74213,787,787,0.71155,0.77272
2013,30-45 y.,3rd Quintile,No,0.81004,793,793,0.78272,0.83736
2013,30-45 y.,4th Quintile,No,0.85716,907,907,0.83438,0.87995
2013,30-45 y.,5th Quintile,No,0.89340,937,937,0.87363,0.91317
2013,46-65 y.,1st Quintile,No,0.89460,961,961,0.87517,0.91402
2013,46-65 y.,2nd Quintile,No,0.90989,964,964,0.89180,0.92798
2013,46-65 y.,3rd Quintile,No,0.94454,1262,1262,0.93191,0.95718
2013,46-65 y.,4th Quintile,No,0.96911,1662,1662,0.96079,0.97743
2013,46-65 y.,5th Quintile,No,0.98088,2460,2460,0.97547,0.98630
2013,66 and older,1st Quintile,No,0.98274,807,807,0.97374,0.99173
2013,66 and older,2nd Quintile,No,0.98910,1206,1206,0.98324,0.99497
2013,66 and older,3rd Quintile,No,0.99004,1039,1039,0.98400,0.99608
2013,66 and older,4th Quintile,No,0.99207,861,861,0.98614,0.99800
2013,66 and older,5th Quintile,No,0.99538,978,978,0.99113,0.99963
