year,age_gr,pgisced97,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,Pre-primary Level,Sometimes,0.13821,77,329,0.10086,0.17557
2007,17-29 y.,Pre-primary Level,Often,0.28625,198,329,0.23733,0.33516
2007,17-29 y.,Pre-primary Level,Very often,0.07179,54,329,0.04386,0.09973
2007,17-29 y.,Lower Secondary Level,Seldom,0.06067,35,598,0.04152,0.07982
2007,17-29 y.,Lower Secondary Level,Sometimes,0.27010,183,598,0.23448,0.30571
2007,17-29 y.,Lower Secondary Level,Often,0.44962,285,598,0.40972,0.48953
2007,17-29 y.,Lower Secondary Level,Very often,0.14032,95,598,0.11246,0.16818
2007,17-29 y.,Upper Secondary Level,Seldom,0.06027,82,1555,0.04844,0.07210
2007,17-29 y.,Upper Secondary Level,Sometimes,0.28287,394,1555,0.26048,0.30527
2007,17-29 y.,Upper Secondary Level,Often,0.48609,825,1555,0.46124,0.51094
2007,17-29 y.,Upper Secondary Level,Very often,0.15994,254,1555,0.14171,0.17816
2007,17-29 y.,Post-secondary Non-tertiary Level,Sometimes,0.17309,54,236,0.12472,0.22146
2007,17-29 y.,Post-secondary Non-tertiary Level,Often,0.58045,140,236,0.51736,0.64355
2007,17-29 y.,Post-secondary Non-tertiary Level,Very often,0.14683,42,236,0.10158,0.19209
2007,17-29 y.,First Stage of Tertiary Education,Often,0.74495,42,42,0.61152,0.87837
2007,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.17149,36,218,0.12134,0.22164
2007,17-29 y.,Second Stage of Tertiary Education,Often,0.57603,140,218,0.51028,0.64178
2007,17-29 y.,Second Stage of Tertiary Education,Very often,0.21620,42,218,0.16143,0.27098
2007,30-45 y.,Lower Secondary Level,Seldom,0.10211,38,290,0.06720,0.13702
2007,30-45 y.,Lower Secondary Level,Sometimes,0.42508,145,290,0.36808,0.48207
2007,30-45 y.,Lower Secondary Level,Often,0.33078,107,290,0.27653,0.38502
2007,30-45 y.,Upper Secondary Level,Very seldom,0.02247,55,2838,0.01702,0.02793
2007,30-45 y.,Upper Secondary Level,Seldom,0.09841,243,2838,0.08745,0.10937
2007,30-45 y.,Upper Secondary Level,Sometimes,0.30520,869,2838,0.28825,0.32215
2007,30-45 y.,Upper Secondary Level,Often,0.46822,1416,2838,0.44986,0.48658
2007,30-45 y.,Upper Secondary Level,Very often,0.10125,255,2838,0.09015,0.11235
2007,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.07898,35,520,0.05578,0.10219
2007,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.31168,152,520,0.27183,0.35153
2007,30-45 y.,Post-secondary Non-tertiary Level,Often,0.49164,279,520,0.44863,0.53465
2007,30-45 y.,Post-secondary Non-tertiary Level,Very often,0.10036,54,520,0.07451,0.12621
2007,30-45 y.,First Stage of Tertiary Education,Seldom,0.06196,39,543,0.04167,0.08226
2007,30-45 y.,First Stage of Tertiary Education,Sometimes,0.26643,150,543,0.22921,0.30365
2007,30-45 y.,First Stage of Tertiary Education,Often,0.55955,302,543,0.51776,0.60135
2007,30-45 y.,First Stage of Tertiary Education,Very often,0.08296,52,543,0.05973,0.10618
2007,30-45 y.,Second Stage of Tertiary Education,Seldom,0.06548,73,1356,0.05231,0.07866
2007,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.29786,397,1356,0.27351,0.32222
2007,30-45 y.,Second Stage of Tertiary Education,Often,0.50081,730,1356,0.47419,0.52743
2007,30-45 y.,Second Stage of Tertiary Education,Very often,0.11264,156,1356,0.09580,0.12947
2007,46-65 y.,Lower Secondary Level,Seldom,0.16212,71,454,0.12818,0.19606
2007,46-65 y.,Lower Secondary Level,Sometimes,0.44803,225,454,0.40224,0.49383
2007,46-65 y.,Lower Secondary Level,Often,0.29636,158,454,0.25431,0.33841
2007,46-65 y.,Upper Secondary Level,Very seldom,0.03536,105,3617,0.02934,0.04138
2007,46-65 y.,Upper Secondary Level,Seldom,0.11368,393,3617,0.10334,0.12403
2007,46-65 y.,Upper Secondary Level,Sometimes,0.39627,1399,3617,0.38033,0.41221
