year,age_gr,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,Very seldom,0.01020,31,3391,0.00682,0.01358
2007,17-29 y.,Seldom,0.05386,171,3391,0.04626,0.06146
2007,17-29 y.,Sometimes,0.24970,871,3391,0.23513,0.26427
2007,17-29 y.,Often,0.45729,1777,3391,0.44052,0.47406
2007,17-29 y.,Very often,0.14545,541,3391,0.13358,0.15732
2007,30-45 y.,Very seldom,0.02481,112,5691,0.02076,0.02885
2007,30-45 y.,Seldom,0.08708,440,5691,0.07976,0.09441
2007,30-45 y.,Sometimes,0.31046,1741,5691,0.29844,0.32248
2007,30-45 y.,Often,0.47436,2851,5691,0.46139,0.48733
2007,30-45 y.,Very often,0.10018,547,5691,0.09238,0.10798
2007,46-65 y.,Very seldom,0.03447,192,7041,0.03021,0.03873
2007,46-65 y.,Seldom,0.11870,726,7041,0.11115,0.12626
2007,46-65 y.,Sometimes,0.40097,2748,7041,0.38952,0.41242
2007,46-65 y.,Often,0.39225,3014,7041,0.38084,0.40365
2007,46-65 y.,Very often,0.04929,361,7041,0.04423,0.05435
2007,66 and older,Very seldom,0.04555,184,4317,0.03933,0.05178
2007,66 and older,Seldom,0.14673,575,4317,0.13617,0.15729
2007,66 and older,Sometimes,0.39961,1720,4317,0.38500,0.41422
2007,66 and older,Often,0.35051,1610,4317,0.33628,0.36475
2007,66 and older,Very often,0.04925,228,4317,0.04279,0.05570
2008,17-29 y.,Very seldom,0.01364,33,3146,0.00959,0.01770
2008,17-29 y.,Seldom,0.05570,171,3146,0.04769,0.06372
2008,17-29 y.,Sometimes,0.26880,871,3146,0.25330,0.28429
2008,17-29 y.,Often,0.46143,1616,3146,0.44401,0.47885
2008,17-29 y.,Very often,0.12441,455,3146,0.11287,0.13594
2008,30-45 y.,Very seldom,0.02213,92,5157,0.01811,0.02614
2008,30-45 y.,Seldom,0.08203,372,5157,0.07454,0.08952
2008,30-45 y.,Sometimes,0.33387,1628,5157,0.32100,0.34674
2008,30-45 y.,Often,0.46859,2577,5157,0.45497,0.48221
2008,30-45 y.,Very often,0.09068,488,5157,0.08285,0.09852
2008,46-65 y.,Very seldom,0.03807,187,6671,0.03348,0.04267
2008,46-65 y.,Seldom,0.12484,717,6671,0.11691,0.13277
2008,46-65 y.,Sometimes,0.38299,2514,6671,0.37132,0.39466
2008,46-65 y.,Often,0.39695,2886,6671,0.38521,0.40869
2008,46-65 y.,Very often,0.05173,367,6671,0.04641,0.05704
2008,66 and older,Very seldom,0.04368,173,4266,0.03754,0.04981
2008,66 and older,Seldom,0.12951,495,4266,0.11943,0.13959
2008,66 and older,Sometimes,0.39047,1673,4266,0.37583,0.40511
2008,66 and older,Often,0.37171,1692,4266,0.35721,0.38622
2008,66 and older,Very often,0.05205,233,4266,0.04539,0.05872
2009,17-29 y.,Seldom,0.05884,159,2825,0.05016,0.06751
2009,17-29 y.,Sometimes,0.24756,728,2825,0.23164,0.26348
2009,17-29 y.,Often,0.48957,1516,2825,0.47113,0.50800
2009,17-29 y.,Very often,0.12634,422,2825,0.11409,0.13859
2009,30-45 y.,Very seldom,0.01973,75,4661,0.01574,0.02372
2009,30-45 y.,Seldom,0.08699,352,4661,0.07890,0.09509
2009,30-45 y.,Sometimes,0.32407,1461,4661,0.31063,0.33751
2009,30-45 y.,Often,0.46728,2335,4661,0.45295,0.48160
2009,30-45 y.,Very often,0.09762,438,4661,0.08910,0.10614
2009,46-65 y.,Very seldom,0.04075,198,6301,0.03587,0.04564
2009,46-65 y.,Seldom,0.12964,739,6301,0.12135,0.13794
2009,46-65 y.,Sometimes,0.38219,2387,6301,0.37019,0.39419
2009,46-65 y.,Often,0.39499,2663,6301,0.38292,0.40706
2009,46-65 y.,Very often,0.04621,314,6301,0.04103,0.05139
2009,66 and older,Very seldom,0.05330,199,4114,0.04644,0.06017
2009,66 and older,Seldom,0.15247,562,4114,0.14148,0.16345
2009,66 and older,Sometimes,0.39218,1657,4114,0.37726,0.40710
2009,66 and older,Often,0.34448,1517,4114,0.32996,0.35901
2009,66 and older,Very often,0.03672,179,4114,0.03097,0.04246
2010,17-29 y.,Seldom,0.04972,142,2469,0.04114,0.05830
2010,17-29 y.,Sometimes,0.23519,655,2469,0.21846,0.25193
2010,17-29 y.,Often,0.40967,1312,2469,0.39026,0.42907
2010,17-29 y.,Very often,0.11282,360,2469,0.10034,0.12530
2010,30-45 y.,Very seldom,0.01656,63,4100,0.01265,0.02047
2010,30-45 y.,Seldom,0.05869,296,4100,0.05149,0.06588
2010,30-45 y.,Sometimes,0.26137,1253,4100,0.24792,0.27482
2010,30-45 y.,Often,0.34952,2074,4100,0.33493,0.36412
2010,30-45 y.,Very often,0.07541,414,4100,0.06733,0.08350
2010,46-65 y.,Very seldom,0.02798,158,6000,0.02381,0.03215
2010,46-65 y.,Seldom,0.11628,612,6000,0.10816,0.12439
2010,46-65 y.,Sometimes,0.36583,2242,6000,0.35364,0.37802
2010,46-65 y.,Often,0.39653,2654,6000,0.38416,0.40891
2010,46-65 y.,Very often,0.05235,334,6000,0.04672,0.05799
2010,66 and older,Very seldom,0.04397,166,3987,0.03761,0.05034
2010,66 and older,Seldom,0.13352,466,3987,0.12296,0.14408
2010,66 and older,Sometimes,0.39006,1573,3987,0.37492,0.40521
2010,66 and older,Often,0.37065,1585,3987,0.35566,0.38564
2010,66 and older,Very often,0.05046,197,3987,0.04366,0.05726
2011,17-29 y.,Seldom,0.04394,155,2953,0.03655,0.05133
2011,17-29 y.,Sometimes,0.21101,700,2953,0.19629,0.22573
2011,17-29 y.,Often,0.44719,1613,2953,0.42926,0.46513
2011,17-29 y.,Very often,0.11872,485,2953,0.10705,0.13039
2011,30-45 y.,Very seldom,0.01536,80,4840,0.01189,0.01882
2011,30-45 y.,Seldom,0.06029,353,4840,0.05358,0.06699
2011,30-45 y.,Sometimes,0.22705,1307,4840,0.21525,0.23885
2011,30-45 y.,Often,0.39977,2571,4840,0.38597,0.41357
2011,30-45 y.,Very often,0.08268,529,4840,0.07492,0.09044
2011,46-65 y.,Very seldom,0.02775,193,7744,0.02409,0.03141
2011,46-65 y.,Seldom,0.11256,785,7744,0.10552,0.11960
2011,46-65 y.,Sometimes,0.35159,2801,7744,0.34096,0.36223
2011,46-65 y.,Often,0.39793,3427,7744,0.38703,0.40883
2011,46-65 y.,Very often,0.06339,538,7744,0.05796,0.06881
2011,66 and older,Very seldom,0.04322,197,5068,0.03762,0.04882
2011,66 and older,Seldom,0.13132,601,5068,0.12202,0.14062
2011,66 and older,Sometimes,0.38924,1927,5068,0.37581,0.40266
2011,66 and older,Often,0.35481,1963,5068,0.34164,0.36799
2011,66 and older,Very often,0.06582,380,5068,0.05899,0.07265
2012,17-29 y.,Seldom,0.03682,116,2858,0.02992,0.04373
2012,17-29 y.,Sometimes,0.19180,654,2858,0.17736,0.20624
2012,17-29 y.,Often,0.46791,1619,2858,0.44961,0.48620
2012,17-29 y.,Very often,0.13723,469,2858,0.12462,0.14985
2012,30-45 y.,Very seldom,0.01356,63,4581,0.01021,0.01691
