year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2006,2nd Quintile,,,,,,,,,,,,
2006,3rd Quintile,,,,,,,,,,,,
2006,4th Quintile,,,,,,,,,,,,
2006,5th Quintile,,,,,,,,,,,,
2007,1st Quintile,,,,,,,,,,,,
2007,2nd Quintile,,,,,,,,,,,,
2007,3rd Quintile,,,,,,,,,,,,
2007,4th Quintile,,,,,,,,,,,,
2007,5th Quintile,,,,,,,,,,,,
2008,1st Quintile,2881,3.71518,3.56306,3.86881,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2008,2nd Quintile,3232,3.91471,3.76818,4.05134,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2008,3rd Quintile,3641,4.20997,4.06696,4.35541,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,3.00000
2008,4th Quintile,3829,4.15371,4.00395,4.29272,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,3.00000
2008,5th Quintile,5110,4.46007,4.35966,4.56996,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2009,1st Quintile,,,,,,,,,,,,
2009,2nd Quintile,,,,,,,,,,,,
2009,3rd Quintile,,,,,,,,,,,,
2009,4th Quintile,,,,,,,,,,,,
2009,5th Quintile,,,,,,,,,,,,
2010,1st Quintile,,,,,,,,,,,,
2010,2nd Quintile,,,,,,,,,,,,
2010,3rd Quintile,,,,,,,,,,,,
2010,4th Quintile,,,,,,,,,,,,
2010,5th Quintile,,,,,,,,,,,,
2011,1st Quintile,2367,4.01038,3.70979,4.30203,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2011,2nd Quintile,2670,4.17066,3.95413,4.36064,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2011,3rd Quintile,2988,4.34417,4.15021,4.51196,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2011,4th Quintile,3150,4.46637,4.29236,4.63620,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2011,5th Quintile,4076,4.86909,4.39690,5.21212,2.00000,4.00000,6.00000,0.00000,12.00000,4.00000,4.00000,4.00000
2012,1st Quintile,,,,,,,,,,,,
2012,2nd Quintile,,,,,,,,,,,,
2012,3rd Quintile,,,,,,,,,,,,
2012,4th Quintile,,,,,,,,,,,,
2012,5th Quintile,,,,,,,,,,,,
2013,1st Quintile,5068,3.81423,3.67304,3.96101,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2013,2nd Quintile,5079,4.03775,3.89596,4.17696,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2013,3rd Quintile,4816,4.15893,3.99122,4.30653,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2013,4th Quintile,4799,4.40548,4.24169,4.54721,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2013,5th Quintile,5366,4.63096,4.49417,4.74749,2.00000,4.00000,6.00000,0.00000,12.00000,4.00000,4.00000,4.00000
2014,1st Quintile,,,,,,,,,,,,
2014,2nd Quintile,,,,,,,,,,,,
2014,3rd Quintile,,,,,,,,,,,,
2014,4th Quintile,,,,,,,,,,,,
2014,5th Quintile,,,,,,,,,,,,
2015,1st Quintile,4997,3.94171,3.75202,4.11197,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2015,2nd Quintile,5243,3.84258,3.73772,3.97039,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2015,3rd Quintile,4844,3.99123,3.80846,4.14616,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2015,4th Quintile,4741,4.22656,4.07498,4.36230,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2015,5th Quintile,5071,4.30092,4.16928,4.46367,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2016,1st Quintile,,,,,,,,,,,,
2016,2nd Quintile,,,,,,,,,,,,
2016,3rd Quintile,,,,,,,,,,,,
2016,4th Quintile,,,,,,,,,,,,
2016,5th Quintile,,,,,,,,,,,,
2017,1st Quintile,4630,3.73365,3.52381,3.93858,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2017,2nd Quintile,4811,3.59525,3.47457,3.71953,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2017,3rd Quintile,4386,3.89884,3.76366,4.02373,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2017,4th Quintile,4306,4.30030,4.11166,4.42799,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2017,5th Quintile,4533,4.22698,4.08403,4.34161,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2018,1st Quintile,6918,3.87747,3.68054,4.07256,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2018,2nd Quintile,5418,3.85114,3.69030,3.96973,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2018,3rd Quintile,4809,4.14246,4.00034,4.27881,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,3.00000
2018,4th Quintile,4618,4.70053,4.31611,4.91264,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2018,5th Quintile,5079,4.61461,4.48345,4.75756,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,4.00000,4.00000
2019,1st Quintile,,,,,,,,,,,,
2019,2nd Quintile,,,,,,,,,,,,
2019,3rd Quintile,,,,,,,,,,,,
2019,4th Quintile,,,,,,,,,,,,
2019,5th Quintile,,,,,,,,,,,,
2020,1st Quintile,4229,3.75958,3.50939,3.92974,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2020,2nd Quintile,4502,3.79069,3.62245,3.96397,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2020,3rd Quintile,4348,4.13715,3.96634,4.27715,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2020,4th Quintile,4390,4.23441,4.06580,4.39578,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2020,5th Quintile,5954,4.54217,4.39076,4.68137,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,4.00000,4.00000
2021,1st Quintile,3152,4.17936,3.92235,4.41546,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2021,2nd Quintile,3367,4.32557,4.12930,4.52755,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2021,3rd Quintile,2994,4.36018,4.16430,4.56794,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2021,4th Quintile,3223,4.61772,4.38423,4.80454,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2021,5th Quintile,4292,4.94536,4.75417,5.10670,3.00000,4.00000,6.00000,0.00000,10.50000,4.00000,4.00000,4.00000
