year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,3rd Quintile,Urban regions,,,,,,,,,,,,
1993,3rd Quintile,Rural regions,,,,,,,,,,,,
1993,4th Quintile,Urban regions,,,,,,,,,,,,
1993,4th Quintile,Rural regions,,,,,,,,,,,,
1993,5th Quintile,Urban regions,,,,,,,,,,,,
1993,5th Quintile,Rural regions,,,,,,,,,,,,
1994,1st Quintile,Urban regions,,,,,,,,,,,,
1994,1st Quintile,Rural regions,,,,,,,,,,,,
1994,2nd Quintile,Urban regions,,,,,,,,,,,,
1994,2nd Quintile,Rural regions,,,,,,,,,,,,
1994,3rd Quintile,Urban regions,,,,,,,,,,,,
1994,3rd Quintile,Rural regions,,,,,,,,,,,,
1994,4th Quintile,Urban regions,,,,,,,,,,,,
1994,4th Quintile,Rural regions,,,,,,,,,,,,
1994,5th Quintile,Urban regions,,,,,,,,,,,,
1994,5th Quintile,Rural regions,,,,,,,,,,,,
1995,1st Quintile,Urban regions,,,,,,,,,,,,
1995,1st Quintile,Rural regions,,,,,,,,,,,,
1995,2nd Quintile,Urban regions,,,,,,,,,,,,
1995,2nd Quintile,Rural regions,,,,,,,,,,,,
1995,3rd Quintile,Urban regions,,,,,,,,,,,,
1995,3rd Quintile,Rural regions,,,,,,,,,,,,
1995,4th Quintile,Urban regions,,,,,,,,,,,,
1995,4th Quintile,Rural regions,,,,,,,,,,,,
1995,5th Quintile,Urban regions,,,,,,,,,,,,
1995,5th Quintile,Rural regions,,,,,,,,,,,,
1996,1st Quintile,Urban regions,,,,,,,,,,,,
1996,1st Quintile,Rural regions,,,,,,,,,,,,
1996,2nd Quintile,Urban regions,,,,,,,,,,,,
1996,2nd Quintile,Rural regions,,,,,,,,,,,,
1996,3rd Quintile,Urban regions,,,,,,,,,,,,
1996,3rd Quintile,Rural regions,,,,,,,,,,,,
1996,4th Quintile,Urban regions,,,,,,,,,,,,
1996,4th Quintile,Rural regions,,,,,,,,,,,,
1996,5th Quintile,Urban regions,,,,,,,,,,,,
1996,5th Quintile,Rural regions,,,,,,,,,,,,
1997,1st Quintile,Urban regions,,,,,,,,,,,,
1997,1st Quintile,Rural regions,,,,,,,,,,,,
1997,2nd Quintile,Urban regions,,,,,,,,,,,,
1997,2nd Quintile,Rural regions,,,,,,,,,,,,
1997,3rd Quintile,Urban regions,,,,,,,,,,,,
1997,3rd Quintile,Rural regions,,,,,,,,,,,,
1997,4th Quintile,Urban regions,,,,,,,,,,,,
1997,4th Quintile,Rural regions,,,,,,,,,,,,
1997,5th Quintile,Urban regions,,,,,,,,,,,,
1997,5th Quintile,Rural regions,,,,,,,,,,,,
1998,1st Quintile,Urban regions,,,,,,,,,,,,
1998,1st Quintile,Rural regions,,,,,,,,,,,,
1998,2nd Quintile,Urban regions,,,,,,,,,,,,
1998,2nd Quintile,Rural regions,,,,,,,,,,,,
1998,3rd Quintile,Urban regions,,,,,,,,,,,,
1998,3rd Quintile,Rural regions,,,,,,,,,,,,
1998,4th Quintile,Urban regions,,,,,,,,,,,,
1998,4th Quintile,Rural regions,,,,,,,,,,,,
1998,5th Quintile,Urban regions,,,,,,,,,,,,
1998,5th Quintile,Rural regions,,,,,,,,,,,,
1999,1st Quintile,Urban regions,,,,,,,,,,,,
1999,1st Quintile,Rural regions,,,,,,,,,,,,
1999,2nd Quintile,Urban regions,,,,,,,,,,,,
1999,2nd Quintile,Rural regions,,,,,,,,,,,,
1999,3rd Quintile,Urban regions,,,,,,,,,,,,
1999,3rd Quintile,Rural regions,,,,,,,,,,,,
1999,4th Quintile,Urban regions,,,,,,,,,,,,
1999,4th Quintile,Rural regions,,,,,,,,,,,,
1999,5th Quintile,Urban regions,,,,,,,,,,,,
1999,5th Quintile,Rural regions,,,,,,,,,,,,
2000,1st Quintile,Urban regions,,,,,,,,,,,,
2000,1st Quintile,Rural regions,,,,,,,,,,,,
2000,2nd Quintile,Urban regions,,,,,,,,,,,,
2000,2nd Quintile,Rural regions,,,,,,,,,,,,
2000,3rd Quintile,Urban regions,,,,,,,,,,,,
2000,3rd Quintile,Rural regions,,,,,,,,,,,,
2000,4th Quintile,Urban regions,,,,,,,,,,,,
2000,4th Quintile,Rural regions,,,,,,,,,,,,
2000,5th Quintile,Urban regions,,,,,,,,,,,,
2000,5th Quintile,Rural regions,,,,,,,,,,,,
2001,1st Quintile,Urban regions,,,,,,,,,,,,
2001,1st Quintile,Rural regions,,,,,,,,,,,,
2001,2nd Quintile,Urban regions,,,,,,,,,,,,
2001,2nd Quintile,Rural regions,,,,,,,,,,,,
2001,3rd Quintile,Urban regions,,,,,,,,,,,,
2001,3rd Quintile,Rural regions,,,,,,,,,,,,
2001,4th Quintile,Urban regions,,,,,,,,,,,,
2001,4th Quintile,Rural regions,,,,,,,,,,,,
2001,5th Quintile,Urban regions,,,,,,,,,,,,
2001,5th Quintile,Rural regions,,,,,,,,,,,,
2002,1st Quintile,Urban regions,,,,,,,,,,,,
2002,1st Quintile,Rural regions,,,,,,,,,,,,
2002,2nd Quintile,Urban regions,,,,,,,,,,,,
2002,2nd Quintile,Rural regions,,,,,,,,,,,,
2002,3rd Quintile,Urban regions,,,,,,,,,,,,
2002,3rd Quintile,Rural regions,,,,,,,,,,,,
2002,4th Quintile,Urban regions,,,,,,,,,,,,
2002,4th Quintile,Rural regions,,,,,,,,,,,,
2002,5th Quintile,Urban regions,,,,,,,,,,,,
2002,5th Quintile,Rural regions,,,,,,,,,,,,
2003,1st Quintile,Urban regions,1445,4.009127957432644,3.9165541477496775,4.1017017671156095,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2003,1st Quintile,Rural regions,772,3.784118092111533,3.6649119021576673,3.9033242820653986,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2003,2nd Quintile,Urban regions,2133,4.091039294868463,4.013542714929049,4.168535874807878,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2003,2nd Quintile,Rural regions,1453,3.9240846917723977,3.83658586119588,4.011583522348916,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2003,3rd Quintile,Urban regions,2937,4.648208905502668,4.5697489517207845,4.726668859284551,2.0,4.0,6.0,0.0,12.0,4.0,4.0,5.0
2003,3rd Quintile,Rural regions,1749,4.64404361723117,4.530998633824124,4.757088600638216,2.0,3.0,6.0,0.0,12.0,3.0,2.0,3.0
2003,4th Quintile,Urban regions,3285,4.663869607029448,4.600361267037966,4.72737794702093,2.0,4.0,6.0,0.0,12.0,4.0,4.0,4.0
2003,4th Quintile,Rural regions,1724,4.248091165856877,4.164855784997975,4.331326546715779,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2003,5th Quintile,Urban regions,4241,4.854242991407565,4.794982245748277,4.913503737066853,2.0,4.0,6.0,0.0,12.0,4.0,4.0,4.0
2003,5th Quintile,Rural regions,1358,4.763031839680089,4.662362927612,4.863700751748177,2.0,4.0,6.0,0.0,12.0,4.0,4.0,4.0
2004,1st Quintile,Urban regions,,,,,,,,,,,,
2004,1st Quintile,Rural regions,,,,,,,,,,,,
2004,2nd Quintile,Urban regions,,,,,,,,,,,,
2004,2nd Quintile,Rural regions,,,,,,,,,,,,
2004,3rd Quintile,Urban regions,,,,,,,,,,,,
2004,3rd Quintile,Rural regions,,,,,,,,,,,,
2004,4th Quintile,Urban regions,,,,,,,,,,,,
2004,4th Quintile,Rural regions,,,,,,,,,,,,
2004,5th Quintile,Urban regions,,,,,,,,,,,,
2004,5th Quintile,Rural regions,,,,,,,,,,,,
2005,1st Quintile,Urban regions,,,,,,,,,,,,
2005,1st Quintile,Rural regions,,,,,,,,,,,,
2005,2nd Quintile,Urban regions,,,,,,,,,,,,
2005,2nd Quintile,Rural regions,,,,,,,,,,,,
2005,3rd Quintile,Urban regions,,,,,,,,,,,,
2005,3rd Quintile,Rural regions,,,,,,,,,,,,
2005,4th Quintile,Urban regions,,,,,,,,,,,,
2005,4th Quintile,Rural regions,,,,,,,,,,,,
2005,5th Quintile,Urban regions,,,,,,,,,,,,
2005,5th Quintile,Rural regions,,,,,,,,,,,,
2006,1st Quintile,Urban regions,,,,,,,,,,,,
2006,1st Quintile,Rural regions,,,,,,,,,,,,
2006,2nd Quintile,Urban regions,,,,,,,,,,,,
2006,2nd Quintile,Rural regions,,,,,,,,,,,,
2006,3rd Quintile,Urban regions,,,,,,,,,,,,
2006,3rd Quintile,Rural regions,,,,,,,,,,,,
2006,4th Quintile,Urban regions,,,,,,,,,,,,
2006,4th Quintile,Rural regions,,,,,,,,,,,,
2006,5th Quintile,Urban regions,,,,,,,,,,,,
2006,5th Quintile,Rural regions,,,,,,,,,,,,
2007,1st Quintile,Urban regions,,,,,,,,,,,,
2007,1st Quintile,Rural regions,,,,,,,,,,,,
2007,2nd Quintile,Urban regions,,,,,,,,,,,,
2007,2nd Quintile,Rural regions,,,,,,,,,,,,
2007,3rd Quintile,Urban regions,,,,,,,,,,,,
2007,3rd Quintile,Rural regions,,,,,,,,,,,,
2007,4th Quintile,Urban regions,,,,,,,,,,,,
2007,4th Quintile,Rural regions,,,,,,,,,,,,
2007,5th Quintile,Urban regions,,,,,,,,,,,,
2007,5th Quintile,Rural regions,,,,,,,,,,,,
2008,1st Quintile,Urban regions,1128,3.754639758851424,3.6580180145404455,3.8512615031624025,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,1st Quintile,Rural regions,668,3.525827768373512,3.4078588932091933,3.6437966435378306,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,2nd Quintile,Urban regions,1599,3.7284991303788164,3.629071401268861,3.827926859488772,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,2nd Quintile,Rural regions,1033,4.070843765096361,3.96094376684805,4.1807437633446725,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,3rd Quintile,Urban regions,2269,4.102286663489553,4.031476229400426,4.1730970975786805,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,3rd Quintile,Rural regions,1498,4.148106071016375,4.059412978899837,4.236799163132914,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2008,4th Quintile,Urban regions,3081,3.994519833061797,3.939713929557211,4.049325736566383,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,4th Quintile,Rural regions,1674,4.323125456431498,4.226629951143164,4.419620961719832,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2008,5th Quintile,Urban regions,4216,4.468861450982191,4.421330817931382,4.516392084032999,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2008,5th Quintile,Rural regions,1529,4.449665290852144,4.359648967109622,4.539681614594666,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2009,1st Quintile,Urban regions,,,,,,,,,,,,
2009,1st Quintile,Rural regions,,,,,,,,,,,,
2009,2nd Quintile,Urban regions,,,,,,,,,,,,
2009,2nd Quintile,Rural regions,,,,,,,,,,,,
2009,3rd Quintile,Urban regions,,,,,,,,,,,,
2009,3rd Quintile,Rural regions,,,,,,,,,,,,
2009,4th Quintile,Urban regions,,,,,,,,,,,,
2009,4th Quintile,Rural regions,,,,,,,,,,,,
2009,5th Quintile,Urban regions,,,,,,,,,,,,
2009,5th Quintile,Rural regions,,,,,,,,,,,,
2010,1st Quintile,Urban regions,,,,,,,,,,,,
2010,1st Quintile,Rural regions,,,,,,,,,,,,
2010,2nd Quintile,Urban regions,,,,,,,,,,,,
2010,2nd Quintile,Rural regions,,,,,,,,,,,,
2010,3rd Quintile,Urban regions,,,,,,,,,,,,
2010,3rd Quintile,Rural regions,,,,,,,,,,,,
2010,4th Quintile,Urban regions,,,,,,,,,,,,
2010,4th Quintile,Rural regions,,,,,,,,,,,,
2010,5th Quintile,Urban regions,,,,,,,,,,,,
2010,5th Quintile,Rural regions,,,,,,,,,,,,
2011,1st Quintile,Urban regions,770,4.560958563821778,4.246732722240314,4.875184405403242,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2011,1st Quintile,Rural regions,428,3.322859082240825,3.140832624367332,3.504885540114318,1.0,3.0,4.0,0.0,8.5,3.0,3.0,4.0
2011,2nd Quintile,Urban regions,1097,3.790383258132419,3.6902683546522894,3.8904981616125482,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2011,2nd Quintile,Rural regions,788,4.022028536832158,3.889884005346678,4.154173068317638,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2011,3rd Quintile,Urban regions,1720,4.192955464439789,4.109524988219133,4.276385940660446,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2011,3rd Quintile,Rural regions,1134,4.475956554805964,4.353548689924679,4.598364419687249,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2011,4th Quintile,Urban regions,2515,4.337669347361449,4.266030920474396,4.409307774248502,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2011,4th Quintile,Rural regions,1465,4.359878509797049,4.266943448672096,4.452813570922002,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2011,5th Quintile,Urban regions,3889,4.713023181514507,4.6548973709303585,4.771148992098656,2.0,4.0,6.0,0.0,12.0,4.0,4.0,4.0
2011,5th Quintile,Rural regions,1447,5.084760891240246,4.8046741896395435,5.364847592840949,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2012,1st Quintile,Urban regions,,,,,,,,,,,,
2012,1st Quintile,Rural regions,,,,,,,,,,,,
2012,2nd Quintile,Urban regions,,,,,,,,,,,,
2012,2nd Quintile,Rural regions,,,,,,,,,,,,
2012,3rd Quintile,Urban regions,,,,,,,,,,,,
2012,3rd Quintile,Rural regions,,,,,,,,,,,,
2012,4th Quintile,Urban regions,,,,,,,,,,,,
2012,4th Quintile,Rural regions,,,,,,,,,,,,
2012,5th Quintile,Urban regions,,,,,,,,,,,,
2012,5th Quintile,Rural regions,,,,,,,,,,,,
2013,1st Quintile,Urban regions,1395,3.790957859352721,3.7054742762696593,3.876441442435783,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2013,1st Quintile,Rural regions,849,3.6098011386651496,3.488349807466842,3.731252469863457,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2013,2nd Quintile,Urban regions,2118,3.902679780362358,3.829695600658338,3.975663960066378,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2013,2nd Quintile,Rural regions,1499,4.017222873482009,3.9233579214538894,4.111087825510128,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2013,3rd Quintile,Urban regions,3013,3.9893556375876407,3.9314374945671418,4.04727378060814,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2013,3rd Quintile,Rural regions,2093,3.9200893784679844,3.8501711682785773,3.9900075886573916,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2013,4th Quintile,Urban regions,3844,4.270565260422655,4.211598328649034,4.329532192196277,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2013,4th Quintile,Rural regions,2477,4.390118884314479,4.319196474202916,4.461041294426042,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2013,5th Quintile,Urban regions,5615,4.613280242079321,4.567706651732125,4.658853832426516,2.0,4.0,6.0,0.0,12.0,4.0,4.0,4.0
2013,5th Quintile,Rural regions,2228,4.414507125042463,4.343234958905971,4.485779291178955,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2014,1st Quintile,Urban regions,,,,,,,,,,,,
2014,1st Quintile,Rural regions,,,,,,,,,,,,
2014,2nd Quintile,Urban regions,,,,,,,,,,,,
2014,2nd Quintile,Rural regions,,,,,,,,,,,,
2014,3rd Quintile,Urban regions,,,,,,,,,,,,
2014,3rd Quintile,Rural regions,,,,,,,,,,,,
2014,4th Quintile,Urban regions,,,,,,,,,,,,
2014,4th Quintile,Rural regions,,,,,,,,,,,,
2014,5th Quintile,Urban regions,,,,,,,,,,,,
2014,5th Quintile,Rural regions,,,,,,,,,,,,
2015,1st Quintile,Urban regions,1483,4.044773066301056,3.935040294193251,4.154505838408862,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,1st Quintile,Rural regions,833,3.8780441031083517,3.73975835866471,4.016329847551994,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,2nd Quintile,Urban regions,2100,3.8906102837343832,3.8176540079381907,3.963566559530576,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,2nd Quintile,Rural regions,1286,3.6276059727863217,3.541990054508674,3.713221891063969,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,3rd Quintile,Urban regions,2857,3.8898467383319706,3.8185680509062467,3.9611254257576944,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,3rd Quintile,Rural regions,1917,3.8607790280393166,3.7823400804741643,3.939217975604469,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,4th Quintile,Urban regions,3924,4.025538242707503,3.968268488067406,4.0828079973476,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,4th Quintile,Rural regions,2313,4.132819375744906,4.059355586780522,4.20628316470929,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2015,5th Quintile,Urban regions,5741,4.29366418731724,4.2520183416891,4.3353100329453795,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2015,5th Quintile,Rural regions,2445,4.248363636793934,4.183777329498141,4.312949944089728,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2016,1st Quintile,Urban regions,,,,,,,,,,,,
2016,1st Quintile,Rural regions,,,,,,,,,,,,
2016,2nd Quintile,Urban regions,,,,,,,,,,,,
2016,2nd Quintile,Rural regions,,,,,,,,,,,,
2016,3rd Quintile,Urban regions,,,,,,,,,,,,
2016,3rd Quintile,Rural regions,,,,,,,,,,,,
2016,4th Quintile,Urban regions,,,,,,,,,,,,
2016,4th Quintile,Rural regions,,,,,,,,,,,,
2016,5th Quintile,Urban regions,,,,,,,,,,,,
2016,5th Quintile,Rural regions,,,,,,,,,,,,
2017,1st Quintile,Urban regions,1148,3.6577080027883078,3.564111558157691,3.7513044474189243,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,1st Quintile,Rural regions,636,3.857634889225489,3.6168156668022697,4.098454111648708,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,2nd Quintile,Urban regions,1614,3.6756238198923863,3.547886358525142,3.8033612812596305,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,2nd Quintile,Rural regions,999,4.00971134195443,3.896047296658805,4.123375387250055,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,3rd Quintile,Urban regions,2425,3.5980512170915486,3.5412109998248575,3.6548914343582397,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,3rd Quintile,Rural regions,1538,3.5809289320710405,3.5032640017763463,3.6585938623657346,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,4th Quintile,Urban regions,3422,3.751028891312451,3.701144701190731,3.8009130814341714,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,4th Quintile,Rural regions,2191,3.997252532454776,3.9280114650494227,4.066493599860129,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,5th Quintile,Urban regions,6082,4.3002308951616826,4.2606973247217415,4.339764465601624,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2017,5th Quintile,Rural regions,2616,4.203913510936264,4.150744162098549,4.257082859773979,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2018,1st Quintile,Urban regions,2438,4.112615971365461,4.031299052561238,4.193932890169684,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,1st Quintile,Rural regions,1103,3.9922550839047495,3.84436474896321,4.140145418846289,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,2nd Quintile,Urban regions,1864,3.8022942605899495,3.6842518156772943,3.9203367055026046,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,2nd Quintile,Rural regions,1104,3.787185227764365,3.6951772262596227,3.8791932292691076,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,3rd Quintile,Urban regions,2538,3.7388268196447303,3.6762012727488793,3.8014523665405813,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,3rd Quintile,Rural regions,1615,3.7397830455511025,3.655029684686657,3.824536406415548,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,4th Quintile,Urban regions,3972,4.10408720615161,4.05110876212919,4.15706565017403,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2018,4th Quintile,Rural regions,2496,4.136600697886118,4.063508589289669,4.209692806482567,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2018,5th Quintile,Urban regions,6820,4.670625912571256,4.617483667119919,4.723768158022593,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2018,5th Quintile,Rural regions,3026,4.572124103143954,4.507181424657524,4.637066781630384,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2019,1st Quintile,Urban regions,,,,,,,,,,,,
2019,1st Quintile,Rural regions,,,,,,,,,,,,
2019,2nd Quintile,Urban regions,,,,,,,,,,,,
2019,2nd Quintile,Rural regions,,,,,,,,,,,,
2019,3rd Quintile,Urban regions,,,,,,,,,,,,
2019,3rd Quintile,Rural regions,,,,,,,,,,,,
2019,4th Quintile,Urban regions,,,,,,,,,,,,
2019,4th Quintile,Rural regions,,,,,,,,,,,,
2019,5th Quintile,Urban regions,,,,,,,,,,,,
2019,5th Quintile,Rural regions,,,,,,,,,,,,
2020,1st Quintile,Urban regions,846,4.262296589277381,3.975444534192021,4.549148644362741,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2020,1st Quintile,Rural regions,446,3.5153738728348896,3.3630462062268647,3.6677015394429144,1.0,3.0,5.0,0.0,11.0,3.0,2.9749999999999943,4.0
2020,2nd Quintile,Urban regions,1179,3.4784750292002564,3.385975479792723,3.5709745786077898,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2020,2nd Quintile,Rural regions,701,3.58210914860635,3.4707571904924017,3.693461106720298,2.0,3.0,4.0,0.0,7.0,3.0,3.0,3.0
2020,3rd Quintile,Urban regions,1692,3.6664275501636325,3.5956807647441273,3.7371743355831377,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2020,3rd Quintile,Rural regions,1085,3.773184696003635,3.662798528464998,3.8835708635422717,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
