year,age_gr,quintil_oecd,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,1st Quintile,At least once per week,0.30799,207,761,0.27516,0.34081
1985,17-29 y.,1st Quintile,At least once per month,0.07324,51,761,0.05472,0.09177
1985,17-29 y.,1st Quintile,Seldom,0.19188,140,761,0.16388,0.21987
1985,17-29 y.,1st Quintile,Never,0.40815,363,761,0.37321,0.44309
1985,17-29 y.,2nd Quintile,At least once per week,0.34949,181,587,0.31088,0.38810
1985,17-29 y.,2nd Quintile,At least once per month,0.06542,39,587,0.04540,0.08543
1985,17-29 y.,2nd Quintile,Seldom,0.20868,115,587,0.17578,0.24158
1985,17-29 y.,2nd Quintile,Never,0.37605,252,587,0.33683,0.41527
1985,17-29 y.,3rd Quintile,At least once per week,0.41364,246,646,0.37563,0.45164
1985,17-29 y.,3rd Quintile,At least once per month,0.09085,63,646,0.06867,0.11303
1985,17-29 y.,3rd Quintile,Seldom,0.19943,125,646,0.16860,0.23027
1985,17-29 y.,3rd Quintile,Never,0.29231,212,646,0.25720,0.32741
1985,17-29 y.,4th Quintile,At least once per week,0.43572,256,625,0.39682,0.47463
1985,17-29 y.,4th Quintile,At least once per month,0.06883,47,625,0.04896,0.08869
1985,17-29 y.,4th Quintile,Seldom,0.19302,125,625,0.16205,0.22398
1985,17-29 y.,4th Quintile,Never,0.29449,197,625,0.25873,0.33025
1985,17-29 y.,5th Quintile,At least once per week,0.43645,201,489,0.39245,0.48045
1985,17-29 y.,5th Quintile,At least once per month,0.08644,45,489,0.06150,0.11137
1985,17-29 y.,5th Quintile,Seldom,0.22278,108,489,0.18586,0.25970
1985,17-29 y.,5th Quintile,Never,0.24908,135,489,0.21071,0.28745
1985,30-45 y.,1st Quintile,At least once per week,0.15249,75,655,0.12494,0.18005
1985,30-45 y.,1st Quintile,Seldom,0.14837,87,655,0.12113,0.17562
1985,30-45 y.,1st Quintile,Never,0.65338,493,655,0.61691,0.68986
1985,30-45 y.,2nd Quintile,At least once per week,0.22047,137,734,0.19046,0.25048
1985,30-45 y.,2nd Quintile,At least once per month,0.05265,34,734,0.03648,0.06882
1985,30-45 y.,2nd Quintile,Seldom,0.18073,113,734,0.15287,0.20858
1985,30-45 y.,2nd Quintile,Never,0.53916,450,734,0.50308,0.57525
1985,30-45 y.,3rd Quintile,At least once per week,0.28628,151,641,0.25126,0.32130
1985,30-45 y.,3rd Quintile,At least once per month,0.06394,40,641,0.04499,0.08289
1985,30-45 y.,3rd Quintile,Seldom,0.15607,94,641,0.12795,0.18419
1985,30-45 y.,3rd Quintile,Never,0.48026,356,641,0.44156,0.51897
1985,30-45 y.,4th Quintile,At least once per week,0.34467,196,670,0.30865,0.38068
1985,30-45 y.,4th Quintile,At least once per month,0.07561,46,670,0.05558,0.09565
1985,30-45 y.,4th Quintile,Seldom,0.18039,112,670,0.15125,0.20953
1985,30-45 y.,4th Quintile,Never,0.39123,316,670,0.35424,0.42821
1985,30-45 y.,5th Quintile,At least once per week,0.40293,278,724,0.36718,0.43868
1985,30-45 y.,5th Quintile,At least once per month,0.05538,39,724,0.03870,0.07205
1985,30-45 y.,5th Quintile,Seldom,0.17768,122,724,0.14981,0.20554
1985,30-45 y.,5th Quintile,Never,0.35814,285,724,0.32320,0.39309
1985,46-65 y.,1st Quintile,Never,0.86356,476,476,0.83269,0.89443
1985,46-65 y.,2nd Quintile,At least once per week,0.08426,43,544,0.06090,0.10763
1985,46-65 y.,2nd Quintile,Seldom,0.05695,33,544,0.03746,0.07644
1985,46-65 y.,2nd Quintile,Never,0.81021,468,544,0.77722,0.84319
1985,46-65 y.,3rd Quintile,At least once per week,0.14973,91,648,0.12224,0.17723
1985,46-65 y.,3rd Quintile,Seldom,0.06680,43,648,0.04756,0.08604
1985,46-65 y.,3rd Quintile,Never,0.72117,514,648,0.68662,0.75572
1985,46-65 y.,4th Quintile,At least once per week,0.16955,106,687,0.14147,0.19763
1985,46-65 y.,4th Quintile,Seldom,0.11658,80,687,0.09256,0.14059
1985,46-65 y.,4th Quintile,Never,0.65801,501,687,0.62252,0.69351
1985,46-65 y.,5th Quintile,At least once per week,0.24840,185,747,0.21739,0.27940
1985,46-65 y.,5th Quintile,Seldom,0.10247,77,747,0.08071,0.12423
1985,46-65 y.,5th Quintile,Never,0.59675,485,747,0.56155,0.63195
1985,66 and older,1st Quintile,Never,0.91658,234,234,0.88108,0.95209
1985,66 and older,2nd Quintile,Never,0.86873,222,222,0.82420,0.91325
1985,66 and older,3rd Quintile,Never,0.85732,193,193,0.80785,0.90679
1985,66 and older,4th Quintile,Never,0.81605,166,166,0.75694,0.87517
1985,66 and older,5th Quintile,Never,0.81723,135,135,0.75179,0.88267
1986,17-29 y.,1st Quintile,At least once per week,0.33837,213,657,0.30216,0.37457
1986,17-29 y.,1st Quintile,At least once per month,0.07280,47,657,0.05292,0.09268
1986,17-29 y.,1st Quintile,Seldom,0.21408,124,657,0.18269,0.24547
1986,17-29 y.,1st Quintile,Never,0.36953,273,657,0.33259,0.40647
1986,17-29 y.,2nd Quintile,At least once per week,0.36640,211,608,0.32807,0.40473
1986,17-29 y.,2nd Quintile,At least once per month,0.06325,41,608,0.04388,0.08261
1986,17-29 y.,2nd Quintile,Seldom,0.18006,95,608,0.14949,0.21062
1986,17-29 y.,2nd Quintile,Never,0.38934,261,608,0.35055,0.42813
1986,17-29 y.,3rd Quintile,At least once per week,0.39842,243,610,0.35954,0.43731
1986,17-29 y.,3rd Quintile,At least once per month,0.07315,42,610,0.05247,0.09383
1986,17-29 y.,3rd Quintile,Seldom,0.21896,114,610,0.18612,0.25181
1986,17-29 y.,3rd Quintile,Never,0.30156,211,610,0.26511,0.33802
1986,17-29 y.,4th Quintile,At least once per week,0.46402,291,661,0.42598,0.50207
1986,17-29 y.,4th Quintile,At least once per month,0.07957,50,661,0.05892,0.10021
1986,17-29 y.,4th Quintile,Seldom,0.17885,116,661,0.14961,0.20808
1986,17-29 y.,4th Quintile,Never,0.27350,204,661,0.23949,0.30750
1986,17-29 y.,5th Quintile,At least once per week,0.45708,222,498,0.41329,0.50088
1986,17-29 y.,5th Quintile,At least once per month,0.08162,35,498,0.05755,0.10569
1986,17-29 y.,5th Quintile,Seldom,0.21319,108,498,0.17718,0.24920
1986,17-29 y.,5th Quintile,Never,0.24690,133,498,0.20899,0.28481
1986,30-45 y.,1st Quintile,At least once per week,0.15030,70,598,0.12164,0.17897
1986,30-45 y.,1st Quintile,At least once per month,0.06059,33,598,0.04145,0.07972
1986,30-45 y.,1st Quintile,Seldom,0.11356,63,598,0.08811,0.13902
1986,30-45 y.,1st Quintile,Never,0.66534,432,598,0.62749,0.70319
1986,30-45 y.,2nd Quintile,At least once per week,0.20953,115,679,0.17890,0.24017
1986,30-45 y.,2nd Quintile,At least once per month,0.07649,41,679,0.05648,0.09649
1986,30-45 y.,2nd Quintile,Seldom,0.13642,81,679,0.11058,0.16225
1986,30-45 y.,2nd Quintile,Never,0.56968,442,679,0.53241,0.60695
1986,30-45 y.,3rd Quintile,At least once per week,0.31182,173,655,0.27632,0.34732
1986,30-45 y.,3rd Quintile,At least once per month,0.06318,43,655,0.04453,0.08182
1986,30-45 y.,3rd Quintile,Seldom,0.18268,101,655,0.15306,0.21229
1986,30-45 y.,3rd Quintile,Never,0.43640,338,655,0.39839,0.47441
1986,30-45 y.,4th Quintile,At least once per week,0.34632,197,638,0.30937,0.38327
1986,30-45 y.,4th Quintile,At least once per month,0.07031,42,638,0.05045,0.09016
1986,30-45 y.,4th Quintile,Seldom,0.18626,104,638,0.15602,0.21649
1986,30-45 y.,4th Quintile,Never,0.39074,295,638,0.35285,0.42863
1986,30-45 y.,5th Quintile,At least once per week,0.36876,240,675,0.33234,0.40519
1986,30-45 y.,5th Quintile,At least once per month,0.10787,65,675,0.08445,0.13129
1986,30-45 y.,5th Quintile,Seldom,0.17403,117,675,0.14541,0.20266
1986,30-45 y.,5th Quintile,Never,0.34196,253,675,0.30615,0.37777
1986,46-65 y.,1st Quintile,At least once per week,0.09746,39,516,0.07185,0.12308
1986,46-65 y.,1st Quintile,Never,0.83207,477,516,0.79979,0.86436
1986,46-65 y.,2nd Quintile,At least once per week,0.12823,61,489,0.09857,0.15790
1986,46-65 y.,2nd Quintile,Never,0.79232,428,489,0.75633,0.82831
1986,46-65 y.,3rd Quintile,At least once per week,0.16236,88,590,0.13257,0.19214
1986,46-65 y.,3rd Quintile,Seldom,0.07442,44,590,0.05323,0.09562
1986,46-65 y.,3rd Quintile,Never,0.70254,458,590,0.66562,0.73946
1986,46-65 y.,4th Quintile,At least once per week,0.17947,117,730,0.15162,0.20733
1986,46-65 y.,4th Quintile,At least once per month,0.04521,31,730,0.03013,0.06029
1986,46-65 y.,4th Quintile,Seldom,0.08590,66,730,0.06556,0.10624
1986,46-65 y.,4th Quintile,Never,0.66574,516,730,0.63150,0.69999
1986,46-65 y.,5th Quintile,At least once per week,0.24480,174,752,0.21405,0.27555
1986,46-65 y.,5th Quintile,At least once per month,0.04202,33,752,0.02767,0.05637
1986,46-65 y.,5th Quintile,Seldom,0.09684,72,752,0.07569,0.11799
1986,46-65 y.,5th Quintile,Never,0.59277,473,752,0.55763,0.62791
1986,66 and older,1st Quintile,Never,0.91940,232,232,0.88430,0.95451
1986,66 and older,2nd Quintile,Never,0.91587,227,227,0.87968,0.95206
1986,66 and older,3rd Quintile,Never,0.87149,184,184,0.82301,0.91998
1986,66 and older,4th Quintile,Never,0.82241,135,135,0.75771,0.88712
1986,66 and older,5th Quintile,Never,0.82023,122,122,0.75181,0.88865
1988,17-29 y.,1st Quintile,At least once per week,0.33214,198,637,0.29553,0.36874
1988,17-29 y.,1st Quintile,At least once per month,0.07036,47,637,0.05048,0.09023
1988,17-29 y.,1st Quintile,Seldom,0.19996,103,637,0.16887,0.23104
1988,17-29 y.,1st Quintile,Never,0.39645,289,637,0.35844,0.43447
1988,17-29 y.,2nd Quintile,At least once per week,0.40864,202,561,0.36793,0.44936
1988,17-29 y.,2nd Quintile,At least once per month,0.05898,34,561,0.03947,0.07849
1988,17-29 y.,2nd Quintile,Seldom,0.19767,106,561,0.16468,0.23065
1988,17-29 y.,2nd Quintile,Never,0.33175,219,561,0.29276,0.37075
1988,17-29 y.,3rd Quintile,At least once per week,0.38114,234,601,0.34228,0.42000
1988,17-29 y.,3rd Quintile,At least once per month,0.07302,39,601,0.05221,0.09384
1988,17-29 y.,3rd Quintile,Seldom,0.21610,130,601,0.18317,0.24904
1988,17-29 y.,3rd Quintile,Never,0.32042,198,601,0.28308,0.35776
1988,17-29 y.,4th Quintile,At least once per week,0.38770,239,623,0.34941,0.42599
1988,17-29 y.,4th Quintile,At least once per month,0.09409,58,623,0.07115,0.11703
1988,17-29 y.,4th Quintile,Seldom,0.19600,115,623,0.16481,0.22720
1988,17-29 y.,4th Quintile,Never,0.31892,211,623,0.28229,0.35554
1988,17-29 y.,5th Quintile,At least once per week,0.49285,204,434,0.44575,0.53994
1988,17-29 y.,5th Quintile,At least once per month,0.08121,37,434,0.05548,0.10694
1988,17-29 y.,5th Quintile,Seldom,0.20721,89,434,0.16903,0.24539
1988,17-29 y.,5th Quintile,Never,0.21483,104,434,0.17614,0.25351
1988,30-45 y.,1st Quintile,At least once per week,0.16439,67,510,0.13219,0.19658
1988,30-45 y.,1st Quintile,Seldom,0.17169,76,510,0.13893,0.20445
1988,30-45 y.,1st Quintile,Never,0.61611,367,510,0.57386,0.65836
1988,30-45 y.,2nd Quintile,At least once per week,0.25319,138,640,0.21947,0.28691
1988,30-45 y.,2nd Quintile,At least once per month,0.08095,43,640,0.05980,0.10209
1988,30-45 y.,2nd Quintile,Seldom,0.17363,93,640,0.14426,0.20300
1988,30-45 y.,2nd Quintile,Never,0.47762,366,640,0.43889,0.51635
1988,30-45 y.,3rd Quintile,At least once per week,0.28200,147,595,0.24581,0.31819
1988,30-45 y.,3rd Quintile,At least once per month,0.07518,39,595,0.05397,0.09639
1988,30-45 y.,3rd Quintile,Seldom,0.20262,101,595,0.17030,0.23494
1988,30-45 y.,3rd Quintile,Never,0.43745,308,595,0.39755,0.47734
1988,30-45 y.,4th Quintile,At least once per week,0.33324,168,527,0.29296,0.37352
1988,30-45 y.,4th Quintile,Seldom,0.22420,113,527,0.18856,0.25985
1988,30-45 y.,4th Quintile,Never,0.37963,246,527,0.33815,0.42110
1988,30-45 y.,5th Quintile,At least once per week,0.40422,239,608,0.36518,0.44326
1988,30-45 y.,5th Quintile,At least once per month,0.07500,44,608,0.05405,0.09595
1988,30-45 y.,5th Quintile,Seldom,0.20407,119,608,0.17201,0.23614
1988,30-45 y.,5th Quintile,Never,0.30771,206,608,0.27099,0.34442
1988,46-65 y.,1st Quintile,At least once per week,0.08769,37,468,0.06203,0.11334
1988,46-65 y.,1st Quintile,Never,0.80140,431,468,0.76521,0.83758
1988,46-65 y.,2nd Quintile,At least once per week,0.13448,49,462,0.10334,0.16563
1988,46-65 y.,2nd Quintile,Never,0.76346,413,462,0.72467,0.80225
1988,46-65 y.,3rd Quintile,At least once per week,0.14654,82,590,0.11798,0.17510
1988,46-65 y.,3rd Quintile,Seldom,0.08750,51,590,0.06468,0.11032
1988,46-65 y.,3rd Quintile,Never,0.69261,457,590,0.65535,0.72988
1988,46-65 y.,4th Quintile,At least once per week,0.19933,124,722,0.17017,0.22849
1988,46-65 y.,4th Quintile,At least once per month,0.04463,31,722,0.02955,0.05970
1988,46-65 y.,4th Quintile,Seldom,0.08929,64,722,0.06847,0.11010
1988,46-65 y.,4th Quintile,Never,0.65388,503,722,0.61915,0.68860
1988,46-65 y.,5th Quintile,At least once per week,0.27205,191,723,0.23959,0.30451
1988,46-65 y.,5th Quintile,At least once per month,0.05494,37,723,0.03832,0.07156
1988,46-65 y.,5th Quintile,Seldom,0.13107,87,723,0.10645,0.15568
1988,46-65 y.,5th Quintile,Never,0.53107,408,723,0.49466,0.56747
1988,66 and older,1st Quintile,Never,0.91170,256,256,0.87688,0.94653
1988,66 and older,2nd Quintile,Never,0.86643,230,230,0.82237,0.91049
1988,66 and older,3rd Quintile,Never,0.81198,144,144,0.74794,0.87602
1988,66 and older,4th Quintile,Never,0.78063,126,126,0.70808,0.85318
1988,66 and older,5th Quintile,Never,0.74318,116,116,0.66333,0.82303
1990,17-29 y.,1st Quintile,At least once per week,0.33885,174,574,0.30010,0.37761
1990,17-29 y.,1st Quintile,At least once per month,0.12557,61,574,0.09843,0.15270
1990,17-29 y.,1st Quintile,Seldom,0.21528,105,574,0.18163,0.24894
1990,17-29 y.,1st Quintile,Never,0.31605,234,574,0.27798,0.35412
1990,17-29 y.,2nd Quintile,At least once per week,0.44135,226,563,0.40030,0.48241
1990,17-29 y.,2nd Quintile,At least once per month,0.09624,53,563,0.07186,0.12062
1990,17-29 y.,2nd Quintile,Seldom,0.24558,123,563,0.20999,0.28117
1990,17-29 y.,2nd Quintile,Never,0.20396,161,563,0.17065,0.23727
1990,17-29 y.,3rd Quintile,At least once per week,0.46270,235,550,0.42099,0.50441
1990,17-29 y.,3rd Quintile,At least once per month,0.11553,70,550,0.08879,0.14227
1990,17-29 y.,3rd Quintile,Seldom,0.25589,121,550,0.21939,0.29239
1990,17-29 y.,3rd Quintile,Never,0.15925,124,550,0.12864,0.18986
1990,17-29 y.,4th Quintile,At least once per week,0.42914,250,607,0.38973,0.46854
1990,17-29 y.,4th Quintile,At least once per month,0.10888,71,607,0.08408,0.13368
1990,17-29 y.,4th Quintile,Seldom,0.26830,158,607,0.23302,0.30358
1990,17-29 y.,4th Quintile,Never,0.19359,128,607,0.16213,0.22505
1990,17-29 y.,5th Quintile,At least once per week,0.52210,202,405,0.47339,0.57081
