year,bula_h,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,No migration background,197,9.75301,8.50062,10.92666,2.83300,6.20933,15.47451,0.0,34.43677,6.25,4.08300,7.66700
1984,Schleswig-Holstein,Direct migration background,,,,,,,,,,,,
1984,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1984,Hamburg,No migration background,112,10.56061,8.46261,12.25970,2.54267,8.21755,15.52813,0.0,35.00632,8.25,5.91700,11.66700
1984,Hamburg,Direct migration background,64,6.21242,4.53527,7.60315,2.84288,4.66700,9.58064,0.0,19.583,4.667,0.66700,5.16700
1984,Hamburg,Indirect migration background,,,,,,,,,,,,
1984,Lower Saxony,No migration background,548,10.70954,9.78139,11.58554,2.91700,7.91700,15.56800,0.0,34.54450,7.917,6.25100,8.83400
1984,Lower Saxony,Direct migration background,117,8.98753,6.27043,11.62718,2.04712,5.55900,13.06224,0.0,29.58493,5.583,1.08090,7.49900
1984,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1984,Bremen,No migration background,34,11.35185,7.46076,15.27095,2.35691,9.21177,12.74785,0.083,28.33426,9.25,6.41700,14.00000
1984,Bremen,Direct migration background,,,,,,,,,,,,
1984,Bremen,Indirect migration background,,,,,,,,,,,,
1984,North Rhine-Westphalia,No migration background,1220,11.13198,10.48421,11.72606,2.95386,8.33300,16.41700,0.0,36.61171,8.333,7.41600,9.08300
1984,North Rhine-Westphalia,Direct migration background,571,8.59096,7.83900,9.49690,3.50000,6.44513,12.91700,0.0,27.04250,6.417,5.00100,7.08607
1984,North Rhine-Westphalia,Indirect migration background,,,,,,,,,,,,
1984,Hesse,No migration background,431,10.96728,9.95007,11.90305,2.82263,7.50000,15.91700,0.0,35.55855,7.5,6.08093,8.75208
1984,Hesse,Direct migration background,312,8.41278,6.48928,10.48804,1.50000,5.58300,11.87130,0.0,27.42824,5.583,3.08090,7.58300
1984,Hesse,Indirect migration background,,,,,,,,,,,,
1984,"Rhineland-Palatinate, Saarland",No migration background,344,10.92793,9.93880,12.26309,3.27297,6.75000,15.68740,0.0,34.30905,6.75,4.75000,7.33510
1984,"Rhineland-Palatinate, Saarland",Direct migration background,105,7.59041,6.37247,8.79041,3.16700,7.33921,11.56878,0.0,23.917,7.25,5.66700,10.66700
1984,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1984,Baden-Wuerttemberg,No migration background,786,11.04436,10.39094,11.82005,2.82397,7.91700,16.61879,0.0,37.31102,7.917,6.83400,9.08400
1984,Baden-Wuerttemberg,Direct migration background,627,8.13908,7.27557,9.09710,2.33300,6.09283,12.08300,0.0,26.70800,6.083,4.83300,6.83300
1984,Baden-Wuerttemberg,Indirect migration background,,,,,,,,,,,,
1984,Bavaria,No migration background,932,11.32571,10.66232,12.08082,3.16700,8.39770,16.76150,0.0,37.15325,8.417,7.33400,9.75307
1984,Bavaria,Direct migration background,306,9.34549,7.81932,10.84878,2.91700,7.84129,13.55343,0.0,29.50807,7.833,6.08300,10.66600
1984,Bavaria,Indirect migration background,,,,,,,,,,,,
1984,Berlin,No migration background,177,9.69504,8.28862,10.82623,2.44819,6.33300,14.97212,0.0,33.75801,6.333,3.82883,7.99900
1984,Berlin,Direct migration background,86,5.92154,3.95332,7.24958,2.08300,4.00000,9.04574,0.0,19.48985,4.0,3.32468,5.08300
1984,Berlin,Indirect migration background,,,,,,,,,,,,
1985,Schleswig-Holstein,No migration background,177,10.30717,8.96149,11.67993,2.58300,7.08300,15.36503,0.0,34.53807,7.083,4.16600,8.58508
1985,Schleswig-Holstein,Direct migration background,,,,,,,,,,,,
1985,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1985,Hamburg,No migration background,118,9.84147,7.72348,11.52129,1.91700,5.71991,15.54179,0.0,35.97897,5.75,2.66490,7.75000
1985,Hamburg,Direct migration background,47,6.56257,4.85630,7.83914,2.72049,5.58300,9.13577,0.0,18.75868,5.583,3.83300,6.70558
1985,Hamburg,Indirect migration background,,,,,,,,,,,,
1985,Lower Saxony,No migration background,492,10.30270,9.37984,11.21399,2.52160,7.83300,15.45209,0.0,34.84783,7.833,6.74068,8.66600
1985,Lower Saxony,Direct migration background,86,10.23375,6.89098,13.62706,2.94120,7.73602,13.91700,0.0,30.38071,7.833,3.66183,11.08300
1985,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1985,Bremen,No migration background,31,9.57672,5.99429,12.59226,1.86817,8.24991,12.83300,0.167,29.28024,8.417,6.03817,14.25100
1985,Bremen,Direct migration background,,,,,,,,,,,,
1985,Bremen,Indirect migration background,,,,,,,,,,,,
1985,North Rhine-Westphalia,No migration background,1152,11.06441,10.53532,11.73562,2.75000,8.04064,16.41700,0.0,36.91750,8.083,7.41393,8.91808
1985,North Rhine-Westphalia,Direct migration background,500,8.65099,7.63228,9.62431,3.50625,6.66997,13.25657,0.0,27.88206,6.667,5.74890,7.75100
1985,North Rhine-Westphalia,Indirect migration background,,,,,,,,,,,,
1985,Hesse,No migration background,388,11.24120,10.28468,12.24877,2.83300,7.50000,16.66700,0.0,37.41800,7.5,5.49792,9.41700
1985,Hesse,Direct migration background,271,7.71885,5.90763,9.39664,1.27106,4.91700,12.16700,0.0,28.51091,4.917,2.08192,7.00100
1985,Hesse,Indirect migration background,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",No migration background,321,11.35820,10.17052,12.51811,3.58300,7.58300,16.43986,0.0,35.72515,7.583,5.58300,8.49900
1985,"Rhineland-Palatinate, Saarland",Direct migration background,89,8.06739,6.65036,9.31380,3.19126,7.83011,12.19041,0.0,24.833,8.167,7.08400,11.75100
1985,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1985,Baden-Wuerttemberg,No migration background,747,10.99480,10.13352,11.69189,2.64866,7.16700,16.49568,0.0,37.26620,7.167,5.83400,7.83400
1985,Baden-Wuerttemberg,Direct migration background,543,8.56466,7.60155,9.54801,2.50000,6.75000,13.00000,0.0,28.75000,6.75,5.58093,7.58510
1985,Baden-Wuerttemberg,Indirect migration background,,,,,,,,,,,,
1985,Bavaria,No migration background,868,11.24790,10.53440,12.11906,2.83300,7.58300,16.91700,0.0,38.04300,7.583,6.24900,8.33300
1985,Bavaria,Direct migration background,277,8.92472,7.35572,10.40819,2.78338,6.47391,13.00000,0.0,28.32493,6.5,4.16700,8.00208
1985,Bavaria,Indirect migration background,,,,,,,,,,,,
1985,Berlin,No migration background,160,9.74750,7.97690,11.23242,2.19069,6.25966,15.70586,0.0,35.97862,6.333,3.16600,8.33715
1985,Berlin,Direct migration background,64,6.11516,4.50018,7.49866,2.56012,3.87030,7.81043,0.167,15.68590,3.917,2.83400,5.08400
1985,Berlin,Indirect migration background,,,,,,,,,,,,
1986,Schleswig-Holstein,No migration background,162,10.35869,8.52426,11.92102,2.56904,7.11845,15.50000,0.0,34.89644,7.167,4.90660,8.41910
1986,Schleswig-Holstein,Direct migration background,,,,,,,,,,,,
1986,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1986,Hamburg,No migration background,97,9.82644,7.54869,11.72315,2.23293,5.91700,15.80705,0.0,36.16823,5.917,2.40660,7.42742
1986,Hamburg,Direct migration background,42,8.42098,6.66195,10.24307,5.72891,7.93200,11.11292,0.667,19.18892,8.083,5.74900,10.16600
