year,age_gr,sampreg,plj0045,proportion,n,lower_confidence,upper_confidence
2009,46-65 J.,Westdeutschland,Eher nein,0.09704472843450479,21983,0.09313153167841853,0.10095792519059105
2009,46-65 J.,Westdeutschland,"Ja, unter Umstaenden",0.09634584664536741,21983,0.09244525743897047,0.10024643585176435
2009,30-45 J.,Westdeutschland,Eher nein,0.09125399361022364,21983,0.08744719599136129,0.09506079122908599
2009,30-45 J.,Westdeutschland,"Ja, unter Umstaenden",0.08306709265175719,21983,0.07941874785137243,0.08671543745214194
2009,18-29 J.,Westdeutschland,"Ja, unter Umstaenden",0.06419728434504793,21983,0.06095714960557485,0.06743741908452101
2009,18-29 J.,Westdeutschland,Eher nein,0.0635982428115016,21983,0.06037222872339284,0.06682425689961037
2009,46-65 J.,Westdeutschland,Auf keinen Fall,0.05830670926517572,21983,0.05520910028172862,0.06140431824862282
2009,30-45 J.,Westdeutschland,Auf keinen Fall,0.053813897763578276,21983,0.050830933170499464,0.05679686235665709
2009,46-65 J.,Ostdeutschland,"Ja, unter Umstaenden",0.044528753993610226,21983,0.041802026897910155,0.0472554810893103
2009,30-45 J.,Ostdeutschland,"Ja, unter Umstaenden",0.040934504792332266,21983,0.0383152273963656,0.04355378218829893
2009,18-29 J.,Ostdeutschland,"Ja, unter Umstaenden",0.035942492012779555,21983,0.03348173826925938,0.03840324575629973
2009,18-29 J.,Westdeutschland,Auf keinen Fall,0.03085063897763578,21983,0.028564829494910238,0.033136448460361324
2009,66 und älter,Westdeutschland,Eher nein,0.028853833865814697,21983,0.026640960025068227,0.031066707706561166
2009,66 und älter,Westdeutschland,"Ja, unter Umstaenden",0.028354632587859425,21983,0.026160421043406306,0.030548844132312545
2009,66 und älter,Westdeutschland,Auf keinen Fall,0.027655750798722043,21983,0.025487970110743798,0.029823531486700288
2009,46-65 J.,Ostdeutschland,Eher nein,0.02456070287539936,21983,0.022514573403165067,0.026606832347633655
2009,30-45 J.,Ostdeutschland,Eher nein,0.021665335463258786,21983,0.019740741934036795,0.023589928992480778
2009,18-29 J.,Ostdeutschland,Eher nein,0.012779552715654952,21983,0.011294720132158226,0.014264385299151677
2009,30-45 J.,Westdeutschland,"Ja, gerne",0.012579872204472844,21983,0.0111065365667453,0.014053207842200387
2009,18-29 J.,Westdeutschland,"Ja, gerne",0.011082268370607029,21983,0.009698361055738784,0.012466175685475273
2009,66 und älter,Ostdeutschland,"Ja, unter Umstaenden",0.010982428115015975,21983,0.009604699178732265,0.012360157051299685
2009,18-29 J.,Ostdeutschland,"Ja, gerne",0.010483226837060704,21983,0.00913683440099041,0.011829619273130998
2009,46-65 J.,Westdeutschland,"Ja, gerne",0.009984025559105431,21983,0.008669749688419414,0.011298301429791447
2009,66 und älter,Ostdeutschland,Eher nein,0.008686102236421725,21983,0.007459424008323102,0.009912780464520349
2009,46-65 J.,Ostdeutschland,Auf keinen Fall,0.006589456869009584,21983,0.005519905165719393,0.007659008572299775
2009,30-45 J.,Ostdeutschland,"Ja, gerne",0.005890575079872205,21983,0.004878975745466493,0.006902174414277916
2009,66 und älter,Ostdeutschland,Auf keinen Fall,0.005391373801916933,21983,0.004423344676770133,0.006359402927063732
2009,46-65 J.,Ostdeutschland,"Ja, gerne",0.004293130990415336,21983,0.003428829199604724,0.005157432781225948
2009,66 und älter,Westdeutschland,"Ja, gerne",0.004193290734824281,21983,0.0033390552604651005,0.0050475262091834614
2009,30-45 J.,Ostdeutschland,Auf keinen Fall,0.0029952076677316293,21983,0.002272812746947659,0.0037176025885155995
2009,18-29 J.,Ostdeutschland,Auf keinen Fall,0.0020966453674121405,21983,0.0014919741143261216,0.0027013166204981594
