year,bula_h,sex,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,male,"Yes, depending on situation",0.44037,46,85,0.33420,0.54653
2009,Schleswig-Holstein,male,Rather not,0.33555,39,85,0.23457,0.43653
2009,Schleswig-Holstein,female,"Yes, depending on situation",0.30687,45,93,0.21263,0.40112
2009,Schleswig-Holstein,female,Rather not,0.42378,48,93,0.32281,0.52476
2009,Hamburg,male,"Yes, depending on situation",0.34431,41,78,0.23819,0.45044
2009,Hamburg,male,Rather not,0.47508,37,78,0.36354,0.58662
2009,Hamburg,female,"Yes, depending on situation",0.34194,36,71,0.23081,0.45307
2009,Hamburg,female,Rather not,0.44751,35,71,0.33102,0.56400
2009,Lower Saxony,male,"Yes, happily",0.06549,32,474,0.04320,0.08779
2009,Lower Saxony,male,"Yes, depending on situation",0.43011,211,474,0.38549,0.47472
2009,Lower Saxony,male,Rather not,0.31173,142,474,0.26999,0.35348
2009,Lower Saxony,male,Never,0.19267,89,474,0.15713,0.22821
2009,Lower Saxony,female,"Yes, depending on situation",0.35951,184,463,0.31575,0.40327
2009,Lower Saxony,female,Rather not,0.41418,186,463,0.36926,0.45909
2009,Lower Saxony,female,Never,0.18301,93,463,0.14775,0.21827
2009,North Rhine-Westphalia,male,"Yes, happily",0.03677,38,968,0.02491,0.04864
2009,North Rhine-Westphalia,male,"Yes, depending on situation",0.35960,357,968,0.32936,0.38985
2009,North Rhine-Westphalia,male,Rather not,0.34754,346,968,0.31753,0.37756
2009,North Rhine-Westphalia,male,Never,0.25608,227,968,0.22857,0.28359
2009,North Rhine-Westphalia,female,"Yes, happily",0.05393,42,1012,0.04001,0.06786
2009,North Rhine-Westphalia,female,"Yes, depending on situation",0.35270,378,1012,0.32325,0.38215
2009,North Rhine-Westphalia,female,Rather not,0.33750,334,1012,0.30835,0.36665
2009,North Rhine-Westphalia,female,Never,0.25587,258,1012,0.22897,0.28277
2009,Hesse,male,"Yes, depending on situation",0.38527,169,374,0.33589,0.43466
2009,Hesse,male,Rather not,0.37190,132,374,0.32285,0.42095
2009,Hesse,male,Never,0.21809,73,374,0.17618,0.26000
2009,Hesse,female,"Yes, depending on situation",0.31838,132,383,0.27166,0.36509
2009,Hesse,female,Rather not,0.35407,158,383,0.30611,0.40203
2009,Hesse,female,Never,0.27345,93,383,0.22875,0.31815
2009,"Rhineland-Palatinate, Saarland",male,"Yes, depending on situation",0.36497,102,257,0.30600,0.42395
2009,"Rhineland-Palatinate, Saarland",male,Rather not,0.32775,94,257,0.27025,0.38525
2009,"Rhineland-Palatinate, Saarland",male,Never,0.25615,61,257,0.20268,0.30962
2009,"Rhineland-Palatinate, Saarland",female,"Yes, depending on situation",0.30497,98,293,0.25216,0.35778
2009,"Rhineland-Palatinate, Saarland",female,Rather not,0.41264,120,293,0.35617,0.46910
2009,"Rhineland-Palatinate, Saarland",female,Never,0.23568,75,293,0.18700,0.28436
2009,Baden-Wuerttemberg,male,"Yes, depending on situation",0.30503,195,564,0.26699,0.34306
2009,Baden-Wuerttemberg,male,Rather not,0.42010,237,564,0.37933,0.46087
2009,Baden-Wuerttemberg,male,Never,0.24736,132,564,0.21172,0.28300
2009,Baden-Wuerttemberg,female,"Yes, depending on situation",0.30060,182,554,0.26239,0.33882
2009,Baden-Wuerttemberg,female,Rather not,0.39151,227,554,0.35083,0.43219
2009,Baden-Wuerttemberg,female,Never,0.26263,145,554,0.22595,0.29930
2009,Bavaria,male,"Yes, happily",0.05088,32,666,0.03418,0.06759
2009,Bavaria,male,"Yes, depending on situation",0.26040,189,666,0.22705,0.29376
2009,Bavaria,male,Rather not,0.43087,278,666,0.39323,0.46851
2009,Bavaria,male,Never,0.25784,167,666,0.22459,0.29109
