year,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,n
1984,,,,,,,,,
1985,0.78102,0.74167,0.82037,0.00000,0.00000,0.00000,0.00000,0.00000,11024.00000
1986,0.83534,0.79263,0.87805,0.00000,0.00000,0.00000,0.00000,0.00000,10581.00000
1987,0.90998,0.86313,0.95683,0.00000,0.00000,0.00000,0.00000,0.00000,10452.00000
1988,0.91681,0.86880,0.96483,0.00000,0.00000,0.00000,0.00000,0.00000,9970.00000
1989,0.98169,0.92915,1.03422,0.00000,0.00000,0.00000,0.00000,0.00000,9662.00000
1990,1.04917,1.00311,1.09522,0.00000,0.00000,0.00000,0.00000,0.00000,13860.00000
1991,0.98090,0.93748,1.02432,0.00000,0.00000,0.00000,0.00000,0.00000,13574.00000
1992,1.06096,1.01405,1.10787,0.00000,0.00000,1.00000,0.00000,2.50000,13309.00000
1993,1.04210,0.99263,1.09157,0.00000,0.00000,0.00000,0.00000,0.00000,13087.00000
1994,1.06866,1.01915,1.11817,0.00000,0.00000,1.00000,0.00000,2.50000,12864.00000
1995,1.12552,1.07364,1.17740,0.00000,0.00000,1.00000,0.00000,2.50000,13282.00000
1996,1.21562,1.15951,1.27172,0.00000,0.00000,1.00000,0.00000,2.50000,13041.00000
1997,1.15443,1.09849,1.21037,0.00000,0.00000,0.00000,0.00000,0.00000,12817.00000
1998,1.01398,0.96541,1.06256,0.00000,0.00000,0.00000,0.00000,0.00000,14236.00000
1999,1.09510,1.04178,1.14843,0.00000,0.00000,0.00000,0.00000,0.00000,13669.00000
2000,1.03882,1.00083,1.07681,0.00000,0.00000,0.00000,0.00000,0.00000,24100.00000
2001,1.04996,1.01014,1.08978,0.00000,0.00000,0.00000,0.00000,0.00000,21921.00000
2002,1.05439,1.01586,1.09291,0.00000,0.00000,0.00000,0.00000,0.00000,23023.00000
2003,1.13247,1.08941,1.17553,0.00000,0.00000,0.00000,0.00000,0.00000,22165.00000
2004,1.04633,1.00567,1.08699,0.00000,0.00000,0.00000,0.00000,0.00000,21612.00000
2005,1.09702,1.05256,1.14149,0.00000,0.00000,0.00000,0.00000,0.00000,20698.00000
2006,1.10725,1.06450,1.15001,0.00000,0.00000,0.00000,0.00000,0.00000,21967.00000
2007,1.10312,1.05850,1.14775,0.00000,0.00000,0.00000,0.00000,0.00000,20509.00000
2008,1.03407,0.99025,1.07789,0.00000,0.00000,0.00000,0.00000,0.00000,19313.00000
2009,1.01504,0.96944,1.06064,0.00000,0.00000,0.00000,0.00000,0.00000,18015.00000
2010,0.95593,0.91910,0.99277,0.00000,0.00000,0.00000,0.00000,0.00000,23965.00000
2011,0.97133,0.93635,1.00632,0.00000,0.00000,0.00000,0.00000,0.00000,28372.00000
2012,0.94681,0.91293,0.98069,0.00000,0.00000,0.00000,0.00000,0.00000,27634.00000
2013,0.87045,0.83612,0.90479,0.00000,0.00000,0.00000,0.00000,0.00000,25681.00000
2014,0.89493,0.86235,0.92751,0.00000,0.00000,0.00000,0.00000,0.00000,27082.00000
2015,0.94935,0.91365,0.98506,0.00000,0.00000,0.00000,0.00000,0.00000,26787.00000
2016,0.96817,0.93408,1.00226,0.00000,0.00000,0.00000,0.00000,0.00000,27234.00000
2017,0.97826,0.94549,1.01104,0.00000,0.00000,0.00000,0.00000,0.00000,30492.00000
2018,0.93421,0.90150,0.96692,0.00000,0.00000,0.00000,0.00000,0.00000,29185.00000
2019,0.98298,0.94886,1.01711,0.00000,0.00000,0.00000,0.00000,0.00000,29060.00000
2020,1.01010,0.97587,1.04432,0.00000,0.00000,0.00000,0.00000,0.00000,29391.00000
2021,1.13069,1.08365,1.17772,0.00000,0.00000,0.00000,0.00000,0.00000,18681.00000
2022,1.23653,1.19563,1.27743,0.00000,0.00000,0.00000,0.00000,0.00000,26258.00000
