year,age_gr,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,No migration background,,,,,,,,,,,,
1984,0-16 y.,Direct migration background,,,,,,,,,,,,
1984,0-16 y.,Indirect migration background,,,,,,,,,,,,
1984,17-29 y.,No migration background,,,,,,,,,,,,
1984,17-29 y.,Direct migration background,,,,,,,,,,,,
1984,17-29 y.,Indirect migration background,,,,,,,,,,,,
1984,30-45 y.,No migration background,,,,,,,,,,,,
1984,30-45 y.,Direct migration background,,,,,,,,,,,,
1984,30-45 y.,Indirect migration background,,,,,,,,,,,,
1984,46-65 y.,No migration background,,,,,,,,,,,,
1984,46-65 y.,Direct migration background,,,,,,,,,,,,
1984,46-65 y.,Indirect migration background,,,,,,,,,,,,
1984,66 and older,No migration background,,,,,,,,,,,,
1984,66 and older,Direct migration background,,,,,,,,,,,,
1984,66 and older,Indirect migration background,,,,,,,,,,,,
1985,0-16 y.,No migration background,,,,,,,,,,,,
1985,0-16 y.,Direct migration background,,,,,,,,,,,,
1985,0-16 y.,Indirect migration background,,,,,,,,,,,,
1985,17-29 y.,No migration background,2204,0.87965,0.77140,0.98790,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,17-29 y.,Direct migration background,825,1.48443,1.26889,1.69996,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1985,17-29 y.,Indirect migration background,111,0.20489,0.04957,0.36020,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,30-45 y.,No migration background,2276,1.59678,1.48822,1.70533,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,1.00000
1985,30-45 y.,Direct migration background,1181,1.86133,1.70599,2.01666,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,1.00000
1985,30-45 y.,Indirect migration background,,,,,,,,,,,,
1985,46-65 y.,No migration background,2430,0.31087,0.26601,0.35574,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,46-65 y.,Direct migration background,863,0.49568,0.38207,0.60928,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,46-65 y.,Indirect migration background,,,,,,,,,,,,
