year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,West,,,,,,,,,,,,
1984,Direct migration background,West,,,,,,,,,,,,
1984,Indirect migration background,West,,,,,,,,,,,,
1985,No migration background,West,7977,0.73491,0.68994,0.77988,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Direct migration background,West,2906,1.22960,1.13636,1.32284,0.00000,0.00000,1.00000,0.0,2.50000,,,
1985,Indirect migration background,West,141,0.66959,0.32282,1.01635,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,No migration background,West,7603,0.79361,0.74401,0.84322,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Direct migration background,West,2825,1.21845,1.12621,1.31068,0.00000,0.00000,1.00000,0.0,2.50000,,,
1986,Indirect migration background,West,153,0.71832,0.35553,1.08111,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,No migration background,West,7466,0.86212,0.80770,0.91654,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Direct migration background,West,2813,1.29882,1.20049,1.39715,0.00000,0.00000,2.00000,0.0,5.00000,,,
1987,Indirect migration background,West,173,1.29634,0.69812,1.89456,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,No migration background,West,7082,0.88024,0.82365,0.93683,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Direct migration background,West,2668,1.23346,1.13655,1.33038,0.00000,0.00000,1.00000,0.0,2.50000,,,
1988,Indirect migration background,West,220,1.00278,0.65819,1.34737,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,No migration background,West,6818,0.94378,0.88133,1.00622,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Direct migration background,West,2588,1.30103,1.19820,1.40385,0.00000,0.00000,2.00000,0.0,5.00000,,,
1989,Indirect migration background,West,256,0.87154,0.58382,1.15926,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,No migration background,West,6623,1.04234,0.97340,1.11128,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,No migration background,East,4271,0.95368,0.88563,1.02173,0.00000,0.00000,1.00000,0.0,2.50000,,,
1990,Direct migration background,West,2529,1.31927,1.20575,1.43279,0.00000,0.00000,1.00000,0.0,2.50000,,,
1990,Direct migration background,East,142,0.34119,0.16412,0.51826,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,Indirect migration background,West,293,1.41731,0.98528,1.84933,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,Indirect migration background,East,,,,,,,,,,,,
1991,No migration background,West,6614,0.96506,0.90114,1.02899,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,No migration background,East,3994,0.94472,0.87547,1.01396,0.00000,0.00000,1.00000,0.0,2.50000,,,
1991,Direct migration background,West,2478,1.19755,1.08948,1.30563,0.00000,0.00000,1.00000,0.0,2.50000,,,
1991,Direct migration background,East,141,0.53148,0.23153,0.83144,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Indirect migration background,West,344,1.05621,0.76343,1.34900,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,Indirect migration background,East,,,,,,,,,,,,
1992,No migration background,West,6534,1.07414,1.00336,1.14492,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,No migration background,East,3818,0.93817,0.87221,1.00412,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,Direct migration background,West,2407,1.28844,1.17158,1.40530,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,Direct migration background,East,145,0.54504,0.32467,0.76540,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Indirect migration background,West,395,0.77345,0.54918,0.99773,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Indirect migration background,East,,,,,,,,,,,,
1993,No migration background,West,6471,1.06347,0.98930,1.13764,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,No migration background,East,3673,0.91258,0.84439,0.98078,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,Direct migration background,West,2342,1.23583,1.10525,1.36642,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,Direct migration background,East,135,0.53254,0.26619,0.79888,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Indirect migration background,West,453,0.69397,0.49855,0.88938,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Indirect migration background,East,,,,,,,,,,,,
1994,No migration background,West,6405,1.09194,1.01967,1.16420,0.00000,0.00000,1.00000,0.0,2.50000,,,
1994,No migration background,East,3614,0.93378,0.85660,1.01097,0.00000,0.00000,1.00000,0.0,2.50000,,,
1994,Direct migration background,West,2213,1.29364,1.15684,1.43044,0.00000,0.00000,1.00000,0.0,2.50000,,,
1994,Direct migration background,East,143,0.52380,0.28941,0.75818,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,Indirect migration background,West,474,0.56401,0.38428,0.74375,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,Indirect migration background,East,,,,,,,,,,,,
1995,No migration background,West,6465,1.15834,1.08046,1.23621,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,No migration background,East,3534,0.94994,0.86759,1.03228,0.00000,0.00000,1.00000,0.0,2.50000,,,
1995,Direct migration background,West,2638,1.34175,1.22000,1.46350,0.00000,0.00000,1.00000,0.0,2.50000,,,
1995,Direct migration background,East,143,0.43642,0.21353,0.65931,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Indirect migration background,West,487,0.51699,0.33470,0.69927,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Indirect migration background,East,,,,,,,,,,,,
1996,No migration background,West,6379,1.22502,1.14250,1.30753,0.00000,0.00000,1.00000,0.0,2.50000,,,
1996,No migration background,East,3524,1.02547,0.93716,1.11378,0.00000,0.00000,1.00000,0.0,2.50000,,,
1996,Direct migration background,West,2456,1.55995,1.41518,1.70473,0.00000,0.00000,2.00000,0.0,5.00000,,,
1996,Direct migration background,East,140,0.42192,0.19586,0.64799,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,Indirect migration background,West,523,0.76355,0.53100,0.99609,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,Indirect migration background,East,,,,,,,,,,,,
