year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,male,,,,,,,,,,,,
1984,West,female,,,,,,,,,,,,
1985,West,male,5413,0.31141,0.28522,0.33760,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,West,female,5611,1.19830,1.12826,1.26834,0.00000,0.00000,1.00000,0.0,2.50000,,,
1986,West,male,5231,0.34250,0.31359,0.37142,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,West,female,5350,1.27758,1.20131,1.35384,0.00000,0.00000,1.00000,0.0,2.50000,,,
1987,West,male,5172,0.36284,0.33290,0.39279,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,West,female,5280,1.40110,1.31692,1.48529,0.00000,0.00000,1.00000,0.0,2.50000,,,
1988,West,male,4930,0.36945,0.33883,0.40007,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,West,female,5040,1.41388,1.32742,1.50033,0.00000,0.00000,1.00000,0.0,2.50000,,,
1989,West,male,4761,0.40208,0.36859,0.43558,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,West,female,4901,1.50923,1.41465,1.60380,0.00000,0.00000,1.00000,0.0,2.50000,,,
1990,West,No answer / don't know,,,,,,,,,,,,
1990,West,male,4662,0.40931,0.37549,0.44312,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,West,female,4783,1.69534,1.58975,1.80094,0.00000,0.00000,1.00000,0.0,2.50000,,,
1990,East,male,2104,0.51674,0.46041,0.57306,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,East,female,2311,1.30511,1.19217,1.41805,0.00000,0.00000,2.00000,0.0,5.00000,,,
1991,West,male,4651,0.37146,0.34155,0.40136,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,West,female,4785,1.56285,1.46498,1.66072,0.00000,0.00000,1.00000,0.0,2.50000,,,
1991,East,male,1978,0.47531,0.42581,0.52481,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,East,female,2160,1.34221,1.22360,1.46082,0.00000,0.00000,2.00000,0.0,5.00000,,,
1992,West,male,4570,0.42419,0.39239,0.45599,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,West,female,4766,1.71659,1.60890,1.82429,0.00000,0.00000,2.00000,0.0,5.00000,,,
1992,East,male,1890,0.49302,0.44162,0.54443,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,East,female,2083,1.30976,1.19975,1.41977,0.00000,0.00000,2.00000,0.0,5.00000,,,
1993,West,male,4545,0.37054,0.33753,0.40355,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,West,female,4721,1.73939,1.62560,1.85319,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,East,male,1817,0.45850,0.40870,0.50830,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,East,female,2004,1.29715,1.18163,1.41266,0.00000,0.00000,2.00000,0.0,5.00000,,,
1994,West,male,4417,0.44529,0.40905,0.48153,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,West,female,4675,1.71803,1.60728,1.82877,0.00000,0.00000,2.00000,0.0,5.00000,,,
1994,East,male,1795,0.44897,0.39511,0.50282,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,East,female,1977,1.34488,1.21377,1.47598,0.00000,0.00000,2.00000,0.0,5.00000,,,
1995,West,male,4658,0.45964,0.42201,0.49728,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,West,female,4932,1.83780,1.72294,1.95267,0.00000,0.00000,2.00000,0.0,5.00000,,,
