year,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Single-person household,1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Couple without children,1351,0.00020981891693457473,-0.00021606482453175046,0.00041963783386914945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Single parent,326,0.755038934769215,0.6625064130801965,0.8445172777250319,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
1984,Couple with children,2636,1.260980628732333,1.2088741610446572,1.3037987310075225,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
1984,Multi-generational household,128,1.0452015475144742,0.8408386252908675,1.216305338976439,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1984,Other Combinations,134,0.10604594851610549,0.03739542975181703,0.16409040696150268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,Single-person household,1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,Couple without children,1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,Single parent,293,0.6833321063862017,0.5935257899466887,0.791907160284555,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
1985,Couple with children,2375,1.2079664496531668,1.163513844263281,1.2472009933255224,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1985,Multi-generational household,116,0.9902023062794303,0.8027854765299609,1.1579004511399376,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1985,Other Combinations,123,0.17030323976376197,0.08218576223569202,0.24260695391916318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Single-person household,1079,0.0005973760325439677,-0.0006139064660598149,0.0011947520650879354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Couple without children,1205,0.0010964432183661582,-0.0005982918051158546,0.0021928864367323163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Single parent,281,0.7254884207324545,0.633769669958878,0.8191879913224901,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
1986,Couple with children,2238,1.1799651953061479,1.1361261748166143,1.230224006392349,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1986,Multi-generational household,117,0.9862454518094035,0.8025464889534535,1.1528904723541893,0.0,1.0,1.1767345547732146,0.0,2.9418363869330366,1.0,1.0,1.0
1986,Other Combinations,119,0.2069036269887631,0.10211990255192316,0.28568930019502414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Single-person household,1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Couple without children,1192,0.0001795284707071853,-0.00035093040220174197,0.0003590569414143706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Single parent,278,0.6803783488477703,0.5847945545317322,0.7814309386027477,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
1987,Couple with children,2193,1.156176958180528,1.1079088771495202,1.2042885478153333,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1987,Multi-generational household,121,1.1245908533387716,0.9267388574281781,1.3029280257956257,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1987,Other Combinations,113,0.1789633655778912,0.07233704933676649,0.26506794793026023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Single-person household,1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Couple without children,1168,0.00037646874066063973,-0.00021231132884071927,0.0007529374813212795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Single parent,275,0.6628107830801953,0.5397169353114645,0.7684135294921419,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0
1988,Couple with children,2090,1.1362106984474556,1.0839771172717978,1.1887354619438466,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1988,Multi-generational household,104,1.16109194505957,0.9101921203402095,1.3608886269302494,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1988,Other Combinations,96,0.23012085942529054,0.08479020617863553,0.3278764062226882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Single-person household,1040,0.0006031800071229985,-0.0006232694186253437,0.001206360014245997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Couple without children,1158,0.00035844227946993926,-0.0003781691697468374,0.0007168845589398785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Single parent,257,0.6591204218763174,0.5523561715105473,0.7844661601083477,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0
1989,Couple with children,1999,1.13480808195379,1.0834112489503502,1.178999131133073,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1989,Multi-generational household,109,1.080220774616292,0.8583571079809622,1.2612807727593622,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1989,Other Combinations,88,0.31251259858220454,0.12646085103968457,0.4406758174094042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,Single-person household,1325,0.0001534676621575601,-0.00016014648332501598,0.0003069353243151202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,Couple without children,1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,Single parent,386,0.6724049195890837,0.5755459847854477,0.7764115026453502,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0
1990,Couple with children,3061,1.1675466974041988,1.1216762710059394,1.208827748376015,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1990,Multi-generational household,172,1.0833778974649904,0.91261693447411,1.2503548042239596,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1990,Other Combinations,142,0.38720679335211333,0.2168375200390571,0.524001241861792,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1991,Single-person household,1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,Couple without children,1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,Single parent,383,0.6289308608059059,0.5352101091045935,0.7203745524536672,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0
1991,Couple with children,2995,1.1896933046988154,1.1507265950481194,1.2298090267946409,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1991,Multi-generational household,154,1.0813693698741427,0.9166740285028747,1.2511014419829805,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1991,Other Combinations,150,0.44413844130812236,0.3059809957928785,0.5754962456405146,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1992,Single-person household,1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,Couple without children,1695,0.00013793901560664383,-0.00014810437944533125,0.00027587803121328767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,Single parent,393,0.7081122765633817,0.6149095265527059,0.8013762222820361,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
1992,Couple with children,2900,1.2035256761669557,1.1653535213673618,1.2545172376838098,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1992,Multi-generational household,145,1.1928589049086664,0.8941540026954138,1.4759953624579873,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1992,Other Combinations,168,0.4190743978005336,0.2844320125390559,0.5308948207347649,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1993,Single-person household,1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,Couple without children,1724,0.00023339778872262856,-0.0002484482434133341,0.00046679557744525713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,Single parent,377,0.7105830577553651,0.6042837115721735,0.7987267148897366,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
1993,Couple with children,2793,1.2147910727298423,1.165596612733386,1.2634320317537067,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1993,Multi-generational household,146,1.0803394200869592,0.8600088007298015,1.2705388317053363,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1993,Other Combinations,168,0.46175188022216107,0.31437897626665945,0.5948867894868033,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1994,Single-person household,1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,Couple without children,1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,Single parent,361,0.7306209386149913,0.64622621908201,0.8245603123568709,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
1994,Couple with children,2699,1.2416298536611217,1.1988780614494197,1.289386869172928,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1994,Multi-generational household,136,1.0819867408688657,0.8675988209330359,1.3110278730050617,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1994,Other Combinations,169,0.5490060153929794,0.3599057300520806,0.6951905555748719,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1995,Single-person household,1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,Couple without children,1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,Single parent,376,0.7954247293794214,0.6853795793999107,0.8823950702326162,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
1995,Couple with children,2782,1.273121919252443,1.2216762163334882,1.3229574231884118,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1995,Multi-generational household,137,1.0432057827588497,0.8595373532776456,1.2045118872580824,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
1995,Other Combinations,171,0.6241613548441758,0.44859171975531376,0.751164219320074,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0
1996,Single-person household,1433,0.0002232764812940777,-0.0002523330004358592,0.0004465529625881554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,Couple without children,1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,Single parent,387,0.7384246096935809,0.6271655882899042,0.8290193164180639,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0
