year,pgisced97,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Pre-primary Level,Very seldom,0.12649,77,296,0.08856,0.16442
2007,Pre-primary Level,Seldom,0.17088,108,296,0.12793,0.21384
2007,Pre-primary Level,Sometimes,0.15666,111,296,0.11518,0.19814
2007,Primary Level,Very seldom,0.17856,38,201,0.12548,0.23163
2007,Primary Level,Seldom,0.22717,47,201,0.16910,0.28524
2007,Primary Level,Sometimes,0.32983,75,201,0.26467,0.39499
2007,Primary Level,Often,0.20772,41,201,0.15150,0.26395
2007,Lower Secondary Level,Very seldom,0.18027,416,2198,0.16420,0.19635
2007,Lower Secondary Level,Seldom,0.24993,626,2198,0.23182,0.26803
2007,Lower Secondary Level,Sometimes,0.35230,734,2198,0.33233,0.37228
2007,Lower Secondary Level,Often,0.14682,318,2198,0.13202,0.16162
2007,Lower Secondary Level,Very often,0.04679,104,2198,0.03796,0.05562
2007,Upper Secondary Level,Very seldom,0.20706,2268,10281,0.19923,0.21489
2007,Upper Secondary Level,Seldom,0.31662,3392,10281,0.30762,0.32561
2007,Upper Secondary Level,Sometimes,0.32360,3225,10281,0.31455,0.33264
2007,Upper Secondary Level,Often,0.10877,1037,10281,0.10275,0.11479
2007,Upper Secondary Level,Very often,0.03895,359,10281,0.03521,0.04269
2007,Post-secondary Non-tertiary Level,Very seldom,0.20957,255,1166,0.18620,0.23294
2007,Post-secondary Non-tertiary Level,Seldom,0.32546,393,1166,0.29856,0.35237
2007,Post-secondary Non-tertiary Level,Sometimes,0.30847,344,1166,0.28194,0.33499
2007,Post-secondary Non-tertiary Level,Often,0.11148,132,1166,0.09341,0.12956
2007,Post-secondary Non-tertiary Level,Very often,0.04088,42,1166,0.02951,0.05225
2007,First Stage of Tertiary Education,Very seldom,0.22932,350,1531,0.20825,0.25038
2007,First Stage of Tertiary Education,Seldom,0.35213,535,1531,0.32819,0.37606
2007,First Stage of Tertiary Education,Sometimes,0.30574,468,1531,0.28265,0.32882
2007,First Stage of Tertiary Education,Often,0.08656,142,1531,0.07247,0.10065
2007,First Stage of Tertiary Education,Very often,0.02419,36,1531,0.01649,0.03189
2007,Second Stage of Tertiary Education,Very seldom,0.23129,1053,4379,0.21880,0.24378
2007,Second Stage of Tertiary Education,Seldom,0.34788,1606,4379,0.33377,0.36199
2007,Second Stage of Tertiary Education,Sometimes,0.29939,1285,4379,0.28583,0.31296
2007,Second Stage of Tertiary Education,Often,0.09928,349,4379,0.09042,0.10814
2007,Second Stage of Tertiary Education,Very often,0.02021,86,4379,0.01604,0.02437
2008,Pre-primary Level,Very seldom,0.12579,77,343,0.09064,0.16093
2008,Pre-primary Level,Seldom,0.21066,121,343,0.16745,0.25388
2008,Pre-primary Level,Sometimes,0.18386,110,343,0.14280,0.22491
2008,Pre-primary Level,Often,0.05661,35,343,0.03212,0.08110
2008,Primary Level,Very seldom,0.18029,31,167,0.12181,0.23878
2008,Primary Level,Seldom,0.24573,46,167,0.18024,0.31122
2008,Primary Level,Sometimes,0.36051,58,167,0.28747,0.43355
2008,Primary Level,Often,0.14221,32,167,0.08908,0.19534
2008,Lower Secondary Level,Very seldom,0.16884,356,2002,0.15243,0.18526
2008,Lower Secondary Level,Seldom,0.27293,605,2002,0.25341,0.29244
2008,Lower Secondary Level,Sometimes,0.33350,667,2002,0.31284,0.35416
2008,Lower Secondary Level,Often,0.14083,277,2002,0.12559,0.15607
2008,Lower Secondary Level,Very often,0.05229,97,2002,0.04254,0.06205
2008,Upper Secondary Level,Very seldom,0.20750,2084,9694,0.19943,0.21558
2008,Upper Secondary Level,Seldom,0.32510,3333,9694,0.31578,0.33443
2008,Upper Secondary Level,Sometimes,0.31101,2947,9694,0.30180,0.32023
2008,Upper Secondary Level,Often,0.11705,1017,9694,0.11065,0.12345
2008,Upper Secondary Level,Very often,0.03372,313,9694,0.03012,0.03731
2008,Post-secondary Non-tertiary Level,Very seldom,0.19638,229,1092,0.17280,0.21995
2008,Post-secondary Non-tertiary Level,Seldom,0.34142,370,1092,0.31328,0.36956
2008,Post-secondary Non-tertiary Level,Sometimes,0.31133,342,1092,0.28386,0.33881
2008,Post-secondary Non-tertiary Level,Often,0.11977,117,1092,0.10051,0.13904
2008,Post-secondary Non-tertiary Level,Very often,0.02900,34,1092,0.01905,0.03896
2008,First Stage of Tertiary Education,Very seldom,0.22252,302,1384,0.20060,0.24444
2008,First Stage of Tertiary Education,Seldom,0.36535,536,1384,0.33998,0.39073
2008,First Stage of Tertiary Education,Sometimes,0.28208,413,1384,0.25836,0.30579
2008,First Stage of Tertiary Education,Often,0.09667,133,1384,0.08109,0.11224
2008,Second Stage of Tertiary Education,Very seldom,0.23885,1055,4185,0.22593,0.25177
2008,Second Stage of Tertiary Education,Seldom,0.35868,1543,4185,0.34415,0.37321
2008,Second Stage of Tertiary Education,Sometimes,0.29283,1209,4185,0.27904,0.30662
2008,Second Stage of Tertiary Education,Often,0.08597,304,4185,0.07748,0.09447
2008,Second Stage of Tertiary Education,Very often,0.02089,74,4185,0.01655,0.02522
2009,Pre-primary Level,Very seldom,0.14614,69,308,0.10662,0.18565
2009,Pre-primary Level,Seldom,0.18192,107,308,0.13877,0.22507
2009,Pre-primary Level,Sometimes,0.22786,100,308,0.18094,0.27478
2009,Pre-primary Level,Often,0.06345,32,308,0.03618,0.09072
2009,Primary Level,Seldom,0.21412,33,95,0.13119,0.29705
2009,Primary Level,Sometimes,0.34092,62,95,0.24509,0.43675
2009,Lower Secondary Level,Very seldom,0.16639,314,1779,0.14908,0.18370
2009,Lower Secondary Level,Seldom,0.29790,558,1779,0.27664,0.31916
2009,Lower Secondary Level,Sometimes,0.31926,582,1779,0.29759,0.34093
2009,Lower Secondary Level,Often,0.14082,245,1779,0.12465,0.15699
2009,Lower Secondary Level,Very often,0.04574,80,1779,0.03603,0.05545
2009,Upper Secondary Level,Very seldom,0.19557,1849,9003,0.18737,0.20376
2009,Upper Secondary Level,Seldom,0.33211,3130,9003,0.32238,0.34184
2009,Upper Secondary Level,Sometimes,0.32008,2833,9003,0.31045,0.32972
2009,Upper Secondary Level,Often,0.10524,893,9003,0.09890,0.11157
2009,Upper Secondary Level,Very often,0.03771,298,9003,0.03378,0.04165
2009,Post-secondary Non-tertiary Level,Very seldom,0.18175,190,994,0.15777,0.20574
2009,Post-secondary Non-tertiary Level,Seldom,0.31702,349,994,0.28807,0.34596
2009,Post-secondary Non-tertiary Level,Sometimes,0.33813,309,994,0.30870,0.36755
2009,Post-secondary Non-tertiary Level,Often,0.12183,114,994,0.10149,0.14218
2009,Post-secondary Non-tertiary Level,Very often,0.03553,32,994,0.02401,0.04704
2009,First Stage of Tertiary Education,Very seldom,0.21667,296,1320,0.19443,0.23890
2009,First Stage of Tertiary Education,Seldom,0.33950,473,1320,0.31394,0.36505
2009,First Stage of Tertiary Education,Sometimes,0.29322,373,1320,0.26865,0.31779
2009,First Stage of Tertiary Education,Often,0.10578,133,1320,0.08918,0.12238
2009,First Stage of Tertiary Education,Very often,0.03445,45,1320,0.02461,0.04429
2009,Second Stage of Tertiary Education,Very seldom,0.23439,992,4022,0.22129,0.24748
2009,Second Stage of Tertiary Education,Seldom,0.36809,1486,4022,0.35318,0.38300
2009,Second Stage of Tertiary Education,Sometimes,0.28645,1151,4022,0.27247,0.30042
2009,Second Stage of Tertiary Education,Often,0.08574,319,4022,0.07709,0.09440
2009,Second Stage of Tertiary Education,Very often,0.01892,74,4022,0.01471,0.02314
2010,Pre-primary Level,Very seldom,0.12084,69,261,0.08122,0.16046
2010,Pre-primary Level,Seldom,0.14078,80,261,0.09850,0.18305
2010,Pre-primary Level,Sometimes,0.21632,80,261,0.16627,0.26636
2010,Pre-primary Level,Often,0.05005,32,261,0.02355,0.07656
2010,Primary Level,Seldom,0.20003,35,73,0.10763,0.29243
2010,Primary Level,Sometimes,0.21240,38,73,0.11793,0.30688
2010,Lower Secondary Level,Very seldom,0.14942,305,1608,0.13199,0.16685
2010,Lower Secondary Level,Seldom,0.25475,464,1608,0.23344,0.27605
2010,Lower Secondary Level,Sometimes,0.28571,527,1608,0.26362,0.30779
2010,Lower Secondary Level,Often,0.12448,223,1608,0.10834,0.14062
2010,Lower Secondary Level,Very often,0.05668,89,1608,0.04537,0.06799
2010,Upper Secondary Level,Very seldom,0.18013,1704,8264,0.17184,0.18841
2010,Upper Secondary Level,Seldom,0.30332,2873,8264,0.29341,0.31323
2010,Upper Secondary Level,Sometimes,0.28792,2561,8264,0.27816,0.29769
2010,Upper Secondary Level,Often,0.10819,893,8264,0.10149,0.11488
2010,Upper Secondary Level,Very often,0.02820,233,8264,0.02463,0.03176
2010,Post-secondary Non-tertiary Level,Very seldom,0.19251,216,919,0.16701,0.21802
2010,Post-secondary Non-tertiary Level,Seldom,0.30091,322,919,0.27124,0.33058
2010,Post-secondary Non-tertiary Level,Sometimes,0.26462,287,919,0.23609,0.29316
2010,Post-secondary Non-tertiary Level,Often,0.06454,94,919,0.04865,0.08044
2010,First Stage of Tertiary Education,Very seldom,0.18865,258,1225,0.16674,0.21057
