"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1984","(Fach-)Abitur","maennlich","7.28","7.5","515","4","6","9","10","10","7.06","7.5","0","10","7","8"
"1984","(Fach-)Abitur","weiblich","7.53","7.5","346","5","6","10","10","10","7.27","7.79","0","10","7","8"
"1984","(noch) kein Abschluss","maennlich","7.64","7.5","570","4","6","10","10","10","7.43","7.85","0","10","8","8"
"1984","(noch) kein Abschluss","weiblich","7.15","7.5","706","3","6","9","10","10","6.95","7.35","0","10","7","8"
"1984","AkademikerIn","maennlich","7.32","7.5","529","4","6","9","10","10","7.12","7.52","0","10","7","8"
"1984","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1984","Hauptschule","maennlich","7.6","7.5","3477","4","6","10","10","10","7.52","7.68","0","10","8","8"
"1984","Hauptschule","weiblich","7.4","7.5","3730","4","6","10","10","10","7.32","7.48","0","10","8","8"
"1984","Realschule","maennlich","7.55","7.5","781","4","6","10","10","10","7.38","7.72","0","10","8","8"
"1984","Realschule","weiblich","","","","","","","","","","","","","",""
"1985","(Fach-)Abitur","maennlich","7.26","7.5","460","4","6","9","10","10","7.05","7.47","0","10","7","8"
"1985","(Fach-)Abitur","weiblich","7.3","7.5","320","4","6","9","10","10","7.04","7.56","0","10","7","8"
"1985","(noch) kein Abschluss","maennlich","7.29","7.5","494","4","6","9","10","10","7.07","7.51","0","10","7","8"
"1985","(noch) kein Abschluss","weiblich","7.21","7.5","583","4","6","9","10","10","7","7.42","0","10","7","8"
"1985","AkademikerIn","maennlich","7.2","7.5","508","4","6","9","10","10","6.99","7.41","0","10","7","8"
"1985","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1985","Hauptschule","maennlich","7.32","7.5","3096","4","6","9","10","10","7.23","7.41","0","10","8","8"
"1985","Hauptschule","weiblich","7.34","7.5","3286","4","6","10","10","10","7.25","7.43","0","10","8","8"
"1985","Realschule","maennlich","7.24","7.5","753","4","6","9","10","10","7.08","7.4","0","10","8","8"
"1985","Realschule","weiblich","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","maennlich","7.2","7.5","469","4","6","9","10","10","6.99","7.41","0","10","7","8"
"1986","(Fach-)Abitur","weiblich","7.19","6.5","338","4","6","9","10","10","6.94","7.44","0","10","7","8"
"1986","(noch) kein Abschluss","maennlich","7.33","7.5","477","4","6","9","10","10","7.1","7.56","0","10","7","8"
"1986","(noch) kein Abschluss","weiblich","7.05","7.5","544","3","5","9","10","10","6.84","7.26","0","10","7","7"
"1986","AkademikerIn","maennlich","6.9","6.5","503","3","6","9","10","10","6.69","7.11","0","10","7","8"
"1986","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1986","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1986","Hauptschule","weiblich","7.19","7.5","3097","4","5","9","10","10","7.1","7.28","0","10","7","8"
"1986","Realschule","maennlich","7.2","7.5","732","4","6","9","10","10","7.03","7.37","0","10","7","8"
"1986","Realschule","weiblich","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","maennlich","7.25","7.5","447","4","6","9","10","10","7.05","7.45","0","10","7","8"
"1987","(Fach-)Abitur","weiblich","7.05","7.5","324","4","5","9","10","10","6.79","7.31","0","10","7","8"
"1987","(noch) kein Abschluss","maennlich","7.33","7.5","448","4","6","9","10","10","7.11","7.55","0","10","7","8"
"1987","(noch) kein Abschluss","weiblich","7.15","7.5","540","4","5","9","10","10","6.95","7.35","0","10","7","7"
"1987","AkademikerIn","maennlich","6.84","6.5","492","3","5","9","10","10","6.62","7.06","0","10","7","8"
"1987","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1987","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1987","Hauptschule","weiblich","7.33","7.5","3051","4","6","9","10","10","7.24","7.42","0","10","7","8"
"1987","Realschule","maennlich","7.05","7.5","743","4","5","9","10","10","6.89","7.21","0","10","7","8"
"1987","Realschule","weiblich","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","maennlich","6.9","6.5","435","3","5","9","10","10","6.67","7.13","0","10","7","8"
"1988","(Fach-)Abitur","weiblich","6.95","6.5","301","3","6","9","10","10","6.68","7.22","0","10","7","8"
"1988","(noch) kein Abschluss","maennlich","7.22","7.5","396","4","6","9","10","10","7","7.44","0","10","7","8"
"1988","(noch) kein Abschluss","weiblich","6.98","6.5","506","4","5","9","10","10","6.77","7.19","0","10","7","7"
"1988","AkademikerIn","maennlich","6.88","6.5","470","4","5","8","10","10","6.67","7.09","0","10","7","8"
"1988","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1988","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1988","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1988","Realschule","maennlich","6.82","6.5","692","4","5","8","10","10","6.65","6.99","0","10","7","7"
"1988","Realschule","weiblich","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","maennlich","6.82","6.5","442","3","5","8","10","10","6.6","7.04","0","10","7","7"
"1989","(Fach-)Abitur","weiblich","6.98","6.5","308","4","5","9","10","10","6.73","7.23","0","10","7","7"
"1989","(noch) kein Abschluss","maennlich","7.15","7.5","384","4","6","9","10","10","6.92","7.38","0","10","7","8"
"1989","(noch) kein Abschluss","weiblich","7.06","6.5","493","4","5","9","10","10","6.85","7.27","0","10","7","7"
"1989","AkademikerIn","maennlich","6.81","6.5","471","3","5","8","10","10","6.59","7.03","0","10","7","7"
"1989","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1989","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1989","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1989","Realschule","maennlich","6.9","6.5","671","3","5","8","10","10","6.73","7.07","0","10","7","8"
"1989","Realschule","weiblich","7.05","6.5","973","4","5","9","10","10","6.9","7.2","0","10","7","7"
"1990","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
