year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No answer / don't know,male,5913,7.53443,7.47268,7.59619,6.00000,8.00000,10.00000,0.00000,10,,,
1984,No answer / don't know,female,6178,7.42459,7.36201,7.48717,6.00000,8.00000,10.00000,0.00000,10,,,
1985,Urban regions,male,4238,7.28411,7.21449,7.35373,6.00000,8.00000,9.00000,1.50000,10,,,
1985,Urban regions,female,4384,7.31302,7.24086,7.38519,6.00000,8.00000,9.00000,1.50000,10,,,
1985,Rural regions,male,1133,7.30403,7.16512,7.44293,6.00000,8.00000,9.00000,1.50000,10,,,
1985,Rural regions,female,1188,7.44376,7.30922,7.57831,6.00000,8.00000,10.00000,0.00000,10,,,
1986,Urban regions,male,4127,7.22269,7.15117,7.29420,6.00000,8.00000,9.00000,1.50000,10,,,
1986,Urban regions,female,4189,7.18328,7.11028,7.25627,5.00000,8.00000,9.00000,0,10,,,
1986,Rural regions,male,1084,7.20601,7.06444,7.34758,6.00000,8.00000,9.00000,1.50000,10,,,
1986,Rural regions,female,1135,7.22077,7.08327,7.35827,6.00000,8.00000,9.00000,1.50000,10,,,
1987,Urban regions,male,4078,7.20102,7.13020,7.27184,6.00000,8.00000,9.00000,1.50000,10,,,
1987,Urban regions,female,4123,7.27744,7.20511,7.34976,6.00000,8.00000,9.00000,1.50000,10,,,
1987,Rural regions,male,1066,7.31652,7.18267,7.45037,6.00000,8.00000,9.00000,1.50000,10,,,
1987,Rural regions,female,1130,7.29960,7.16091,7.43829,6.00000,8.00000,9.00000,1.50000,10,,,
1988,Urban regions,male,3898,7.01162,6.93961,7.08364,5.00000,7.00000,9.00000,0,10,,,
1988,Urban regions,female,3971,7.11667,7.04295,7.19039,5.00000,8.00000,9.00000,0,10,,,
1988,Rural regions,male,1008,7.17682,7.03473,7.31890,6.00000,8.00000,9.00000,1.50000,10,,,
1988,Rural regions,female,1051,7.15780,7.01355,7.30205,5.00000,8.00000,9.00000,0,10,,,
1989,Urban regions,male,3772,6.96671,6.89263,7.04079,5.00000,7.00000,9.00000,0,10,,,
1989,Urban regions,female,3885,7.08531,7.01185,7.15878,5.00000,8.00000,9.00000,0,10,,,
1989,Rural regions,male,966,7.10541,6.95690,7.25393,6.00000,8.00000,9.00000,1.50000,10,,,
1989,Rural regions,female,980,6.99739,6.84953,7.14524,5.00000,7.00000,9.00000,0,10,,,
1990,No answer / don't know,male,,,,,,,,,,,,
1990,No answer / don't know,female,,,,,,,,,,,,
1990,Urban regions,No answer / don't know,,,,,,,,,,,,
1990,Urban regions,male,,,,,,,,,,,,
1990,Urban regions,female,,,,,,,,,,,,
1990,Rural regions,male,,,,,,,,,,,,
1990,Rural regions,female,,,,,,,,,,,,
