year,age_gr,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,unter 18 J.,-6,,,,,,,,,,,,
1984,18-29 J.,1. Quintil,7.305912430727404,7.253680786563766,7.358144074891042,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1926.0
1984,18-29 J.,2. Quintil,7.406965431938928,7.327908849714708,7.486022014163147,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,815.0
1984,18-29 J.,3. Quintil,7.630361765041558,7.498443672840868,7.762279857242247,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,290.0
1984,18-29 J.,4. Quintil,7.726754655166923,7.485243213618071,7.968266096715775,6.0,8.0,10.0,1.0,10.0,8.0,7.0,8.0,74.0
1984,18-29 J.,5. Quintil,,,,,,,,,,,,
1984,30-45 J.,1. Quintil,7.04790572553286,6.997393651164711,7.098417799901008,5.0,8.0,9.0,0.0,10.0,8.0,8.0,8.024999999999999,2306.0
1984,30-45 J.,2. Quintil,7.130034150165527,7.052063523773004,7.208004776558051,5.0,8.0,9.0,0.0,10.0,8.0,8.0,8.024999999999999,948.0
1984,30-45 J.,3. Quintil,6.960219502920617,6.838794185992081,7.081644819849152,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,398.0
1984,30-45 J.,4. Quintil,6.498824406764741,6.30487107556443,6.692777737965052,5.0,7.0,9.0,0.0,10.0,7.0,7.0,8.0,174.0
1984,30-45 J.,5. Quintil,6.790077972654114,6.493467704838302,7.086688240469925,5.0,7.0,8.577757132346202,0.0,10.0,7.0,6.0,8.0,65.0
1984,46-65 J.,1. Quintil,7.534203532242491,7.480663178414667,7.587743886070315,6.0,8.0,10.0,0.0,10.0,8.0,8.0,8.0,1923.0
1984,46-65 J.,2. Quintil,7.435340788610761,7.357851077956609,7.512830499264912,6.0,8.0,10.0,0.0,10.0,8.0,8.0,8.0,926.0
1984,46-65 J.,3. Quintil,7.4238562980360285,7.30150406192954,7.546208534142517,6.0,8.0,10.0,0.0,10.0,8.0,8.0,8.0,427.0
1984,46-65 J.,4. Quintil,7.14373083656471,6.956881974843136,7.330579698286283,5.0,8.0,10.0,0.0,10.0,8.0,8.0,9.0,193.0
1984,46-65 J.,5. Quintil,7.0392231484544805,6.730526528202689,7.347919768706272,5.0,8.0,10.0,0.0,10.0,8.0,8.0,10.0,67.0
1984,66 und älter,1. Quintil,8.2046166694176,8.136323407829595,8.272909931005605,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,882.0
1984,66 und älter,2. Quintil,8.604399479090722,8.477296005906187,8.731502952275257,8.0,10.0,10.0,5.0,10.0,10.0,10.0,11.0,237.0
1984,66 und älter,3. Quintil,8.675192685030233,8.44236472946473,8.908020640595735,8.0,10.0,10.0,5.0,10.0,10.0,10.0,11.0,72.0
1984,66 und älter,4. Quintil,8.14013913243335,7.800061931147337,8.480216333719362,7.0,9.0,10.0,2.5,10.0,9.0,8.0,10.0,45.0
1984,66 und älter,5. Quintil,,,,,,,,,,,,
1985,unter 18 J.,-6,,,,,,,,,,,,
1985,18-29 J.,1. Quintil,7.121887163955443,7.066922922505369,7.176851405405517,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1657.0
1985,18-29 J.,2. Quintil,7.3254750929519235,7.252494508521022,7.398455677382825,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,775.0
1985,18-29 J.,3. Quintil,7.250223933523459,7.143336487932641,7.357111379114277,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,320.0
1985,18-29 J.,4. Quintil,7.33301828508844,7.111150635961074,7.554885934215806,7.0,7.0,9.0,4.0,10.0,7.0,6.0,7.0,74.0
1985,18-29 J.,5. Quintil,,,,,,,,,,,,
1985,30-45 J.,1. Quintil,6.919981696427814,6.866535376981474,6.973428015874154,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,1921.0
1985,30-45 J.,2. Quintil,6.865835378924007,6.790262455709466,6.941408302138549,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,880.0
