"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1985","(Fach-)Abitur","Laendlicher Raum","7.64","7.5","109","7.23","8.05"
"1985","(Fach-)Abitur","Staedtischer Raum","7.21","7.5","671","7.03","7.39"
"1985","(noch) kein Abschluss","Laendlicher Raum","7.68","7.5","143","7.24","8.12"
"1985","(noch) kein Abschluss","Staedtischer Raum","7.14","7.5","934","6.98","7.3"
"1985","AkademikerIn","Laendlicher Raum","7.46","7.5","122","7","7.92"
"1985","AkademikerIn","Staedtischer Raum","7.03","6.5","632","6.84","7.22"
"1985","Hauptschule","Laendlicher Raum","7.3","7.5","1550","7.18","7.42"
"1985","Hauptschule","Staedtischer Raum","7.34","7.5","4832","7.27","7.41"
"1985","Realschule","Laendlicher Raum","7.59","7.5","408","7.38","7.8"
"1985","Realschule","Staedtischer Raum","7.33","7.5","1403","7.21","7.45"
"1986","(Fach-)Abitur","Laendlicher Raum","7.15","6.5","121","6.77","7.53"
"1986","(Fach-)Abitur","Staedtischer Raum","7.21","7.5","686","7.03","7.39"
"1986","(noch) kein Abschluss","Laendlicher Raum","7.5","7.5","127","7.07","7.93"
"1986","(noch) kein Abschluss","Staedtischer Raum","7.13","7.5","894","6.96","7.3"
"1986","AkademikerIn","Laendlicher Raum","7.2","7.5","124","6.76","7.64"
"1986","AkademikerIn","Staedtischer Raum","6.86","6.5","622","6.67","7.05"
"1986","Hauptschule","Laendlicher Raum","7.19","7.5","1469","7.07","7.31"
"1986","Hauptschule","Staedtischer Raum","7.25","7.5","4598","7.18","7.32"
"1986","Realschule","Laendlicher Raum","7.28","7.5","387","7.04","7.52"
"1986","Realschule","Staedtischer Raum","7.24","7.5","1371","7.12","7.36"
"1987","(Fach-)Abitur","Laendlicher Raum","7.25","7.5","107","6.82","7.68"
"1987","(Fach-)Abitur","Staedtischer Raum","7.15","7.5","664","6.98","7.32"
"1987","(noch) kein Abschluss","Laendlicher Raum","7.27","7.5","124","6.8","7.74"
"1987","(noch) kein Abschluss","Staedtischer Raum","7.23","7.5","864","7.07","7.39"
"1987","AkademikerIn","Laendlicher Raum","7.48","7.5","124","7.03","7.93"
"1987","AkademikerIn","Staedtischer Raum","6.88","6.5","616","6.69","7.07"
"1987","Hauptschule","Laendlicher Raum","7.33","7.5","1441","7.21","7.45"
"1987","Hauptschule","Staedtischer Raum","7.35","7.5","4551","7.28","7.42"
"1987","Realschule","Laendlicher Raum","7.28","7.5","399","7.06","7.5"
"1987","Realschule","Staedtischer Raum","7.12","7.5","1358","7","7.24"
"1988","(Fach-)Abitur","Laendlicher Raum","7.29","7.5","97","6.8","7.78"
"1988","(Fach-)Abitur","Staedtischer Raum","6.85","6.5","639","6.66","7.04"
"1988","(noch) kein Abschluss","Laendlicher Raum","7.44","7.5","122","6.99","7.89"
"1988","(noch) kein Abschluss","Staedtischer Raum","7.02","6.5","780","6.86","7.18"
"1988","AkademikerIn","Laendlicher Raum","7.32","7.5","115","6.88","7.76"
"1988","AkademikerIn","Staedtischer Raum","6.75","6.5","585","6.55","6.95"
"1988","Hauptschule","Laendlicher Raum","7.14","7.5","1350","7.01","7.27"
"1988","Hauptschule","Staedtischer Raum","7.19","7.5","4369","7.12","7.26"
"1988","Realschule","Laendlicher Raum","7.18","7.5","375","6.96","7.4"
"1988","Realschule","Staedtischer Raum","6.94","6.5","1318","6.82","7.06"
"1989","(Fach-)Abitur","Laendlicher Raum","7.1","6.5","97","6.66","7.54"
"1989","(Fach-)Abitur","Staedtischer Raum","6.85","6.5","653","6.67","7.03"
"1989","(noch) kein Abschluss","Laendlicher Raum","7.16","7.5","113","6.69","7.63"
"1989","(noch) kein Abschluss","Staedtischer Raum","7.09","6.5","764","6.93","7.25"
"1989","AkademikerIn","Laendlicher Raum","7.12","7.5","113","6.63","7.61"
"1989","AkademikerIn","Staedtischer Raum","6.61","6.5","583","6.41","6.81"
"1989","Hauptschule","Laendlicher Raum","7.05","7.5","1261","6.92","7.18"
"1989","Hauptschule","Staedtischer Raum","7.14","7.5","4198","7.07","7.21"
"1989","Realschule","Laendlicher Raum","7.03","7.5","354","6.79","7.27"
"1989","Realschule","Staedtischer Raum","6.98","6.5","1290","6.85","7.11"
"1990","(Fach-)Abitur","Laendlicher Raum","","","","",""
"1990","(Fach-)Abitur","Staedtischer Raum","","","","",""
"1990","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"1990","(noch) kein Abschluss","Staedtischer Raum","","","","",""
"1990","AkademikerIn","Laendlicher Raum","","","","",""
"1990","AkademikerIn","Staedtischer Raum","","","","",""
"1990","Hauptschule","Laendlicher Raum","","","","",""
"1990","Hauptschule","Staedtischer Raum","","","","",""
"1990","Realschule","Laendlicher Raum","","","","",""
"1990","Realschule","Staedtischer Raum","","","","",""
"1991","(Fach-)Abitur","Laendlicher Raum","6.19","6.5","183","5.84","6.54"
