year,age_gr,migback,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,No migration background,Very seldom,0.05435,163,2679,0.04577,0.06294
2007,17-29 y.,No migration background,Seldom,0.20191,558,2679,0.18670,0.21711
2007,17-29 y.,No migration background,Sometimes,0.42825,1118,2679,0.40951,0.44699
2007,17-29 y.,No migration background,Often,0.24445,668,2679,0.22818,0.26073
2007,17-29 y.,No migration background,Very often,0.07104,172,2679,0.06131,0.08076
2007,17-29 y.,Direct migration background,Seldom,0.23420,68,235,0.17994,0.28846
2007,17-29 y.,Direct migration background,Sometimes,0.42495,120,235,0.36161,0.48829
2007,17-29 y.,Direct migration background,Often,0.20921,47,235,0.15710,0.26133
2007,17-29 y.,Indirect migration background,Very seldom,0.08399,37,446,0.05822,0.10976
2007,17-29 y.,Indirect migration background,Seldom,0.16693,94,446,0.13228,0.20158
2007,17-29 y.,Indirect migration background,Sometimes,0.42415,174,446,0.37823,0.47007
2007,17-29 y.,Indirect migration background,Often,0.23120,99,446,0.19203,0.27037
2007,17-29 y.,Indirect migration background,Very often,0.09373,42,446,0.06665,0.12081
2007,30-45 y.,No migration background,Very seldom,0.05906,294,4743,0.05235,0.06577
2007,30-45 y.,No migration background,Seldom,0.16160,749,4743,0.15112,0.17207
2007,30-45 y.,No migration background,Sometimes,0.42751,2077,4743,0.41343,0.44159
2007,30-45 y.,No migration background,Often,0.27079,1274,4743,0.25815,0.28344
2007,30-45 y.,No migration background,Very often,0.08104,349,4743,0.07327,0.08881
2007,30-45 y.,Direct migration background,Very seldom,0.09415,58,684,0.07224,0.11605
2007,30-45 y.,Direct migration background,Seldom,0.18958,141,684,0.16018,0.21898
2007,30-45 y.,Direct migration background,Sometimes,0.37569,258,684,0.33937,0.41202
2007,30-45 y.,Direct migration background,Often,0.24640,163,684,0.21408,0.27872
2007,30-45 y.,Direct migration background,Very often,0.09418,64,684,0.07228,0.11609
2007,30-45 y.,Indirect migration background,Seldom,0.15889,45,224,0.11090,0.20687
2007,30-45 y.,Indirect migration background,Sometimes,0.46841,118,224,0.40291,0.53390
2007,30-45 y.,Indirect migration background,Often,0.23000,61,224,0.17476,0.28523
2007,46-65 y.,No migration background,Very seldom,0.08809,550,6204,0.08104,0.09515
2007,46-65 y.,No migration background,Seldom,0.21519,1373,6204,0.20497,0.22542
2007,46-65 y.,No migration background,Sometimes,0.43409,2712,6204,0.42175,0.44642
2007,46-65 y.,No migration background,Often,0.20459,1223,6204,0.19455,0.21463
2007,46-65 y.,No migration background,Very often,0.05804,346,6204,0.05222,0.06385
2007,46-65 y.,Direct migration background,Very seldom,0.10053,89,786,0.07950,0.12157
2007,46-65 y.,Direct migration background,Seldom,0.23255,192,786,0.20300,0.26211
2007,46-65 y.,Direct migration background,Sometimes,0.39190,312,786,0.35775,0.42605
2007,46-65 y.,Direct migration background,Often,0.22741,147,786,0.19808,0.25673
2007,46-65 y.,Direct migration background,Very often,0.04760,46,786,0.03271,0.06250
2007,66 and older,No migration background,Very seldom,0.20508,765,3938,0.19247,0.21769
2007,66 and older,No migration background,Seldom,0.28981,1156,3938,0.27564,0.30398
2007,66 and older,No migration background,Sometimes,0.37057,1459,3938,0.35549,0.38566
2007,66 and older,No migration background,Often,0.11305,463,3938,0.10316,0.12294
2007,66 and older,No migration background,Very often,0.02148,95,3938,0.01695,0.02601
2007,66 and older,Direct migration background,Very seldom,0.18484,73,362,0.14480,0.22488
2007,66 and older,Direct migration background,Seldom,0.26596,114,362,0.22038,0.31154
2007,66 and older,Direct migration background,Sometimes,0.41809,135,362,0.36721,0.46897
2007,66 and older,Direct migration background,Often,0.09777,40,362,0.06713,0.12840
2008,17-29 y.,No migration background,Very seldom,0.06693,191,2492,0.05712,0.07675
2008,17-29 y.,No migration background,Seldom,0.21462,549,2492,0.19849,0.23074
2008,17-29 y.,No migration background,Sometimes,0.45102,1098,2492,0.43148,0.47056
2008,17-29 y.,No migration background,Often,0.21137,524,2492,0.19534,0.22740
2008,17-29 y.,No migration background,Very often,0.05606,130,2492,0.04702,0.06509
2008,17-29 y.,Direct migration background,Seldom,0.26608,66,202,0.20499,0.32718
2008,17-29 y.,Direct migration background,Sometimes,0.44359,98,202,0.37490,0.51227
2008,17-29 y.,Direct migration background,Often,0.18605,38,202,0.13225,0.23985
2008,17-29 y.,Indirect migration background,Very seldom,0.09525,43,435,0.06763,0.12287
2008,17-29 y.,Indirect migration background,Seldom,0.24165,112,435,0.20138,0.28193
2008,17-29 y.,Indirect migration background,Sometimes,0.37665,165,435,0.33107,0.42224
2008,17-29 y.,Indirect migration background,Often,0.20508,80,435,0.16709,0.24306
2008,17-29 y.,Indirect migration background,Very often,0.08137,35,435,0.05565,0.10709
2008,30-45 y.,No migration background,Very seldom,0.06490,260,4290,0.05752,0.07227
2008,30-45 y.,No migration background,Seldom,0.18392,806,4290,0.17233,0.19552
2008,30-45 y.,No migration background,Sometimes,0.44144,1946,4290,0.42658,0.45630
2008,30-45 y.,No migration background,Often,0.25115,1028,4290,0.23817,0.26412
2008,30-45 y.,No migration background,Very often,0.05860,250,4290,0.05157,0.06563
2008,30-45 y.,Direct migration background,Very seldom,0.07328,50,602,0.05245,0.09412
2008,30-45 y.,Direct migration background,Seldom,0.25202,146,602,0.21731,0.28674
2008,30-45 y.,Direct migration background,Sometimes,0.39878,246,602,0.35963,0.43793
2008,30-45 y.,Direct migration background,Often,0.22393,126,602,0.19060,0.25726
2008,30-45 y.,Direct migration background,Very often,0.05198,34,602,0.03424,0.06973
2008,30-45 y.,Indirect migration background,Seldom,0.21693,66,241,0.16478,0.26907
2008,30-45 y.,Indirect migration background,Sometimes,0.47375,117,241,0.41058,0.53692
2008,30-45 y.,Indirect migration background,Often,0.21763,58,241,0.16542,0.26983
2008,46-65 y.,No migration background,Very seldom,0.09453,542,5922,0.08708,0.10199
2008,46-65 y.,No migration background,Seldom,0.23328,1435,5922,0.22251,0.24406
2008,46-65 y.,No migration background,Sometimes,0.44313,2611,5922,0.43048,0.45578
2008,46-65 y.,No migration background,Often,0.18385,1078,5922,0.17398,0.19372
2008,46-65 y.,No migration background,Very often,0.04520,256,5922,0.03991,0.05050
2008,46-65 y.,Direct migration background,Very seldom,0.09077,67,679,0.06914,0.11239
2008,46-65 y.,Direct migration background,Seldom,0.23161,167,679,0.19986,0.26337
2008,46-65 y.,Direct migration background,Sometimes,0.41987,301,679,0.38272,0.45702
2008,46-65 y.,Direct migration background,Often,0.22266,144,679,0.19135,0.25398
2008,66 and older,No migration background,Very seldom,0.17534,676,3900,0.16341,0.18728
2008,66 and older,No migration background,Seldom,0.31679,1250,3900,0.30219,0.33140
2008,66 and older,No migration background,Sometimes,0.38505,1485,3900,0.36977,0.40032
2008,66 and older,No migration background,Often,0.10176,399,3900,0.09227,0.11125
2008,66 and older,No migration background,Very often,0.02105,90,3900,0.01654,0.02556
2008,66 and older,Direct migration background,Very seldom,0.21215,77,363,0.17003,0.25426
2008,66 and older,Direct migration background,Seldom,0.28982,108,363,0.24309,0.33656
2008,66 and older,Direct migration background,Sometimes,0.36494,135,363,0.31535,0.41453
2008,66 and older,Direct migration background,Often,0.12149,43,363,0.08784,0.15515
2009,17-29 y.,No migration background,Very seldom,0.06204,164,2288,0.05215,0.07192
2009,17-29 y.,No migration background,Seldom,0.21869,518,2288,0.20175,0.23564
2009,17-29 y.,No migration background,Sometimes,0.44024,969,2288,0.41989,0.46058
2009,17-29 y.,No migration background,Often,0.23517,542,2288,0.21779,0.25255
2009,17-29 y.,No migration background,Very often,0.04386,95,2288,0.03547,0.05225
2009,17-29 y.,Direct migration background,Seldom,0.22350,48,157,0.15813,0.28887
2009,17-29 y.,Direct migration background,Sometimes,0.42702,76,157,0.34940,0.50464
2009,17-29 y.,Direct migration background,Often,0.24471,33,157,0.17725,0.31218
2009,17-29 y.,Indirect migration background,Seldom,0.28010,94,343,0.23251,0.32769
2009,17-29 y.,Indirect migration background,Sometimes,0.42488,167,343,0.37249,0.47728
2009,17-29 y.,Indirect migration background,Often,0.20772,82,343,0.16473,0.25072
2009,30-45 y.,No migration background,Very seldom,0.05791,220,3869,0.05055,0.06527
2009,30-45 y.,No migration background,Seldom,0.19670,764,3869,0.18418,0.20923
2009,30-45 y.,No migration background,Sometimes,0.44844,1755,3869,0.43277,0.46411
2009,30-45 y.,No migration background,Often,0.23916,909,3869,0.22572,0.25260
2009,30-45 y.,No migration background,Very often,0.05779,221,3869,0.05044,0.06515
2009,30-45 y.,Direct migration background,Very seldom,0.05868,32,528,0.03862,0.07875
2009,30-45 y.,Direct migration background,Seldom,0.22559,135,528,0.18991,0.26128
2009,30-45 y.,Direct migration background,Sometimes,0.42937,214,528,0.38711,0.47164
2009,30-45 y.,Direct migration background,Often,0.22081,112,528,0.18540,0.25623
2009,30-45 y.,Direct migration background,Very often,0.06554,35,528,0.04441,0.08667
2009,30-45 y.,Indirect migration background,Seldom,0.15653,49,233,0.10977,0.20329
2009,30-45 y.,Indirect migration background,Sometimes,0.39466,105,233,0.33176,0.45755
2009,30-45 y.,Indirect migration background,Often,0.31696,79,233,0.25709,0.37683
2009,46-65 y.,No migration background,Very seldom,0.08756,518,5646,0.08019,0.09494
2009,46-65 y.,No migration background,Seldom,0.25492,1448,5646,0.24355,0.26629
