year,migback,quintil_oecd,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No migration background,1st Quintile,Very seldom,0.10895,244,2380,0.09643,0.12147
2007,No migration background,1st Quintile,Seldom,0.21770,519,2380,0.20112,0.23429
2007,No migration background,1st Quintile,Sometimes,0.37255,888,2380,0.35313,0.39198
2007,No migration background,1st Quintile,Often,0.23388,568,2380,0.21687,0.25089
2007,No migration background,1st Quintile,Very often,0.06691,161,2380,0.05687,0.07695
2007,No migration background,2nd Quintile,Very seldom,0.11069,293,2855,0.09918,0.12220
2007,No migration background,2nd Quintile,Seldom,0.22513,621,2855,0.20981,0.24046
2007,No migration background,2nd Quintile,Sometimes,0.41458,1203,2855,0.39651,0.43266
2007,No migration background,2nd Quintile,Often,0.18800,578,2855,0.17367,0.20233
2007,No migration background,2nd Quintile,Very often,0.06159,160,2855,0.05277,0.07041
2007,No migration background,3rd Quintile,Very seldom,0.10684,349,3313,0.09632,0.11736
2007,No migration background,3rd Quintile,Seldom,0.21880,726,3313,0.20472,0.23288
2007,No migration background,3rd Quintile,Sometimes,0.42059,1376,3313,0.40378,0.43740
2007,No migration background,3rd Quintile,Often,0.19680,680,3313,0.18326,0.21034
2007,No migration background,3rd Quintile,Very often,0.05697,182,3313,0.04907,0.06486
2007,No migration background,4th Quintile,Very seldom,0.10681,383,3850,0.09706,0.11657
2007,No migration background,4th Quintile,Seldom,0.20300,786,3850,0.19029,0.21571
2007,No migration background,4th Quintile,Sometimes,0.43247,1666,3850,0.41682,0.44812
2007,No migration background,4th Quintile,Often,0.20479,801,3850,0.19204,0.21754
2007,No migration background,4th Quintile,Very often,0.05292,214,3850,0.04585,0.06000
2007,No migration background,5th Quintile,Very seldom,0.09207,503,5163,0.08419,0.09996
2007,No migration background,5th Quintile,Seldom,0.22232,1183,5163,0.21098,0.23366
2007,No migration background,5th Quintile,Sometimes,0.42595,2232,5163,0.41246,0.43944
2007,No migration background,5th Quintile,Often,0.20866,1000,5163,0.19758,0.21975
2007,No migration background,5th Quintile,Very often,0.05100,245,5163,0.04500,0.05700
2007,Direct migration background,1st Quintile,Very seldom,0.12495,85,624,0.09899,0.15092
2007,Direct migration background,1st Quintile,Seldom,0.20026,143,624,0.16883,0.23168
2007,Direct migration background,1st Quintile,Sometimes,0.42102,237,624,0.38225,0.45979
2007,Direct migration background,1st Quintile,Often,0.18536,114,624,0.15484,0.21587
2007,Direct migration background,1st Quintile,Very often,0.06841,45,624,0.04859,0.08824
2007,Direct migration background,2nd Quintile,Very seldom,0.11260,59,495,0.08473,0.14048
2007,Direct migration background,2nd Quintile,Seldom,0.21862,109,495,0.18218,0.25507
2007,Direct migration background,2nd Quintile,Sometimes,0.40105,202,495,0.35783,0.44427
2007,Direct migration background,2nd Quintile,Often,0.20105,93,495,0.16571,0.23639
2007,Direct migration background,2nd Quintile,Very often,0.06667,32,495,0.04467,0.08867
2007,Direct migration background,3rd Quintile,Very seldom,0.15122,53,362,0.11426,0.18818
2007,Direct migration background,3rd Quintile,Seldom,0.21102,99,362,0.16893,0.25311
2007,Direct migration background,3rd Quintile,Sometimes,0.36951,146,362,0.31971,0.41930
2007,Direct migration background,3rd Quintile,Often,0.22529,64,362,0.18220,0.26839
2007,Direct migration background,4th Quintile,Seldom,0.26987,85,274,0.21722,0.32253
2007,Direct migration background,4th Quintile,Sometimes,0.35537,124,274,0.29860,0.41215
2007,Direct migration background,4th Quintile,Often,0.24491,65,274,0.19390,0.29593
2007,Direct migration background,5th Quintile,Seldom,0.28477,79,256,0.22938,0.34016
2007,Direct migration background,5th Quintile,Sometimes,0.40065,116,256,0.34051,0.46080
2007,Direct migration background,5th Quintile,Often,0.22179,61,256,0.17080,0.27278
2007,Indirect migration background,1st Quintile,Seldom,0.15884,35,150,0.10014,0.21753
2007,Indirect migration background,1st Quintile,Sometimes,0.36548,66,150,0.28816,0.44281
2007,Indirect migration background,1st Quintile,Often,0.29399,49,150,0.22084,0.36714
2007,Indirect migration background,2nd Quintile,Seldom,0.15087,31,132,0.08958,0.21216
2007,Indirect migration background,2nd Quintile,Sometimes,0.40375,63,132,0.31973,0.48777
2007,Indirect migration background,2nd Quintile,Often,0.27513,38,132,0.19865,0.35160
2007,Indirect migration background,3rd Quintile,Sometimes,0.48986,69,106,0.39424,0.58547
2007,Indirect migration background,3rd Quintile,Often,0.17182,37,106,0.09966,0.24397
2007,Indirect migration background,4th Quintile,Sometimes,0.53493,66,66,0.41368,0.65619
2007,Indirect migration background,5th Quintile,Seldom,0.17484,31,119,0.10631,0.24338
2007,Indirect migration background,5th Quintile,Sometimes,0.42747,57,119,0.33821,0.51673
2007,Indirect migration background,5th Quintile,Often,0.30720,31,119,0.22396,0.39044
2008,No migration background,1st Quintile,Very seldom,0.10121,205,2176,0.08853,0.11388
2008,No migration background,1st Quintile,Seldom,0.24071,529,2176,0.22274,0.25868
2008,No migration background,1st Quintile,Sometimes,0.40687,880,2176,0.38622,0.42751
2008,No migration background,1st Quintile,Often,0.18993,439,2176,0.17345,0.20642
2008,No migration background,1st Quintile,Very often,0.06128,123,2176,0.05120,0.07136
2008,No migration background,2nd Quintile,Very seldom,0.11531,298,2821,0.10352,0.12709
2008,No migration background,2nd Quintile,Seldom,0.23785,660,2821,0.22214,0.25357
2008,No migration background,2nd Quintile,Sometimes,0.40743,1182,2821,0.38930,0.42557
2008,No migration background,2nd Quintile,Often,0.19157,526,2821,0.17705,0.20610
2008,No migration background,2nd Quintile,Very often,0.04784,155,2821,0.03996,0.05572
2008,No migration background,3rd Quintile,Very seldom,0.10625,342,3274,0.09569,0.11680
2008,No migration background,3rd Quintile,Seldom,0.22591,777,3274,0.21158,0.24024
2008,No migration background,3rd Quintile,Sometimes,0.44010,1424,3274,0.42309,0.45711
