syear,age_gr,plh0184,proportion,n,lower_confidence,upper_confidence
2007,46-65 J.,3.0,0.14891952674293538,20850,0.14408711224505039,0.15375194124082037
2007,30-45 J.,3.0,0.1199276425149115,20850,0.1155178121848056,0.12433747284501741
2007,66 und älter,3.0,0.07827319839640168,20850,0.07462724855338482,0.08191914823941854
2007,46-65 J.,2.0,0.07700205338809035,20850,0.07338333687355598,0.08062076990262472
2007,30-45 J.,4.0,0.0732375085557837,20850,0.0697011682840924,0.07677384882747501
2007,17-29 J.,3.0,0.06903295198983084,20850,0.06559184307399082,0.07247406090567085
2007,46-65 J.,4.0,0.06771291678889214,20850,0.06430245148079737,0.07112338209698692
2007,66 und älter,2.0,0.06213943482937323,20850,0.05886259035966773,0.06541627929907873
2007,30-45 J.,2.0,0.04571233010658062,20850,0.04287728888741349,0.048547371325747754
2007,66 und älter,1.0,0.04101887161435416,20850,0.038326717444435034,0.04371102578427329
2007,17-29 J.,4.0,0.039796616798670185,20850,0.03714318619232082,0.04245004740501955
2007,17-29 J.,2.0,0.03520093869169844,20850,0.03269944967572927,0.037702427707667616
2007,46-65 J.,1.0,0.03128972328150973,20850,0.028926521222231716,0.033652925340787745
2007,66 und älter,4.0,0.024640657084188913,20850,0.022536338414383232,0.026744975753994593
2007,30-45 J.,5.0,0.02146279456341058,20850,0.019495656474988403,0.023429932651832755
2007,46-65 J.,5.0,0.019311626087806785,20850,0.01744362133411174,0.021179630841501828
2007,30-45 J.,1.0,0.018236041850004887,20850,0.016419807546249422,0.020052276153760352
2007,17-29 J.,5.0,0.010951403148528405,20850,0.009538713572353917,0.012364092724702893
2007,17-29 J.,1.0,0.010902512955901045,20850,0.009492945394632685,0.012312080517169406
2007,66 und älter,5.0,0.005231250611127408,20850,0.004252060832327815,0.006210440389927001
2008,46-65 J.,3.0,0.15208138689920067,19571,0.14705026685935074,0.1571125069390506
2008,30-45 J.,3.0,0.11984843766220285,19571,0.11529809100623578,0.12439878431816992
2008,66 und älter,3.0,0.08424166926191218,19571,0.08035029068276225,0.0881330478410621
2008,46-65 J.,2.0,0.08377452507007163,19571,0.07989296124681647,0.0876560888933268
2008,17-29 J.,3.0,0.07064258278833177,19571,0.06705274989859647,0.07423241567806707
2008,66 und älter,2.0,0.07059067787812727,19571,0.0670020638440894,0.07417929191216514
2008,46-65 J.,4.0,0.0640506591923596,19571,0.060620316280695134,0.06748100210402405
2008,30-45 J.,4.0,0.06290875116786047,19571,0.059507050965002056,0.06631045137071889
2008,30-45 J.,2.0,0.05283919858818644,19571,0.049704906026105555,0.05597349115026733
2008,66 und älter,1.0,0.03918820720440153,19571,0.036469600252280375,0.04190681415652269
2008,17-29 J.,2.0,0.03773486971867539,19571,0.035065133430828455,0.04040460600652232
2008,17-29 J.,4.0,0.033322952351292436,19571,0.03080839235326091,0.03583751234932396
