year,age_gr,quintil_oecd,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,1st Quintile,Very seldom,0.06418,52,845,0.04764,0.08071
2007,17-29 y.,1st Quintile,Seldom,0.19195,181,845,0.16538,0.21852
2007,17-29 y.,1st Quintile,Sometimes,0.38556,317,845,0.35272,0.41840
2007,17-29 y.,1st Quintile,Often,0.28199,235,845,0.25163,0.31234
2007,17-29 y.,1st Quintile,Very often,0.07633,60,845,0.05841,0.09424
2007,17-29 y.,2nd Quintile,Seldom,0.21128,140,620,0.17912,0.24344
2007,17-29 y.,2nd Quintile,Sometimes,0.42547,286,620,0.38652,0.46442
2007,17-29 y.,2nd Quintile,Often,0.24470,154,620,0.21083,0.27857
2007,17-29 y.,2nd Quintile,Very often,0.07752,40,620,0.05645,0.09859
2007,17-29 y.,3rd Quintile,Very seldom,0.06068,48,642,0.04220,0.07916
2007,17-29 y.,3rd Quintile,Seldom,0.18036,122,642,0.15059,0.21012
2007,17-29 y.,3rd Quintile,Sometimes,0.48366,288,642,0.44497,0.52235
2007,17-29 y.,3rd Quintile,Often,0.19522,137,642,0.16454,0.22591
2007,17-29 y.,3rd Quintile,Very often,0.08008,47,642,0.05907,0.10109
2007,17-29 y.,4th Quintile,Very seldom,0.07523,52,658,0.05506,0.09540
2007,17-29 y.,4th Quintile,Seldom,0.19015,132,658,0.16015,0.22016
2007,17-29 y.,4th Quintile,Sometimes,0.44186,277,658,0.40388,0.47983
2007,17-29 y.,4th Quintile,Often,0.23302,156,658,0.20069,0.26535
2007,17-29 y.,4th Quintile,Very often,0.05974,41,658,0.04162,0.07787
2007,17-29 y.,5th Quintile,Very seldom,0.07948,41,595,0.05773,0.10124
2007,17-29 y.,5th Quintile,Seldom,0.24488,144,595,0.21030,0.27947
2007,17-29 y.,5th Quintile,Sometimes,0.41985,243,595,0.38016,0.45954
2007,17-29 y.,5th Quintile,Often,0.20447,131,595,0.17203,0.23690
2007,17-29 y.,5th Quintile,Very often,0.05131,36,595,0.03357,0.06905
2007,30-45 y.,1st Quintile,Very seldom,0.06961,58,800,0.05196,0.08725
2007,30-45 y.,1st Quintile,Seldom,0.13599,112,800,0.11222,0.15976
2007,30-45 y.,1st Quintile,Sometimes,0.36692,305,800,0.33350,0.40034
2007,30-45 y.,1st Quintile,Often,0.31313,239,800,0.28098,0.34529
2007,30-45 y.,1st Quintile,Very often,0.11435,86,800,0.09228,0.13642
2007,30-45 y.,2nd Quintile,Very seldom,0.06647,58,1010,0.05110,0.08184
2007,30-45 y.,2nd Quintile,Seldom,0.15927,166,1010,0.13669,0.18185
2007,30-45 y.,2nd Quintile,Sometimes,0.42194,427,1010,0.39147,0.45241
2007,30-45 y.,2nd Quintile,Often,0.26265,277,1010,0.23549,0.28980
2007,30-45 y.,2nd Quintile,Very often,0.08968,82,1010,0.07205,0.10731
2007,30-45 y.,3rd Quintile,Very seldom,0.07095,79,1122,0.05592,0.08598
2007,30-45 y.,3rd Quintile,Seldom,0.16706,183,1122,0.14522,0.18889
2007,30-45 y.,3rd Quintile,Sometimes,0.42890,481,1122,0.39993,0.45788
2007,30-45 y.,3rd Quintile,Often,0.26264,302,1122,0.23688,0.28840
2007,30-45 y.,3rd Quintile,Very often,0.07046,77,1122,0.05548,0.08544
2007,30-45 y.,4th Quintile,Very seldom,0.05964,70,1294,0.04673,0.07254
2007,30-45 y.,4th Quintile,Seldom,0.16686,213,1294,0.14654,0.18719
2007,30-45 y.,4th Quintile,Sometimes,0.45836,587,1294,0.43120,0.48552
2007,30-45 y.,4th Quintile,Often,0.23985,318,1294,0.21657,0.26312
2007,30-45 y.,4th Quintile,Very often,0.07530,106,1294,0.06092,0.08968
2007,30-45 y.,5th Quintile,Very seldom,0.05647,107,1471,0.04467,0.06827
2007,30-45 y.,5th Quintile,Seldom,0.18884,261,1471,0.16883,0.20885
2007,30-45 y.,5th Quintile,Sometimes,0.42079,653,1471,0.39555,0.44603
2007,30-45 y.,5th Quintile,Often,0.26039,362,1471,0.23795,0.28282
2007,30-45 y.,5th Quintile,Very often,0.07351,88,1471,0.06017,0.08685
2007,46-65 y.,1st Quintile,Very seldom,0.08895,82,836,0.06964,0.10826
2007,46-65 y.,1st Quintile,Seldom,0.22165,185,836,0.19347,0.24982
2007,46-65 y.,1st Quintile,Sometimes,0.40404,322,836,0.37075,0.43732
2007,46-65 y.,1st Quintile,Often,0.21939,184,836,0.19132,0.24746
2007,46-65 y.,1st Quintile,Very often,0.06598,63,836,0.04914,0.08282
